PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,Mb,Mb_Uncertainty,Mb_StationCount,MS,MS_Uncertainty,MS_StationCount,ML,ML_Uncertainty,ML_StationCount,Mw,Mw_Uncertainty,Mw_StationCount,Md,Md_Uncertainty,Md_StationCount
1563210,1982-08-20T14:29:20Z,-38.15,0.0,176.65,0.1,159.0,6.0,ML,,,,,,,4.3,0.3,6,,,,,,
1686055,1982-08-20T16:48:29Z,-41.26,0.0,175.25,0.0,26.0,1.0,ML,,,,,,,2.5,nan,1,,,,2.5,0.1,3
1686056,1982-08-21T00:00:16Z,-41.16,0.0,174.89,0.0,30.0,1.0,ML,,,,,,,2.9,nan,2,,,,3.1,0.1,4
1584387,1982-08-21T01:14:15Z,-43.62,0.0,170.55,0.0,1.0,4.0,ML,,,,,,,2.3,0.1,5,,,,,,
1563211,1982-08-21T07:42:48Z,-38.66,0.1,175.32,0.1,211.0,20.0,ML,,,,,,,3.9,0.1,2,,,,,,
1563212,1982-08-21T10:32:40Z,-36.84,0.0,177.24,0.1,264.0,5.0,ML,,,,,,,4.4,0.3,2,,,,,,
1686057,1982-08-21T16:09:10Z,-40.68,0.0,174.91,0.0,36.0,0.0,ML,,,,,,,1.9,0.2,3,,,,,,
1686058,1982-08-21T19:59:07Z,-41.41,0.0,175.71,0.0,30.0,1.0,ML,,,,,,,2.3,0.1,4,,,,,,
1563213,1982-08-22T01:17:36Z,-39.67,0.0,173.65,0.0,12.0,0.0,ML,,,,,,,3.4,0.2,2,,,,,,
1563214,1982-08-22T03:28:10Z,-39.65,0.0,174.71,0.1,121.0,9.0,ML,,,,,,,4.3,0.2,3,,,,,,
1686059,1982-08-22T09:09:09Z,-41.57,0.0,173.86,0.0,22.0,1.0,ML,,,,,,,2.1,0.3,4,,,,,,
1563215,1982-08-22T09:09:25Z,-45.72,0.0,167.15,0.0,96.0,2.0,ML,,,,,,,3.4,0.1,1,,,,,,
1563216,1982-08-22T09:14:49Z,-41.54,0.0,172.32,0.0,12.0,0.0,ML,,,,,,,3.5,0.2,3,,,,,,
1686060,1982-08-22T09:28:44Z,-41.57,0.0,173.87,0.0,22.0,1.0,ML,,,,,,,2.3,0.1,3,,,,,,
1686061,1982-08-22T10:12:56Z,-41.57,0.0,173.84,0.1,21.0,2.0,ML,,,,,,,2.4,0.1,3,,,,,,
1686062,1982-08-22T10:20:26Z,-41.57,0.0,173.83,0.0,21.0,1.0,ML,,,,,,,2.4,0.1,4,,,,,,
1686063,1982-08-22T11:54:31Z,-41.57,0.0,173.87,0.1,22.0,2.0,ML,,,,,,,1.9,0.2,5,,,,,,
1563217,1982-08-22T12:34:17Z,-40.78,0.0,173.78,0.0,82.0,8.0,ML,,,,,,,3.2,0.2,2,,,,,,
1686064,1982-08-23T02:38:03Z,-41.4,0.0,173.67,0.1,78.0,5.0,ML,,,,,,,2.9,nan,2,,,,2.5,0.2,4
1686065,1982-08-23T05:06:27Z,-40.55,0.1,175.37,0.0,32.0,2.0,ML,,,,,,,2.9,0.1,2,,,,2.9,0.1,5
1563218,1982-08-23T06:12:12Z,-40.38,0.0,174.49,0.0,12.0,0.0,ML,,,,,,,4.1,0.3,5,,,,,,
1686067,1982-08-23T07:36:38Z,-41.09,0.0,174.71,0.0,31.0,1.0,ML,,,,,,,1.9,0.1,6,,,,,,
1563219,1982-08-23T07:43:16Z,-40.35,0.1,175.74,0.3,62.0,15.0,ML,,,,,,,3.5,nan,1,,,,,,
1563220,1982-08-23T08:48:28Z,-39.52,0.0,173.61,0.0,12.0,0.0,ML,,,,,,,3.4,0.3,4,,,,,,
1686068,1982-08-23T09:42:11Z,-41.79,0.0,175.16,0.0,30.0,2.0,ML,,,,,,,2.3,0.2,6,,,,,,
1563221,1982-08-23T10:20:48Z,-38.17,0.0,178.25,0.1,12.0,0.0,ML,,,,,,,3.3,0.2,3,,,,,,
1686069,1982-08-23T10:21:11Z,-40.66,0.0,174.41,0.0,44.0,1.0,ML,,,,,,,2.0,0.1,5,,,,,,
1563222,1982-08-23T11:54:22Z,-38.35,0.1,175.91,0.0,165.0,5.0,ML,,,,,,,3.9,0.4,3,,,,,,
1686070,1982-08-23T14:27:29Z,-41.36,0.0,175.12,0.0,27.0,1.0,ML,,,,,,,1.8,0.2,9,,,,,,
1563223,1982-08-23T20:06:50Z,-39.78,0.1,177.14,0.1,33.0,0.0,ML,,,,,,,3.6,0.2,4,,,,,,
1563224,1982-08-23T23:46:05Z,-38.29,0.0,178.32,0.0,52.0,9.0,ML,,,,,,,4.1,0.2,3,,,,,,
1686071,1982-08-24T00:21:28Z,-41.57,0.0,174.35,0.0,18.0,4.0,ML,,,,,,,2.6,nan,1,,,,2.9,nan,2
1686072,1982-08-24T00:29:29Z,-41.58,0.0,174.36,0.0,21.0,5.0,ML,,,,,,,2.3,0.1,5,,,,,,
1686073,1982-08-24T01:32:38Z,-40.92,0.0,174.95,0.0,35.0,1.0,ML,,,,,,,2.0,0.1,6,,,,,,
1584388,1982-08-24T04:58:11Z,-43.54,0.0,170.2,0.0,2.0,0.0,ML,,,,,,,2.4,0.2,3,,,,,,
1686074,1982-08-24T06:55:46Z,-41.36,0.0,174.12,0.0,69.0,1.0,ML,,,,,,,2.2,0.2,7,,,,,,
1584389,1982-08-24T09:15:10Z,-44.27,0.0,170.66,0.0,2.0,0.0,ML,,,,,,,1.9,0.1,2,,,,,,
1563225,1982-08-24T09:31:40Z,-39.46,0.0,175.7,0.0,12.0,0.0,ML,,,,,,,3.5,0.3,5,,,,,,
1686075,1982-08-24T09:40:48Z,-41.55,0.0,174.38,0.0,19.0,6.0,ML,,,,,,,2.2,0.2,4,,,,,,
1584390,1982-08-24T12:15:49Z,-43.86,0.0,169.39,0.0,2.0,0.0,ML,,,,,,,2.2,0.2,3,,,,,,
1563226,1982-08-24T14:49:38Z,-39.26,0.0,173.71,0.0,12.0,0.0,ML,,,,,,,3.5,0.2,3,,,,,,
1686076,1982-08-24T18:00:30Z,-41.19,0.0,174.57,0.0,35.0,0.0,ML,,,,,,,2.2,0.1,5,,,,,,
1686077,1982-08-24T21:21:11Z,-41.27,0.0,174.33,0.0,62.0,3.0,ML,,,,,,,2.2,0.1,3,,,,,,
1686078,1982-08-25T01:56:39Z,-41.54,0.0,175.37,0.0,27.0,2.0,ML,,,,,,,2.1,0.2,4,,,,,,
1563227,1982-08-25T05:19:05Z,-37.42,0.1,176.75,0.1,273.0,8.0,ML,,,,,,,4.8,0.2,6,,,,,,
1563228,1982-08-25T06:49:47Z,-41.06,0.0,172.5,0.0,12.0,0.0,ML,,,,,,,3.9,0.2,3,,,,,,
1686079,1982-08-25T07:18:57Z,-41.65,0.0,174.31,0.0,17.0,3.0,ML,,,,,,,1.6,0.1,4,,,,,,
1563229,1982-08-25T13:37:02Z,-37.67,0.1,176.4,0.1,309.0,6.0,ML,,,,,,,4.3,0.2,4,,,,,,
1686080,1982-08-25T14:54:23Z,-41.19,0.0,174.54,0.0,57.0,1.0,ML,,,,,,,2.0,0.2,6,,,,,,
1584391,1982-08-25T16:01:58Z,-44.33,0.0,170.0,0.0,10.0,1.0,ML,,,,,,,2.0,0.1,2,,,,,,
1563230,1982-08-25T18:21:35Z,-38.42,0.0,176.63,0.0,33.0,0.0,ML,,,,,,,3.9,0.3,6,,,,,,
1686081,1982-08-26T03:20:46Z,-41.14,0.0,175.11,0.0,25.0,1.0,ML,,,,,,,1.8,0.1,6,,,,,,
1686082,1982-08-26T03:34:46Z,-41.59,0.0,174.76,0.0,25.0,1.0,ML,,,,,,,1.8,0.2,4,,,,,,
1686083,1982-08-26T04:38:30Z,-40.91,0.0,175.5,0.0,14.0,1.0,ML,,,,,,,1.9,0.1,3,,,,,,
1563231,1982-08-26T05:00:11Z,-37.72,0.0,177.54,0.0,33.0,0.0,ML,,,,,,,3.5,0.2,5,,,,,,
1686084,1982-08-26T14:57:49Z,-41.37,0.0,175.02,0.0,28.0,1.0,ML,,,,,,,1.7,0.2,9,,,,,,
1686085,1982-08-27T00:31:06Z,-41.02,0.0,174.53,0.0,46.0,2.0,ML,,,,,,,1.9,0.1,6,,,,,,
1686086,1982-08-27T02:42:55Z,-41.1,0.0,173.99,0.0,58.0,2.0,ML,,,,,,,2.0,0.2,5,,,,,,
1584392,1982-08-27T03:12:48Z,-44.26,0.0,170.13,0.0,10.0,0.0,ML,,,,,,,1.7,0.1,9,,,,,,
1686087,1982-08-27T11:33:38Z,-41.0,0.0,174.87,0.0,30.0,1.0,ML,,,,,,,1.8,0.2,6,,,,,,
1686088,1982-08-27T11:56:50Z,-40.91,0.0,175.76,0.1,34.0,2.0,ML,,,,,,,2.2,0.3,4,,,,,,
1686089,1982-08-28T04:10:26Z,-40.98,0.0,175.58,0.0,27.0,1.0,ML,,,,,,,2.0,0.2,4,,,,,,
1686090,1982-08-28T07:10:40Z,-41.78,0.0,174.93,0.0,34.0,1.0,ML,,,,,,,2.1,0.1,5,,,,,,
1686091,1982-08-28T07:41:01Z,-41.24,0.0,173.96,0.0,54.0,1.0,ML,,,,,,,1.9,0.1,5,,,,,,
1686092,1982-08-28T11:29:30Z,-41.22,0.0,175.49,0.0,17.0,2.0,ML,,,,,,,1.9,0.2,4,,,,,,
1563232,1982-08-28T11:35:40Z,-37.23,0.1,177.27,0.1,131.0,8.0,ML,,,,,,,4.2,0.2,6,,,,,,
1686093,1982-08-28T15:47:18Z,-41.17,0.0,174.12,0.0,48.0,3.0,ML,,,,,,,2.8,0.1,2,,,,2.9,0.1,4
1686094,1982-08-28T16:55:47Z,-40.84,0.0,174.71,0.0,12.0,1.0,ML,,,,,,,2.1,0.2,5,,,,,,
1686095,1982-08-28T18:20:56Z,-41.17,0.0,174.69,0.0,33.0,2.0,ML,,,,,,,1.7,0.2,6,,,,,,
1686096,1982-08-29T01:22:34Z,-40.84,0.0,175.16,0.0,36.0,5.0,ML,,,,,,,2.0,0.2,5,,,,,,
1686097,1982-08-29T01:39:57Z,-41.22,0.0,175.03,0.0,29.0,2.0,ML,,,,,,,1.6,0.1,5,,,,,,
1686098,1982-08-29T04:48:16Z,-41.4,0.0,174.25,0.0,25.0,1.0,ML,,,,,,,1.7,0.1,5,,,,,,
1686099,1982-08-29T04:48:35Z,-41.38,0.0,174.28,0.0,24.0,2.0,ML,,,,,,,1.8,0.1,4,,,,,,
1686100,1982-08-29T05:02:13Z,-41.38,0.0,174.29,0.0,22.0,2.0,ML,,,,,,,2.1,0.1,6,,,,,,
1686101,1982-08-29T06:42:49Z,-40.92,0.0,175.12,0.0,31.0,2.0,ML,,,,,,,2.3,0.2,5,,,,,,
1563233,1982-08-29T09:21:00Z,-41.85,0.0,173.99,0.0,12.0,0.0,ML,,,,,,,3.5,0.4,6,,,,,,
1686102,1982-08-29T09:45:19Z,-41.59,0.0,174.29,0.0,29.0,1.0,ML,,,,,,,2.3,0.2,7,,,,,,
1686103,1982-08-29T09:47:16Z,-41.56,0.0,174.34,0.0,25.0,1.0,ML,,,,,,,2.0,0.1,7,,,,,,
1686104,1982-08-29T11:25:35Z,-41.64,0.0,174.27,0.0,23.0,2.0,ML,,,,,,,1.9,0.1,5,,,,,,
1686105,1982-08-29T11:36:37Z,-41.0,0.0,175.57,0.0,25.0,2.0,ML,,,,,,,1.5,0.3,4,,,,,,
1563234,1982-08-29T13:57:45Z,-38.54,0.1,175.85,0.1,132.0,13.0,ML,,,,,,,3.4,0.3,5,,,,,,
1686106,1982-08-29T18:11:56Z,-41.61,0.0,174.59,0.0,31.0,0.0,ML,,,,,,,1.9,0.2,5,,,,,,
1563235,1982-08-29T18:31:16Z,-36.52,0.1,177.81,0.1,216.0,6.0,ML,,,,,,,4.5,0.3,5,,,,,,
1584393,1982-08-29T19:04:38Z,-44.46,0.0,169.34,0.0,2.0,0.0,ML,,,,,,,2.4,0.2,2,,,,,,
1686107,1982-08-29T19:59:46Z,-40.55,0.0,175.29,0.0,32.0,0.0,ML,,,,,,,2.0,0.3,4,,,,,,
1686108,1982-08-29T22:20:28Z,-41.16,0.0,175.13,0.0,30.0,2.0,ML,,,,,,,1.5,0.2,4,,,,,,
1686109,1982-08-30T07:07:20Z,-41.63,0.0,174.66,0.0,32.0,1.0,ML,,,,,,,2.0,0.2,6,,,,,,
1686110,1982-08-30T07:30:55Z,-41.71,0.0,173.7,0.1,17.0,3.0,ML,,,,,,,2.6,0.1,6,,,,,,
1584394,1982-08-30T09:15:53Z,-44.32,0.0,169.9,0.0,9.0,1.0,ML,,,,,,,1.8,0.1,3,,,,,,
1686111,1982-08-30T12:01:34Z,-40.64,0.0,174.72,0.1,40.0,6.0,ML,,,,,,,2.2,0.2,5,,,,,,
1686112,1982-08-30T19:59:58Z,-41.23,0.0,175.19,0.0,25.0,1.0,ML,,,,,,,1.6,0.1,6,,,,,,
1686113,1982-08-30T20:00:11Z,-41.23,0.0,175.2,0.0,24.0,0.0,ML,,,,,,,1.5,0.1,6,,,,,,
1686114,1982-08-30T20:01:15Z,-41.24,0.0,173.82,0.1,65.0,4.0,ML,,,,,,,2.8,0.1,4,,,,,,
1686115,1982-08-30T20:06:56Z,-40.98,0.0,174.03,0.0,69.0,0.0,ML,,,,,,,2.5,0.2,4,,,,,,
1563236,1982-08-30T20:32:02Z,-44.65,0.0,168.23,0.0,12.0,0.0,ML,,,,,,,3.5,0.3,4,,,,,,
1563237,1982-08-30T20:51:44Z,-38.52,0.1,175.41,0.1,279.0,12.0,ML,,,,,,,4.1,0.3,5,,,,,,
1686116,1982-08-31T07:04:37Z,-41.64,0.0,174.02,0.0,21.0,2.0,ML,,,,,,,2.1,0.2,5,,,,,,
1686117,1982-08-31T13:01:03Z,-41.06,0.0,174.94,0.0,29.0,1.0,ML,,,,,,,1.6,0.2,6,,,,,,
1686118,1982-08-31T16:12:14Z,-41.36,0.0,174.34,0.0,32.0,2.0,ML,,,,,,,2.0,0.1,5,,,,,,
1563238,1982-08-31T17:15:11Z,-36.53,0.2,177.52,0.2,238.0,16.0,ML,,,,,,,4.1,0.4,4,,,,,,
1563239,1982-08-31T17:55:20Z,-41.41,0.1,176.98,0.1,12.0,0.0,ML,,,,,,,3.5,0.1,3,,,,,,
1686119,1982-08-31T19:21:06Z,-40.71,0.0,174.82,0.0,13.0,1.0,ML,,,,,,,2.4,nan,1,,,,2.5,0.1,3
1686120,1982-08-31T20:08:47Z,-40.87,0.0,175.72,0.1,33.0,2.0,ML,,,,,,,2.3,0.1,3,,,,,,
1686121,1982-08-31T23:59:40Z,-41.27,0.0,174.87,0.0,32.0,1.0,ML,,,,,,,1.6,0.1,6,,,,,,
1563240,1982-09-01T04:05:32Z,-39.4,0.0,175.61,0.0,12.0,0.0,ML,,,,,,,3.3,0.3,6,,,,,,
1563241,1982-09-01T05:12:37Z,-37.52,0.0,176.68,0.0,188.0,3.0,ML,,,,,,,4.8,0.2,5,,,,,,
1563242,1982-09-01T16:11:02Z,-38.3,0.1,176.17,0.0,0.0,0.0,ML,,,,,,,2.3,0.1,2,,,,,,
1563243,1982-09-01T16:33:27Z,-38.23,0.0,176.19,0.0,0.0,0.0,ML,,,,,,,2.5,nan,2,,,,,,
1686122,1982-09-01T16:34:36Z,-41.43,0.1,173.8,0.1,55.0,5.0,ML,,,,,,,2.4,0.3,5,,,,,,
1686123,1982-09-01T16:58:03Z,-40.58,0.0,174.93,0.0,35.0,0.0,ML,,,,,,,1.9,0.2,4,,,,,,
1563244,1982-09-01T19:28:16Z,-39.08,0.0,174.07,0.0,12.0,0.0,ML,,,,,,,3.5,0.3,3,,,,,,
1563245,1982-09-01T19:38:57Z,-39.13,0.0,174.06,0.0,12.0,0.0,ML,,,,,,,3.5,0.2,3,,,,,,
1686124,1982-09-01T20:21:10Z,-41.78,0.0,174.53,0.0,28.0,2.0,ML,,,,,,,2.1,0.3,4,,,,,,
1686125,1982-09-02T01:23:41Z,-41.47,0.0,174.19,0.0,33.0,0.0,ML,,,,,,,2.0,0.2,4,,,,,,
1686126,1982-09-02T03:32:43Z,-40.9,0.0,175.66,0.0,29.0,1.0,ML,,,,,,,1.9,0.2,3,,,,,,
1686127,1982-09-02T06:33:00Z,-41.22,0.0,174.61,0.0,31.0,1.0,ML,,,,,,,1.6,0.2,5,,,,,,
1563246,1982-09-02T09:25:03Z,-35.41,0.2,179.2,0.3,243.0,25.0,ML,,,,,,,4.2,0.3,5,,,,,,
1563247,1982-09-02T11:56:32Z,-38.6,0.0,176.01,0.0,0.0,0.0,ML,,,,,,,3.6,0.2,8,,,,,,
1563248,1982-09-02T12:03:13Z,-38.6,0.0,176.07,0.0,0.0,0.0,ML,,,,,,,3.0,0.1,3,,,,,,
1563249,1982-09-02T12:23:37Z,-38.6,0.0,176.0,0.0,0.0,0.0,ML,,,,,,,2.3,nan,1,,,,,,
1563250,1982-09-02T15:58:54Z,-39.74,0.0,176.94,0.0,41.0,7.0,Mw,5.6,nan,0,5.0,nan,0,5.4,0.3,3,5.4,nan,0,,,
1563251,1982-09-02T19:01:24Z,-39.74,0.1,176.92,0.1,33.0,0.0,ML,,,,,,,3.5,0.2,7,,,,,,
1686128,1982-09-02T21:00:24Z,-41.34,0.0,174.57,0.0,28.0,1.0,ML,,,,,,,1.8,0.2,6,,,,,,
1584395,1982-09-02T21:53:27Z,-43.59,0.0,170.19,0.0,2.0,0.0,ML,,,,,,,2.2,nan,1,,,,,,
1563252,1982-09-03T09:38:03Z,-39.01,0.0,174.07,0.0,12.0,0.0,ML,,,,,,,3.5,0.4,5,,,,,,
1686129,1982-09-03T09:58:28Z,-40.75,0.0,175.3,0.0,27.0,1.0,ML,,,,,,,1.6,0.2,4,,,,,,
1686130,1982-09-03T12:52:50Z,-41.41,0.0,174.99,0.0,27.0,1.0,ML,,,,,,,2.3,0.1,5,,,,,,
1563253,1982-09-03T15:43:47Z,-38.65,0.1,175.85,0.1,151.0,9.0,ML,,,,,,,3.6,0.4,5,,,,,,
1563254,1982-09-03T16:35:23Z,-38.39,0.0,175.8,0.1,214.0,7.0,ML,,,,,,,3.6,0.3,5,,,,,,
1686131,1982-09-03T16:59:47Z,-41.19,0.0,174.58,0.0,35.0,0.0,ML,,,,,,,1.8,0.2,7,,,,,,
1563255,1982-09-03T20:23:57Z,-44.47,0.0,169.9,0.0,12.0,0.0,ML,,,,,,,3.4,0.2,3,,,,,,
1686132,1982-09-04T03:21:34Z,-41.38,0.0,175.1,0.0,27.0,1.0,ML,,,,,,,2.3,0.1,3,,,,,,
1686133,1982-09-04T03:21:55Z,-41.38,0.0,175.1,0.0,27.0,1.0,ML,,,,,,,2.3,0.1,3,,,,,,
1584397,1982-09-04T09:46:56Z,-43.4,0.0,170.84,0.0,10.0,0.0,ML,,,,,,,3.2,0.2,3,,,,,,
1563256,1982-09-04T11:29:20Z,-38.7,0.1,175.83,0.1,153.0,9.0,ML,,,,,,,3.5,0.1,3,,,,,,
1686134,1982-09-04T11:32:18Z,-40.95,0.0,174.47,0.0,63.0,1.0,ML,,,,,,,3.1,nan,2,,,,2.8,nan,2
1584398,1982-09-04T16:37:48Z,-44.2,0.0,169.9,0.0,9.0,0.0,ML,,,,,,,1.7,0.2,3,,,,,,
1563257,1982-09-04T23:47:28Z,-38.32,0.1,177.61,0.1,33.0,0.0,ML,,,,,,,3.2,0.2,3,,,,,,
1686135,1982-09-05T03:16:03Z,-40.91,0.0,175.1,0.1,35.0,3.0,ML,,,,,,,1.6,0.2,4,,,,,,
1686136,1982-09-05T06:17:59Z,-40.84,0.0,174.81,0.0,17.0,3.0,ML,,,,,,,1.4,0.1,4,,,,,,
1686137,1982-09-05T08:31:12Z,-40.9,0.0,175.48,0.0,25.0,1.0,ML,,,,,,,1.9,0.2,9,,,,,,
1686138,1982-09-05T16:18:14Z,-41.45,0.0,174.96,0.0,24.0,1.0,ML,,,,,,,2.0,0.1,7,,,,,,
1686139,1982-09-05T16:18:31Z,-40.77,0.0,174.46,0.0,48.0,3.0,ML,,,,,,,2.7,0.1,3,,,,2.5,0.1,3
1563258,1982-09-05T17:34:36Z,-39.1,0.0,174.09,0.0,12.0,0.0,ML,,,,,,,3.8,0.1,6,,,,,,
1584399,1982-09-05T23:05:26Z,-43.6,0.0,170.19,0.0,2.0,4.0,ML,,,,,,,2.3,0.1,4,,,,,,
1563259,1982-09-06T09:14:43Z,-38.71,0.1,175.79,0.1,167.0,9.0,ML,,,,,,,3.9,0.2,3,,,,,,
1563260,1982-09-06T16:06:09Z,-37.64,0.1,177.13,0.1,137.0,8.0,ML,,,,,,,3.6,0.3,4,,,,,,
1686141,1982-09-06T17:31:13Z,-41.41,0.0,175.05,0.0,25.0,0.0,ML,,,,,,,1.9,0.1,8,,,,,,
1686142,1982-09-06T18:38:16Z,-40.9,0.0,174.84,0.0,4.0,1.0,ML,,,,,,,1.7,0.2,6,,,,,,
1686143,1982-09-06T20:40:06Z,-41.62,0.0,174.03,0.0,17.0,1.0,ML,,,,,,,2.3,0.2,3,,,,,,
1686144,1982-09-07T00:14:09Z,-41.61,0.1,173.82,0.1,35.0,5.0,ML,,,,,,,2.8,0.1,3,,,,2.5,0.3,2
1686145,1982-09-07T03:49:42Z,-40.79,0.0,174.92,0.0,60.0,0.0,ML,,,,,,,2.0,0.1,4,,,,,,
1686146,1982-09-07T05:42:32Z,-41.47,0.0,173.82,0.0,54.0,2.0,ML,,,,,,,2.7,0.1,3,,,,2.7,nan,3
1686147,1982-09-07T06:44:39Z,-41.36,0.0,175.63,0.0,17.0,1.0,ML,,,,,,,1.5,0.2,4,,,,,,
1686148,1982-09-07T06:51:59Z,-41.3,0.0,174.95,0.0,26.0,1.0,ML,,,,,,,1.6,0.2,8,,,,,,
1584400,1982-09-07T07:20:48Z,-44.51,0.0,169.68,0.0,3.0,1.0,ML,,,,,,,2.6,0.2,4,,,,,,
1686149,1982-09-07T10:04:09Z,-41.12,0.0,175.36,0.0,23.0,2.0,ML,,,,,,,1.2,0.3,4,,,,,,
1686150,1982-09-07T11:50:38Z,-40.97,0.0,175.63,0.0,28.0,2.0,ML,,,,,,,1.8,0.1,4,,,,,,
1686151,1982-09-07T13:26:40Z,-41.27,0.0,175.32,0.0,25.0,1.0,ML,,,,,,,1.6,0.1,6,,,,,,
1563261,1982-09-07T19:27:56Z,-37.96,0.1,176.19,0.1,182.0,9.0,ML,,,,,,,4.1,0.3,5,,,,,,
1686152,1982-09-08T02:43:35Z,-41.01,0.0,175.3,0.0,23.0,2.0,ML,,,,,,,1.8,0.2,6,,,,,,
1686153,1982-09-08T07:16:12Z,-40.85,0.0,175.71,0.1,28.0,4.0,ML,,,,,,,2.4,0.1,4,,,,,,
1686154,1982-09-08T07:35:26Z,-40.91,0.0,175.1,0.0,35.0,3.0,ML,,,,,,,1.7,0.3,4,,,,,,
1686155,1982-09-08T08:44:07Z,-41.23,0.0,175.2,0.0,20.0,1.0,ML,,,,,,,1.2,0.1,4,,,,,,
1563262,1982-09-08T12:04:59Z,-41.17,0.0,172.58,0.1,3.0,4.0,ML,,,,,,,3.8,0.2,5,,,,,,
1686156,1982-09-08T12:51:05Z,-41.25,0.0,175.24,0.0,17.0,0.0,ML,,,,,,,1.6,0.2,5,,,,,,
1563263,1982-09-08T17:20:30Z,-38.87,0.0,175.77,0.0,12.0,0.0,ML,,,,,,,3.3,0.2,7,,,,,,
1563264,1982-09-08T17:21:06Z,-38.87,0.0,175.76,0.0,0.0,0.0,ML,,,,,,,5.0,0.3,8,,,,,,
1584401,1982-09-08T18:09:00Z,-43.62,0.0,170.16,0.0,2.0,0.0,ML,,,,,,,2.1,0.1,2,,,,,,
1686157,1982-09-08T20:58:25Z,-41.89,0.1,174.37,0.0,34.0,4.0,ML,,,,,,,2.6,0.1,6,,,,,,
1563265,1982-09-08T21:20:21Z,-39.0,0.0,176.27,0.1,12.0,0.0,ML,,,,,,,3.0,0.1,1,,,,,,
1563266,1982-09-08T22:25:43Z,-40.41,0.0,174.27,0.1,12.0,0.0,ML,,,,,,,3.3,0.4,4,,,,,,
1563267,1982-09-08T22:40:01Z,-38.87,0.0,176.09,0.0,12.0,0.0,ML,,,,,,,3.4,0.2,4,,,,,,
1563268,1982-09-09T01:55:01Z,-41.14,0.0,172.66,0.0,0.0,0.0,ML,,,,,,,3.8,0.1,4,,,,,,
1686158,1982-09-09T03:07:55Z,-40.94,0.0,175.76,0.1,31.0,5.0,ML,,,,,,,1.9,0.1,5,,,,,,
1686159,1982-09-09T04:56:17Z,-41.01,0.0,174.43,0.0,65.0,0.0,ML,,,,,,,1.8,0.2,4,,,,,,
1686160,1982-09-09T06:00:09Z,-40.84,0.0,174.74,0.0,14.0,1.0,ML,,,,,,,1.6,0.1,5,,,,,,
1584402,1982-09-09T08:10:30Z,-44.13,0.0,169.55,0.0,5.0,2.0,ML,,,,,,,2.1,0.0,3,,,,,,
1563269,1982-09-09T10:19:33Z,-43.84,0.1,170.67,0.1,25.0,5.0,ML,,,,,,,3.6,0.1,4,,,,,,
1584403,1982-09-09T11:33:19Z,-43.64,0.0,170.18,0.0,2.0,0.0,ML,,,,,,,2.4,0.2,3,,,,,,
1563270,1982-09-09T12:07:01Z,-41.25,0.0,175.2,0.0,17.0,1.0,ML,,,,,,,3.6,0.4,5,,,,,,
1686162,1982-09-09T12:21:05Z,-41.23,0.0,175.2,0.0,24.0,0.0,ML,,,,,,,2.2,0.2,5,,,,,,
1686163,1982-09-09T12:26:57Z,-41.23,0.0,175.19,0.0,25.0,0.0,ML,,,,,,,1.9,0.1,7,,,,,,
1584404,1982-09-09T13:17:33Z,-43.59,0.0,170.19,0.0,2.0,0.0,ML,,,,,,,2.3,0.2,8,,,,,,
1686164,1982-09-09T13:20:57Z,-41.6,0.0,174.97,0.0,25.0,1.0,ML,,,,,,,1.6,0.2,4,,,,,,
1563271,1982-09-09T16:20:40Z,-45.05,0.0,167.99,0.1,12.0,0.0,ML,,,,,,,3.1,0.2,3,,,,,,
1584405,1982-09-09T18:52:52Z,-44.91,0.0,169.89,0.0,2.0,0.0,ML,,,,,,,2.5,0.2,5,,,,,,
1686165,1982-09-09T20:31:30Z,-41.31,0.0,174.48,0.0,10.0,2.0,ML,,,,,,,1.9,0.2,6,,,,,,
1563272,1982-09-09T21:26:22Z,-41.0,0.1,172.37,0.1,72.0,20.0,ML,,,,,,,4.3,0.1,2,,,,,,
1686166,1982-09-09T21:37:01Z,-40.49,0.0,174.77,0.0,69.0,2.0,ML,,,,,,,2.5,0.1,6,,,,,,
1584406,1982-09-09T22:23:54Z,-43.59,0.0,170.19,0.0,2.0,0.0,ML,,,,,,,2.4,0.2,7,,,,,,
1686167,1982-09-09T22:53:15Z,-41.23,0.0,175.19,0.0,24.0,0.0,ML,,,,,,,2.4,0.2,4,,,,,,
1686168,1982-09-10T02:35:24Z,-41.38,0.0,174.26,0.0,32.0,1.0,ML,,,,,,,2.0,0.2,6,,,,,,
1686169,1982-09-10T07:02:38Z,-40.96,0.0,175.6,0.0,29.0,1.0,ML,,,,,,,2.7,0.1,3,,,,2.6,0.2,5
1563273,1982-09-10T09:39:28Z,-38.0,0.0,176.14,0.0,182.0,1.0,ML,,,,,,,3.6,0.2,4,,,,,,
1686170,1982-09-10T10:42:50Z,-41.28,0.0,174.99,0.0,27.0,1.0,ML,,,,,,,1.9,0.2,8,,,,,,
1686171,1982-09-10T10:46:11Z,-40.59,0.0,174.7,0.0,27.0,4.0,ML,,,,,,,2.2,0.1,6,,,,,,
1686172,1982-09-10T14:00:35Z,-41.47,0.0,174.07,0.1,16.0,9.0,ML,,,,,,,2.1,0.2,7,,,,,,
1563274,1982-09-10T16:47:37Z,-37.92,0.0,177.06,0.0,68.0,5.0,ML,,,,,,,4.1,0.1,3,,,,,,
