PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,mB,mB_Uncertainty,mB_StationCount,Mjma,Mjma_Uncertainty,Mjma_StationCount,ML,ML_Uncertainty,ML_StationCount,M,M_Uncertainty,M_StationCount,Mw(mB),Mw(mB)_Uncertainty,Mw(mB)_StationCount,MLh,MLh_Uncertainty,MLh_StationCount,Ms(BB),Ms(BB)_Uncertainty,Ms(BB)_StationCount,mBc,mBc_Uncertainty,mBc_StationCount,mb,mb_Uncertainty,mb_StationCount,Mw(mBc),Mw(mBc)_Uncertainty,Mw(mBc)_StationCount,MLv,MLv_Uncertainty,MLv_StationCount
2012p037075,2012-01-14T17:13:39Z,-43.58,1.2,172.15,1.5,6.0,2.0,M,,,,,,,2.7,0.2,7,2.7,nan,7,,,,,,,,,,,,,,,,,,,2.7,0.2,7
2012p037172,2012-01-14T18:05:31Z,-43.55,0.7,172.75,1.0,9.0,1.0,M,,,,,,,3.4,0.3,7,3.4,nan,7,,,,,,,,,,,,,,,,,,,3.4,0.2,7
2012p037252,2012-01-14T18:48:09Z,-43.54,0.8,172.74,1.2,10.0,1.0,M,,,,,,,3.5,0.4,4,3.4,nan,6,,,,,,,,,,,,,,,,,,,3.4,0.3,6
2012p037336,2012-01-14T19:33:07Z,-37.64,4.5,176.32,2.8,235.0,6.0,M,,,,,,,,,,2.9,nan,34,,,,,,,,,,,,,,,,,,,2.9,0.3,34
2012p037373,2012-01-14T19:52:38Z,-45.16,2.5,167.54,4.2,74.0,6.0,M,,,,,,,3.7,0.2,8,3.6,nan,8,,,,,,,,,,,,,,,,,,,3.6,0.2,8
2012p037553,2012-01-14T21:28:14Z,-43.59,0.9,172.53,0.7,10.0,2.0,M,,,,,,,3.4,0.1,4,3.5,nan,28,,,,,,,,,,,,,,,,,,,3.5,0.6,28
2012p037710,2012-01-14T22:52:05Z,-43.49,1.1,172.79,1.4,12.0,2.0,M,,,,,,,2.8,0.5,4,2.7,nan,4,,,,,,,,,,,,,,,,,,,2.7,0.5,4
2012p038252,2012-01-15T03:40:50Z,-43.54,1.1,172.75,1.9,10.0,1.0,M,,,,,,,3.8,0.5,4,3.4,nan,14,,,,,,,,,,,,,,,,,,,3.4,0.4,14
2012p038350,2012-01-15T04:32:56Z,-39.11,1.2,177.85,2.0,56.0,2.0,M,,,,,,,3.4,0.5,11,3.1,nan,11,,,,,,,,,,,,,,,,,,,3.1,0.4,11
2012p038394,2012-01-15T04:56:39Z,-39.79,1.0,176.47,1.1,46.0,2.0,M,,,,,,,3.2,0.2,13,2.9,nan,13,,,,,,,,,,,,,,,,,,,2.9,0.2,13
2012p038652,2012-01-15T07:14:15Z,-44.57,8.7,168.67,5.6,5.0,0.0,M,,,,,,,3.0,0.2,6,3.0,nan,6,,,,,,,,,,,,,,,,,,,3.0,0.2,6
2012p038685,2012-01-15T07:31:51Z,-43.54,1.3,172.75,1.8,10.0,1.0,M,,,,,,,3.8,0.3,4,3.4,nan,14,,,,,,,,,,,,,,,,,,,3.4,0.3,14
2012p039035,2012-01-15T10:38:16Z,-38.84,0.5,175.87,1.7,14.0,2.0,M,,,,,,,3.5,0.2,9,3.1,nan,9,,,,,,,,,,,,,,,,,,,3.1,0.2,9
2012p039161,2012-01-15T11:45:26Z,-36.36,10.0,177.23,3.0,12.0,0.0,M,,,,,,,2.8,0.2,12,2.8,nan,12,,,,,,,,,,,,,,,,,,,2.8,0.2,12
2012p039191,2012-01-15T12:01:22Z,-43.47,2.7,172.81,1.5,8.0,3.0,M,,,,,,,2.6,0.4,3,3.0,nan,9,,,,,,,,,,,,,,,,,,,3.0,0.7,9
2012p039220,2012-01-15T12:16:29Z,-36.46,10.6,177.13,4.7,12.0,0.0,M,,,,,,,2.7,0.2,7,2.6,nan,8,,,,,,,,,,,,,,,,,,,2.6,0.2,8
2012p039337,2012-01-15T13:19:10Z,-36.8,12.5,177.25,24.2,225.0,23.0,M,,,,,,,,,,3.1,nan,30,,,,,,,,,,,,,,,,,,,3.1,0.4,30
2012p039340,2012-01-15T13:20:50Z,-36.31,9.5,177.42,5.6,12.0,0.0,M,,,,,,,3.6,0.2,17,3.8,nan,82,,,,,,,,,,,,,,,,,,,3.8,0.4,82
2012p039379,2012-01-15T13:41:32Z,-36.57,12.2,177.16,5.3,269.0,13.0,M,,,,,,,,,,3.5,nan,17,,,,,,,,,,,,,,,,,,,3.5,0.4,17
2012p039444,2012-01-15T14:16:20Z,-40.03,3.4,174.06,5.6,109.0,11.0,M,,,,,,,,,,2.8,nan,6,,,,,,,,,,,,,,,,,,,2.8,0.4,6
2012p039471,2012-01-15T14:30:11Z,-38.99,5.2,174.9,8.4,222.0,14.0,M,,,,,,,,,,3.0,nan,12,,,,,,,,,,,,,,,,,,,3.0,0.4,12
2012p039577,2012-01-15T15:26:51Z,-43.57,1.1,172.73,3.0,8.0,1.0,M,,,,,,,2.6,0.5,4,2.4,nan,4,,,,,,,,,,,,,,,,,,,2.4,0.4,4
2012p040039,2012-01-15T19:33:13Z,-43.46,1.8,172.77,1.6,15.0,3.0,M,,,,,,,2.6,0.6,4,2.6,nan,6,,,,,,,,,,,,,,,,,,,2.6,0.6,6
2012p040364,2012-01-15T22:26:16Z,-43.47,1.2,172.8,1.2,10.0,2.0,M,,,,,,,3.7,0.5,3,3.2,nan,17,,,,,,,,,,,,,,,,,,,3.2,0.3,17
2012p040373,2012-01-15T22:31:07Z,-43.45,1.6,172.79,1.9,12.0,2.0,M,,,,,,,2.8,0.5,4,2.6,nan,7,,,,,,,,,,,,,,,,,,,2.6,0.4,7
2012p040604,2012-01-16T00:34:05Z,-40.49,2.5,173.7,3.8,98.0,6.0,M,,,,,,,,,,2.4,nan,12,,,,,,,,,,,,,,,,,,,2.4,0.3,12
2012p040605,2012-01-16T00:34:41Z,-38.88,1.4,176.37,1.2,62.0,4.0,M,,,,,,,2.8,0.2,19,2.5,nan,19,,,,,,,,,,,,,,,,,,,2.5,0.2,19
2012p040681,2012-01-16T01:14:13Z,-49.38,13.1,164.6,14.2,33.0,0.0,M,,,,,,,4.6,0.1,6,4.6,nan,10,,,,,,,,,,,,,,,,,,,4.6,0.1,10
2012p040737,2012-01-16T01:45:12Z,-37.81,8.7,176.2,8.4,170.0,11.0,M,,,,,,,,,,2.5,nan,15,,,,,,,,,,,,,,,,,,,2.5,0.2,15
2012p040900,2012-01-16T03:11:53Z,-35.35,14.5,178.85,727.4,214.0,25.0,M,,,,,,,,,,3.4,nan,8,,,,,,,,,,,,,,,,,,,3.4,0.1,8
2012p041141,2012-01-16T05:20:08Z,-37.68,4.6,175.96,11.3,186.0,9.0,M,,,,,,,,,,2.5,nan,12,,,,,,,,,,,,,,,,,,,2.5,0.2,12
2012p041338,2012-01-16T07:05:00Z,-38.53,2.0,174.08,2.9,10.0,6.0,M,,,,,,,3.6,0.2,22,3.3,nan,23,,,,,,,,,,,,,,,,,,,3.3,0.2,23
2012p041511,2012-01-16T08:37:30Z,-43.5,1.5,172.75,1.4,12.0,3.0,M,,,,,,,2.6,0.6,4,2.5,nan,4,,,,,,,,,,,,,,,,,,,2.5,0.6,4
2012p041577,2012-01-16T09:12:41Z,-39.8,2.9,174.19,3.7,136.0,5.0,M,,,,,,,,,,2.7,nan,10,,,,,,,,,,,,,,,,,,,2.7,0.2,10
2012p041674,2012-01-16T10:03:29Z,-32.89,29.1,179.99,43.1,426.0,37.0,M,4.2,nan,1,,,,,,,4.2,nan,11,3.3,0.4,1,,,,,,,,,,,,,,,,4.2,0.2,11
2012p041718,2012-01-16T10:27:30Z,-37.21,4.2,176.84,3.3,198.0,7.0,M,,,,,,,,,,2.5,nan,21,,,,,,,,,,,,,,,,,,,2.5,0.2,21
2012p041922,2012-01-16T12:16:30Z,-45.21,2.5,167.45,3.8,125.0,4.0,M,,,,,,,,,,3.6,nan,18,,,,,,,,,,,,,,,,,,,3.6,0.3,18
2012p042110,2012-01-16T13:56:15Z,-37.43,9.0,177.33,11.9,143.0,9.0,M,,,,,,,,,,2.0,nan,4,,,,,,,,,,,,,,,,,,,2.0,0.2,4
2012p042526,2012-01-16T17:38:08Z,-43.53,1.2,172.72,1.3,10.0,2.0,M,,,,,,,2.4,0.3,2,2.2,nan,2,,,,,,,,,,,,,,,,,,,2.2,0.2,2
2012p042529,2012-01-16T17:39:30Z,-37.94,2.3,176.68,1.8,145.0,4.0,M,,,,,,,,,,2.7,nan,43,,,,,,,,,,,,,,,,,,,2.7,0.2,43
2012p043142,2012-01-16T23:06:10Z,-38.87,2.1,178.8,3.9,27.0,7.0,M,,,,,,,3.1,0.2,19,2.8,nan,19,,,,,,,,,,,,,,,,,,,2.8,0.1,19
2012p043487,2012-01-17T02:10:21Z,-41.14,4.6,173.45,2.8,87.0,6.0,M,,,,,,,,,,3.1,nan,20,,,,,,,,,,,,,,,,,,,3.1,0.2,20
2012p043943,2012-01-17T06:12:59Z,-36.67,6.8,177.1,14.8,210.0,12.0,M,,,,,,,,,,2.8,nan,17,,,,,,,,,,,,,,,,,,,2.8,0.3,17
2012p043955,2012-01-17T06:19:44Z,-43.64,0.9,172.79,1.3,10.0,1.0,M,,,,,,,4.1,0.2,7,3.9,nan,13,,,,,,,,,,,,,,,,,,,3.9,0.3,13
2012p044107,2012-01-17T07:40:29Z,-45.59,10.1,166.73,7.2,5.0,0.0,M,,,,,,,4.8,0.1,10,4.6,nan,10,,,,,,,,,,,,,,,,,,,4.6,0.2,10
2012p044372,2012-01-17T10:01:53Z,-40.27,2.0,173.45,3.5,187.0,6.0,M,,,,,,,,,,2.9,nan,44,,,,,,,,,,,,,,,,,,,2.9,0.2,44
2012p044620,2012-01-17T12:13:33Z,-45.59,11.5,166.73,8.4,5.0,0.0,M,,,,,,,2.9,0.2,7,2.9,nan,7,,,,,,,,,,,,,,,,,,,2.9,0.3,7
2012p044737,2012-01-17T13:15:59Z,-43.45,1.4,172.8,1.7,12.0,3.0,M,,,,,,,2.9,0.4,6,2.8,nan,6,,,,,,,,,,,,,,,,,,,2.8,0.4,6
2012p044882,2012-01-17T14:33:24Z,-40.51,3.5,178.95,3.5,33.0,0.0,M,,,,,,,3.1,0.2,25,3.0,nan,29,,,,,,,,,,,,,,,,,,,3.0,0.2,29
2012p044955,2012-01-17T15:12:30Z,-40.3,0.7,176.53,1.2,17.0,1.0,M,,,,,,,4.8,0.2,19,4.5,nan,19,,,,,,,,,,,,,,,,,,,4.5,0.2,19
2012p045534,2012-01-17T20:20:40Z,-43.47,1.7,172.79,1.3,17.0,3.0,M,,,,,,,3.0,0.4,6,3.0,nan,6,,,,,,,,,,,,,,,,,,,3.0,0.4,6
2012p046569,2012-01-18T05:32:18Z,-43.57,1.3,172.39,0.7,10.0,2.0,M,,,,,,,2.1,0.2,3,2.0,nan,4,,,,,,,,,,,,,,,,,,,2.0,0.2,4
2012p046777,2012-01-18T07:22:58Z,-45.72,8.1,166.79,6.3,5.0,0.0,M,,,,,,,2.8,0.2,6,2.7,nan,6,,,,,,,,,,,,,,,,,,,2.7,0.3,6
2012p046979,2012-01-18T09:10:35Z,-43.49,1.6,172.74,1.9,11.0,2.0,M,,,,,,,2.7,0.4,5,2.6,nan,10,,,,,,,,,,,,,,,,,,,2.6,0.4,10
2012p047125,2012-01-18T10:28:21Z,-45.59,8.7,166.73,5.6,5.0,0.0,M,,,,,,,2.6,0.2,6,2.5,nan,6,,,,,,,,,,,,,,,,,,,2.5,0.2,6
2012p047872,2012-01-18T17:06:47Z,-38.47,14.5,176.09,14.0,140.0,28.0,M,,,,,,,,,,1.9,nan,7,,,,,,,,,,,,,,,,,,,1.9,0.3,7
2012p048241,2012-01-18T20:23:04Z,-43.58,1.3,172.72,1.2,14.0,2.0,ML,,,,,,,2.6,0.4,4,2.4,nan,4,,,,,,,,,,,,,,,,,,,2.4,0.4,4
2012p048396,2012-01-18T21:45:23Z,-36.49,14.1,177.29,18.3,169.0,23.0,M,,,,,,,,,,2.7,nan,6,,,,,,,,,,,,,,,,,,,2.7,0.2,6
2012p048470,2012-01-18T22:25:12Z,-43.56,3.6,172.73,1.5,19.0,3.0,M,,,,,,,2.0,0.8,2,2.0,nan,3,,,,,,,,,,,,,,,,,,,2.0,0.6,3
2012p048788,2012-01-19T01:14:33Z,-43.51,1.4,172.79,1.5,14.0,1.0,M,,,,,,,3.5,0.3,5,3.3,nan,11,,,,,,,,,,,,,,,,,,,3.3,0.3,11
2012p048915,2012-01-19T02:22:07Z,-43.45,1.9,172.71,2.1,14.0,2.0,M,,,,,,,2.9,0.3,10,2.8,nan,10,,,,,,,,,,,,,,,,,,,2.8,0.3,10
2012p049232,2012-01-19T05:11:16Z,-40.18,2.2,173.48,4.1,210.0,5.0,M,,,,,,,,,,2.8,nan,25,,,,,,,,,,,,,,,,,,,2.8,0.2,25
2012p049415,2012-01-19T06:48:48Z,-46.98,17.6,165.77,9.3,12.0,0.0,M,6.0,0.3,68,,,,6.5,0.2,16,5.7,nan,52,5.6,0.4,52,,,,,,,,,,,,,,,,6.4,0.2,16
2012p049445,2012-01-19T06:54:29Z,-47.02,12.9,165.32,8.5,30.0,25.0,MLv,,,,,,,4.8,0.1,6,4.7,nan,5,,,,,,,,,,,,,,,,,,,4.7,0.2,5
2012p049446,2012-01-19T06:58:13Z,-46.87,9.5,165.59,6.7,12.0,0.0,M,,,,,,,4.2,0.2,6,4.2,nan,8,,,,,,,,,,,,,,,,,,,4.2,0.2,8
2012p049453,2012-01-19T06:59:52Z,-46.84,10.5,165.7,6.8,12.0,0.0,M,,,,,,,4.2,0.2,7,4.1,nan,7,,,,,,,,,,,,,,,,,,,4.1,0.2,7
2012p049454,2012-01-19T07:03:47Z,-46.82,17.4,165.82,10.6,12.0,0.0,M,,,,,,,4.4,0.2,7,4.2,nan,7,,,,,,,,,,,,,,,,,,,4.2,0.2,7
2012p049452,2012-01-19T07:08:07Z,-46.77,20.4,166.05,19.3,12.0,0.0,M,,,,,,,4.7,0.1,13,4.5,nan,15,,,,,,,,,,,,,,,,,,,4.5,0.2,15
2012p049475,2012-01-19T07:20:41Z,-46.84,14.7,165.7,10.4,12.0,0.0,M,,,,,,,4.4,0.2,6,4.3,nan,11,,,,,,,,,,,,,,,,,,,4.3,0.2,11
2012p049476,2012-01-19T07:23:14Z,-46.84,13.0,165.7,9.3,12.0,0.0,M,,,,,,,4.1,0.2,7,3.6,nan,9,,,,,,,,,,,,,,,,,,,3.6,0.3,9
2012p049477,2012-01-19T07:24:07Z,-46.84,21.1,165.7,11.0,12.0,0.0,M,,,,,,,4.2,0.1,7,4.0,nan,9,,,,,,,,,,,,,,,,,,,4.0,0.3,9
2012p049508,2012-01-19T07:37:48Z,-46.82,15.8,165.82,11.3,12.0,0.0,M,,,,,,,4.0,0.3,6,4.1,nan,9,,,,,,,,,,,,,,,,,,,4.0,0.2,6
2012p049507,2012-01-19T07:38:56Z,-46.84,15.0,165.7,10.0,12.0,0.0,M,,,,,,,4.4,0.2,7,4.1,nan,7,,,,,,,,,,,,,,,,,,,4.1,0.2,7
2012p049517,2012-01-19T07:42:45Z,-46.84,16.2,165.7,10.8,12.0,0.0,M,,,,,,,4.1,0.2,9,3.9,nan,10,,,,,,,,,,,,,,,,,,,3.9,0.2,10
2012p049522,2012-01-19T07:45:39Z,-46.82,16.0,165.82,18.2,12.0,0.0,M,,,,,,,4.6,0.1,12,4.5,nan,12,,,,,,,,,,,,,,,,,,,4.5,0.2,12
2012p049541,2012-01-19T07:55:45Z,-46.97,16.3,165.45,9.4,12.0,0.0,M,,,,,,,3.9,0.2,7,3.7,nan,11,,,,,,,,,,,,,,,,,,,3.7,0.2,7
2012p049548,2012-01-19T07:59:31Z,-46.98,37.9,165.77,24.1,12.0,0.0,M,,,,,,,3.3,0.3,3,3.1,nan,1,,,,,,,,,,,,,,,,,,,3.1,nan,1
2012p049600,2012-01-19T08:26:56Z,-46.84,9.8,165.7,8.3,12.0,0.0,M,,,,,,,4.2,0.2,6,4.2,nan,16,,,,,,,,,,,,,,,,,,,4.2,0.3,16
2012p049634,2012-01-19T08:44:52Z,-46.92,16.3,165.68,12.1,12.0,0.0,M,,,,,,,4.2,0.2,10,4.1,nan,12,,,,,,,,,,,,,,,,,,,4.1,0.3,12
2012p049633,2012-01-19T08:46:06Z,-46.98,12.0,165.77,8.0,12.0,0.0,M,,,,,,,3.9,0.1,7,3.8,nan,7,,,,,,,,,,,,,,,,,,,3.8,0.2,7
2012p049635,2012-01-19T08:49:47Z,-46.79,6.9,165.7,9.0,7.0,7.0,M,,,,,,,3.4,0.2,6,3.4,nan,6,,,,,,,,,,,,,,,,,,,3.4,0.3,6
2012p049665,2012-01-19T09:01:56Z,-46.92,18.0,165.68,9.3,12.0,0.0,M,,,,,,,5.7,0.2,8,5.6,nan,21,,,,,,,,,,,,,,,,,,,5.6,0.3,21
2012p049690,2012-01-19T09:10:03Z,-46.81,14.6,165.67,10.0,5.0,16.0,M,,,,,,,3.7,0.2,6,3.6,nan,6,,,,,,,,,,,,,,,,,,,3.6,0.2,6
2012p049689,2012-01-19T09:14:05Z,-46.84,10.2,165.7,10.1,12.0,0.0,M,,,,,,,3.9,0.3,6,3.8,nan,10,,,,,,,,,,,,,,,,,,,3.8,0.3,10
2012p049688,2012-01-19T09:17:40Z,-46.92,16.1,165.36,9.5,12.0,0.0,M,,,,,,,4.1,0.2,6,3.9,nan,6,,,,,,,,,,,,,,,,,,,3.9,0.1,6
2012p049704,2012-01-19T09:22:38Z,-38.26,2.4,176.06,3.0,151.0,6.0,M,,,,,,,,,,2.3,nan,19,,,,,,,,,,,,,,,,,,,2.3,0.2,19
2012p049691,2012-01-19T09:23:28Z,-46.92,15.6,165.68,10.3,12.0,0.0,M,,,,,,,3.7,0.2,7,3.4,nan,6,,,,,,,,,,,,,,,,,,,3.4,0.2,6
2012p049734,2012-01-19T09:38:38Z,-46.96,11.3,165.65,9.2,5.0,16.0,M,,,,,,,3.8,0.2,9,3.7,nan,9,,,,,,,,,,,,,,,,,,,3.7,0.2,9
2012p049742,2012-01-19T09:42:20Z,-46.87,21.7,165.59,10.6,12.0,0.0,M,,,,,,,4.9,0.2,10,4.7,nan,17,,,,,,,,,,,,,,,,,,,4.7,0.2,17
2012p049763,2012-01-19T09:53:54Z,-40.87,0.5,175.8,0.9,28.0,1.0,M,,,,,,,3.1,0.2,14,2.7,nan,14,,,,,,,,,,,,,,,,,,,2.7,0.2,14
2012p049771,2012-01-19T09:58:10Z,-46.84,18.9,165.7,17.2,12.0,0.0,M,,,,,,,3.4,0.2,6,3.2,nan,7,,,,,,,,,,,,,,,,,,,3.2,0.6,7
2012p049805,2012-01-19T10:16:14Z,-46.92,15.9,165.68,11.7,12.0,0.0,M,,,,,,,3.5,nan,1,3.7,nan,9,,,,,,,,,,,,,,,,,,,3.7,0.2,9
2012p049806,2012-01-19T10:20:07Z,-46.97,9.6,165.45,9.6,12.0,0.0,M,,,,,,,3.4,0.2,6,3.2,nan,2,,,,,,,,,,,,,,,,,,,3.2,0.0,2
2012p049822,2012-01-19T10:25:07Z,-46.82,14.0,165.82,11.1,12.0,0.0,M,,,,,,,3.5,0.2,6,3.0,nan,2,,,,,,,,,,,,,,,,,,,3.0,0.1,2
2012p049840,2012-01-19T10:34:38Z,-46.82,13.1,165.82,10.5,12.0,0.0,M,,,,,,,5.1,0.1,8,4.9,nan,23,,,,,,,,,,,,,,,,,,,4.9,0.3,23
2012p049863,2012-01-19T10:47:12Z,-46.87,11.4,165.59,8.7,12.0,0.0,M,,,,,,,3.7,0.2,5,3.6,nan,10,,,,,,,,,,,,,,,,,,,3.5,0.1,5
2012p049897,2012-01-19T11:05:28Z,-46.87,12.1,165.59,10.4,12.0,0.0,M,,,,,,,3.3,0.2,6,3.0,nan,2,,,,,,,,,,,,,,,,,,,3.0,0.1,2
2012p049920,2012-01-19T11:14:21Z,-46.98,19.5,165.77,11.9,12.0,0.0,M,,,,,,,4.2,0.1,7,4.0,nan,7,,,,,,,,,,,,,,,,,,,4.0,0.2,7
2012p049919,2012-01-19T11:16:52Z,-46.84,9.9,165.7,7.3,12.0,0.0,M,,,,,,,4.7,0.3,5,4.5,nan,9,,,,,,,,,,,,,,,,,,,4.5,0.2,9
2012p049966,2012-01-19T11:42:13Z,-38.03,5.3,175.63,13.3,290.0,8.0,M,,,,,,,,,,2.7,nan,24,,,,,,,,,,,,,,,,,,,2.7,0.2,24
2012p050087,2012-01-19T12:46:50Z,-46.84,23.7,165.7,10.5,12.0,0.0,M,,,,,,,5.2,0.2,11,5.1,nan,26,,,,,,,,,,,,,,,,,,,5.1,0.2,26
2012p050097,2012-01-19T12:51:57Z,-47.03,17.3,165.54,14.8,12.0,0.0,M,,,,,,,4.8,0.1,12,4.6,nan,12,,,,,,,,,,,,,,,,,,,4.6,0.2,12
2012p050255,2012-01-19T14:15:48Z,-46.97,16.7,165.45,11.2,12.0,0.0,M,,,,,,,4.8,0.1,12,4.6,nan,12,,,,,,,,,,,,,,,,,,,4.6,0.1,12
2012p050280,2012-01-19T14:29:30Z,-46.84,14.4,165.7,10.9,12.0,0.0,M,,,,,,,3.9,0.3,11,3.8,nan,11,,,,,,,,,,,,,,,,,,,3.8,0.3,11
2012p050401,2012-01-19T15:33:50Z,-43.59,10.3,172.63,4.5,5.0,7.0,M,,,,,,,2.7,nan,1,2.4,nan,3,,,,,,,,,,,,,,,,,,,2.4,0.2,3
2012p050546,2012-01-19T16:51:22Z,-43.16,4.4,170.94,2.9,5.0,0.0,M,,,,,,,3.2,0.1,8,3.1,nan,9,,,,,,,,,,,,,,,,,,,3.1,0.3,9
2012p050558,2012-01-19T16:57:26Z,-36.54,8.9,177.26,17.5,216.0,15.0,M,,,,,,,,,,2.9,nan,14,,,,,,,,,,,,,,,,,,,2.9,0.3,14
2012p050617,2012-01-19T17:28:52Z,-46.73,21.8,165.52,13.8,33.0,0.0,M,,,,,,,3.8,0.2,7,3.6,nan,7,,,,,,,,,,,,,,,,,,,3.6,0.2,7
2012p050803,2012-01-19T19:07:58Z,-46.92,15.9,165.68,13.7,5.0,0.0,M,,,,,,,3.8,0.4,8,3.1,nan,1,,,,,,,,,,,,,,,,,,,3.1,nan,1
2012p050824,2012-01-19T19:19:29Z,-38.65,0.8,176.09,0.6,6.0,1.0,M,,,,,,,2.5,0.3,6,2.1,nan,6,,,,,,,,,,,,,,,,,,,2.1,0.3,6
2012p051023,2012-01-19T21:05:22Z,-38.42,1.8,175.95,1.9,174.0,4.0,M,,,,,,,,,,2.9,nan,55,,,,,,,,,,,,,,,,,,,2.9,0.3,55
2012p051108,2012-01-19T21:50:37Z,-46.81,16.1,165.5,10.8,5.0,0.0,M,,,,,,,4.1,0.2,7,4.0,nan,7,,,,,,,,,,,,,,,,,,,4.0,0.2,7
2012p051250,2012-01-19T23:06:23Z,-43.58,1.3,172.04,1.1,10.0,2.0,M,,,,,,,2.9,0.1,7,2.7,nan,6,,,,,,,,,,,,,,,,,,,2.7,0.1,6
2012p052193,2012-01-20T07:28:23Z,-46.92,18.0,165.36,10.5,33.0,0.0,M,,,,,,,4.4,0.2,8,4.3,nan,8,,,,,,,,,,,,,,,,,,,4.3,0.2,8
2012p052241,2012-01-20T07:54:02Z,-43.56,1.7,172.7,2.2,12.0,2.0,M,,,,,,,3.0,0.6,4,2.8,nan,11,,,,,,,,,,,,,,,,,,,2.8,0.3,11
2012p052341,2012-01-20T08:47:31Z,-43.37,3.9,170.79,7.5,5.0,5.0,M,,,,,,,2.6,0.2,7,2.6,nan,7,,,,,,,,,,,,,,,,,,,2.6,0.3,7
2012p052351,2012-01-20T08:53:04Z,-37.58,4.5,178.88,3.5,33.0,0.0,M,,,,,,,3.1,0.2,17,2.8,nan,17,,,,,,,,,,,,,,,,,,,2.8,0.2,17
2012p052413,2012-01-20T09:25:50Z,-46.81,25.4,165.5,11.2,33.0,0.0,M,,,,,,,4.7,0.2,6,4.5,nan,6,,,,,,,,,,,,,,,,,,,4.5,0.2,6
2012p052424,2012-01-20T09:31:27Z,-46.81,33.8,165.5,14.3,33.0,0.0,M,,,,,,,3.5,0.2,5,3.5,nan,7,,,,,,,,,,,,,,,,,,,3.5,0.3,7
2012p052458,2012-01-20T09:49:55Z,-36.84,13.7,176.77,21.5,296.0,17.0,M,,,,,,,,,,2.5,nan,12,,,,,,,,,,,,,,,,,,,2.5,0.1,12
2012p052522,2012-01-20T10:24:14Z,-38.51,1.0,177.85,1.5,34.0,2.0,M,,,,,,,3.3,0.2,13,2.9,nan,13,,,,,,,,,,,,,,,,,,,2.9,0.2,13
2012p052719,2012-01-20T12:08:53Z,-43.57,1.2,172.42,1.4,6.0,2.0,M,,,,,,,4.1,0.2,4,3.8,nan,21,,,,,,,,,,,,,,,,,,,3.8,0.2,21
2012p052787,2012-01-20T12:45:24Z,-37.27,5.1,176.75,3.1,184.0,18.0,M,,,,,,,,,,2.6,nan,17,,,,,,,,,,,,,,,,,,,2.6,0.3,17
2012p052843,2012-01-20T13:15:06Z,-43.49,2.8,172.77,1.6,18.0,3.0,M,,,,,,,2.8,0.4,4,2.7,nan,6,,,,,,,,,,,,,,,,,,,2.7,0.3,6
2012p052854,2012-01-20T13:20:44Z,-43.49,2.0,172.78,2.3,16.0,3.0,M,,,,,,,3.1,0.3,4,2.9,nan,12,,,,,,,,,,,,,,,,,,,2.9,0.3,12
2012p052910,2012-01-20T13:50:55Z,-43.6,8.7,172.38,5.6,5.0,0.0,M,,,,,,,3.7,0.3,4,3.6,nan,19,,,,,,,,,,,,,,,,,,,3.6,0.2,19
2012p053023,2012-01-20T14:50:33Z,-46.84,20.7,165.7,12.1,33.0,0.0,M,,,,,,,3.4,0.2,5,3.3,nan,6,,,,,,,,,,,,,,,,,,,3.3,0.3,6
2012p053288,2012-01-20T17:12:00Z,-40.83,3.4,173.32,3.7,123.0,5.0,M,,,,,,,,,,2.5,nan,11,,,,,,,,,,,,,,,,,,,2.5,0.2,11
2012p053323,2012-01-20T17:30:45Z,-40.22,2.8,173.39,3.7,174.0,7.0,M,,,,,,,,,,3.0,nan,18,,,,,,,,,,,,,,,,,,,3.0,0.2,18
2012p053421,2012-01-20T18:22:41Z,-38.45,8.7,178.53,5.6,33.0,0.0,M,,,,,,,3.4,0.4,11,3.2,nan,11,,,,,,,,,,,,,,,,,,,3.2,0.3,11
2012p053428,2012-01-20T18:26:30Z,-38.67,4.4,176.05,2.8,5.0,0.0,M,,,,,,,2.5,0.3,15,2.2,nan,15,,,,,,,,,,,,,,,,,,,2.2,0.2,15
2012p053476,2012-01-20T18:52:09Z,-37.24,4.5,177.75,4.6,79.0,10.0,M,,,,,,,3.4,0.4,11,3.1,nan,11,,,,,,,,,,,,,,,,,,,3.1,0.3,11
2012p053801,2012-01-20T21:45:21Z,-43.6,0.9,172.41,1.7,12.0,2.0,M,,,,,,,3.9,0.2,5,3.7,nan,15,,,,,,,,,,,,,,,,,,,3.7,0.2,15
2012p054611,2012-01-21T04:57:05Z,-43.57,1.5,172.42,1.2,8.0,2.0,M,,,,,,,3.3,0.1,4,3.2,nan,15,,,,,,,,,,,,,,,,,,,3.2,0.2,15
2012p054643,2012-01-21T05:13:52Z,-43.59,0.8,172.42,0.9,10.0,2.0,M,,,,,,,3.5,0.3,3,3.4,nan,16,,,,,,,,,,,,,,,,,,,3.4,0.2,16
2012p054825,2012-01-21T06:50:56Z,-44.57,4.6,171.47,3.6,33.0,0.0,M,,,,,,,2.7,0.2,6,2.7,nan,6,,,,,,,,,,,,,,,,,,,2.7,0.3,6
