PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,MS,MS_Uncertainty,MS_StationCount,ML,ML_Uncertainty,ML_StationCount
1543804,1950-03-13T16:10:30Z,-38.75,0.0,176.75,0.0,12.0,0.0,ML,,,,2.8,nan,0
1543805,1950-03-13T18:10:48Z,-38.29,0.1,178.0,0.1,33.0,0.0,ML,,,,5.3,0.3,5
1543806,1950-03-13T19:11:59Z,-38.05,0.1,177.03,0.1,12.0,0.0,ML,,,,4.0,0.1,2
1543807,1950-03-13T22:21:14Z,-38.22,0.2,175.43,0.1,12.0,0.0,ML,,,,4.7,nan,2
1543808,1950-03-14T00:43:25Z,-37.75,0.0,177.25,0.0,12.0,0.0,ML,,,,3.9,nan,0
1543809,1950-03-14T11:26:16Z,-37.75,0.2,176.52,0.1,12.0,0.0,ML,,,,4.2,0.2,2
1543810,1950-03-15T19:43:29Z,-40.99,0.0,174.4,0.0,12.0,0.0,ML,,,,3.9,nan,3
1543811,1950-03-16T01:40:56Z,-40.29,0.0,174.1,0.0,12.0,0.0,ML,,,,3.5,0.1,3
1543812,1950-03-16T02:20:53Z,-38.27,0.0,176.39,0.1,189.0,3.0,ML,,,,4.6,nan,2
1543813,1950-03-17T10:08:30Z,-38.38,0.1,176.84,0.1,12.0,0.0,ML,,,,4.0,0.1,3
1543814,1950-03-18T02:52:25Z,-41.08,0.1,178.02,0.2,33.0,0.0,ML,,,,4.3,0.6,2
1543815,1950-03-18T05:38:17Z,-41.52,0.0,173.9,0.0,12.0,0.0,ML,,,,5.4,0.3,3
1543816,1950-03-19T06:48:48Z,-41.5,0.0,173.75,0.0,12.0,0.0,ML,,,,2.8,nan,0
1543817,1950-03-19T10:01:19Z,-40.83,0.1,173.0,0.1,12.0,0.0,ML,,,,4.2,0.3,3
1543818,1950-03-20T15:28:46Z,-38.0,0.0,179.0,0.0,12.0,0.0,ML,,,,4.4,nan,0
1543819,1950-03-21T14:49:47Z,-38.75,0.0,178.5,0.0,12.0,0.0,ML,,,,3.8,nan,0
1543820,1950-03-23T18:15:00Z,-37.75,0.0,177.0,0.0,12.0,0.0,ML,,,,3.5,nan,0
1543821,1950-03-24T04:43:00Z,-42.08,0.0,173.52,0.1,33.0,0.0,ML,,,,3.5,0.1,2
1543822,1950-03-26T00:51:41Z,-39.67,0.1,174.61,0.1,193.0,14.0,ML,,,,5.2,nan,0
1543823,1950-03-26T16:13:15Z,-37.75,0.0,177.25,0.0,12.0,0.0,ML,,,,3.2,nan,0
1543824,1950-03-26T17:58:27Z,-41.05,0.2,172.49,0.1,5.0,0.0,ML,,,,3.5,nan,0
1543825,1950-03-26T20:29:46Z,-37.75,0.0,177.0,0.0,12.0,0.0,ML,,,,3.8,nan,0
1543826,1950-03-27T01:24:45Z,-37.75,0.0,177.25,0.0,12.0,0.0,ML,,,,4.1,nan,0
1543827,1950-03-27T04:08:01Z,-40.39,0.0,173.5,0.0,153.0,2.0,ML,,,,4.1,nan,0
1543828,1950-03-28T00:37:36Z,-39.36,0.0,177.51,0.1,12.0,0.0,ML,,,,5.2,0.2,5
1543829,1950-03-28T02:00:47Z,-39.15,0.1,177.86,0.3,33.0,0.0,ML,,,,3.6,nan,0
1543830,1950-03-28T02:37:53Z,-38.94,0.1,177.83,0.1,5.0,0.0,ML,,,,4.3,0.2,4
1543831,1950-03-28T03:51:14Z,-38.4,0.1,177.31,0.2,12.0,0.0,ML,,,,3.9,nan,0
1543832,1950-03-28T08:41:05Z,-39.25,0.1,177.81,0.1,33.0,0.0,ML,,,,5.2,0.3,6
1543833,1950-03-28T11:04:19Z,-39.13,0.1,176.96,0.1,12.0,0.0,ML,,,,3.7,0.3,4
1543834,1950-03-29T19:20:46Z,-40.02,0.0,174.42,0.1,120.0,16.0,ML,,,,4.3,nan,0
1543835,1950-03-30T15:34:04Z,-47.62,0.3,166.77,0.6,12.0,0.0,ML,,,,4.7,nan,0
1543836,1950-04-01T08:24:22Z,-46.75,0.2,164.24,0.2,33.0,0.0,ML,,,,5.2,0.2,2
1543837,1950-04-01T14:40:14Z,-41.13,0.2,174.42,0.1,12.0,0.0,ML,,,,2.3,nan,0
1543838,1950-04-01T17:52:21Z,-41.37,0.1,173.43,0.0,12.0,0.0,ML,,,,3.0,nan,0
1543839,1950-04-01T19:52:30Z,-40.53,0.0,175.91,0.1,102.0,12.0,ML,,,,3.7,nan,0
1543840,1950-04-02T01:38:45Z,-38.34,0.1,176.48,0.1,95.0,10.0,ML,,,,4.0,nan,0
1543841,1950-04-02T12:34:22Z,-42.12,0.0,174.1,0.0,33.0,0.0,ML,,,,3.8,nan,0
1543842,1950-04-04T18:04:02Z,-40.44,0.0,174.2,0.0,92.0,10.0,ML,,,,3.9,nan,0
1543844,1950-04-06T03:32:42Z,-40.86,0.1,175.68,0.2,12.0,0.0,ML,,,,3.3,nan,0
1543845,1950-04-06T10:01:31Z,-41.86,0.0,172.38,0.1,5.0,0.0,ML,,,,4.2,0.2,5
1543846,1950-04-07T04:59:05Z,-40.28,0.1,173.61,0.1,175.0,15.0,ML,,,,4.3,0.3,2
1543847,1950-04-07T13:59:10Z,-39.83,0.0,176.94,0.1,97.0,20.0,ML,,,,4.8,nan,0
1543848,1950-04-11T03:18:13Z,-42.99,0.0,173.35,0.0,12.0,0.0,ML,,,,3.4,0.2,2
1543849,1950-04-12T14:47:03Z,-38.52,0.1,176.29,0.1,181.0,9.0,ML,,,,5.0,0.2,2
1543850,1950-04-14T07:43:28Z,-42.1,0.0,172.81,0.0,12.0,0.0,ML,,,,4.4,0.3,5
1543851,1950-04-15T13:19:15Z,-40.67,0.3,174.54,0.3,33.0,0.0,ML,,,,4.3,0.2,2
1543852,1950-04-17T05:17:55Z,-39.75,0.1,176.28,0.3,33.0,0.0,ML,,,,4.1,0.4,2
1543853,1950-04-17T06:46:56Z,-38.54,0.0,175.56,0.0,164.0,1.0,ML,,,,4.1,0.3,2
1543854,1950-04-20T15:09:59Z,-41.42,0.0,171.89,0.0,112.0,8.0,ML,,,,3.7,nan,0
1543855,1950-04-22T12:33:05Z,-41.13,0.1,173.74,0.0,12.0,0.0,ML,,,,3.2,0.1,2
1543856,1950-04-23T14:27:43Z,-39.24,0.1,175.92,0.1,12.0,0.0,ML,,,,4.0,0.3,3
1543857,1950-04-23T19:32:57Z,-40.91,0.1,175.28,0.6,5.0,0.0,ML,,,,3.9,0.2,3
1543858,1950-04-24T16:37:58Z,-42.45,0.0,172.88,0.0,12.0,0.0,ML,,,,3.4,nan,0
1543859,1950-04-27T09:53:42Z,-37.18,0.1,178.88,0.1,106.0,18.0,ML,,,,4.7,0.1,2
1543860,1950-04-30T11:58:21Z,-41.1,0.1,172.63,0.2,5.0,0.0,ML,,,,4.4,0.2,3
1543861,1950-05-04T11:38:12Z,-37.91,0.1,176.44,0.1,183.0,12.0,ML,,,,5.1,nan,2
1543862,1950-05-06T20:22:50Z,-40.23,0.0,174.29,0.0,5.0,0.0,ML,,,,4.5,0.3,5
1543863,1950-05-08T20:20:25Z,-38.95,0.1,176.91,0.1,33.0,0.0,ML,,,,3.8,nan,0
1543864,1950-05-09T03:55:57Z,-38.7,0.0,175.87,0.0,12.0,0.0,ML,,,,4.7,0.3,4
1543865,1950-05-09T04:20:43Z,-38.51,0.1,175.91,0.1,12.0,0.0,ML,,,,4.2,0.5,4
1543866,1950-05-09T04:23:12Z,-38.81,0.0,175.87,0.0,12.0,0.0,ML,,,,4.4,nan,0
1543867,1950-05-09T15:39:58Z,-38.71,0.0,178.49,0.1,12.0,0.0,ML,,,,4.0,0.1,2
1543868,1950-05-11T16:32:33Z,-41.24,0.0,173.52,0.0,33.0,0.0,ML,,,,2.9,nan,0
1543869,1950-05-18T01:31:35Z,-41.11,0.0,175.79,0.1,33.0,0.0,ML,,,,3.9,0.5,2
1543870,1950-05-19T19:57:21Z,-39.04,0.0,174.99,0.0,33.0,0.0,ML,,,,3.8,nan,0
1543871,1950-05-22T00:46:53Z,-39.96,0.0,175.34,0.0,33.0,0.0,ML,,,,3.6,0.1,2
1543872,1950-05-24T07:21:25Z,-40.03,0.1,177.54,0.2,33.0,0.0,ML,,,,4.2,0.2,3
1543873,1950-05-25T22:52:52Z,-41.16,0.0,172.44,0.1,12.0,0.0,ML,,,,4.5,0.1,3
1543874,1950-05-26T00:14:39Z,-41.86,0.1,173.6,0.1,12.0,0.0,ML,,,,4.2,0.2,4
1543875,1950-05-30T20:10:19Z,-37.79,0.1,178.02,0.1,12.0,0.0,ML,,,,5.5,0.3,5
1543876,1950-05-31T11:02:16Z,-42.06,0.0,173.92,0.1,12.0,0.0,ML,,,,3.8,0.2,2
1543877,1950-06-03T05:30:35Z,-38.82,0.0,175.93,0.0,12.0,0.0,ML,,,,4.1,0.1,4
1543879,1950-06-11T07:55:28Z,-41.0,0.0,172.5,0.0,12.0,0.0,ML,,,,3.5,nan,0
1543880,1950-06-14T00:51:49Z,-41.16,0.0,174.46,0.1,77.0,6.0,ML,,,,4.8,nan,0
1543881,1950-06-14T05:16:01Z,-40.75,0.0,174.5,0.0,12.0,0.0,ML,,,,2.4,nan,0
1543883,1950-06-16T07:14:20Z,-39.86,0.0,173.02,0.1,12.0,0.0,ML,,,,4.0,0.2,3
1543884,1950-06-16T20:53:00Z,-41.27,0.0,173.19,0.1,90.0,6.0,ML,,,,4.9,nan,0
1543885,1950-06-17T15:56:33Z,-38.92,0.0,175.25,0.1,185.0,8.0,ML,,,,5.9,nan,0
1543886,1950-06-17T23:43:51Z,-40.15,0.0,174.57,0.0,33.0,0.0,ML,,,,4.0,0.1,3
1543887,1950-06-23T11:25:57Z,-40.88,0.0,172.19,0.0,12.0,0.0,ML,,,,4.3,0.4,5
1543888,1950-06-23T19:31:59Z,-41.16,0.0,172.28,0.0,12.0,0.0,ML,,,,4.0,0.2,5
1543889,1950-06-24T21:02:12Z,-41.35,0.0,173.11,0.0,12.0,0.0,ML,,,,4.1,0.3,3
1543890,1950-06-25T04:22:16Z,-38.73,0.2,176.15,0.2,168.0,32.0,ML,,,,4.2,0.4,2
1543891,1950-06-27T07:57:38Z,-41.17,0.0,172.55,0.0,12.0,0.0,ML,,,,3.9,0.2,3
1543892,1950-06-29T05:53:51Z,-37.75,0.0,177.0,0.0,12.0,0.0,ML,,,,4.1,nan,0
1543893,1950-06-29T12:15:41Z,-41.61,0.1,174.18,0.0,12.0,0.0,ML,,,,3.5,0.1,2
1543894,1950-06-30T11:23:46Z,-40.89,0.0,174.98,0.0,12.0,0.0,ML,,,,3.2,nan,0
