PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,MS,MS_Uncertainty,MS_StationCount,ML,ML_Uncertainty,ML_StationCount
1544068,1951-01-15T09:10:55Z,-42.85,0.0,173.26,0.0,12.0,0.0,ML,,,,4.7,0.3,3
1544069,1951-01-15T11:08:12Z,-42.84,0.0,173.22,0.0,12.0,0.0,ML,,,,4.3,0.6,3
1544070,1951-01-15T19:42:51Z,-42.78,0.0,173.19,0.0,12.0,0.0,ML,,,,4.2,0.1,3
1544071,1951-01-16T03:11:47Z,-42.8,0.0,173.2,0.0,12.0,0.0,ML,,,,4.5,0.6,2
1544072,1951-01-16T09:43:40Z,-42.8,0.0,173.17,0.0,12.0,0.0,ML,,,,3.7,0.3,3
1544073,1951-01-16T10:32:33Z,-42.77,0.0,173.22,0.0,12.0,0.0,ML,,,,4.7,0.4,3
1544074,1951-01-16T19:26:28Z,-42.93,0.0,173.07,0.0,12.0,0.0,ML,,,,3.6,0.3,2
1544075,1951-01-17T16:57:13Z,-42.8,0.0,173.13,0.0,12.0,0.0,ML,,,,5.1,0.6,4
1544076,1951-01-17T17:03:41Z,-42.8,0.0,173.2,0.0,12.0,0.0,ML,,,,3.4,0.2,3
1544077,1951-01-17T17:14:01Z,-42.79,0.0,173.15,0.0,12.0,0.0,ML,,,,4.2,0.2,3
1544078,1951-01-18T10:19:56Z,-42.77,0.0,173.14,0.0,12.0,0.0,ML,,,,3.6,0.1,2
1544079,1951-01-18T22:01:28Z,-42.85,0.0,173.18,0.0,12.0,0.0,ML,,,,4.0,0.4,3
1544080,1951-01-19T23:30:15Z,-40.54,0.1,173.38,0.1,33.0,0.0,ML,,,,4.0,0.1,2
1544081,1951-01-20T15:31:17Z,-41.97,0.0,174.68,0.1,33.0,0.0,ML,,,,3.8,nan,1
1544082,1951-01-20T22:39:54Z,-42.8,0.0,173.2,0.0,12.0,0.0,ML,,,,3.2,nan,1
1544083,1951-01-22T04:40:42Z,-42.75,0.0,173.22,0.1,12.0,0.0,ML,,,,3.5,0.3,3
1544084,1951-01-22T11:17:57Z,-42.85,0.0,173.3,0.0,12.0,0.0,ML,,,,4.5,0.4,3
1544085,1951-01-25T05:46:18Z,-42.63,0.0,173.02,0.1,12.0,0.0,ML,,,,3.6,0.2,3
1544086,1951-01-27T11:22:41Z,-42.83,0.0,173.2,0.0,12.0,0.0,ML,,,,5.2,0.3,4
1544087,1951-01-28T10:55:04Z,-42.79,0.0,173.08,0.1,12.0,0.0,ML,,,,4.4,0.2,4
1544088,1951-01-28T19:58:33Z,-41.35,0.0,172.8,0.0,129.0,6.0,ML,,,,4.0,nan,1
1544089,1951-02-01T01:39:41Z,-39.21,0.1,174.51,0.2,149.0,22.0,ML,,,,4.0,nan,2
1544090,1951-02-04T00:59:08Z,-40.78,0.0,174.86,0.1,33.0,0.0,ML,,,,3.1,nan,1
1544091,1951-02-04T19:07:20Z,-42.3,0.0,173.55,0.0,33.0,0.0,ML,,,,4.6,0.1,4
1544092,1951-02-05T21:22:30Z,-42.86,0.0,173.25,0.1,12.0,0.0,ML,,,,4.2,0.2,4
1544093,1951-02-07T06:03:47Z,-40.12,0.0,175.04,0.1,12.0,0.0,ML,,,,4.6,0.5,3
1544094,1951-02-07T11:00:24Z,-40.4,0.0,174.26,0.1,12.0,0.0,ML,,,,4.2,0.2,4
1544095,1951-02-10T03:27:57Z,-40.21,0.1,177.04,0.1,33.0,0.0,MS,6.2,nan,0,6.1,0.4,5
1544096,1951-02-10T03:46:39Z,-40.83,0.1,178.51,0.2,33.0,0.0,ML,,,,4.6,0.3,5
1544097,1951-02-10T04:17:45Z,-40.52,0.0,176.89,0.1,33.0,0.0,ML,,,,4.3,0.4,5
1544098,1951-02-10T04:52:04Z,-40.2,0.1,176.87,0.1,12.0,0.0,ML,,,,3.9,nan,2
1544099,1951-02-10T08:32:22Z,-40.19,0.0,176.8,0.1,12.0,0.0,ML,,,,4.2,0.4,5
1544100,1951-02-10T15:44:10Z,-40.04,0.0,176.71,0.1,12.0,0.0,ML,,,,3.5,0.2,2
1544101,1951-02-10T17:32:53Z,-42.87,0.0,173.23,0.0,12.0,0.0,ML,,,,3.7,0.4,3
1544102,1951-02-10T18:37:33Z,-42.89,0.0,173.25,0.0,12.0,0.0,ML,,,,3.8,0.3,3
1544103,1951-02-11T08:44:45Z,-40.0,0.0,176.52,0.0,12.0,0.0,ML,,,,3.8,0.1,2
1544104,1951-02-11T11:33:09Z,-40.07,0.1,176.83,0.2,12.0,0.0,ML,,,,4.7,0.2,6
1544105,1951-02-12T01:27:09Z,-42.8,0.0,173.2,0.0,12.0,0.0,ML,,,,3.1,nan,1
1544106,1951-02-12T11:03:59Z,-40.9,0.0,172.8,0.0,5.0,0.0,ML,,,,2.5,nan,0
1544107,1951-02-13T19:09:15Z,-40.77,0.2,173.54,0.1,69.0,23.0,ML,,,,3.9,nan,1
1544108,1951-02-16T16:35:21Z,-39.95,0.0,176.6,0.0,33.0,0.0,ML,,,,3.1,nan,1
1544109,1951-02-17T10:06:45Z,-39.33,0.0,176.82,0.1,12.0,0.0,ML,,,,4.1,0.2,3
1544112,1951-02-24T23:44:31Z,-37.98,0.0,176.85,0.1,123.0,8.0,ML,,,,5.2,0.1,2
1544113,1951-02-25T07:05:19Z,-40.34,0.1,176.98,0.1,33.0,0.0,ML,,,,4.2,0.3,4
1544114,1951-02-25T07:17:15Z,-37.13,0.1,177.52,0.2,33.0,0.0,ML,,,,4.9,0.2,6
1544115,1951-02-26T20:19:23Z,-41.26,0.2,172.95,0.1,150.0,0.0,ML,,,,3.9,nan,1
1544116,1951-02-28T01:06:50Z,-39.05,0.6,176.45,0.6,12.0,0.0,ML,,,,3.5,0.1,2
1544117,1951-02-28T12:08:04Z,-42.74,0.0,173.46,0.1,12.0,0.0,ML,,,,3.5,0.4,2
1544118,1951-03-01T14:45:21Z,-41.41,0.1,172.98,0.1,89.0,19.0,ML,,,,3.2,nan,1
1544120,1951-03-06T09:28:23Z,-41.05,0.2,177.31,0.3,33.0,0.0,ML,,,,4.5,0.2,3
1544121,1951-03-06T23:21:57Z,-38.01,0.1,179.15,0.3,33.0,0.0,ML,,,,5.0,0.2,4
1544122,1951-03-09T07:04:00Z,-38.36,0.2,175.59,0.2,158.0,41.0,ML,,,,4.6,nan,1
1544124,1951-03-24T19:43:15Z,-42.33,0.0,172.9,0.1,33.0,0.0,ML,,,,3.6,0.2,4
1544125,1951-03-27T18:32:40Z,-42.73,0.1,173.2,0.1,12.0,0.0,ML,,,,2.8,nan,0
1544126,1951-03-28T01:55:13Z,-37.06,0.1,176.98,0.1,394.0,10.0,ML,,,,6.4,0.2,2
1544127,1951-03-29T06:36:33Z,-39.1,0.0,177.4,0.0,33.0,0.0,ML,,,,3.0,nan,1
1544128,1951-03-31T08:34:49Z,-41.33,0.0,173.14,0.0,108.0,9.0,ML,,,,3.9,nan,1
1544129,1951-04-01T07:43:06Z,-42.87,0.0,173.22,0.0,12.0,0.0,ML,,,,4.3,0.4,3
1544130,1951-04-05T01:07:44Z,-41.62,0.1,174.25,0.1,5.0,0.0,ML,,,,4.1,0.3,3
1544131,1951-04-07T15:54:12Z,-41.76,0.1,174.83,0.2,5.0,0.0,ML,,,,4.2,0.5,4
1544132,1951-04-17T08:16:40Z,-41.53,0.0,172.01,0.1,12.0,0.0,ML,,,,4.0,0.2,4
1544133,1951-04-17T10:21:59Z,-41.6,0.0,174.19,0.0,12.0,0.0,ML,,,,3.7,0.5,3
1544134,1951-04-17T10:37:36Z,-41.7,0.0,174.2,0.0,12.0,0.0,ML,,,,2.6,nan,1
1544135,1951-04-17T10:59:54Z,-41.7,0.0,174.2,0.0,12.0,0.0,ML,,,,2.1,nan,1
1544136,1951-04-17T16:09:49Z,-41.56,0.1,174.24,0.1,12.0,0.0,ML,,,,2.8,nan,1
1544137,1951-04-18T09:11:00Z,-41.78,0.0,174.33,0.0,12.0,0.0,ML,,,,4.0,0.3,4
1544138,1951-04-19T18:15:30Z,-42.83,0.0,173.24,0.0,12.0,0.0,ML,,,,4.2,0.4,4
1544139,1951-04-20T19:19:41Z,-39.47,0.1,176.88,0.2,33.0,0.0,ML,,,,3.4,nan,1
1544140,1951-04-20T19:39:59Z,-39.3,0.0,176.8,0.0,12.0,0.0,ML,,,,3.5,0.2,2
1544141,1951-04-21T00:10:18Z,-39.1,0.0,176.23,0.0,33.0,0.0,ML,,,,4.0,0.2,3
1544142,1951-04-21T16:58:01Z,-38.92,0.2,177.41,0.2,12.0,0.0,ML,,,,4.3,0.2,2
1544143,1951-04-23T06:50:19Z,-37.53,0.1,177.84,0.2,80.0,0.0,MS,5.7,nan,0,6.2,nan,1
1544144,1951-04-24T01:22:27Z,-39.09,0.0,175.89,0.0,33.0,0.0,ML,,,,4.8,0.4,4
1544145,1951-04-24T01:58:56Z,-38.65,0.1,175.94,0.0,33.0,0.0,ML,,,,4.3,0.3,3
1544146,1951-04-24T02:30:52Z,-38.65,0.1,175.92,0.0,33.0,0.0,ML,,,,4.6,0.4,4
1544147,1951-04-24T08:42:16Z,-40.64,0.1,174.27,0.1,80.0,24.0,ML,,,,3.7,nan,1
1544148,1951-04-27T01:29:50Z,-42.84,0.0,173.15,0.1,12.0,0.0,ML,,,,4.4,0.3,4
1544149,1951-04-28T00:21:30Z,-42.86,0.0,173.13,0.0,12.0,0.0,ML,,,,4.1,0.4,4
1544150,1951-04-30T01:27:55Z,-41.32,0.0,174.15,0.0,33.0,0.0,ML,,,,4.1,0.3,5
1544151,1951-04-30T15:38:04Z,-38.14,0.1,176.55,0.1,238.0,6.0,ML,,,,4.7,nan,2
1544152,1951-05-02T17:38:49Z,-38.68,0.1,175.75,0.0,12.0,0.0,ML,,,,4.1,0.2,3
1544153,1951-05-03T07:25:56Z,-39.02,0.0,176.1,0.0,12.0,0.0,ML,,,,4.4,0.3,4
1544154,1951-05-04T21:15:46Z,-38.73,0.4,175.57,0.4,166.0,43.0,ML,,,,4.3,0.3,2
1544155,1951-05-06T15:18:08Z,-40.76,0.1,174.74,0.1,12.0,0.0,ML,,,,4.0,0.1,2
1544156,1951-05-07T05:10:58Z,-42.38,0.0,172.9,0.1,33.0,0.0,ML,,,,3.3,0.1,4
1544157,1951-05-08T13:32:49Z,-40.24,0.0,174.11,0.1,12.0,0.0,ML,,,,4.0,0.1,4
1544158,1951-05-09T10:23:37Z,-40.21,0.0,174.74,0.0,12.0,0.0,ML,,,,3.9,0.1,2
1544159,1951-05-09T12:45:44Z,-41.29,0.0,172.5,0.0,12.0,0.0,ML,,,,3.8,0.2,3
1544160,1951-05-09T15:21:07Z,-42.72,0.0,174.07,0.1,33.0,0.0,ML,,,,4.5,0.5,5
1544161,1951-05-12T16:01:46Z,-41.34,0.0,172.29,0.1,12.0,0.0,ML,,,,3.7,0.2,3
1544162,1951-05-13T00:09:41Z,-39.11,0.1,176.75,0.1,33.0,0.0,ML,,,,4.0,0.4,3
1544163,1951-05-17T03:34:39Z,-41.77,0.0,175.71,0.0,33.0,0.0,ML,,,,4.0,0.2,3
1544164,1951-05-17T15:36:10Z,-38.24,0.1,175.82,0.1,33.0,0.0,ML,,,,4.6,0.1,3
1544165,1951-05-19T03:20:24Z,-41.01,0.0,174.34,0.0,33.0,0.0,ML,,,,4.2,0.3,4
1544167,1951-05-19T21:10:33Z,-42.8,0.0,173.2,0.0,12.0,0.0,ML,,,,2.8,nan,1
1544168,1951-05-21T15:58:59Z,-39.18,0.0,173.77,0.1,12.0,0.0,ML,,,,4.3,0.2,4
1544169,1951-05-25T22:19:42Z,-41.8,0.0,174.3,0.0,5.0,0.0,ML,,,,2.5,nan,1
1544170,1951-05-25T23:04:53Z,-41.8,0.0,174.3,0.0,5.0,0.0,ML,,,,2.2,nan,1
1544171,1951-05-26T00:14:11Z,-41.8,0.0,174.3,0.0,5.0,0.0,ML,,,,1.7,nan,1
1544172,1951-05-26T05:33:23Z,-41.8,0.0,174.3,0.0,5.0,0.0,ML,,,,2.2,nan,1
1544173,1951-05-27T12:16:50Z,-38.68,0.1,175.79,0.0,33.0,0.0,ML,,,,4.4,0.2,3
1544174,1951-05-27T18:42:46Z,-41.8,0.0,174.3,0.0,5.0,0.0,ML,,,,1.7,nan,1
1544175,1951-05-27T19:09:04Z,-41.8,0.0,174.3,0.0,5.0,0.0,ML,,,,2.4,nan,1
1544176,1951-05-28T02:22:07Z,-41.8,0.0,174.3,0.0,5.0,0.0,ML,,,,2.2,nan,1
1544177,1951-05-28T03:30:29Z,-40.74,0.1,175.79,0.4,33.0,0.0,ML,,,,4.0,0.1,3
1544178,1951-05-28T03:42:04Z,-41.8,0.0,174.3,0.0,5.0,0.0,ML,,,,2.2,nan,1
1544179,1951-05-28T10:21:24Z,-40.01,0.0,175.33,0.1,33.0,0.0,ML,,,,3.8,0.1,2
1544180,1951-05-29T03:25:18Z,-41.78,0.1,174.39,0.1,12.0,0.0,ML,,,,4.0,0.3,4
1544181,1951-05-29T04:00:44Z,-41.0,0.1,172.57,0.1,12.0,0.0,ML,,,,5.4,0.2,3
1544182,1951-05-31T06:59:07Z,-40.56,0.1,173.37,0.1,190.0,13.0,ML,,,,4.4,nan,1
1544183,1951-06-01T13:21:23Z,-42.13,0.1,175.54,0.1,5.0,0.0,ML,,,,4.3,0.2,5
1544184,1951-06-02T04:34:35Z,-42.09,0.1,175.52,0.1,12.0,0.0,ML,,,,4.4,0.1,5
1544185,1951-06-02T06:36:42Z,-42.03,0.0,172.81,0.0,33.0,0.0,ML,,,,4.1,0.3,4
1544186,1951-06-03T18:19:46Z,-41.66,0.0,173.2,0.0,33.0,0.0,ML,,,,4.1,0.2,4
1544187,1951-06-06T15:50:56Z,-39.23,0.1,175.22,0.1,60.0,48.0,ML,,,,3.9,0.1,2
1544188,1951-06-07T05:54:30Z,-41.11,0.0,173.72,0.0,33.0,0.0,ML,,,,3.7,0.4,3
1544189,1951-06-11T14:25:58Z,-41.79,0.0,172.64,0.1,33.0,0.0,ML,,,,3.7,0.1,4
1544190,1951-06-12T12:14:33Z,-40.07,0.1,176.77,0.1,33.0,0.0,ML,,,,4.4,0.3,5
1544191,1951-06-15T06:38:24Z,-36.74,0.3,178.43,0.3,131.0,19.0,ML,,,,4.6,nan,2
1544192,1951-06-20T03:38:08Z,-38.63,0.1,175.88,0.1,141.0,13.0,ML,,,,4.6,0.3,2
1544193,1951-06-20T23:45:12Z,-42.95,0.1,173.28,0.1,12.0,0.0,ML,,,,3.8,0.1,3
1544195,1951-06-22T11:11:37Z,-40.35,0.0,174.32,0.1,33.0,0.0,ML,,,,4.0,0.4,4
1544196,1951-06-23T21:46:58Z,-38.38,0.2,175.97,0.2,165.0,22.0,ML,,,,4.2,0.1,2
1544197,1951-06-24T04:41:50Z,-39.46,0.1,176.2,0.1,33.0,0.0,MS,5.2,nan,0,6.3,0.1,3
1544198,1951-06-24T06:12:38Z,-39.38,0.1,176.24,0.1,33.0,0.0,ML,,,,4.4,0.3,6
1544199,1951-06-24T06:56:35Z,-39.39,0.1,176.3,0.1,33.0,0.0,ML,,,,4.2,0.5,4
1544200,1951-06-25T18:10:13Z,-38.8,0.1,175.87,0.0,12.0,0.0,ML,,,,4.8,0.1,5
1544201,1951-06-25T18:17:00Z,-38.85,0.0,175.93,0.0,33.0,0.0,ML,,,,4.0,0.2,3
1544202,1951-06-25T18:34:12Z,-38.51,0.0,175.86,0.0,33.0,0.0,ML,,,,5.4,0.3,6
1544203,1951-06-26T05:53:38Z,-38.74,0.1,175.93,0.0,33.0,0.0,ML,,,,3.9,0.3,3
1544204,1951-06-28T18:50:44Z,-39.37,0.0,176.37,0.1,12.0,0.0,ML,,,,3.8,0.2,3
