PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,MS,MS_Uncertainty,MS_StationCount,ML,ML_Uncertainty,ML_StationCount,Mw,Mw_Uncertainty,Mw_StationCount
1542809,1946-06-10T18:22:28Z,-42.6,0.0,173.5,0.0,12.0,0.0,ML,,,,3.9,nan,0,,,
1542810,1946-06-11T07:30:33Z,-41.2,0.0,176.1,0.0,12.0,0.0,ML,,,,3.6,nan,0,,,
1542811,1946-06-13T20:02:24Z,-41.85,0.0,172.94,0.0,12.0,0.0,ML,,,,4.2,nan,0,,,
1542812,1946-06-14T13:05:12Z,-40.12,0.0,174.95,0.0,12.0,0.0,ML,,,,4.3,0.4,3,,,
1542813,1946-06-15T05:32:10Z,-41.23,0.0,172.29,0.1,12.0,0.0,ML,,,,4.1,0.3,2,,,
1542814,1946-06-16T09:46:16Z,-40.8,0.0,176.0,0.0,12.0,0.0,ML,,,,3.1,nan,0,,,
1542816,1946-06-19T15:42:13Z,-41.06,0.1,174.89,1.2,12.0,0.0,ML,,,,3.5,nan,0,,,
1542817,1946-06-26T12:13:12Z,-43.44,0.1,171.44,0.1,12.0,0.0,ML,,,,4.2,0.1,2,,,
1542818,1946-06-26T12:34:36Z,-43.31,0.1,171.48,0.1,12.0,0.0,Mw,6.4,nan,0,6.2,0.2,3,6.5,nan,0
1542819,1946-06-26T12:53:51Z,-43.32,0.1,171.31,0.1,12.0,0.0,ML,,,,4.7,0.2,3,,,
1542820,1946-06-26T13:06:48Z,-42.12,0.0,171.09,0.1,12.0,0.0,ML,,,,4.3,0.3,3,,,
1542821,1946-06-26T13:16:54Z,-43.24,0.1,171.55,0.1,12.0,0.0,ML,,,,4.1,nan,0,,,
1542822,1946-06-26T13:17:43Z,-43.19,0.1,171.61,0.1,12.0,0.0,ML,,,,5.1,0.2,3,,,
1542823,1946-06-26T13:28:12Z,-42.06,0.1,171.63,0.1,12.0,0.0,ML,,,,3.5,nan,0,,,
1542824,1946-06-26T13:29:54Z,-43.11,0.0,171.41,0.0,12.0,0.0,ML,,,,3.9,nan,0,,,
1542825,1946-06-26T13:41:18Z,-43.17,0.0,171.52,0.0,12.0,0.0,ML,,,,3.7,nan,0,,,
1542826,1946-06-26T14:15:43Z,-42.85,0.1,170.65,0.1,12.0,0.0,ML,,,,4.4,0.4,3,,,
1542827,1946-06-26T14:45:09Z,-43.26,0.2,171.57,0.2,12.0,0.0,ML,,,,4.0,nan,0,,,
1542828,1946-06-26T15:42:29Z,-43.16,0.1,171.37,0.1,12.0,0.0,ML,,,,4.4,0.4,3,,,
1542829,1946-06-26T16:30:29Z,-42.04,0.0,171.22,0.1,12.0,0.0,ML,,,,3.8,nan,0,,,
1542830,1946-06-26T22:18:33Z,-43.32,0.0,171.56,0.1,12.0,0.0,ML,,,,4.2,0.4,2,,,
1542831,1946-06-27T02:00:21Z,-43.11,0.0,171.66,0.0,12.0,0.0,ML,,,,3.7,nan,0,,,
1542832,1946-06-27T03:07:28Z,-43.18,0.1,171.59,0.1,12.0,0.0,ML,,,,3.8,0.4,2,,,
1542833,1946-06-27T03:49:46Z,-43.18,0.0,171.72,0.1,12.0,0.0,ML,,,,4.0,0.2,2,,,
1542834,1946-06-27T04:05:06Z,-43.21,0.0,171.33,0.1,12.0,0.0,ML,,,,4.5,0.1,4,,,
1542835,1946-06-27T04:08:02Z,-43.24,0.0,171.32,0.1,12.0,0.0,ML,,,,4.5,0.2,3,,,
1542836,1946-06-27T08:19:56Z,-43.53,0.0,171.51,0.0,12.0,0.0,ML,,,,4.0,nan,2,,,
1542837,1946-06-27T18:36:02Z,-43.15,0.0,171.56,0.1,12.0,0.0,ML,,,,4.4,0.1,4,,,
1542838,1946-06-27T22:49:12Z,-43.32,0.1,171.3,0.1,12.0,0.0,ML,,,,3.8,0.1,2,,,
1542839,1946-06-28T00:35:29Z,-43.15,0.0,171.88,0.1,12.0,0.0,ML,,,,3.8,0.1,2,,,
1542840,1946-06-28T06:28:40Z,-43.25,0.1,171.68,0.1,12.0,0.0,ML,,,,3.5,0.1,2,,,
1542841,1946-06-28T07:04:28Z,-43.19,0.1,171.73,0.1,12.0,0.0,ML,,,,4.0,0.1,2,,,
1542842,1946-06-28T07:12:41Z,-43.34,0.0,171.21,0.1,12.0,0.0,MS,6.0,nan,0,5.8,0.2,3,,,
1542843,1946-06-28T07:15:21Z,-42.8,0.0,171.2,0.0,12.0,0.0,ML,,,,3.8,nan,0,,,
1542844,1946-06-28T07:22:37Z,-43.46,0.0,171.39,0.0,12.0,0.0,ML,,,,4.3,0.1,2,,,
1542845,1946-06-28T07:59:02Z,-43.02,0.0,171.29,0.0,12.0,0.0,ML,,,,4.7,0.3,3,,,
1542846,1946-06-28T08:52:36Z,-43.24,0.0,171.26,0.0,12.0,0.0,ML,,,,4.9,0.3,3,,,
1542847,1946-06-28T09:03:42Z,-43.17,0.0,171.41,0.0,12.0,0.0,ML,,,,4.0,0.1,2,,,
1542848,1946-06-28T11:50:20Z,-38.98,0.1,175.78,0.1,12.0,0.0,ML,,,,4.3,0.5,3,,,
1542849,1946-06-28T18:56:38Z,-42.68,0.1,170.74,0.1,12.0,0.0,ML,,,,4.3,0.8,2,,,
1542850,1946-06-29T19:48:02Z,-43.0,0.0,171.3,0.0,12.0,0.0,ML,,,,3.4,nan,0,,,
1542851,1946-06-30T21:04:29Z,-43.1,0.1,171.32,0.1,12.0,0.0,ML,,,,3.8,0.1,2,,,
1542852,1946-06-30T21:07:37Z,-43.2,0.1,171.31,0.1,12.0,0.0,ML,,,,5.1,0.1,3,,,
