PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,ML,ML_Uncertainty,ML_StationCount,M,M_Uncertainty,M_StationCount
1548148,1964-12-13T12:46:25Z,-38.7,0.0,175.82,0.0,12.0,0.0,ML,4.0,0.3,5,,,
1548149,1964-12-13T13:47:34Z,-38.69,0.0,175.83,0.0,12.0,0.0,ML,3.2,0.5,6,,,
1548150,1964-12-13T13:48:53Z,-38.66,0.0,175.85,0.0,12.0,0.0,ML,3.4,0.5,6,,,
1548151,1964-12-13T18:31:23Z,-38.68,0.0,175.82,0.0,12.0,0.0,ML,3.6,0.4,6,,,
1548152,1964-12-13T20:02:41Z,-38.7,0.0,175.82,0.0,12.0,0.0,ML,3.0,0.4,6,,,
1548153,1964-12-13T21:23:47Z,-38.69,0.0,175.76,0.0,12.0,0.0,ML,3.2,0.4,6,,,
1548154,1964-12-13T22:36:13Z,-38.69,0.0,175.85,0.0,12.0,0.0,ML,3.5,0.4,5,,,
1548155,1964-12-13T22:36:47Z,-38.6,0.1,175.88,0.1,12.0,0.0,ML,3.6,0.1,4,,,
1548156,1964-12-14T01:45:47Z,-38.7,0.0,175.81,0.0,12.0,0.0,ML,3.5,0.4,6,,,
1548157,1964-12-14T04:33:42Z,-38.72,0.0,175.85,0.0,12.0,0.0,ML,3.6,0.3,5,,,
1548158,1964-12-14T08:05:24Z,-38.69,0.0,175.81,0.0,12.0,0.0,ML,3.5,0.4,5,,,
1548159,1964-12-14T08:20:21Z,-38.66,0.0,175.87,0.0,12.0,0.0,ML,3.5,0.3,5,,,
1548160,1964-12-14T14:26:27Z,-38.69,0.0,175.82,0.0,12.0,0.0,ML,3.9,0.3,5,,,
1548161,1964-12-14T16:07:38Z,-38.72,0.0,175.84,0.0,12.0,0.0,ML,3.3,0.4,5,,,
1548162,1964-12-14T17:13:09Z,-38.71,0.0,175.84,0.0,12.0,0.0,ML,3.5,0.3,5,,,
1548163,1964-12-14T18:05:44Z,-38.66,0.0,175.73,0.0,12.0,0.0,ML,3.6,0.3,6,,,
1548164,1964-12-14T20:43:55Z,-38.66,0.0,175.85,0.0,12.0,0.0,ML,3.0,0.4,5,,,
1548165,1964-12-14T23:19:39Z,-38.68,0.0,175.85,0.0,12.0,0.0,ML,3.3,0.4,4,,,
1548166,1964-12-14T23:22:32Z,-38.71,0.0,175.84,0.0,12.0,0.0,ML,3.5,0.4,6,,,
1548167,1964-12-15T00:12:42Z,-38.71,0.0,175.84,0.0,12.0,0.0,ML,3.9,0.3,5,,,
1548168,1964-12-15T00:15:44Z,-38.71,0.0,175.87,0.0,12.0,0.0,ML,3.2,0.4,5,,,
1548169,1964-12-15T05:07:28Z,-38.53,0.0,175.81,0.0,12.0,0.0,ML,3.2,0.3,6,,,
1548170,1964-12-15T07:00:47Z,-38.67,0.0,175.85,0.0,12.0,0.0,ML,3.1,0.3,5,,,
1548171,1964-12-15T07:24:55Z,-38.66,0.0,175.87,0.0,12.0,0.0,ML,3.3,0.2,5,,,
1548172,1964-12-15T10:59:30Z,-38.69,0.0,175.81,0.0,12.0,0.0,ML,3.2,0.3,6,,,
1548173,1964-12-15T11:33:12Z,-38.69,0.0,175.78,0.0,12.0,0.0,ML,3.1,0.3,6,,,
1548174,1964-12-15T12:02:09Z,-38.69,0.0,175.82,0.0,12.0,0.0,ML,3.8,0.5,6,,,
1548175,1964-12-15T12:21:41Z,-38.64,0.1,175.44,0.1,273.0,11.0,ML,3.8,0.3,5,,,
1548176,1964-12-15T14:00:30Z,-38.69,0.0,175.84,0.0,12.0,0.0,ML,4.0,0.2,5,,,
1548177,1964-12-15T15:28:02Z,-38.69,0.0,175.79,0.0,12.0,0.0,ML,3.4,0.3,6,,,
1548178,1964-12-15T16:53:51Z,-38.7,0.0,175.81,0.0,12.0,0.0,ML,3.2,0.4,6,,,
1548179,1964-12-15T18:58:13Z,-38.71,0.0,175.82,0.0,12.0,0.0,ML,4.0,0.3,5,,,
1548180,1964-12-15T19:37:01Z,-38.72,0.0,175.83,0.0,12.0,0.0,ML,3.2,0.4,6,,,
1548181,1964-12-15T19:40:19Z,-38.68,0.0,175.87,0.0,12.0,0.0,ML,3.0,0.3,6,,,
1548182,1964-12-15T19:44:34Z,-38.67,0.0,175.85,0.0,12.0,0.0,ML,3.4,0.4,6,,,
1548183,1964-12-15T20:00:28Z,-38.68,0.0,175.83,0.0,12.0,0.0,ML,4.2,0.2,4,,,
1548184,1964-12-16T00:59:19Z,-38.69,0.0,175.8,0.0,12.0,0.0,ML,3.3,0.4,5,,,
1548185,1964-12-16T01:13:01Z,-38.69,0.0,175.83,0.0,12.0,0.0,ML,3.3,0.4,6,,,
1548187,1964-12-16T15:20:56Z,-38.71,0.0,175.83,0.0,12.0,0.0,ML,3.7,0.3,6,,,
1548188,1964-12-16T16:49:19Z,-38.7,0.0,175.82,0.0,12.0,0.0,ML,3.2,0.3,6,,,
1548189,1964-12-16T17:30:33Z,-38.7,0.0,175.78,0.0,12.0,0.0,ML,3.5,0.3,6,,,
1548190,1964-12-16T21:39:57Z,-38.71,0.0,175.83,0.0,12.0,0.0,ML,3.2,0.4,6,,,
1548191,1964-12-16T22:13:06Z,-38.7,0.0,175.83,0.0,12.0,0.0,ML,3.5,0.4,6,,,
1548192,1964-12-17T04:20:52Z,-38.73,0.0,175.84,0.0,12.0,0.0,ML,3.7,0.5,5,,,
1548194,1964-12-17T20:49:27Z,-40.09,0.0,175.16,0.0,33.0,0.0,ML,3.6,0.4,9,,,
1548196,1964-12-18T16:56:09Z,-38.71,0.0,175.82,0.0,12.0,0.0,ML,2.9,0.5,6,,,
1548197,1964-12-18T23:13:38Z,-38.67,0.0,175.85,0.0,12.0,0.0,ML,3.5,0.3,6,,,
1548198,1964-12-18T23:19:54Z,-38.69,0.0,175.86,0.0,12.0,0.0,ML,4.0,0.5,10,,,
1548199,1964-12-18T23:22:53Z,-38.68,0.0,175.87,0.0,12.0,0.0,ML,3.4,0.4,6,,,
1548200,1964-12-19T06:18:07Z,-34.95,0.2,179.75,0.2,349.0,22.0,ML,4.6,0.4,5,,,
1548202,1964-12-20T04:28:20Z,-45.1,0.1,166.95,0.2,33.0,0.0,ML,3.8,0.2,5,,,
1548203,1964-12-20T17:49:28Z,-38.69,0.0,175.81,0.0,12.0,0.0,ML,3.9,0.3,7,,,
1548204,1964-12-20T21:09:20Z,-38.69,0.0,175.84,0.0,12.0,0.0,ML,3.4,0.4,6,,,
1548205,1964-12-20T21:18:02Z,-38.69,0.0,175.83,0.0,12.0,0.0,ML,3.9,0.3,6,,,
1548206,1964-12-20T22:09:59Z,-38.66,0.0,175.81,0.0,12.0,0.0,ML,3.7,0.3,6,,,
1548207,1964-12-20T22:55:26Z,-38.66,0.0,175.84,0.0,12.0,0.0,ML,3.3,0.3,5,,,
1548208,1964-12-20T23:49:10Z,-38.71,0.0,175.82,0.0,12.0,0.0,ML,4.3,0.1,3,,,
2183223,1964-12-20T23:52:00Z,-38.6,0.0,176.1,0.0,25.0,0.0,M,,,,4.5,nan,0
1548209,1964-12-21T00:38:55Z,-38.71,0.0,175.84,0.0,12.0,0.0,ML,3.9,0.3,5,,,
1548210,1964-12-21T01:50:04Z,-38.7,0.0,175.81,0.0,12.0,0.0,ML,4.5,0.3,4,,,
1548211,1964-12-21T01:55:30Z,-38.68,0.0,175.84,0.0,12.0,0.0,ML,3.4,0.4,6,,,
1548212,1964-12-21T09:07:28Z,-38.68,0.0,175.77,0.0,12.0,0.0,ML,4.3,0.2,5,,,
1548213,1964-12-21T09:18:13Z,-38.68,0.0,175.83,0.0,12.0,0.0,ML,3.4,0.4,6,,,
1548214,1964-12-21T12:11:24Z,-38.67,0.0,175.86,0.0,12.0,0.0,ML,3.5,0.4,6,,,
1548215,1964-12-21T14:55:05Z,-38.68,0.0,175.79,0.0,12.0,0.0,ML,4.1,0.3,6,,,
1548216,1964-12-21T17:00:36Z,-38.69,0.0,175.81,0.0,12.0,0.0,ML,3.5,0.4,5,,,
1548217,1964-12-21T17:34:02Z,-38.69,0.0,175.8,0.0,12.0,0.0,ML,3.1,0.4,4,,,
1548218,1964-12-21T17:44:27Z,-38.69,0.0,175.83,0.0,12.0,0.0,ML,3.3,0.4,5,,,
1548219,1964-12-21T20:07:42Z,-38.69,0.0,175.8,0.0,12.0,0.0,ML,3.5,0.4,5,,,
1548220,1964-12-22T01:55:30Z,-38.69,0.0,175.81,0.0,12.0,0.0,ML,3.8,0.4,5,,,
1548221,1964-12-22T06:18:26Z,-38.64,0.0,176.25,0.0,12.0,0.0,ML,2.0,0.6,2,,,
1548222,1964-12-22T10:34:48Z,-38.69,0.0,175.86,0.0,12.0,0.0,ML,3.4,0.4,6,,,
1548223,1964-12-22T20:15:39Z,-38.68,0.0,175.87,0.0,12.0,0.0,ML,4.4,0.1,5,,,
1548224,1964-12-22T20:20:11Z,-38.68,0.0,175.85,0.0,12.0,0.0,ML,3.4,0.5,5,,,
1548225,1964-12-22T21:45:43Z,-38.67,0.0,175.83,0.0,12.0,0.0,ML,4.3,0.1,6,,,
1548226,1964-12-22T22:41:19Z,-38.73,0.0,175.81,0.0,12.0,0.0,ML,3.0,0.9,4,,,
1548227,1964-12-23T12:09:56Z,-38.7,0.0,175.85,0.0,12.0,0.0,ML,3.3,0.1,4,,,
1548228,1964-12-24T05:57:19Z,-38.66,0.0,175.84,0.0,12.0,0.0,ML,4.1,0.3,6,,,
1548229,1964-12-24T10:24:16Z,-38.68,0.0,175.89,0.0,12.0,0.0,ML,3.3,0.5,5,,,
1548230,1964-12-24T15:11:03Z,-38.7,0.0,175.8,0.0,12.0,0.0,ML,3.8,0.2,7,,,
1548231,1964-12-24T15:50:27Z,-38.7,0.0,175.79,0.0,12.0,0.0,ML,3.7,0.3,6,,,
1548232,1964-12-24T17:50:12Z,-38.68,0.0,175.8,0.0,12.0,0.0,ML,3.8,0.2,5,,,
1548233,1964-12-25T15:40:19Z,-38.72,0.0,175.81,0.0,12.0,0.0,ML,3.8,0.2,5,,,
1548234,1964-12-25T20:09:50Z,-38.67,0.0,175.76,0.0,12.0,0.0,ML,4.5,0.2,6,,,
1548235,1964-12-25T20:10:26Z,-38.7,0.0,175.89,0.0,12.0,0.0,ML,4.4,0.2,4,,,
1548236,1964-12-25T20:17:54Z,-38.72,0.0,175.81,0.0,12.0,0.0,ML,4.1,0.4,8,,,
1548238,1964-12-27T11:49:23Z,-40.09,0.0,175.12,0.0,33.0,0.0,ML,3.5,0.4,10,,,
1548239,1964-12-27T23:15:03Z,-38.71,0.0,175.81,0.0,12.0,0.0,ML,3.5,0.7,4,,,
1548240,1964-12-28T02:46:22Z,-37.98,0.0,176.22,0.0,191.0,4.0,ML,4.2,0.4,4,,,
1548241,1964-12-28T05:41:43Z,-38.67,0.0,175.85,0.0,12.0,0.0,ML,3.5,0.4,7,,,
1548242,1964-12-28T05:48:32Z,-38.7,0.0,175.83,0.0,12.0,0.0,ML,3.6,0.3,7,,,
1548243,1964-12-28T07:49:56Z,-38.71,0.0,175.83,0.0,12.0,0.0,ML,3.3,0.4,7,,,
1548244,1964-12-28T09:20:17Z,-38.73,0.0,175.77,0.0,12.0,0.0,ML,3.1,0.4,6,,,
1548245,1964-12-28T10:03:55Z,-38.77,0.0,175.8,0.0,12.0,0.0,ML,2.5,0.7,3,,,
1548246,1964-12-28T10:03:57Z,-38.75,0.0,175.78,0.0,12.0,0.0,ML,3.7,0.4,5,,,
1548247,1964-12-28T10:04:04Z,-38.8,0.0,175.75,0.0,12.0,0.0,ML,4.4,0.4,7,,,
1548248,1964-12-28T13:22:48Z,-38.75,0.0,175.77,0.0,12.0,0.0,ML,3.8,0.6,8,,,
1548249,1964-12-28T13:24:00Z,-38.74,0.0,175.81,0.0,12.0,0.0,ML,3.6,0.4,5,,,
1548250,1964-12-28T16:57:41Z,-38.72,0.0,175.83,0.0,12.0,0.0,ML,3.8,0.5,8,,,
1548251,1964-12-29T14:24:44Z,-44.14,0.1,167.35,0.1,33.0,0.0,ML,3.8,0.2,3,,,
1548252,1964-12-30T04:44:23Z,-39.45,0.1,177.16,0.1,33.0,0.0,ML,4.0,0.2,9,,,
1548253,1964-12-30T10:30:12Z,-38.64,0.0,175.8,0.0,12.0,0.0,ML,4.5,0.3,9,,,
1548254,1964-12-30T13:08:04Z,-38.41,0.1,178.06,0.1,39.0,17.0,ML,4.0,0.2,4,,,
1548256,1964-12-30T16:12:52Z,-38.72,0.0,175.84,0.0,12.0,0.0,ML,3.4,0.3,5,,,
1548258,1964-12-30T22:39:08Z,-38.73,0.0,175.83,0.0,12.0,0.0,ML,4.3,0.1,8,,,
1548259,1964-12-31T07:13:55Z,-38.72,0.0,175.83,0.0,12.0,0.0,ML,3.5,0.4,5,,,
1548260,1964-12-31T08:22:41Z,-38.71,0.0,175.8,0.0,12.0,0.0,ML,3.5,0.4,5,,,
1548261,1964-12-31T13:09:14Z,-38.72,0.0,175.83,0.0,12.0,0.0,ML,3.5,0.4,5,,,
1548262,1964-12-31T17:05:10Z,-35.94,0.1,178.81,0.1,211.0,11.0,ML,4.1,0.4,5,,,
1548263,1964-12-31T17:56:30Z,-38.7,0.0,175.84,0.0,12.0,0.0,ML,3.4,0.4,4,,,
1548264,1964-12-31T21:28:40Z,-38.73,0.0,175.84,0.0,12.0,0.0,ML,3.6,0.3,5,,,
