PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,MS,MS_Uncertainty,MS_StationCount,Mw,Mw_Uncertainty,Mw_StationCount,ML,ML_Uncertainty,ML_StationCount,Md,Md_Uncertainty,Md_StationCount
1683979,1981-02-07T07:55:18Z,-41.26,0.0,175.2,0.0,19.0,1.0,ML,,,,,,,1.8,0.2,6,,,
1583907,1981-02-07T14:10:40Z,-44.47,0.0,169.96,0.0,9.0,0.0,ML,,,,,,,2.0,0.1,4,,,
1583908,1981-02-07T19:51:08Z,-43.57,0.0,170.18,0.0,5.0,0.0,ML,,,,,,,2.3,0.1,8,,,
1683980,1981-02-07T22:17:27Z,-41.52,0.0,174.93,0.0,26.0,1.0,ML,,,,,,,1.9,0.2,5,,,
1583909,1981-02-07T22:38:43Z,-44.06,0.0,170.0,0.0,12.0,0.0,ML,,,,,,,1.4,0.1,4,,,
1683981,1981-02-08T01:44:49Z,-41.28,0.0,175.73,0.0,15.0,0.0,ML,,,,,,,1.9,0.1,3,,,
1683982,1981-02-08T05:27:18Z,-40.62,0.0,174.79,0.0,28.0,1.0,ML,,,,,,,2.0,0.1,5,,,
1683983,1981-02-08T08:19:59Z,-41.2,0.0,174.72,0.0,33.0,1.0,ML,,,,,,,2.9,0.1,2,2.8,0.1,3
1583910,1981-02-08T14:25:07Z,-44.47,0.0,169.94,0.0,10.0,3.0,ML,,,,,,,1.6,0.1,3,,,
1561531,1981-02-08T14:53:05Z,-37.11,0.2,-178.08,0.1,33.0,0.0,ML,,,,,,,4.4,0.2,7,,,
1683984,1981-02-08T16:37:56Z,-41.03,0.0,174.54,0.0,35.0,0.0,ML,,,,,,,2.2,0.1,3,,,
1683985,1981-02-08T17:50:14Z,-40.84,0.0,174.17,0.0,50.0,4.0,ML,,,,,,,1.9,0.1,5,,,
1683986,1981-02-09T04:20:08Z,-40.84,0.0,174.93,0.0,61.0,6.0,ML,,,,,,,2.1,0.1,4,,,
1683987,1981-02-09T17:38:14Z,-41.02,0.0,175.34,0.0,24.0,0.0,ML,,,,,,,2.1,0.3,5,,,
1683988,1981-02-09T17:39:52Z,-41.08,0.0,174.69,0.0,33.0,0.0,ML,,,,,,,2.2,0.1,9,,,
1683989,1981-02-09T18:43:24Z,-41.45,0.0,174.86,0.0,26.0,0.0,ML,,,,,,,1.9,0.2,6,,,
1683990,1981-02-09T19:47:14Z,-41.32,0.0,175.16,0.0,27.0,1.0,ML,,,,,,,1.7,0.1,6,,,
1583911,1981-02-10T10:20:58Z,-43.65,0.0,170.5,0.0,5.0,1.0,ML,,,,,,,2.9,0.1,6,,,
1683991,1981-02-10T10:29:17Z,-40.63,0.0,174.57,0.0,49.0,2.0,ML,,,,,,,2.1,0.2,7,,,
1561533,1981-02-10T13:19:54Z,-41.25,0.1,172.54,0.1,199.0,11.0,ML,,,,,,,4.5,0.3,7,,,
1683992,1981-02-10T16:32:01Z,-41.6,0.0,174.26,0.0,24.0,1.0,ML,,,,,,,2.0,0.2,5,,,
1683993,1981-02-10T18:07:31Z,-41.23,0.0,175.18,0.0,24.0,0.0,ML,,,,,,,1.6,0.2,4,,,
1561534,1981-02-11T01:05:39Z,-36.76,0.1,177.68,0.1,118.0,13.0,ML,,,,,,,3.9,0.3,4,,,
1683994,1981-02-11T04:02:05Z,-41.01,0.0,174.52,0.0,68.0,3.0,ML,,,,,,,1.9,0.2,5,,,
1683995,1981-02-11T08:53:53Z,-41.09,0.0,174.91,0.0,28.0,1.0,ML,,,,,,,1.7,0.1,5,,,
1683996,1981-02-11T10:40:14Z,-41.31,0.0,174.83,0.0,26.0,2.0,ML,,,,,,,1.4,0.2,5,,,
1683997,1981-02-11T12:20:58Z,-41.35,0.0,175.1,0.0,8.0,2.0,ML,,,,,,,1.1,0.1,5,,,
1683998,1981-02-11T15:21:40Z,-41.38,0.0,174.29,0.0,35.0,1.0,ML,,,,,,,1.6,0.2,4,,,
1683999,1981-02-12T13:12:07Z,-41.31,0.0,174.45,0.0,24.0,0.0,ML,,,,,,,1.4,0.2,4,,,
1684000,1981-02-12T15:43:55Z,-40.92,0.0,175.04,0.0,30.0,2.0,ML,,,,,,,1.8,0.2,5,,,
1561536,1981-02-12T21:22:42Z,-44.51,0.1,167.32,0.1,12.0,0.0,ML,,,,,,,4.3,0.3,7,,,
1684001,1981-02-13T04:44:02Z,-41.54,0.0,174.77,0.0,28.0,1.0,ML,,,,,,,1.6,0.1,5,,,
1561537,1981-02-13T09:37:13Z,-39.91,0.0,174.25,0.0,206.0,1.0,ML,,,,,,,3.7,0.1,2,,,
1684002,1981-02-13T18:02:33Z,-41.38,0.0,175.0,0.0,25.0,0.0,ML,,,,,,,2.0,0.1,4,,,
1561538,1981-02-14T04:49:47Z,-44.23,0.0,168.0,0.0,33.0,0.0,ML,,,,,,,3.7,0.1,2,,,
1684003,1981-02-14T04:56:14Z,-41.01,0.0,175.15,0.0,33.0,2.0,ML,,,,,,,1.6,0.1,4,,,
1684004,1981-02-14T05:40:43Z,-41.51,0.0,174.42,0.0,5.0,5.0,ML,,,,,,,1.7,0.2,4,,,
1583912,1981-02-14T09:39:57Z,-44.28,0.0,169.62,0.0,5.0,0.0,ML,,,,,,,1.7,0.2,5,,,
1684005,1981-02-14T10:09:26Z,-40.95,0.0,175.51,0.0,25.0,3.0,ML,,,,,,,1.9,0.2,4,,,
1561539,1981-02-14T11:22:56Z,-39.7,0.0,176.84,0.1,31.0,4.0,ML,,,,,,,4.6,0.2,9,,,
1684006,1981-02-15T09:04:47Z,-41.22,0.0,174.78,0.0,54.0,1.0,ML,,,,,,,2.1,0.1,6,,,
1684007,1981-02-15T09:54:03Z,-40.9,0.0,174.96,0.0,44.0,3.0,ML,,,,,,,1.8,0.2,4,,,
1583913,1981-02-15T10:52:57Z,-44.31,0.0,169.54,0.0,4.0,0.0,ML,,,,,,,2.0,0.1,4,,,
1561542,1981-02-15T16:40:57Z,-38.13,0.0,176.28,0.1,174.0,6.0,ML,,,,,,,3.9,0.3,6,,,
1561543,1981-02-15T17:06:59Z,-38.33,0.1,176.17,0.1,150.0,10.0,ML,,,,,,,3.6,0.3,5,,,
1684008,1981-02-15T19:03:07Z,-41.23,0.0,174.46,0.0,58.0,0.0,ML,,,,,,,1.8,0.3,4,,,
1684009,1981-02-15T19:32:11Z,-41.27,0.0,174.55,0.0,40.0,1.0,ML,,,,,,,2.2,0.1,3,2.2,nan,1
1561544,1981-02-15T22:58:26Z,-39.23,0.0,174.77,0.1,204.0,4.0,ML,,,,,,,3.8,0.3,2,,,
1561545,1981-02-15T23:32:48Z,-40.25,0.0,174.52,0.1,105.0,8.0,ML,,,,,,,3.9,0.1,2,,,
1684010,1981-02-16T02:56:28Z,-41.17,0.0,174.86,0.0,35.0,1.0,ML,,,,,,,2.1,0.1,5,,,
1583914,1981-02-16T09:14:22Z,-44.03,0.0,169.53,0.0,3.0,0.0,ML,,,,,,,3.3,0.1,4,,,
1684011,1981-02-16T11:31:11Z,-41.37,0.0,175.11,0.0,27.0,0.0,ML,,,,,,,2.0,0.1,6,,,
1561547,1981-02-16T16:45:28Z,-38.92,0.0,176.07,0.1,103.0,6.0,ML,,,,,,,4.7,0.2,4,,,
1684012,1981-02-16T18:33:03Z,-40.74,0.0,174.7,0.0,38.0,3.0,ML,,,,,,,2.1,0.1,4,,,
1684013,1981-02-17T02:43:11Z,-41.7,0.0,174.94,0.0,26.0,3.0,ML,,,,,,,2.2,0.1,3,,,
1583915,1981-02-17T11:45:03Z,-44.41,0.0,169.65,0.0,6.0,0.0,ML,,,,,,,1.4,0.1,5,,,
1561548,1981-02-17T13:47:26Z,-45.1,0.0,167.47,0.1,71.0,7.0,ML,,,,,,,3.5,0.2,3,,,
1561550,1981-02-17T20:12:17Z,-37.77,0.1,-179.63,0.1,12.0,0.0,ML,,,,,,,4.0,0.2,4,,,
1561551,1981-02-17T21:57:02Z,-37.22,0.0,176.97,0.0,233.0,5.0,ML,,,,,,,4.8,0.2,6,,,
1684014,1981-02-18T00:55:47Z,-41.49,0.0,173.94,0.0,22.0,1.0,ML,,,,,,,2.4,0.2,5,,,
1583916,1981-02-18T03:33:55Z,-44.0,0.0,170.35,0.0,7.0,1.0,ML,,,,,,,1.8,0.2,3,,,
1583917,1981-02-18T10:13:15Z,-44.24,0.0,169.97,0.0,10.0,0.0,ML,,,,,,,1.6,0.1,6,,,
1684015,1981-02-18T12:20:45Z,-41.06,0.0,175.06,0.0,30.0,2.0,ML,,,,,,,1.7,0.1,8,,,
1583918,1981-02-18T16:11:37Z,-43.96,0.0,169.62,0.0,5.0,0.0,ML,,,,,,,2.2,0.2,4,,,
1583919,1981-02-18T16:43:08Z,-43.99,0.0,169.64,0.0,7.0,3.0,ML,,,,,,,2.2,0.1,4,,,
1684016,1981-02-18T21:11:51Z,-41.07,0.0,175.15,0.0,26.0,1.0,ML,,,,,,,1.9,0.2,7,,,
1684017,1981-02-18T22:41:24Z,-41.59,0.0,174.95,0.0,44.0,0.0,ML,,,,,,,2.4,0.2,6,,,
1684018,1981-02-19T02:26:21Z,-41.1,0.0,174.57,0.0,34.0,3.0,ML,,,,,,,1.7,0.2,5,,,
1684019,1981-02-19T14:23:26Z,-40.89,0.0,175.21,0.0,32.0,1.0,ML,,,,,,,2.0,0.2,4,,,
1561553,1981-02-19T15:54:52Z,-37.37,0.1,177.6,0.0,101.0,5.0,ML,,,,,,,4.8,0.2,5,,,
1561554,1981-02-19T17:40:48Z,-47.15,0.1,165.26,0.1,33.0,0.0,ML,,,,,,,4.5,0.1,4,,,
1561555,1981-02-19T20:30:00Z,-37.83,0.1,179.12,0.1,33.0,0.0,ML,,,,,,,3.8,0.3,4,,,
1684020,1981-02-20T06:31:20Z,-41.25,0.0,175.23,0.0,26.0,2.0,ML,,,,,,,1.5,0.2,4,,,
1583920,1981-02-20T09:37:24Z,-44.03,0.0,169.54,0.0,1.0,0.0,ML,,,,,,,3.2,0.1,4,,,
1684021,1981-02-20T12:02:22Z,-41.2,0.0,175.26,0.0,24.0,0.0,ML,,,,,,,1.7,0.2,6,,,
1561559,1981-02-20T12:07:07Z,-38.91,0.0,175.78,0.0,12.0,0.0,ML,,,,,,,3.4,0.3,7,,,
1561562,1981-02-20T16:01:38Z,-37.56,0.1,176.27,0.2,147.0,15.0,ML,,,,,,,3.6,0.4,2,,,
1561563,1981-02-20T16:52:25Z,-38.88,0.0,175.74,0.0,12.0,0.0,ML,,,,,,,3.6,0.3,8,,,
1561565,1981-02-20T21:38:50Z,-38.85,0.0,175.82,0.0,12.0,0.0,ML,,,,,,,4.1,0.3,7,,,
1684022,1981-02-21T03:06:36Z,-41.69,0.0,174.21,0.0,16.0,2.0,ML,,,,,,,1.9,0.2,4,,,
1684023,1981-02-21T03:41:21Z,-41.28,0.0,174.77,0.0,49.0,1.0,ML,,,,,,,2.5,0.2,4,,,
1684024,1981-02-21T09:22:15Z,-40.9,0.0,174.47,0.0,48.0,7.0,ML,,,,,,,1.9,0.1,5,,,
1684025,1981-02-21T22:42:34Z,-41.28,0.0,174.77,0.0,49.0,1.0,ML,,,,,,,2.1,0.2,10,,,
1684026,1981-02-21T23:25:19Z,-41.08,0.0,174.7,0.0,57.0,1.0,ML,,,,,,,2.1,0.1,6,,,
1684027,1981-02-22T04:41:52Z,-41.24,0.0,175.04,0.0,22.0,0.0,ML,,,,,,,1.5,0.1,3,,,
1583921,1981-02-22T05:17:42Z,-43.98,0.0,169.62,0.0,5.0,2.0,ML,,,,,,,2.0,0.1,5,,,
1684028,1981-02-22T08:20:36Z,-41.82,0.0,174.59,0.0,29.0,2.0,ML,,,,,,,2.6,0.2,4,,,
1684029,1981-02-22T10:40:59Z,-40.72,0.0,174.85,0.0,14.0,0.0,ML,,,,,,,1.7,0.3,4,,,
1561577,1981-02-22T12:53:01Z,-38.42,0.0,175.86,0.0,199.0,4.0,ML,,,,,,,4.2,0.3,7,,,
1561578,1981-02-22T14:20:45Z,-39.03,0.1,175.0,0.1,227.0,10.0,ML,,,,,,,3.8,0.3,3,,,
1684030,1981-02-22T14:47:16Z,-41.09,0.0,175.38,0.0,23.0,0.0,ML,,,,,,,1.8,0.2,5,,,
1684031,1981-02-22T17:04:23Z,-41.17,0.0,173.84,0.0,64.0,1.0,ML,,,,,,,2.4,0.1,7,,,
1684032,1981-02-23T03:54:35Z,-41.4,0.0,175.45,0.0,16.0,1.0,ML,,,,,,,1.8,0.2,9,,,
1561580,1981-02-23T04:44:06Z,-38.99,0.0,177.86,0.0,33.0,0.0,ML,,,,,,,4.4,0.2,8,,,
1561581,1981-02-23T07:01:24Z,-40.82,0.0,174.45,0.1,33.0,0.0,ML,,,,,,,3.9,0.4,4,,,
1684034,1981-02-23T07:06:25Z,-40.7,0.0,174.74,0.0,46.0,1.0,ML,,,,,,,2.1,0.0,6,,,
1684035,1981-02-23T10:30:27Z,-41.04,0.0,174.88,0.0,32.0,1.0,ML,,,,,,,1.8,0.2,7,,,
1684036,1981-02-23T11:58:42Z,-41.0,0.0,175.39,0.0,25.0,2.0,ML,,,,,,,1.5,0.4,3,,,
1684037,1981-02-23T17:54:28Z,-41.52,0.0,174.55,0.0,52.0,2.0,ML,,,,,,,2.0,0.1,6,,,
1684038,1981-02-23T19:40:07Z,-40.74,0.1,174.86,0.0,14.0,1.0,ML,,,,,,,1.8,0.2,4,,,
1684039,1981-02-23T22:48:01Z,-41.31,0.0,175.29,0.0,29.0,1.0,ML,,,,,,,1.6,0.3,5,,,
1684040,1981-02-23T23:22:05Z,-40.93,0.0,175.15,0.0,35.0,0.0,ML,,,,,,,1.5,0.3,4,,,
1684041,1981-02-24T01:10:42Z,-41.81,0.0,173.98,0.1,42.0,2.0,ML,,,,,,,2.4,0.2,9,,,
1561584,1981-02-24T07:14:37Z,-36.79,0.1,177.7,0.1,33.0,0.0,ML,,,,,,,4.0,0.2,7,,,
1583922,1981-02-24T13:57:50Z,-44.36,0.0,169.5,0.0,5.0,3.0,ML,,,,,,,2.4,0.2,6,,,
1684042,1981-02-24T15:09:51Z,-40.94,0.0,175.53,0.0,22.0,1.0,ML,,,,,,,1.9,0.2,6,,,
1583923,1981-02-24T17:12:32Z,-44.41,0.0,170.18,0.0,7.0,0.0,ML,,,,,,,2.3,0.1,8,,,
1561589,1981-02-24T20:44:15Z,-42.75,0.0,171.68,0.0,5.0,0.0,ML,,,,,,,4.5,0.3,6,,,
1684043,1981-02-25T04:10:55Z,-41.2,0.0,174.56,0.0,58.0,1.0,ML,,,,,,,1.9,0.2,5,,,
1561591,1981-02-25T10:06:03Z,-39.09,0.0,173.69,0.1,12.0,0.0,ML,,,,,,,3.5,0.3,4,,,
1583924,1981-02-25T18:23:00Z,-43.64,0.0,170.34,0.0,2.0,0.0,ML,,,,,,,2.1,0.1,7,,,
1583925,1981-02-26T01:06:18Z,-43.65,0.0,170.56,0.0,5.0,2.0,ML,,,,,,,2.9,0.2,8,,,
1684044,1981-02-26T06:41:25Z,-41.24,0.0,175.04,0.0,30.0,1.0,ML,,,,,,,2.0,0.2,6,,,
1684045,1981-02-26T09:21:20Z,-40.97,0.0,175.5,0.0,23.0,0.0,ML,,,,,,,1.8,0.2,3,,,
1583926,1981-02-26T15:40:15Z,-44.11,0.0,169.85,0.0,7.0,1.0,ML,,,,,,,2.2,0.1,6,,,
1684046,1981-02-26T23:51:25Z,-40.92,0.0,175.18,0.0,33.0,0.0,ML,,,,,,,1.9,0.2,4,,,
1684047,1981-02-26T23:58:05Z,-41.22,0.0,174.93,0.0,40.0,0.0,ML,,,,,,,1.6,0.2,4,,,
1684048,1981-02-27T00:19:23Z,-41.36,0.0,175.12,0.0,27.0,0.0,ML,,,,,,,2.1,0.1,7,,,
1583927,1981-02-27T07:43:59Z,-44.46,0.0,169.83,0.0,6.0,0.0,ML,,,,,,,2.2,0.1,5,,,
1583928,1981-02-27T08:31:21Z,-43.98,0.0,169.59,0.0,4.0,2.0,ML,,,,,,,1.8,0.2,5,,,
1684049,1981-02-27T18:32:44Z,-41.37,0.0,173.97,0.0,40.0,3.0,ML,,,,,,,2.6,0.1,2,2.5,nan,1
1684050,1981-02-28T07:18:35Z,-41.69,0.0,174.07,0.0,30.0,1.0,ML,,,,,,,2.1,0.2,6,,,
1684051,1981-02-28T08:04:11Z,-40.95,0.0,174.43,0.0,63.0,3.0,ML,,,,,,,1.6,0.3,4,,,
1684052,1981-02-28T10:35:28Z,-41.24,0.0,174.64,0.0,31.0,1.0,ML,,,,,,,1.6,0.1,6,,,
1583929,1981-02-28T12:22:22Z,-44.4,0.0,170.18,0.0,8.0,0.0,ML,,,,,,,1.6,0.1,8,,,
1684053,1981-02-28T16:47:20Z,-41.06,0.0,174.14,0.0,59.0,2.0,ML,,,,,,,2.3,0.1,7,,,
1684054,1981-02-28T18:46:08Z,-40.75,0.0,174.76,0.0,43.0,1.0,ML,,,,,,,2.5,0.1,4,,,
1583930,1981-02-28T20:11:46Z,-44.53,0.0,169.8,0.0,7.0,1.0,ML,,,,,,,2.3,0.1,5,,,
1684055,1981-02-28T21:38:46Z,-40.77,0.0,174.77,0.0,43.0,0.0,ML,,,,,,,2.3,0.1,5,,,
1684056,1981-02-28T23:20:01Z,-41.72,0.0,174.87,0.0,24.0,2.0,ML,,,,,,,2.2,0.2,9,,,
1583931,1981-03-01T03:34:38Z,-44.06,0.0,169.71,0.0,6.0,2.0,ML,,,,,,,1.6,0.1,4,,,
1684057,1981-03-01T04:10:51Z,-40.99,0.0,174.51,0.0,40.0,1.0,ML,,,,,,,1.9,0.2,5,,,
1684058,1981-03-01T07:02:38Z,-41.41,0.0,174.49,0.0,57.0,2.0,ML,,,,,,,1.8,0.2,5,,,
1583932,1981-03-01T13:04:46Z,-44.23,0.0,169.54,0.0,4.0,1.0,ML,,,,,,,2.2,0.2,6,,,
1561596,1981-03-01T14:21:21Z,-35.55,0.1,179.16,0.1,152.0,11.0,ML,,,,,,,3.8,0.3,5,,,
1684059,1981-03-01T16:50:47Z,-41.54,0.0,175.38,0.0,15.0,1.0,ML,,,,,,,2.1,0.2,7,,,
1684060,1981-03-01T16:57:52Z,-41.53,0.0,175.37,0.0,14.0,1.0,ML,,,,,,,1.9,0.2,5,,,
1561597,1981-03-01T17:21:22Z,-47.01,0.1,165.44,0.1,12.0,0.0,ML,,,,,,,4.3,0.2,3,,,
1583933,1981-03-01T18:52:40Z,-44.51,0.0,170.05,0.0,4.0,2.0,ML,,,,,,,2.2,0.1,6,,,
1583934,1981-03-02T04:48:25Z,-44.35,0.0,170.04,0.0,9.0,0.0,ML,,,,,,,2.0,0.1,7,,,
1684061,1981-03-02T09:40:04Z,-41.01,0.0,175.39,0.0,22.0,1.0,ML,,,,,,,2.0,0.2,7,,,
1684062,1981-03-02T13:08:56Z,-41.02,0.0,175.32,0.0,22.0,3.0,ML,,,,,,,2.0,0.3,6,,,
1684063,1981-03-03T03:47:33Z,-42.01,0.0,174.29,0.0,36.0,1.0,ML,,,,,,,2.1,0.2,4,,,
1684064,1981-03-03T09:11:40Z,-41.12,0.0,174.25,0.0,60.0,2.0,ML,,,,,,,1.7,0.3,4,,,
1561598,1981-03-03T10:01:01Z,-37.88,0.0,178.08,0.0,88.0,5.0,ML,,,,,,,4.2,0.2,8,,,
1561599,1981-03-03T14:10:14Z,-38.05,0.1,176.07,0.1,188.0,8.0,ML,,,,,,,3.7,0.4,8,,,
1684065,1981-03-03T17:17:51Z,-40.76,0.0,175.12,0.0,28.0,4.0,ML,,,,,,,2.0,0.2,7,,,
1684066,1981-03-03T18:36:24Z,-41.34,0.0,174.2,0.0,36.0,1.0,ML,,,,,,,1.9,0.1,4,,,
1684067,1981-03-03T23:01:27Z,-41.02,0.0,175.27,0.0,24.0,0.0,ML,,,,,,,1.5,0.2,4,,,
1561600,1981-03-04T00:15:08Z,-36.74,0.0,178.01,0.1,134.0,5.0,ML,,,,,,,4.1,0.2,7,,,
1684068,1981-03-04T10:09:31Z,-41.37,0.0,175.81,0.0,18.0,1.0,ML,,,,,,,2.2,0.2,6,,,
1684069,1981-03-04T10:39:26Z,-40.98,0.0,176.06,0.1,32.0,2.0,ML,,,,,,,1.9,0.2,4,,,
1684070,1981-03-04T20:36:08Z,-41.63,0.0,174.37,0.0,20.0,3.0,ML,,,,,,,2.1,0.2,5,,,
1684071,1981-03-05T00:25:35Z,-41.75,0.0,174.15,0.0,15.0,1.0,ML,,,,,,,1.8,0.1,3,,,
1561601,1981-03-05T02:16:15Z,-43.64,0.1,169.69,0.2,12.0,0.0,ML,,,,,,,4.2,0.3,4,,,
1684072,1981-03-05T04:30:53Z,-41.06,0.0,175.59,0.0,14.0,0.0,ML,,,,,,,1.8,0.3,4,,,
1684073,1981-03-05T05:14:48Z,-40.81,0.0,174.98,0.0,33.0,1.0,ML,,,,,,,1.6,0.2,4,,,
1684074,1981-03-05T06:16:58Z,-41.06,0.0,175.59,0.0,14.0,0.0,ML,,,,,,,1.5,0.3,5,,,
1561602,1981-03-05T07:08:36Z,-37.21,0.0,177.3,0.1,12.0,0.0,ML,,,,,,,3.6,0.2,7,,,
1561603,1981-03-05T07:11:29Z,-37.12,0.0,177.19,0.1,12.0,0.0,ML,,,,,,,3.7,0.2,8,,,
1561604,1981-03-05T12:53:26Z,-37.13,0.0,177.32,0.0,5.0,0.0,Mw,5.8,nan,0,5.9,nan,0,5.5,0.2,7,,,
1561605,1981-03-05T13:00:05Z,-37.09,0.1,177.26,0.1,12.0,0.0,ML,,,,,,,3.8,0.2,7,,,
1561606,1981-03-05T13:06:56Z,-37.13,0.0,177.32,0.0,12.0,0.0,ML,,,,,,,4.0,0.2,8,,,
1561607,1981-03-05T13:08:47Z,-37.15,0.0,177.34,0.0,12.0,0.0,ML,,,,,,,4.4,0.2,9,,,
1561608,1981-03-05T13:13:24Z,-37.14,0.0,177.37,0.0,12.0,0.0,ML,,,,,,,4.1,0.2,8,,,
1561609,1981-03-05T13:15:15Z,-37.31,0.1,177.33,0.1,12.0,0.0,ML,,,,,,,3.6,0.3,5,,,
1561610,1981-03-05T13:15:26Z,-37.11,0.0,177.28,0.1,12.0,0.0,ML,,,,,,,4.3,0.3,11,,,
1561611,1981-03-05T13:29:23Z,-37.11,0.0,177.29,0.0,12.0,0.0,ML,,,,,,,3.9,0.2,8,,,
1561612,1981-03-05T14:12:47Z,-37.14,0.0,177.31,0.0,12.0,0.0,ML,,,,,,,4.8,0.3,11,,,
1561614,1981-03-05T16:31:43Z,-37.11,0.0,177.3,0.0,12.0,0.0,ML,,,,,,,4.4,0.3,11,,,
1561615,1981-03-05T18:13:44Z,-39.7,0.1,174.42,0.1,214.0,7.0,ML,,,,,,,3.9,0.4,6,,,
1561616,1981-03-05T18:35:37Z,-37.1,0.0,177.18,0.0,12.0,0.0,ML,,,,,,,4.1,0.2,8,,,
1561617,1981-03-05T18:44:24Z,-37.1,0.0,177.38,0.0,12.0,0.0,ML,,,,,,,3.9,0.2,7,,,
1561618,1981-03-05T19:09:19Z,-37.14,0.0,177.32,0.0,12.0,0.0,ML,,,,,,,4.9,0.3,11,,,
1684075,1981-03-06T04:43:59Z,-41.57,0.0,175.53,0.0,14.0,1.0,ML,,,,,,,1.8,0.3,6,,,
1561619,1981-03-06T05:04:43Z,-37.07,0.1,177.16,0.1,12.0,0.0,ML,,,,,,,4.1,0.2,8,,,
1561620,1981-03-06T10:20:13Z,-37.16,0.0,177.22,0.1,12.0,0.0,ML,,,,,,,4.6,0.3,9,,,
1561621,1981-03-06T11:15:25Z,-37.09,0.0,177.26,0.1,12.0,0.0,ML,,,,,,,4.1,0.2,8,,,
1684076,1981-03-06T15:15:02Z,-41.09,0.0,175.38,0.0,27.0,2.0,ML,,,,,,,1.6,0.2,5,,,
1561622,1981-03-06T15:25:43Z,-37.07,0.1,177.17,0.1,12.0,0.0,ML,,,,,,,4.1,0.2,8,,,
1684077,1981-03-07T08:59:03Z,-41.25,0.0,175.24,0.0,23.0,1.0,ML,,,,,,,1.4,0.2,7,,,
1561623,1981-03-07T22:44:57Z,-37.05,0.0,177.37,0.0,12.0,0.0,ML,,,,,,,4.4,0.3,13,,,
1684078,1981-03-08T08:55:05Z,-41.44,0.0,174.57,0.0,34.0,1.0,ML,,,,,,,2.0,0.1,10,,,
1684079,1981-03-08T09:12:03Z,-41.08,0.0,174.35,0.0,60.0,1.0,ML,,,,,,,2.4,0.2,8,,,
1684080,1981-03-08T11:21:09Z,-40.97,0.0,174.9,0.0,34.0,1.0,ML,,,,,,,2.0,0.1,8,,,
1684081,1981-03-08T16:58:04Z,-41.23,0.0,175.13,0.0,21.0,1.0,ML,,,,,,,1.4,0.2,4,,,
1561625,1981-03-09T01:06:35Z,-45.09,0.0,166.91,0.1,12.0,0.0,ML,,,,,,,4.2,0.2,5,,,
1684082,1981-03-09T05:58:24Z,-41.09,0.0,176.03,0.1,35.0,12.0,ML,,,,,,,2.1,0.2,5,,,
1684083,1981-03-09T07:14:25Z,-40.9,0.0,175.51,0.0,24.0,1.0,ML,,,,,,,2.0,0.2,5,,,
1684084,1981-03-09T08:14:15Z,-41.35,0.0,174.48,0.0,22.0,2.0,ML,,,,,,,1.6,0.1,5,,,
1561626,1981-03-09T12:19:29Z,-38.65,0.0,175.69,0.0,159.0,4.0,ML,,,,,,,3.9,0.3,8,,,
1684085,1981-03-09T17:42:01Z,-41.75,0.0,174.51,0.0,33.0,1.0,ML,,,,,,,2.1,0.3,6,,,
1684086,1981-03-10T08:08:53Z,-41.08,0.0,173.91,0.0,63.0,1.0,ML,,,,,,,2.0,0.1,5,,,
1583936,1981-03-10T11:41:34Z,-44.46,0.0,169.62,0.0,6.0,1.0,ML,,,,,,,1.9,0.1,7,,,
1583937,1981-03-10T12:55:26Z,-44.02,0.0,169.54,0.0,3.0,2.0,ML,,,,,,,1.8,0.1,7,,,
1561627,1981-03-10T14:04:23Z,-37.71,0.0,176.67,0.0,147.0,5.0,ML,,,,,,,4.5,0.2,7,,,
1684087,1981-03-10T15:46:35Z,-41.6,0.0,174.36,0.0,14.0,1.0,ML,,,,,,,2.9,nan,3,3.3,0.2,3
1684088,1981-03-10T15:57:19Z,-41.1,0.0,174.43,0.0,56.0,0.0,ML,,,,,,,1.7,0.2,3,,,
1561628,1981-03-10T19:34:48Z,-40.69,0.0,174.75,0.0,30.0,2.0,ML,,,,,,,4.2,0.3,11,,,
1583938,1981-03-11T00:28:19Z,-44.41,0.0,170.19,0.0,3.0,0.0,ML,,,,,,,1.5,0.0,3,,,
1684090,1981-03-11T02:56:49Z,-41.38,0.0,174.69,0.0,21.0,1.0,ML,,,,,,,2.5,0.1,2,2.3,nan,1
1684091,1981-03-11T03:58:17Z,-41.37,0.0,174.69,0.0,21.0,0.0,ML,,,,,,,1.7,0.2,5,,,
1561631,1981-03-11T13:38:51Z,-37.73,0.0,177.55,0.0,30.0,3.0,ML,,,,,,,3.7,0.2,10,,,
1561632,1981-03-11T17:45:42Z,-38.42,0.0,176.15,0.0,115.0,4.0,ML,,,,,,,3.9,0.2,8,,,
1684092,1981-03-11T22:12:29Z,-41.22,0.0,175.09,0.0,19.0,1.0,ML,,,,,,,1.6,0.3,8,,,
1684093,1981-03-11T22:15:22Z,-41.45,0.0,174.37,0.0,22.0,1.0,ML,,,,,,,1.8,0.3,4,,,
1561634,1981-03-11T22:26:28Z,-35.23,0.1,179.01,0.2,33.0,0.0,ML,,,,,,,4.0,0.3,7,,,
1561635,1981-03-12T01:51:22Z,-38.37,0.1,175.64,0.1,187.0,9.0,ML,,,,,,,4.1,0.3,8,,,
1684094,1981-03-12T02:30:26Z,-41.45,0.0,174.37,0.0,21.0,2.0,ML,,,,,,,2.0,0.3,6,,,
