PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,MS,MS_Uncertainty,MS_StationCount,ML,ML_Uncertainty,ML_StationCount,M,M_Uncertainty,M_StationCount,Mw,Mw_Uncertainty,Mw_StationCount
1551121,1968-05-29T10:25:41Z,-41.77,0.0,172.03,0.0,12.0,0.0,ML,,,,4.3,0.2,5,,,,,,
1550691,1968-05-29T10:46:36Z,-41.84,0.0,171.94,0.0,12.0,0.0,ML,,,,3.8,0.3,5,,,,,,
1550692,1968-05-29T10:52:56Z,-41.84,0.0,172.0,0.0,12.0,0.0,ML,,,,3.6,0.3,5,,,,,,
1550693,1968-05-29T10:56:17Z,-41.91,0.0,171.91,0.0,12.0,0.0,ML,,,,3.1,0.2,5,,,,,,
1550694,1968-05-29T10:59:15Z,-41.88,0.0,171.77,0.0,12.0,0.0,ML,,,,3.3,0.2,5,,,,,,
1550695,1968-05-29T11:02:22Z,-41.89,0.0,171.91,0.0,12.0,0.0,ML,,,,3.2,0.1,5,,,,,,
1551122,1968-05-29T11:34:18Z,-42.0,0.0,171.81,0.1,12.0,0.0,ML,,,,4.6,0.3,5,,,,,,
1551123,1968-05-29T12:26:13Z,-41.95,0.0,171.81,0.0,12.0,0.0,ML,,,,4.3,0.3,5,,,,,,
1550698,1968-05-29T13:11:22Z,-41.84,0.0,171.9,0.0,12.0,0.0,ML,,,,3.2,0.2,4,,,,,,
1550699,1968-05-29T13:20:38Z,-41.89,0.0,171.79,0.1,12.0,0.0,ML,,,,3.6,0.3,5,,,,,,
1550700,1968-05-29T13:21:09Z,-41.83,0.0,171.91,0.1,12.0,0.0,ML,,,,3.3,0.3,5,,,,,,
1550701,1968-05-29T14:22:55Z,-41.91,0.0,171.88,0.0,12.0,0.0,ML,,,,3.0,0.1,5,,,,,,
1550702,1968-05-29T14:27:58Z,-41.78,0.0,171.96,0.0,12.0,0.0,ML,,,,3.2,0.2,5,,,,,,
1550703,1968-05-29T15:12:44Z,-41.65,0.0,171.88,0.0,12.0,0.0,ML,,,,4.1,0.2,5,,,,,,
1550704,1968-05-29T15:16:16Z,-41.73,0.1,171.98,0.1,12.0,0.0,ML,,,,3.1,0.2,5,,,,,,
1550705,1968-05-29T15:41:35Z,-41.86,0.0,171.88,0.0,12.0,0.0,ML,,,,3.4,0.2,5,,,,,,
1550706,1968-05-29T15:42:22Z,-41.9,0.0,171.85,0.0,12.0,0.0,ML,,,,3.5,0.2,5,,,,,,
1550707,1968-05-29T15:57:09Z,-41.87,0.0,171.85,0.0,12.0,0.0,ML,,,,3.3,0.3,5,,,,,,
1550708,1968-05-29T17:58:06Z,-41.74,0.0,172.06,0.1,12.0,0.0,ML,,,,3.2,0.1,5,,,,,,
1550709,1968-05-29T18:52:31Z,-41.8,0.0,172.02,0.0,12.0,0.0,ML,,,,2.9,nan,3,,,,,,
1550710,1968-05-29T19:55:00Z,-41.91,0.0,171.8,0.0,12.0,0.0,ML,,,,3.2,0.3,5,,,,,,
1551124,1968-05-29T20:01:46Z,-41.74,0.0,172.14,0.0,12.0,0.0,ML,,,,4.7,0.3,4,,,,,,
1550712,1968-05-29T20:24:51Z,-41.8,0.0,171.99,0.0,12.0,0.0,ML,,,,3.3,0.3,5,,,,,,
1550713,1968-05-29T21:44:20Z,-41.8,0.0,171.86,0.1,12.0,0.0,ML,,,,3.2,0.2,5,,,,,,
1550714,1968-05-29T22:11:39Z,-41.88,0.0,171.84,0.0,12.0,0.0,ML,,,,3.2,0.2,5,,,,,,
1550715,1968-05-29T22:13:17Z,-41.78,0.0,171.96,0.0,12.0,0.0,ML,,,,3.0,0.2,5,,,,,,
1550716,1968-05-29T23:46:11Z,-41.75,0.0,172.05,0.0,12.0,0.0,ML,,,,3.7,0.3,5,,,,,,
1550717,1968-05-30T00:38:23Z,-41.75,0.0,171.92,0.0,12.0,0.0,ML,,,,3.1,0.2,4,,,,,,
1550718,1968-05-30T01:08:27Z,-41.96,0.0,171.87,0.0,12.0,0.0,ML,,,,3.4,0.2,5,,,,,,
1551125,1968-05-30T01:17:26Z,-41.8,0.0,172.03,0.0,12.0,0.0,ML,,,,4.1,0.2,5,,,,,,
1551126,1968-05-30T02:00:08Z,-41.87,0.0,171.79,0.0,12.0,0.0,ML,,,,4.3,0.2,5,,,,,,
1550721,1968-05-30T02:11:23Z,-41.82,0.0,171.98,0.0,12.0,0.0,ML,,,,3.1,0.1,5,,,,,,
1550722,1968-05-30T03:41:23Z,-41.74,0.0,172.03,0.0,12.0,0.0,ML,,,,3.8,0.4,5,,,,,,
1550723,1968-05-30T03:49:52Z,-41.81,0.0,171.93,0.0,12.0,0.0,ML,,,,3.1,0.2,5,,,,,,
1551127,1968-05-30T04:24:57Z,-41.81,0.0,171.88,0.0,12.0,0.0,ML,,,,5.4,0.1,4,,,,,,
1550725,1968-05-30T04:30:04Z,-41.81,0.0,171.95,0.0,12.0,0.0,ML,,,,3.6,nan,1,,,,,,
1550726,1968-05-30T04:33:13Z,-41.87,0.0,171.94,0.0,12.0,0.0,ML,,,,3.3,0.1,4,,,,,,
1550727,1968-05-30T04:59:14Z,-41.86,0.0,172.0,0.0,12.0,0.0,ML,,,,3.3,0.2,4,,,,,,
1550728,1968-05-30T05:02:50Z,-41.82,0.0,172.08,0.1,12.0,0.0,ML,,,,3.1,0.3,3,,,,,,
1550729,1968-05-30T05:06:46Z,-41.83,0.0,171.87,0.0,12.0,0.0,ML,,,,3.3,0.2,4,,,,,,
1550730,1968-05-30T05:29:56Z,-41.88,0.0,171.88,0.0,12.0,0.0,ML,,,,3.5,0.4,4,,,,,,
1550731,1968-05-30T05:40:06Z,-41.91,0.0,171.82,0.0,12.0,0.0,ML,,,,3.4,0.2,4,,,,,,
1550732,1968-05-30T06:38:34Z,-41.86,0.0,171.77,0.0,12.0,0.0,ML,,,,3.2,0.2,3,,,,,,
1550733,1968-05-30T07:54:22Z,-41.86,0.0,171.9,0.0,12.0,0.0,ML,,,,3.0,0.2,4,,,,,,
1551128,1968-05-30T08:57:30Z,-37.94,0.0,176.02,0.0,270.0,2.0,ML,,,,3.8,0.3,5,,,,,,
1550734,1968-05-30T09:24:12Z,-41.87,0.0,171.82,0.0,12.0,0.0,ML,,,,3.0,0.2,4,,,,,,
1550735,1968-05-30T09:41:50Z,-41.65,0.0,171.94,0.0,12.0,0.0,ML,,,,3.1,0.2,5,,,,,,
1550736,1968-05-30T09:59:52Z,-41.9,0.0,171.85,0.1,12.0,0.0,ML,,,,3.4,0.3,5,,,,,,
1550737,1968-05-30T10:15:05Z,-41.8,0.0,171.97,0.0,12.0,0.0,ML,,,,3.6,0.3,4,,,,,,
1550738,1968-05-30T10:39:20Z,-41.68,0.0,172.04,0.0,12.0,0.0,ML,,,,3.1,0.2,5,,,,,,
1550739,1968-05-30T10:58:27Z,-41.99,0.0,171.9,0.0,12.0,0.0,ML,,,,3.4,0.2,5,,,,,,
1550740,1968-05-30T10:58:51Z,-41.95,0.0,171.91,0.0,12.0,0.0,ML,,,,3.5,0.1,4,,,,,,
1550741,1968-05-30T11:17:32Z,-41.89,0.0,171.79,0.0,12.0,0.0,ML,,,,3.3,0.1,4,,,,,,
1550742,1968-05-30T11:27:45Z,-41.89,0.0,171.96,0.0,12.0,0.0,ML,,,,3.1,0.2,5,,,,,,
1551129,1968-05-30T11:52:44Z,-41.79,0.0,172.05,0.0,12.0,0.0,ML,,,,4.1,0.2,5,,,,,,
1550744,1968-05-30T12:42:36Z,-41.82,0.0,172.07,0.0,12.0,0.0,ML,,,,3.1,0.2,4,,,,,,
1550745,1968-05-30T13:06:26Z,-41.84,0.0,171.91,0.0,12.0,0.0,ML,,,,3.7,0.3,5,,,,,,
1550746,1968-05-30T14:28:26Z,-41.84,0.0,171.79,0.0,12.0,0.0,ML,,,,3.1,0.2,4,,,,,,
1550747,1968-05-30T15:02:18Z,-41.97,0.0,171.85,0.0,12.0,0.0,ML,,,,3.7,0.3,5,,,,,,
1551130,1968-05-30T16:27:43Z,-41.82,0.0,171.94,0.0,12.0,0.0,ML,,,,4.3,0.2,5,,,,,,
1550749,1968-05-30T16:44:49Z,-41.89,0.0,171.85,0.0,12.0,0.0,ML,,,,3.1,0.2,5,,,,,,
1551131,1968-05-30T17:04:48Z,-41.75,0.0,171.89,0.0,12.0,0.0,ML,,,,4.4,0.2,4,,,,,,
1550751,1968-05-30T18:44:56Z,-41.86,0.0,171.94,0.0,12.0,0.0,ML,,,,3.7,0.2,5,,,,,,
1550752,1968-05-30T20:07:35Z,-41.84,0.0,171.95,0.0,12.0,0.0,ML,,,,3.2,0.2,5,,,,,,
1550753,1968-05-30T20:32:58Z,-41.89,0.0,171.81,0.0,12.0,0.0,ML,,,,3.1,0.2,5,,,,,,
1550754,1968-05-30T21:47:30Z,-42.01,0.0,171.79,0.0,12.0,0.0,ML,,,,3.5,0.3,5,,,,,,
1550755,1968-05-30T21:53:07Z,-41.97,0.0,171.85,0.0,12.0,0.0,ML,,,,3.7,0.2,5,,,,,,
1550756,1968-05-30T22:46:45Z,-41.74,0.0,171.92,0.0,12.0,0.0,ML,,,,3.4,0.2,5,,,,,,
1550757,1968-05-30T22:49:38Z,-41.71,0.0,171.84,0.1,12.0,0.0,ML,,,,3.1,0.1,5,,,,,,
1550758,1968-05-30T22:54:42Z,-41.87,0.0,171.89,0.0,12.0,0.0,ML,,,,3.2,0.2,5,,,,,,
1551132,1968-05-30T23:11:30Z,-41.85,0.0,171.89,0.0,12.0,0.0,ML,,,,4.2,0.2,5,,,,,,
1550760,1968-05-30T23:27:43Z,-41.86,0.0,171.96,0.0,12.0,0.0,ML,,,,3.1,0.1,5,,,,,,
1550761,1968-05-31T00:19:40Z,-41.77,0.0,171.91,0.0,12.0,0.0,ML,,,,3.3,0.2,5,,,,,,
1550762,1968-05-31T00:48:54Z,-42.08,0.0,171.85,0.0,12.0,0.0,ML,,,,3.4,0.3,5,,,,,,
1550763,1968-05-31T00:57:29Z,-41.89,0.0,171.85,0.0,12.0,0.0,ML,,,,3.4,0.2,5,,,,,,
1551133,1968-05-31T02:42:02Z,-36.56,0.3,177.6,0.3,219.0,44.0,ML,,,,4.0,0.2,6,,,,,,
1550764,1968-05-31T03:11:18Z,-41.79,0.1,171.9,0.0,12.0,0.0,ML,,,,2.8,nan,2,,,,,,
1550765,1968-05-31T03:32:01Z,-41.67,0.0,171.96,0.0,12.0,0.0,ML,,,,3.3,0.2,5,,,,,,
1550766,1968-05-31T04:47:54Z,-41.76,0.0,171.97,0.0,12.0,0.0,ML,,,,3.4,0.2,4,,,,,,
1551134,1968-05-31T04:52:52Z,-41.71,0.0,171.95,0.0,12.0,0.0,ML,,,,5.0,0.1,3,,,,,,
1550768,1968-05-31T05:14:08Z,-41.92,0.0,171.83,0.0,12.0,0.0,ML,,,,3.4,0.2,4,,,,,,
1550769,1968-05-31T05:31:55Z,-41.7,0.0,171.99,0.0,12.0,0.0,ML,,,,3.7,0.2,4,,,,,,
1550770,1968-05-31T06:02:27Z,-41.67,0.0,171.96,0.0,12.0,0.0,ML,,,,3.3,0.2,4,,,,,,
1550773,1968-05-31T06:06:09Z,-41.91,0.0,171.84,0.0,12.0,0.0,ML,,,,3.3,0.1,4,,,,,,
1550771,1968-05-31T07:07:35Z,-41.88,0.0,171.91,0.0,12.0,0.0,ML,,,,3.0,0.2,2,,,,,,
1550772,1968-05-31T07:25:49Z,-41.73,0.0,171.98,0.1,12.0,0.0,ML,,,,3.4,0.2,4,,,,,,
1550774,1968-05-31T09:40:31Z,-41.69,0.0,172.02,0.0,12.0,0.0,ML,,,,3.3,0.2,4,,,,,,
1551135,1968-05-31T10:40:20Z,-37.78,0.0,177.55,0.0,33.0,0.0,ML,,,,4.3,0.2,11,,,,,,
1550775,1968-05-31T13:12:45Z,-41.79,0.0,171.84,0.0,12.0,0.0,ML,,,,3.1,0.2,4,,,,,,
1550776,1968-05-31T13:17:25Z,-41.7,0.0,172.05,0.0,12.0,0.0,ML,,,,3.2,0.3,4,,,,,,
1550777,1968-05-31T13:37:23Z,-41.78,0.0,171.89,0.0,12.0,0.0,ML,,,,3.8,0.3,4,,,,,,
1551136,1968-05-31T14:39:13Z,-41.78,0.0,171.96,0.0,12.0,0.0,ML,,,,4.3,0.2,4,,,,,,
1550779,1968-05-31T14:49:55Z,-42.0,0.0,171.85,0.0,12.0,0.0,ML,,,,4.0,0.4,4,,,,,,
1551137,1968-05-31T15:23:18Z,-38.32,0.1,175.95,0.1,187.0,8.0,ML,,,,3.8,0.3,6,,,,,,
1550780,1968-05-31T15:49:18Z,-41.86,0.0,172.0,0.0,12.0,0.0,ML,,,,3.9,0.2,4,,,,,,
1550781,1968-05-31T16:26:50Z,-41.82,0.0,171.89,0.0,12.0,0.0,ML,,,,3.2,0.2,4,,,,,,
1550782,1968-05-31T16:40:20Z,-41.92,0.0,171.81,0.0,12.0,0.0,ML,,,,3.7,0.3,4,,,,,,
1550783,1968-05-31T18:43:12Z,-41.83,0.0,171.95,0.0,12.0,0.0,ML,,,,3.2,0.4,4,,,,,,
1550784,1968-05-31T20:53:25Z,-41.88,0.0,171.84,0.0,12.0,0.0,ML,,,,3.5,0.2,4,,,,,,
1550785,1968-05-31T21:11:49Z,-41.96,0.0,171.86,0.0,12.0,0.0,ML,,,,3.7,0.2,4,,,,,,
1550786,1968-05-31T22:12:07Z,-41.88,0.0,171.88,0.0,12.0,0.0,ML,,,,3.2,0.1,4,,,,,,
1550787,1968-05-31T22:18:58Z,-41.88,0.0,171.81,0.0,12.0,0.0,ML,,,,3.6,0.2,4,,,,,,
1551138,1968-06-01T00:20:53Z,-41.84,0.0,172.0,0.0,12.0,0.0,ML,,,,4.2,0.2,4,,,,,,
1550789,1968-06-01T00:27:53Z,-41.88,0.0,171.74,0.0,12.0,0.0,ML,,,,3.7,0.2,5,,,,,,
1551139,1968-06-01T00:33:56Z,-41.85,0.0,171.95,0.0,12.0,0.0,ML,,,,4.1,0.3,4,,,,,,
1550791,1968-06-01T00:58:38Z,-41.86,0.0,171.87,0.0,12.0,0.0,ML,,,,3.0,0.1,2,,,,,,
1550792,1968-06-01T02:37:14Z,-41.8,0.0,171.96,0.0,12.0,0.0,ML,,,,3.6,0.2,5,,,,,,
1551140,1968-06-01T02:41:31Z,-38.27,0.0,175.82,0.0,195.0,7.0,ML,,,,4.5,0.3,6,,,,,,
1550793,1968-06-01T02:51:03Z,-41.9,0.0,171.84,0.0,12.0,0.0,ML,,,,3.4,0.2,4,,,,,,
1550794,1968-06-01T03:31:22Z,-41.77,0.0,171.9,0.0,12.0,0.0,ML,,,,3.5,0.2,5,,,,,,
1550795,1968-06-01T08:12:57Z,-41.71,0.0,172.01,0.0,12.0,0.0,ML,,,,3.2,0.1,5,,,,,,
1550796,1968-06-01T09:22:59Z,-41.7,0.0,172.03,0.0,12.0,0.0,ML,,,,3.5,0.2,5,,,,,,
1550797,1968-06-01T09:31:19Z,-41.93,0.0,171.87,0.0,12.0,0.0,ML,,,,3.9,0.3,4,,,,,,
1550798,1968-06-01T10:11:33Z,-41.87,0.0,171.83,0.0,12.0,0.0,ML,,,,3.3,0.2,5,,,,,,
1550799,1968-06-01T10:51:06Z,-41.86,0.0,171.95,0.0,12.0,0.0,ML,,,,3.6,0.2,5,,,,,,
1551143,1968-06-01T12:07:25Z,-39.21,0.0,174.72,0.1,33.0,0.0,ML,,,,4.7,0.2,10,,,,,,
1550800,1968-06-01T13:17:54Z,-41.82,0.0,172.05,0.0,12.0,0.0,ML,,,,3.2,0.1,5,,,,,,
1550801,1968-06-01T14:48:41Z,-41.83,0.0,172.03,0.0,12.0,0.0,ML,,,,3.5,0.2,4,,,,,,
1550802,1968-06-01T15:19:57Z,-41.88,0.0,171.79,0.0,12.0,0.0,ML,,,,3.6,0.2,5,,,,,,
1550803,1968-06-01T15:52:53Z,-41.89,0.0,171.88,0.0,12.0,0.0,ML,,,,3.9,0.2,4,,,,,,
1550804,1968-06-01T17:33:38Z,-41.87,0.0,171.87,0.0,12.0,0.0,ML,,,,3.1,0.2,4,,,,,,
1550805,1968-06-01T18:00:01Z,-41.81,0.0,171.99,0.0,12.0,0.0,ML,,,,3.4,0.2,5,,,,,,
1551144,1968-06-01T18:51:31Z,-39.23,0.0,174.81,0.0,33.0,0.0,ML,,,,4.3,0.4,11,,,,,,
1550806,1968-06-01T19:11:13Z,-41.74,0.0,171.91,0.0,12.0,0.0,ML,,,,2.7,nan,1,,,,,,
1550807,1968-06-01T19:16:02Z,-41.67,0.1,171.98,0.0,12.0,0.0,ML,,,,3.0,0.1,3,,,,,,
1550808,1968-06-01T19:55:14Z,-41.84,0.0,171.82,0.0,12.0,0.0,ML,,,,4.0,0.3,5,,,,,,
1550809,1968-06-01T21:21:57Z,-41.82,0.0,172.02,0.0,12.0,0.0,ML,,,,3.6,0.3,5,,,,,,
1550810,1968-06-01T21:28:46Z,-41.76,0.0,171.97,0.0,12.0,0.0,ML,,,,3.5,0.2,5,,,,,,
1551145,1968-06-01T22:03:13Z,-39.24,0.0,174.9,0.0,12.0,0.0,ML,,,,3.5,0.4,5,,,,,,
1550811,1968-06-01T23:33:50Z,-41.76,0.0,172.05,0.0,12.0,0.0,ML,,,,3.0,0.3,3,,,,,,
1551146,1968-06-01T23:45:04Z,-39.26,0.0,174.86,0.0,12.0,0.0,ML,,,,3.6,0.4,5,,,,,,
1550812,1968-06-02T00:30:55Z,-41.82,0.0,171.85,0.0,12.0,0.0,ML,,,,3.6,0.2,5,,,,,,
1551147,1968-06-02T01:01:52Z,-39.34,0.0,176.73,0.0,12.0,0.0,ML,,,,3.4,0.1,7,,,,,,
1550813,1968-06-02T02:24:19Z,-41.73,0.0,172.04,0.0,12.0,0.0,ML,,,,3.4,0.1,5,,,,,,
1550814,1968-06-02T02:34:22Z,-41.84,0.0,171.92,0.0,12.0,0.0,ML,,,,3.5,0.1,5,,,,,,
1550815,1968-06-02T02:41:00Z,-41.9,0.0,171.82,0.0,12.0,0.0,ML,,,,3.1,0.2,3,,,,,,
1551148,1968-06-02T03:33:12Z,-41.92,0.0,173.17,0.0,33.0,0.0,ML,,,,3.5,0.2,8,,,,,,
1550816,1968-06-02T05:38:12Z,-41.62,0.0,172.01,0.0,12.0,0.0,ML,,,,3.0,0.3,4,,,,,,
1550817,1968-06-02T06:28:32Z,-41.75,0.1,171.94,0.1,12.0,0.0,ML,,,,3.0,0.1,4,,,,,,
1550818,1968-06-02T07:59:11Z,-41.84,0.0,171.83,0.0,12.0,0.0,ML,,,,3.2,0.1,4,,,,,,
1550819,1968-06-02T08:18:45Z,-41.82,0.0,171.96,0.0,12.0,0.0,ML,,,,4.0,0.3,4,,,,,,
1551149,1968-06-02T08:26:53Z,-41.73,0.0,171.97,0.0,12.0,0.0,ML,,,,4.1,0.2,4,,,,,,
1550821,1968-06-02T09:13:46Z,-41.76,0.0,172.11,0.0,12.0,0.0,ML,,,,3.3,0.2,5,,,,,,
1551150,1968-06-02T10:46:54Z,-39.19,0.0,174.72,0.1,33.0,0.0,ML,,,,3.6,0.2,5,,,,,,
1551151,1968-06-02T11:56:43Z,-41.74,0.0,171.88,0.0,12.0,0.0,ML,,,,5.0,0.2,6,,,,,,
1550823,1968-06-02T12:14:11Z,-41.88,0.0,171.85,0.0,12.0,0.0,ML,,,,3.1,0.2,4,,,,,,
1550824,1968-06-02T12:17:32Z,-41.97,0.0,171.78,0.0,12.0,0.0,ML,,,,4.1,0.2,5,,,,,,
1550825,1968-06-02T12:22:03Z,-41.83,0.0,171.93,0.0,12.0,0.0,ML,,,,3.9,0.2,5,,,,,,
1550826,1968-06-02T12:38:32Z,-41.91,0.0,171.84,0.0,12.0,0.0,ML,,,,3.2,0.2,4,,,,,,
1550827,1968-06-02T13:29:00Z,-41.77,0.0,171.92,0.0,12.0,0.0,ML,,,,3.4,0.2,5,,,,,,
1550828,1968-06-02T14:56:44Z,-41.8,0.0,171.84,0.0,12.0,0.0,ML,,,,3.4,0.1,5,,,,,,
1550829,1968-06-02T15:38:09Z,-41.89,0.0,171.93,0.0,12.0,0.0,ML,,,,3.2,0.1,5,,,,,,
1550830,1968-06-02T15:41:01Z,-41.88,0.0,171.95,0.0,12.0,0.0,ML,,,,3.1,0.2,4,,,,,,
1551152,1968-06-02T16:48:58Z,-41.83,0.0,171.93,0.0,12.0,0.0,ML,,,,4.2,0.8,4,,,,,,
1550832,1968-06-02T17:22:46Z,-41.78,0.0,171.99,0.0,12.0,0.0,ML,,,,3.3,0.1,4,,,,,,
1550833,1968-06-02T17:58:09Z,-41.93,0.0,171.8,0.0,12.0,0.0,ML,,,,3.3,0.2,5,,,,,,
1550834,1968-06-02T18:33:38Z,-41.65,0.1,172.0,0.1,12.0,0.0,ML,,,,3.1,0.3,4,,,,,,
1550835,1968-06-02T20:46:45Z,-41.78,0.0,172.05,0.0,12.0,0.0,ML,,,,3.2,0.2,5,,,,,,
1551153,1968-06-02T21:28:16Z,-44.61,0.1,168.05,0.1,76.0,9.0,ML,,,,3.5,0.2,6,,,,,,
1550836,1968-06-02T21:35:07Z,-41.8,0.0,171.97,0.0,12.0,0.0,ML,,,,3.7,0.2,5,,,,,,
1550837,1968-06-02T22:10:06Z,-41.93,0.0,171.84,0.0,12.0,0.0,ML,,,,3.4,0.2,3,,,,,,
1550838,1968-06-02T22:33:05Z,-41.84,0.0,171.88,0.0,12.0,0.0,ML,,,,3.1,0.1,4,,,,,,
1550839,1968-06-02T23:03:50Z,-41.81,0.0,171.98,0.0,12.0,0.0,ML,,,,3.2,0.1,4,,,,,,
1550840,1968-06-02T23:22:08Z,-41.85,0.0,171.92,0.0,12.0,0.0,ML,,,,3.1,0.1,3,,,,,,
1550841,1968-06-03T00:04:14Z,-41.77,0.0,171.96,0.0,12.0,0.0,ML,,,,3.8,0.2,5,,,,,,
1551154,1968-06-03T00:28:14Z,-38.63,0.0,175.74,0.0,178.0,8.0,ML,,,,3.8,0.2,4,,,,,,
1550842,1968-06-03T01:17:34Z,-41.69,0.0,171.83,0.1,12.0,0.0,ML,,,,3.2,0.2,2,,,,,,
1550843,1968-06-03T02:08:36Z,-41.71,0.0,171.98,0.0,12.0,0.0,ML,,,,3.8,0.2,5,,,,,,
1550844,1968-06-03T03:13:52Z,-41.83,0.0,171.9,0.0,12.0,0.0,ML,,,,3.1,0.2,4,,,,,,
1550845,1968-06-03T04:34:21Z,-42.01,0.0,171.78,0.0,12.0,0.0,ML,,,,3.6,0.3,5,,,,,,
1550846,1968-06-03T06:21:56Z,-41.71,0.0,171.89,0.0,12.0,0.0,ML,,,,3.1,0.1,5,,,,,,
1550847,1968-06-03T06:32:40Z,-41.73,0.0,172.07,0.0,12.0,0.0,ML,,,,3.3,0.3,5,,,,,,
1550848,1968-06-03T09:15:20Z,-42.12,0.0,172.1,0.0,12.0,0.0,ML,,,,3.8,0.2,5,,,,,,
1550849,1968-06-03T09:17:51Z,-42.16,0.0,172.11,0.0,12.0,0.0,ML,,,,3.5,0.2,5,,,,,,
1550850,1968-06-03T09:58:27Z,-41.91,0.0,171.74,0.0,12.0,0.0,ML,,,,3.4,0.3,4,,,,,,
1550851,1968-06-03T10:50:54Z,-41.63,0.1,171.94,0.1,12.0,0.0,ML,,,,3.1,0.2,3,,,,,,
1550852,1968-06-03T11:00:05Z,-41.89,0.0,171.84,0.0,12.0,0.0,ML,,,,3.8,0.4,4,,,,,,
1550853,1968-06-03T11:00:56Z,-41.89,0.0,171.83,0.0,12.0,0.0,ML,,,,3.3,0.1,3,,,,,,
1550854,1968-06-03T11:03:14Z,-41.77,0.0,171.94,0.0,12.0,0.0,ML,,,,3.1,0.1,4,,,,,,
1550855,1968-06-03T11:50:01Z,-41.72,0.0,171.83,0.0,12.0,0.0,ML,,,,3.6,0.2,5,,,,,,
1550856,1968-06-03T13:56:52Z,-41.77,0.0,172.01,0.0,12.0,0.0,ML,,,,3.0,0.1,3,,,,,,
1550857,1968-06-03T14:40:07Z,-42.0,0.0,171.75,0.0,12.0,0.0,ML,,,,3.0,0.2,4,,,,,,
1550858,1968-06-03T16:19:10Z,-41.86,0.0,171.88,0.0,12.0,0.0,ML,,,,3.6,0.2,5,,,,,,
1550859,1968-06-03T16:30:14Z,-41.88,0.0,171.86,0.0,12.0,0.0,ML,,,,3.4,0.1,5,,,,,,
1551155,1968-06-03T17:38:30Z,-41.08,0.1,172.19,0.1,12.0,0.0,ML,,,,3.7,0.3,4,,,,,,
1550860,1968-06-03T19:46:00Z,-41.84,0.1,171.75,0.1,12.0,0.0,ML,,,,3.4,0.2,4,,,,,,
1551156,1968-06-03T20:59:44Z,-37.42,0.1,177.39,0.1,174.0,16.0,ML,,,,4.0,0.3,6,,,,,,
1550861,1968-06-03T21:19:20Z,-41.6,0.1,171.87,0.1,12.0,0.0,ML,,,,3.4,0.3,5,,,,,,
1550862,1968-06-03T21:55:24Z,-41.85,0.0,171.87,0.0,12.0,0.0,ML,,,,3.2,0.2,3,,,,,,
1550863,1968-06-03T22:34:18Z,-41.81,0.0,171.87,0.0,12.0,0.0,ML,,,,3.1,0.1,3,,,,,,
1550864,1968-06-03T22:42:48Z,-41.84,0.0,171.78,0.0,12.0,0.0,ML,,,,3.5,0.2,5,,,,,,
1551157,1968-06-04T01:51:08Z,-38.64,0.0,175.81,0.0,152.0,7.0,ML,,,,3.9,0.2,6,,,,,,
1551158,1968-06-04T02:25:50Z,-39.24,0.0,174.88,0.1,152.0,7.0,ML,,,,3.8,0.2,4,,,,,,
1550865,1968-06-04T04:47:50Z,-41.74,0.1,172.02,0.0,12.0,0.0,ML,,,,3.1,0.2,3,,,,,,
1550866,1968-06-04T05:58:08Z,-41.82,0.0,171.82,0.0,12.0,0.0,ML,,,,3.5,0.2,5,,,,,,
1550867,1968-06-04T06:41:36Z,-41.74,0.0,171.95,0.0,12.0,0.0,ML,,,,3.5,0.2,5,,,,,,
1550868,1968-06-04T08:27:16Z,-41.88,0.0,171.94,0.0,12.0,0.0,ML,,,,3.2,0.2,3,,,,,,
1550869,1968-06-04T08:30:25Z,-41.89,0.0,171.88,0.0,12.0,0.0,ML,,,,3.6,0.2,5,,,,,,
1550870,1968-06-04T09:38:48Z,-41.97,0.0,171.84,0.0,12.0,0.0,ML,,,,3.8,0.2,5,,,,,,
1550871,1968-06-04T11:47:03Z,-41.9,0.0,171.82,0.0,12.0,0.0,ML,,,,3.8,0.3,5,,,,,,
1550872,1968-06-04T12:00:11Z,-41.94,0.0,171.76,0.0,12.0,0.0,ML,,,,3.3,0.2,5,,,,,,
1550873,1968-06-04T12:56:21Z,-41.98,0.0,171.77,0.0,12.0,0.0,ML,,,,3.6,0.3,5,,,,,,
1550874,1968-06-04T13:06:30Z,-41.95,0.0,171.78,0.0,12.0,0.0,ML,,,,3.2,0.1,5,,,,,,
1550875,1968-06-04T14:07:26Z,-41.86,0.0,171.92,0.0,12.0,0.0,ML,,,,3.2,0.2,5,,,,,,
1550876,1968-06-04T14:28:10Z,-41.92,0.0,171.78,0.0,12.0,0.0,ML,,,,3.4,0.2,5,,,,,,
1550877,1968-06-04T15:48:37Z,-41.99,0.0,171.84,0.0,12.0,0.0,ML,,,,3.5,0.2,5,,,,,,
1550878,1968-06-04T16:33:25Z,-41.87,0.0,171.78,0.0,12.0,0.0,ML,,,,3.4,0.2,5,,,,,,
1550879,1968-06-04T17:15:21Z,-41.94,0.0,171.74,0.0,12.0,0.0,ML,,,,3.3,0.2,5,,,,,,
1550880,1968-06-04T18:00:18Z,-41.82,0.0,171.99,0.0,12.0,0.0,ML,,,,3.7,0.2,5,,,,,,
