PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,ML,ML_Uncertainty,ML_StationCount,Md,Md_Uncertainty,Md_StationCount
1568015,1986-05-08T14:32:08Z,-38.63,0.0,175.81,0.0,166.0,6.0,ML,3.6,0.2,5,,,
1568016,1986-05-08T23:30:10Z,-35.6,0.1,178.78,0.1,238.0,12.0,ML,4.6,0.2,4,,,
1688255,1986-05-09T06:28:55Z,-40.53,0.0,174.44,0.0,72.0,2.0,ML,2.5,0.2,3,2.4,0.1,2
1568017,1986-05-09T06:48:30Z,-38.63,0.0,177.45,0.0,33.0,0.0,ML,4.2,0.2,5,,,
1568018,1986-05-09T07:27:33Z,-37.62,0.1,-179.7,0.0,33.0,0.0,ML,5.1,0.2,10,,,
1568019,1986-05-09T12:43:05Z,-37.56,0.0,176.33,0.0,314.0,3.0,ML,4.4,0.2,6,,,
1568020,1986-05-09T19:20:37Z,-37.98,0.0,178.64,0.1,33.0,0.0,ML,3.5,0.3,3,,,
1688256,1986-05-10T09:30:26Z,-41.07,0.0,174.1,0.0,58.0,2.0,ML,2.3,0.2,5,,,
1568021,1986-05-10T14:03:13Z,-40.77,0.0,173.49,0.0,138.0,6.0,ML,3.9,0.2,5,,,
1688257,1986-05-10T15:18:48Z,-41.79,0.0,174.51,0.0,34.0,1.0,ML,2.3,0.2,5,,,
1568022,1986-05-11T05:34:50Z,-37.23,0.0,178.48,0.0,33.0,0.0,ML,3.7,0.0,3,,,
1688258,1986-05-11T09:29:19Z,-40.98,0.0,175.47,0.0,8.0,4.0,ML,2.4,0.1,2,2.8,0.2,2
1568023,1986-05-11T11:41:39Z,-37.64,0.1,178.73,0.1,33.0,0.0,ML,3.8,0.2,4,,,
1688259,1986-05-11T21:58:22Z,-40.67,0.0,174.55,0.0,77.0,2.0,ML,2.7,0.2,7,2.6,nan,1
1568024,1986-05-12T02:03:48Z,-36.98,0.1,177.74,0.1,121.0,11.0,ML,3.5,0.1,1,,,
1568025,1986-05-12T06:20:38Z,-38.59,0.0,175.63,0.1,168.0,8.0,ML,3.5,0.5,2,,,
1688260,1986-05-12T10:06:26Z,-41.71,0.0,174.54,0.0,31.0,1.0,ML,2.3,0.3,8,,,
1688261,1986-05-12T20:13:22Z,-41.29,0.0,174.59,0.0,34.0,0.0,ML,2.2,0.3,7,,,
1688262,1986-05-12T20:45:50Z,-40.98,0.0,174.76,0.0,36.0,1.0,ML,2.7,0.2,5,2.8,0.1,2
1568026,1986-05-13T03:10:39Z,-44.95,0.1,167.82,0.1,87.0,5.0,ML,3.6,0.2,1,,,
1688263,1986-05-13T07:37:00Z,-40.68,0.0,175.42,0.0,25.0,1.0,ML,2.4,0.2,6,,,
1568027,1986-05-13T07:41:02Z,-40.48,0.0,173.45,0.0,143.0,3.0,ML,3.5,0.2,2,,,
1688264,1986-05-13T12:59:02Z,-41.72,0.0,174.31,0.0,22.0,1.0,ML,3.0,0.2,2,3.0,nan,2
1568028,1986-05-14T01:36:56Z,-40.95,0.0,176.21,0.0,33.0,0.0,ML,3.5,0.2,1,,,
1688265,1986-05-14T03:44:41Z,-40.69,0.0,174.0,0.1,69.0,6.0,ML,2.4,0.3,4,,,
1688266,1986-05-14T04:27:19Z,-41.37,0.0,174.59,0.0,14.0,1.0,ML,2.7,0.3,4,2.9,0.1,2
1568029,1986-05-14T07:49:20Z,-40.21,0.0,173.61,0.0,156.0,8.0,ML,3.9,0.2,2,,,
1568030,1986-05-14T07:54:06Z,-38.27,0.0,177.06,0.0,12.0,0.0,ML,4.7,0.3,8,,,
1568031,1986-05-14T09:44:46Z,-40.59,0.0,173.35,0.0,12.0,0.0,ML,3.7,0.2,5,,,
1568032,1986-05-14T09:49:56Z,-37.99,0.1,175.86,0.1,302.0,11.0,ML,4.0,0.1,4,,,
1688267,1986-05-14T14:32:42Z,-41.39,0.0,174.47,0.0,53.0,1.0,ML,2.6,0.2,8,2.5,0.1,2
1568033,1986-05-14T18:17:50Z,-37.04,0.0,177.35,0.0,12.0,0.0,ML,3.8,0.2,2,,,
1568034,1986-05-14T22:46:31Z,-36.93,0.1,177.69,0.0,33.0,0.0,ML,3.6,0.3,3,,,
1688268,1986-05-15T06:58:50Z,-41.05,0.0,174.94,0.0,28.0,1.0,ML,2.4,0.3,4,2.6,0.1,2
1568035,1986-05-15T16:02:33Z,-38.09,0.0,176.32,0.0,12.0,0.0,ML,2.6,0.3,2,,,
1568036,1986-05-15T16:11:29Z,-39.96,0.0,174.62,0.0,105.0,4.0,ML,3.6,0.2,3,,,
1688269,1986-05-15T22:51:23Z,-41.27,0.0,174.45,0.0,33.0,0.0,ML,2.5,0.2,5,,,
1568037,1986-05-16T00:27:40Z,-39.38,0.0,175.17,0.0,120.0,5.0,ML,5.0,0.3,5,,,
1688270,1986-05-16T02:46:48Z,-40.31,0.0,175.0,0.0,9.0,2.0,ML,2.8,0.2,4,2.9,nan,2
1568038,1986-05-16T11:01:37Z,-41.05,0.0,175.48,0.0,14.0,2.0,ML,3.5,0.4,4,,,
1568039,1986-05-16T11:04:50Z,-44.65,0.0,168.25,0.0,59.0,8.0,ML,4.5,0.2,4,,,
1688272,1986-05-16T11:47:02Z,-41.04,0.0,175.48,0.0,19.0,2.0,ML,2.6,0.3,3,2.8,0.1,3
1688273,1986-05-16T12:17:25Z,-41.04,0.0,175.49,0.0,20.0,1.0,ML,2.2,0.3,5,2.2,nan,1
1688274,1986-05-16T17:02:52Z,-41.41,0.0,174.9,0.0,14.0,0.0,ML,1.9,0.2,7,,,
1568040,1986-05-17T04:51:32Z,-38.85,0.0,175.99,0.1,12.0,0.0,ML,3.2,0.3,1,,,
1568041,1986-05-17T14:51:07Z,-38.22,0.0,176.09,0.0,164.0,4.0,ML,3.4,0.3,4,,,
1688275,1986-05-17T19:21:44Z,-40.99,0.0,175.65,0.0,29.0,1.0,ML,2.3,0.2,5,,,
1688276,1986-05-17T19:25:45Z,-40.96,0.0,175.38,0.0,17.0,2.0,ML,2.1,0.1,6,,,
1688277,1986-05-17T20:35:44Z,-41.08,0.0,174.87,0.0,32.0,1.0,ML,2.3,0.2,8,,,
1688278,1986-05-18T01:14:31Z,-40.89,0.0,174.73,0.0,35.0,1.0,ML,2.6,0.2,5,2.5,0.1,3
1568042,1986-05-18T02:30:49Z,-36.99,0.1,178.94,0.1,33.0,0.0,ML,4.0,0.3,4,,,
1568043,1986-05-18T06:59:12Z,-37.25,0.0,177.81,0.0,42.0,7.0,ML,3.8,0.2,4,,,
1688279,1986-05-18T08:17:25Z,-41.89,0.0,174.26,0.0,32.0,1.0,ML,2.6,0.3,6,2.3,nan,1
1568044,1986-05-18T12:58:22Z,-38.6,0.0,175.83,0.1,165.0,8.0,ML,3.6,0.3,5,,,
1568045,1986-05-19T01:17:51Z,-39.23,0.0,177.4,0.0,33.0,0.0,ML,3.9,0.2,5,,,
1568046,1986-05-19T06:07:10Z,-38.67,0.0,176.07,0.1,138.0,8.0,ML,3.5,0.2,5,,,
1568047,1986-05-19T07:32:51Z,-37.14,0.1,177.08,0.1,308.0,7.0,ML,4.7,0.2,6,,,
1688280,1986-05-19T15:41:53Z,-41.64,0.0,174.62,0.0,33.0,1.0,ML,2.6,0.3,8,2.7,0.1,3
1568048,1986-05-19T17:24:03Z,-37.6,0.0,177.21,0.0,129.0,4.0,ML,3.7,0.3,3,,,
1568049,1986-05-20T00:47:28Z,-38.72,0.0,176.55,0.0,99.0,5.0,ML,3.8,0.3,5,,,
1568050,1986-05-20T06:56:43Z,-38.49,0.0,175.84,0.0,199.0,5.0,ML,4.2,0.2,4,,,
1688281,1986-05-21T07:13:33Z,-40.46,0.0,174.41,0.0,41.0,3.0,ML,2.1,0.3,4,,,
1568051,1986-05-21T10:37:37Z,-39.82,0.0,179.16,0.1,33.0,0.0,ML,4.8,0.3,8,,,
1688282,1986-05-21T12:32:07Z,-41.1,0.0,174.75,0.0,34.0,0.0,ML,2.2,0.2,9,,,
1688283,1986-05-22T02:38:08Z,-40.51,0.0,174.42,0.0,43.0,6.0,ML,2.4,0.3,4,,,
1568052,1986-05-22T08:44:10Z,-38.66,0.0,176.01,0.0,135.0,4.0,ML,4.1,0.3,5,,,
1688284,1986-05-23T05:39:26Z,-41.62,0.0,174.51,0.0,54.0,1.0,ML,3.0,0.2,4,2.5,0.1,3
1688285,1986-05-23T10:46:21Z,-41.78,0.0,174.35,0.0,20.0,1.0,ML,2.2,0.2,5,,,
1688286,1986-05-24T07:53:15Z,-40.93,0.0,175.12,0.0,32.0,1.0,ML,2.1,0.1,6,,,
1568053,1986-05-24T09:50:51Z,-37.13,0.1,177.42,0.1,33.0,0.0,ML,3.8,0.2,6,,,
1688287,1986-05-24T13:57:56Z,-40.89,0.0,174.69,0.0,44.0,1.0,ML,2.3,0.2,6,,,
1568054,1986-05-25T04:20:54Z,-38.25,0.0,178.73,0.1,65.0,6.0,ML,3.8,0.2,3,,,
1568055,1986-05-25T08:10:37Z,-38.29,0.0,178.08,0.0,52.0,5.0,ML,4.0,0.2,5,,,
1568056,1986-05-25T10:14:54Z,-38.62,0.0,175.9,0.1,1.0,0.0,ML,2.8,0.2,2,,,
1568057,1986-05-25T10:15:16Z,-38.63,0.0,175.89,0.0,1.0,0.0,ML,3.0,0.2,2,,,
1688288,1986-05-25T16:21:48Z,-41.53,0.0,175.6,0.0,26.0,1.0,ML,2.5,0.3,4,2.3,nan,1
1688289,1986-05-26T01:25:20Z,-41.06,0.0,174.64,0.0,57.0,0.0,ML,2.5,0.1,7,,,
1688290,1986-05-26T07:29:45Z,-41.6,0.0,174.1,0.0,14.0,1.0,ML,2.2,0.2,4,,,
1568058,1986-05-26T23:35:37Z,-43.24,0.0,172.08,0.1,12.0,0.0,ML,4.1,0.2,7,,,
1568060,1986-05-27T14:13:29Z,-38.44,0.0,175.96,0.1,172.0,5.0,ML,4.2,0.2,6,,,
1568061,1986-05-27T20:02:04Z,-35.72,0.1,178.67,0.1,239.0,13.0,ML,4.2,0.2,4,,,
1688291,1986-05-28T08:09:17Z,-40.87,0.0,175.02,0.0,33.0,0.0,ML,2.2,0.1,6,,,
1688292,1986-05-28T17:05:52Z,-41.26,0.0,173.71,0.0,88.0,2.0,ML,2.7,0.2,4,2.3,nan,1
1688293,1986-05-29T06:40:52Z,-41.03,0.0,174.52,0.0,40.0,1.0,ML,2.2,0.2,6,,,
1568063,1986-05-30T05:04:59Z,-41.86,0.0,171.84,0.0,20.0,28.0,ML,3.6,0.3,6,,,
1568064,1986-05-30T14:49:32Z,-36.59,0.1,-179.35,0.1,33.0,0.0,ML,4.1,0.2,6,,,
1568065,1986-05-30T20:12:26Z,-45.29,0.1,167.33,0.1,103.0,10.0,ML,4.2,0.2,3,,,
1688294,1986-05-30T21:54:33Z,-41.19,0.0,174.41,0.0,59.0,1.0,ML,2.5,0.2,3,2.3,nan,1
1568066,1986-05-31T01:38:00Z,-46.03,0.1,167.14,0.1,33.0,0.0,ML,3.7,0.1,2,,,
1568067,1986-05-31T04:30:02Z,-38.71,0.0,176.11,0.0,1.0,0.0,ML,4.0,0.3,7,,,
1688295,1986-05-31T12:12:39Z,-41.09,0.0,175.19,0.0,25.0,0.0,ML,2.5,0.2,3,2.5,0.2,3
1568068,1986-05-31T19:59:24Z,-45.37,0.1,167.13,0.1,86.0,13.0,ML,3.7,0.1,2,,,
1568069,1986-06-01T00:18:18Z,-39.95,0.0,176.84,0.1,54.0,10.0,ML,3.8,0.2,6,,,
1568070,1986-06-01T04:23:18Z,-40.47,0.0,176.71,0.1,51.0,8.0,ML,3.4,0.1,4,,,
1568071,1986-06-01T05:51:29Z,-44.57,0.1,168.3,0.1,68.0,12.0,ML,3.9,0.4,4,,,
1688296,1986-06-01T12:31:27Z,-40.67,0.0,174.83,0.0,42.0,2.0,ML,2.4,0.2,8,,,
1568072,1986-06-02T04:09:19Z,-39.03,0.1,175.07,0.1,217.0,8.0,ML,4.0,0.3,5,,,
1568073,1986-06-02T08:54:20Z,-38.93,0.0,175.03,0.1,234.0,5.0,ML,4.4,0.2,7,,,
1568074,1986-06-02T20:07:50Z,-40.32,0.0,173.87,0.1,195.0,8.0,ML,4.1,0.3,5,,,
1568075,1986-06-03T05:28:25Z,-38.01,0.1,-179.23,0.1,33.0,0.0,ML,4.4,0.2,7,,,
1688297,1986-06-03T23:56:44Z,-40.69,0.0,174.65,0.0,37.0,3.0,ML,3.1,0.3,4,3.1,0.1,2
1688298,1986-06-04T08:03:34Z,-41.43,0.0,175.57,0.0,18.0,3.0,ML,2.7,0.2,3,2.5,0.1,2
1568076,1986-06-04T18:28:20Z,-39.07,0.0,175.11,0.0,224.0,4.0,ML,4.2,0.2,5,,,
1568077,1986-06-05T06:06:55Z,-42.23,0.0,172.6,0.0,12.0,0.0,ML,4.0,0.2,6,,,
1688299,1986-06-05T07:09:36Z,-40.92,0.0,174.62,0.0,64.0,2.0,ML,2.8,0.3,5,2.7,0.1,3
1568078,1986-06-05T20:47:43Z,-38.8,0.0,175.81,0.0,125.0,3.0,ML,3.7,0.3,2,,,
1568079,1986-06-06T06:15:08Z,-38.83,0.0,176.05,0.1,111.0,6.0,ML,3.6,0.3,4,,,
1568080,1986-06-06T09:59:12Z,-40.04,0.0,175.08,0.0,33.0,0.0,ML,3.4,0.3,3,,,
1688300,1986-06-07T08:40:15Z,-40.98,0.0,175.65,0.0,25.0,1.0,ML,2.5,0.2,6,,,
1568081,1986-06-07T18:29:30Z,-36.02,0.0,178.96,0.1,33.0,0.0,ML,4.2,0.3,3,,,
1568082,1986-06-07T18:41:03Z,-38.3,0.1,176.19,0.1,161.0,6.0,ML,3.8,0.5,4,,,
1568083,1986-06-08T05:03:20Z,-36.24,0.0,178.42,0.0,33.0,0.0,ML,4.2,0.2,6,,,
1688301,1986-06-08T05:40:48Z,-41.14,0.0,174.83,0.0,52.0,0.0,ML,2.0,0.3,7,,,
1568084,1986-06-08T06:23:53Z,-41.31,0.0,172.94,0.0,125.0,4.0,ML,3.5,0.3,3,,,
1688302,1986-06-08T23:36:04Z,-40.63,0.0,174.46,0.0,46.0,2.0,ML,2.3,0.2,6,,,
1688303,1986-06-09T00:25:42Z,-40.87,0.0,173.96,0.0,64.0,6.0,ML,3.0,0.3,5,3.2,0.1,3
1688304,1986-06-09T15:13:36Z,-41.27,0.0,175.09,0.0,20.0,2.0,ML,2.0,0.2,9,,,
1688305,1986-06-09T15:26:58Z,-41.27,0.0,175.1,0.0,22.0,1.0,ML,1.8,0.2,7,,,
1568085,1986-06-09T17:00:33Z,-38.21,0.1,176.29,0.1,167.0,8.0,ML,3.8,0.4,3,,,
1688306,1986-06-10T02:15:10Z,-40.88,0.0,175.49,0.0,28.0,2.0,ML,2.6,0.2,5,,,
1568086,1986-06-10T08:26:01Z,-44.95,0.1,166.89,0.2,12.0,0.0,ML,4.0,0.2,2,,,
1688307,1986-06-10T12:33:46Z,-40.9,0.0,175.64,0.0,26.0,1.0,ML,3.2,0.3,3,3.0,0.1,3
1568087,1986-06-10T21:30:50Z,-38.85,0.1,175.22,0.1,238.0,6.0,ML,4.0,0.3,3,,,
1688309,1986-06-11T04:57:42Z,-40.98,0.0,174.2,0.0,57.0,3.0,ML,2.8,0.3,5,2.8,0.1,3
1568088,1986-06-11T17:18:11Z,-37.74,0.1,179.17,0.1,33.0,0.0,ML,3.5,0.1,1,,,
1568089,1986-06-12T09:55:06Z,-36.47,0.1,177.83,0.2,234.0,14.0,ML,4.0,0.6,1,,,
1568090,1986-06-12T12:40:46Z,-44.91,0.1,167.79,0.1,84.0,9.0,ML,4.1,0.1,3,,,
1568091,1986-06-13T01:13:13Z,-39.44,0.0,174.77,0.0,161.0,5.0,ML,3.9,0.2,5,,,
1688310,1986-06-13T07:40:54Z,-40.91,0.0,174.87,0.0,54.0,1.0,ML,2.0,0.2,5,,,
1688311,1986-06-13T07:53:11Z,-41.3,0.0,174.88,0.0,23.0,1.0,ML,1.9,0.3,8,,,
1688312,1986-06-13T11:28:51Z,-40.73,0.0,174.62,0.0,44.0,1.0,ML,2.6,0.2,4,2.5,nan,2
1688313,1986-06-13T13:09:46Z,-40.69,0.0,174.59,0.0,41.0,4.0,ML,2.1,0.2,5,,,
1688314,1986-06-13T13:51:55Z,-41.35,0.0,174.72,0.0,3.0,2.0,ML,1.7,0.2,4,,,
1568092,1986-06-13T19:19:46Z,-38.31,0.0,178.6,0.1,33.0,0.0,ML,3.5,0.1,2,,,
1568093,1986-06-14T01:42:21Z,-38.66,0.0,175.92,0.1,159.0,5.0,ML,3.7,0.2,4,,,
1688315,1986-06-14T04:16:38Z,-41.59,0.0,173.92,0.0,15.0,1.0,ML,2.1,0.1,4,,,
1568094,1986-06-14T12:34:06Z,-39.68,0.0,174.22,0.1,194.0,7.0,ML,3.8,0.1,3,,,
1568095,1986-06-14T15:05:18Z,-37.51,0.0,177.35,0.0,113.0,2.0,ML,3.9,0.2,4,,,
1688316,1986-06-14T23:12:09Z,-41.44,0.1,173.86,0.0,50.0,5.0,ML,2.5,0.3,3,,,
1568096,1986-06-15T05:09:51Z,-37.27,0.0,177.79,0.0,33.0,0.0,ML,4.0,0.2,4,,,
1568097,1986-06-15T17:53:04Z,-37.32,0.0,177.82,0.0,33.0,0.0,ML,3.7,0.2,3,,,
1688317,1986-06-15T23:04:14Z,-41.3,0.0,173.75,0.0,66.0,4.0,ML,3.2,0.3,3,3.0,0.1,3
1568098,1986-06-15T23:38:42Z,-39.48,0.0,175.81,0.0,12.0,0.0,ML,3.7,nan,1,,,
1568099,1986-06-16T03:38:37Z,-40.21,0.0,176.11,0.0,101.0,6.0,ML,4.8,0.2,5,,,
1568100,1986-06-16T08:33:29Z,-44.66,0.1,168.02,0.1,102.0,6.0,ML,3.7,nan,1,,,
1688318,1986-06-16T08:43:17Z,-41.73,0.0,174.91,0.0,30.0,2.0,ML,2.3,0.3,5,,,
1568101,1986-06-16T14:10:11Z,-38.27,0.1,176.25,0.1,159.0,4.0,ML,3.6,0.4,4,,,
1568102,1986-06-17T07:26:24Z,-39.09,0.0,175.52,0.0,140.0,5.0,ML,3.6,0.3,3,,,
1568103,1986-06-17T17:22:29Z,-38.67,0.0,176.16,0.1,122.0,6.0,ML,3.9,0.3,6,,,
1568104,1986-06-17T21:35:03Z,-41.44,0.0,172.92,0.0,118.0,5.0,ML,4.1,0.3,3,,,
1688319,1986-06-18T08:46:52Z,-41.92,0.0,173.96,0.0,14.0,2.0,ML,2.6,0.1,6,,,
1688320,1986-06-18T19:28:50Z,-40.9,0.0,175.76,0.0,34.0,1.0,ML,2.2,0.2,7,,,
1568105,1986-06-18T20:24:06Z,-44.9,0.0,167.69,0.0,107.0,1.0,ML,4.2,0.4,3,,,
1688321,1986-06-19T02:09:15Z,-41.04,0.0,174.73,0.0,34.0,1.0,ML,2.1,0.2,6,,,
1688322,1986-06-19T02:11:23Z,-41.04,0.0,174.72,0.0,34.0,2.0,ML,1.8,0.3,6,,,
1688323,1986-06-19T12:47:11Z,-41.15,0.0,174.75,0.0,33.0,1.0,ML,1.8,0.2,6,,,
1568106,1986-06-19T17:31:19Z,-40.29,0.0,175.66,0.1,24.0,4.0,ML,3.8,0.3,6,,,
1688324,1986-06-20T02:59:43Z,-41.02,0.0,174.79,0.0,34.0,3.0,ML,1.9,0.2,6,,,
1568108,1986-06-20T08:58:27Z,-38.6,0.2,176.07,0.1,12.0,0.0,ML,3.3,0.3,2,,,
1568109,1986-06-20T13:46:00Z,-37.28,0.1,177.68,0.0,33.0,0.0,ML,3.9,0.1,4,,,
1568110,1986-06-20T15:29:57Z,-37.28,0.0,177.83,0.0,33.0,0.0,ML,4.1,0.3,6,,,
1568111,1986-06-20T23:26:34Z,-36.22,0.1,177.38,0.1,285.0,14.0,ML,5.0,0.3,4,,,
1688325,1986-06-21T04:26:20Z,-41.16,0.0,175.12,0.0,28.0,1.0,ML,3.5,nan,1,3.1,0.1,3
1688326,1986-06-21T08:23:00Z,-40.97,0.0,175.64,0.0,24.0,2.0,ML,2.0,0.2,7,,,
1688327,1986-06-21T08:26:22Z,-41.14,0.0,174.37,0.0,39.0,2.0,ML,2.4,0.2,6,,,
1688328,1986-06-21T17:14:55Z,-40.93,0.0,175.23,0.0,26.0,2.0,ML,2.2,0.2,6,,,
1688329,1986-06-21T21:07:50Z,-41.71,0.0,174.54,0.0,33.0,1.0,ML,3.4,0.2,2,3.3,0.1,3
1688330,1986-06-22T15:03:42Z,-41.25,0.0,175.16,0.0,25.0,1.0,ML,2.2,0.3,5,,,
1568112,1986-06-22T16:51:53Z,-39.78,0.1,177.01,0.1,33.0,0.0,ML,3.4,0.2,3,,,
1568113,1986-06-22T17:25:39Z,-37.24,0.0,177.34,0.1,156.0,5.0,ML,4.6,0.2,5,,,
1688331,1986-06-22T22:22:30Z,-41.77,0.0,174.19,0.0,14.0,1.0,ML,3.1,0.2,3,3.0,nan,1
1568114,1986-06-22T22:51:42Z,-37.64,0.1,177.71,0.1,167.0,9.0,ML,3.7,0.1,3,,,
1568115,1986-06-23T07:13:10Z,-38.44,0.1,175.75,0.1,198.0,17.0,ML,3.9,0.4,5,,,
1688332,1986-06-23T07:37:13Z,-40.51,0.0,174.51,0.0,42.0,4.0,ML,2.2,0.1,6,,,
1688333,1986-06-23T10:05:28Z,-41.69,0.0,174.96,0.0,30.0,1.0,ML,2.2,0.3,6,,,
1688334,1986-06-23T19:43:33Z,-40.9,0.0,174.91,0.0,35.0,0.0,ML,2.1,0.2,8,,,
1688335,1986-06-23T20:09:13Z,-40.49,0.0,173.93,0.0,33.0,0.0,ML,2.8,0.2,4,2.5,nan,1
1568116,1986-06-24T07:13:50Z,-38.0,0.0,176.13,0.0,184.0,2.0,ML,3.5,0.3,4,,,
1568117,1986-06-24T17:59:59Z,-44.84,0.0,167.95,0.1,65.0,7.0,ML,4.1,0.4,5,,,
1568118,1986-06-24T20:20:07Z,-38.55,0.1,175.95,0.1,178.0,5.0,ML,3.7,0.1,3,,,
1688336,1986-06-25T10:09:11Z,-41.59,0.0,174.66,0.0,33.0,0.0,ML,2.4,0.2,6,2.2,0.1,2
1568119,1986-06-25T16:30:39Z,-40.64,0.0,173.94,0.0,33.0,0.0,ML,3.7,0.3,7,,,
1688338,1986-06-25T20:05:09Z,-41.37,0.0,175.0,0.0,26.0,0.0,ML,2.5,0.1,2,2.6,0.1,3
1688339,1986-06-25T22:28:47Z,-41.45,0.0,174.34,0.0,58.0,2.0,ML,2.4,0.1,5,,,
1688340,1986-06-26T02:47:57Z,-40.68,0.0,174.55,0.0,71.0,2.0,ML,2.3,0.1,6,,,
1688341,1986-06-26T07:08:09Z,-41.63,0.0,174.76,0.0,30.0,1.0,ML,2.4,0.3,6,,,
1688342,1986-06-26T09:01:32Z,-40.9,0.0,175.79,0.1,33.0,2.0,ML,2.6,0.1,2,2.5,nan,1
1688343,1986-06-26T12:31:49Z,-40.87,0.0,173.91,0.0,76.0,2.0,ML,2.9,0.3,4,2.6,nan,1
1568120,1986-06-26T15:11:00Z,-39.53,0.0,175.64,0.1,5.0,0.0,ML,3.3,0.2,5,,,
1568121,1986-06-27T04:09:51Z,-38.35,0.0,177.16,0.0,33.0,0.0,ML,3.5,0.4,5,,,
1688344,1986-06-27T04:20:03Z,-41.64,0.0,174.52,0.0,51.0,2.0,ML,2.3,0.2,7,,,
1688345,1986-06-27T05:41:18Z,-41.71,0.0,174.98,0.0,30.0,1.0,ML,2.5,0.4,5,2.4,0.1,2
1688346,1986-06-27T10:43:18Z,-41.66,0.0,175.19,0.0,40.0,1.0,ML,2.3,0.3,7,,,
1688347,1986-06-27T11:05:36Z,-41.12,0.0,174.63,0.0,63.0,1.0,ML,2.3,0.2,7,,,
1688348,1986-06-27T16:37:40Z,-41.11,0.0,174.62,0.0,49.0,1.0,ML,3.1,0.3,3,3.1,0.1,3
1688349,1986-06-28T02:18:15Z,-41.03,0.0,174.09,0.0,55.0,3.0,ML,2.4,0.2,6,,,
1568122,1986-06-28T11:09:05Z,-37.07,0.0,176.86,0.1,226.0,10.0,ML,4.3,0.3,5,,,
1688350,1986-06-28T13:07:03Z,-40.72,0.0,174.82,0.0,14.0,1.0,ML,2.1,0.3,6,,,
1688351,1986-06-28T15:47:37Z,-41.46,0.0,175.3,0.0,16.0,0.0,ML,2.2,0.2,5,,,
1568123,1986-06-28T21:32:40Z,-39.19,0.0,175.3,0.0,23.0,3.0,ML,3.7,0.2,3,,,
1568124,1986-06-28T22:41:00Z,-38.72,0.0,177.41,0.0,30.0,1.0,ML,3.6,0.2,3,,,
1688352,1986-06-29T01:12:53Z,-41.41,0.0,175.36,0.0,18.0,0.0,ML,1.9,0.2,8,,,
1568125,1986-06-29T16:00:00Z,-37.65,0.3,176.96,0.2,233.0,27.0,ML,4.0,0.3,4,,,
1688353,1986-06-29T16:23:47Z,-41.41,0.0,175.0,0.0,24.0,1.0,ML,3.2,nan,1,3.2,0.1,3
1568126,1986-06-29T19:55:59Z,-42.35,0.0,174.03,0.1,11.0,11.0,ML,4.1,0.2,5,,,
1688354,1986-06-30T02:20:13Z,-40.63,0.0,174.33,0.0,49.0,6.0,ML,3.0,0.2,4,2.8,nan,1
1688355,1986-06-30T09:00:51Z,-41.35,0.0,175.59,0.0,24.0,1.0,ML,2.2,0.3,6,,,
1568127,1986-06-30T10:08:14Z,-42.99,0.1,171.1,0.1,26.0,8.0,ML,3.4,0.2,4,,,
1688356,1986-06-30T17:35:35Z,-40.39,0.0,174.61,0.0,55.0,1.0,ML,2.8,nan,1,2.8,nan,2
1688357,1986-06-30T21:14:25Z,-40.46,0.0,174.66,0.0,23.0,2.0,ML,2.5,0.2,5,,,
