PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,MS,MS_Uncertainty,MS_StationCount,ML,ML_Uncertainty,ML_StationCount
1554067,1972-01-17T18:48:44Z,-38.99,0.0,175.53,0.1,12.0,0.0,ML,,,,3.6,0.2,8
1554068,1972-01-17T19:25:49Z,-37.55,0.0,175.7,0.0,12.0,0.0,ML,,,,4.3,0.4,7
1554069,1972-01-19T01:20:37Z,-41.26,0.1,175.24,0.1,12.0,0.0,ML,,,,3.3,0.2,3
1554070,1972-01-19T05:07:42Z,-39.67,0.1,177.31,0.1,12.0,0.0,ML,,,,3.5,0.3,8
1554071,1972-01-19T05:10:22Z,-39.63,0.1,177.23,0.1,12.0,0.0,ML,,,,3.5,0.3,8
1554072,1972-01-20T03:38:46Z,-45.12,0.0,167.62,0.1,115.0,7.0,ML,,,,4.0,0.4,5
1554073,1972-01-20T13:05:07Z,-37.33,0.0,175.58,0.1,33.0,0.0,ML,,,,3.1,0.3,5
1554075,1972-01-21T20:38:42Z,-38.13,0.1,176.2,0.3,162.0,20.0,ML,,,,3.8,0.3,6
1554076,1972-01-21T21:55:33Z,-45.11,0.1,167.71,0.1,122.0,9.0,ML,,,,3.6,0.5,5
1554078,1972-01-23T15:52:18Z,-46.36,0.1,166.5,0.1,33.0,0.0,ML,,,,4.0,0.1,7
1554079,1972-01-23T16:20:07Z,-45.9,0.1,167.27,0.1,104.0,12.0,ML,,,,4.1,0.3,7
1554080,1972-01-24T16:57:30Z,-39.08,0.1,173.48,0.1,33.0,0.0,ML,,,,3.8,0.5,8
1554081,1972-01-24T17:38:38Z,-38.34,0.0,177.75,0.1,12.0,0.0,ML,,,,3.2,0.3,8
1554082,1972-01-25T00:04:12Z,-38.63,0.0,176.12,0.1,12.0,0.0,ML,,,,2.9,0.3,6
1554083,1972-01-26T01:29:28Z,-37.83,0.1,176.73,0.0,12.0,0.0,ML,,,,3.6,0.3,6
1554084,1972-01-26T08:05:29Z,-37.74,0.0,176.82,0.1,12.0,0.0,ML,,,,3.5,0.2,8
1554085,1972-01-27T02:05:43Z,-38.15,0.1,176.02,0.1,177.0,13.0,ML,,,,3.6,0.3,4
1554086,1972-01-27T04:56:20Z,-38.01,0.1,176.73,0.1,163.0,14.0,ML,,,,3.5,0.3,4
1554087,1972-01-27T13:40:28Z,-40.58,0.1,176.91,0.1,12.0,0.0,ML,,,,3.8,0.3,10
1554088,1972-01-27T14:10:04Z,-39.26,0.0,175.12,0.0,146.0,4.0,ML,,,,4.0,0.2,7
1554089,1972-01-28T03:16:02Z,-37.6,0.1,178.74,0.1,33.0,0.0,ML,,,,4.3,0.2,8
1554090,1972-01-28T14:02:29Z,-42.33,0.0,173.02,0.0,12.0,0.0,ML,,,,4.0,0.2,9
1554091,1972-01-29T00:31:24Z,-36.08,0.1,-179.74,0.2,33.0,0.0,ML,,,,4.4,0.3,9
1554092,1972-01-31T09:05:57Z,-39.04,0.0,174.94,0.1,228.0,7.0,ML,,,,3.8,0.3,7
1554093,1972-02-01T02:41:54Z,-40.4,0.1,176.7,0.1,12.0,0.0,ML,,,,3.7,0.3,8
1554094,1972-02-01T06:07:05Z,-41.65,0.0,172.35,0.1,12.0,0.0,ML,,,,3.0,0.4,4
1554095,1972-02-01T09:54:00Z,-44.07,0.0,170.59,0.0,12.0,0.0,ML,,,,3.5,0.1,6
1554096,1972-02-02T17:28:32Z,-38.76,0.0,176.16,0.0,101.0,8.0,ML,,,,3.6,0.3,8
1554097,1972-02-04T01:22:22Z,-39.12,0.0,174.78,0.0,232.0,5.0,ML,,,,5.0,0.3,8
1554098,1972-02-04T13:07:39Z,-37.54,0.0,177.12,0.0,139.0,6.0,ML,,,,4.1,0.2,7
1554099,1972-02-10T13:04:46Z,-39.14,0.1,174.78,0.1,236.0,9.0,ML,,,,4.3,0.3,8
1554100,1972-02-11T14:39:33Z,-38.2,0.0,177.09,0.0,12.0,0.0,ML,,,,3.8,0.2,9
1554101,1972-02-12T11:36:43Z,-40.76,0.0,176.72,0.1,12.0,0.0,ML,,,,3.8,0.2,10
1554103,1972-02-14T21:54:13Z,-39.77,0.0,176.77,0.1,33.0,0.0,ML,,,,3.6,0.2,7
1554104,1972-02-15T15:12:45Z,-39.24,0.1,175.81,0.0,12.0,0.0,ML,,,,4.2,0.2,7
1554105,1972-02-16T01:15:41Z,-37.77,0.1,-179.93,0.1,33.0,0.0,ML,,,,3.8,0.2,7
1554107,1972-02-16T16:08:05Z,-38.35,0.1,175.68,0.1,208.0,10.0,ML,,,,4.0,0.2,7
1554108,1972-02-17T14:00:20Z,-40.79,0.1,177.0,0.1,12.0,0.0,ML,,,,3.6,0.3,9
1554109,1972-02-17T17:14:03Z,-45.06,0.1,167.49,0.1,112.0,14.0,ML,,,,3.5,0.4,6
1554110,1972-02-18T09:08:40Z,-36.95,0.1,176.77,0.1,271.0,12.0,ML,,,,4.5,0.3,8
1554112,1972-02-18T20:08:33Z,-44.85,0.1,167.54,0.1,33.0,0.0,ML,,,,3.9,0.3,7
1554113,1972-02-18T23:32:46Z,-38.25,0.0,175.96,0.0,183.0,7.0,ML,,,,4.7,0.3,6
1554114,1972-02-21T12:56:50Z,-37.75,0.1,176.71,0.1,12.0,0.0,ML,,,,4.3,0.3,7
1554115,1972-02-23T18:41:39Z,-38.02,0.0,176.27,0.1,177.0,6.0,ML,,,,4.3,0.3,6
1554116,1972-02-23T19:16:25Z,-38.31,0.1,-179.61,0.3,12.0,0.0,ML,,,,4.4,0.3,12
1554117,1972-02-24T17:13:14Z,-37.52,0.0,175.73,0.0,12.0,0.0,ML,,,,3.4,0.4,5
1554118,1972-02-25T10:37:45Z,-38.78,0.1,178.45,0.2,33.0,0.0,ML,,,,3.3,0.5,8
1554119,1972-02-27T06:25:01Z,-42.03,0.1,171.81,0.1,12.0,0.0,ML,,,,3.4,0.2,7
1554121,1972-02-28T06:15:43Z,-35.92,0.1,178.35,0.1,248.0,12.0,ML,,,,4.7,0.2,8
1554122,1972-02-28T09:57:21Z,-35.94,0.1,178.28,0.1,243.0,21.0,ML,,,,4.6,0.2,8
1554123,1972-02-28T12:06:52Z,-36.58,0.1,-179.92,0.1,145.0,10.0,ML,,,,4.9,0.1,8
1554124,1972-02-28T17:15:54Z,-38.07,0.0,177.73,0.0,33.0,0.0,ML,,,,3.8,0.3,10
1554125,1972-02-29T00:29:51Z,-39.83,0.0,174.64,0.1,33.0,0.0,ML,,,,3.9,0.3,8
1554126,1972-02-29T10:25:30Z,-43.39,0.0,172.06,0.0,33.0,0.0,ML,,,,4.2,0.3,10
1554127,1972-03-01T14:34:48Z,-45.3,0.1,167.16,0.2,12.0,0.0,ML,,,,3.4,0.2,4
1554128,1972-03-02T01:56:41Z,-40.68,0.0,174.62,0.1,33.0,0.0,ML,,,,3.6,0.3,8
1554129,1972-03-02T12:21:12Z,-40.11,0.1,173.73,0.2,161.0,15.0,ML,,,,3.7,0.3,6
1554130,1972-03-03T06:38:07Z,-39.21,0.0,175.18,0.0,12.0,0.0,ML,,,,3.6,0.3,5
1554131,1972-03-03T07:51:04Z,-39.61,0.1,174.28,0.1,199.0,11.0,ML,,,,3.7,0.3,6
1554132,1972-03-03T08:30:28Z,-37.58,0.0,177.18,0.0,126.0,8.0,ML,,,,4.0,0.3,8
1554133,1972-03-03T12:04:45Z,-45.01,0.1,168.44,0.1,33.0,0.0,ML,,,,3.4,0.3,5
1554134,1972-03-03T19:36:04Z,-38.16,0.1,176.11,0.1,179.0,7.0,ML,,,,3.4,0.3,6
1554135,1972-03-04T07:09:22Z,-45.01,0.0,167.78,0.1,33.0,0.0,ML,,,,4.3,0.2,11
1554137,1972-03-04T22:58:38Z,-40.19,0.0,174.24,0.1,33.0,0.0,ML,,,,3.3,0.2,5
1554138,1972-03-04T23:45:38Z,-39.28,0.0,175.08,0.0,12.0,0.0,ML,,,,4.0,0.3,7
1554139,1972-03-05T03:31:27Z,-41.04,0.1,174.25,0.1,12.0,0.0,ML,,,,4.0,0.2,11
1554140,1972-03-05T09:47:21Z,-38.71,0.0,175.8,0.0,172.0,9.0,ML,,,,3.6,0.3,6
1554141,1972-03-05T23:30:32Z,-41.09,0.1,174.38,0.1,33.0,0.0,ML,,,,4.6,0.3,12
1554143,1972-03-06T10:36:37Z,-39.28,0.0,175.24,0.1,66.0,23.0,ML,,,,3.5,0.2,3
1554144,1972-03-06T11:24:43Z,-40.45,0.1,176.68,0.1,12.0,0.0,ML,,,,3.5,0.2,8
1554145,1972-03-06T18:55:06Z,-37.01,0.1,176.92,0.1,240.0,17.0,ML,,,,3.7,0.3,6
1554146,1972-03-06T19:24:06Z,-41.25,0.1,176.72,0.1,33.0,0.0,ML,,,,3.8,0.2,9
1554147,1972-03-07T09:13:56Z,-39.8,0.0,176.96,0.1,12.0,0.0,ML,,,,3.9,0.2,12
1554149,1972-03-10T06:37:49Z,-36.31,0.1,-179.18,0.1,33.0,0.0,ML,,,,4.3,0.2,12
1554152,1972-03-11T15:41:52Z,-39.59,0.1,173.88,0.1,199.0,12.0,ML,,,,4.4,0.4,8
1554153,1972-03-12T01:17:21Z,-38.08,0.0,175.97,0.1,197.0,9.0,ML,,,,5.1,0.3,7
1554154,1972-03-12T01:37:21Z,-37.81,0.0,176.85,0.1,12.0,0.0,ML,,,,3.2,0.3,4
1554155,1972-03-12T20:39:51Z,-35.62,0.1,179.18,0.2,33.0,0.0,ML,,,,4.5,0.3,11
1554156,1972-03-12T21:46:45Z,-43.33,0.0,170.8,0.0,12.0,0.0,ML,,,,3.7,0.3,8
1554157,1972-03-13T13:01:14Z,-44.94,0.1,166.43,0.1,12.0,0.0,ML,,,,3.5,0.1,5
1554158,1972-03-14T07:26:03Z,-40.71,0.0,174.07,0.0,33.0,0.0,ML,,,,5.2,0.3,13
1554159,1972-03-14T14:42:17Z,-44.35,0.0,168.69,0.0,33.0,0.0,ML,,,,3.9,0.2,9
1554160,1972-03-14T18:49:52Z,-39.91,0.0,176.8,0.0,33.0,0.0,ML,,,,4.2,0.2,14
1554161,1972-03-14T20:07:23Z,-37.48,0.0,175.7,0.1,12.0,0.0,ML,,,,4.0,0.5,8
1554163,1972-03-16T01:38:52Z,-37.43,0.1,176.24,0.2,317.0,21.0,ML,,,,3.8,0.3,7
1554164,1972-03-16T04:36:53Z,-37.85,0.1,176.18,0.1,191.0,8.0,ML,,,,3.8,0.3,7
1554165,1972-03-16T22:43:20Z,-37.48,0.0,176.98,0.0,130.0,9.0,ML,,,,4.3,0.3,8
1554166,1972-03-17T10:33:56Z,-39.5,0.0,176.64,0.0,12.0,0.0,ML,,,,4.1,0.2,12
1554167,1972-03-17T20:12:36Z,-35.92,0.1,179.41,0.2,33.0,0.0,ML,,,,4.1,0.2,10
1554168,1972-03-17T23:52:09Z,-38.57,0.1,175.43,0.1,222.0,8.0,ML,,,,3.8,0.4,8
1554169,1972-03-18T19:38:52Z,-43.66,0.0,169.85,0.0,12.0,0.0,ML,,,,3.0,0.4,7
1554170,1972-03-20T07:52:21Z,-40.4,0.0,174.67,0.0,93.0,6.0,ML,,,,3.9,0.4,7
1554171,1972-03-20T15:32:37Z,-43.0,0.0,171.52,0.1,12.0,0.0,ML,,,,3.1,0.3,7
1554172,1972-03-20T17:50:18Z,-39.42,0.0,175.39,0.0,12.0,0.0,ML,,,,3.0,0.4,5
1554174,1972-03-22T00:08:15Z,-38.79,0.0,175.95,0.0,135.0,5.0,ML,,,,4.0,0.3,8
1554175,1972-03-22T01:35:18Z,-37.2,0.0,176.75,0.1,222.0,7.0,ML,,,,4.2,0.3,8
1554176,1972-03-22T05:33:01Z,-41.62,0.0,175.11,0.0,12.0,0.0,ML,,,,3.4,0.2,6
1554177,1972-03-23T00:01:04Z,-38.28,0.0,179.49,0.1,12.0,0.0,ML,,,,4.1,0.2,11
1554178,1972-03-23T00:10:46Z,-39.91,0.0,175.2,0.0,12.0,0.0,ML,,,,3.5,0.3,7
1554179,1972-03-23T15:47:46Z,-40.67,0.0,173.89,0.0,115.0,10.0,ML,,,,3.8,0.4,4
1554180,1972-03-23T23:09:56Z,-45.19,0.1,166.21,0.1,33.0,0.0,ML,,,,5.3,0.3,12
1554181,1972-03-24T06:08:41Z,-38.94,0.0,175.55,0.1,12.0,0.0,ML,,,,3.5,0.3,7
1554182,1972-03-24T06:10:50Z,-40.21,0.0,175.21,0.0,12.0,0.0,ML,,,,3.7,0.4,9
1554183,1972-03-24T06:30:48Z,-45.15,0.0,166.73,0.1,12.0,0.0,ML,,,,3.5,0.2,6
1554184,1972-03-24T07:09:22Z,-38.91,0.0,175.68,0.0,12.0,0.0,ML,,,,3.6,0.3,9
1554185,1972-03-24T08:56:19Z,-45.18,0.0,167.05,0.1,12.0,0.0,ML,,,,4.1,0.2,7
1554186,1972-03-24T08:58:13Z,-45.19,0.0,166.89,0.2,12.0,0.0,ML,,,,4.0,0.2,8
1554187,1972-03-24T11:31:33Z,-41.11,0.1,172.58,0.1,12.0,0.0,ML,,,,3.7,0.3,7
1554189,1972-03-24T19:39:04Z,-37.44,0.1,179.39,0.2,33.0,0.0,ML,,,,4.3,0.4,11
1554190,1972-03-25T09:22:03Z,-40.23,0.0,173.42,0.1,167.0,10.0,ML,,,,4.2,0.4,5
1554192,1972-03-29T15:24:04Z,-44.99,0.0,167.63,0.1,88.0,12.0,ML,,,,3.9,0.2,7
1554193,1972-03-31T01:24:27Z,-44.62,0.1,168.53,0.0,12.0,0.0,ML,,,,3.2,0.3,4
1554194,1972-03-31T08:22:50Z,-44.24,0.0,170.47,0.1,12.0,0.0,ML,,,,4.0,0.4,4
1554195,1972-03-31T12:22:41Z,-37.55,0.0,175.67,0.1,12.0,0.0,ML,,,,3.9,0.3,7
1554196,1972-04-01T09:10:41Z,-39.2,0.0,174.71,0.1,210.0,7.0,ML,,,,4.5,0.2,7
1554197,1972-04-01T15:57:43Z,-37.43,0.1,177.1,0.1,187.0,31.0,ML,,,,3.9,0.3,7
1554198,1972-04-02T04:00:35Z,-36.55,0.1,177.19,0.1,33.0,0.0,ML,,,,4.1,0.3,4
1554199,1972-04-03T17:15:26Z,-41.62,0.0,172.45,0.1,12.0,0.0,ML,,,,3.0,0.3,4
1554200,1972-04-04T10:41:57Z,-38.18,0.0,176.36,0.0,12.0,0.0,ML,,,,4.2,0.2,9
1554201,1972-04-04T11:07:57Z,-38.2,0.0,176.39,0.0,12.0,0.0,ML,,,,3.5,0.3,9
1554202,1972-04-04T11:38:11Z,-38.24,0.0,176.39,0.0,12.0,0.0,ML,,,,3.3,0.5,8
1554203,1972-04-04T12:02:06Z,-38.19,0.0,176.42,0.0,12.0,0.0,ML,,,,4.2,0.2,12
1554204,1972-04-04T12:02:27Z,-38.25,0.1,176.26,0.1,12.0,0.0,ML,,,,4.6,0.4,9
1554205,1972-04-04T12:36:08Z,-38.18,0.0,176.35,0.0,12.0,0.0,ML,,,,4.5,0.4,12
1554206,1972-04-05T18:29:18Z,-39.01,0.0,175.7,0.0,109.0,10.0,ML,,,,4.3,0.3,7
1554207,1972-04-07T00:53:10Z,-40.4,0.1,-179.95,0.1,33.0,0.0,ML,,,,4.5,0.2,11
1554208,1972-04-07T02:25:48Z,-37.36,0.3,175.44,0.2,33.0,0.0,ML,,,,4.1,0.5,3
1554209,1972-04-07T11:59:02Z,-44.02,0.1,168.89,0.1,33.0,0.0,ML,,,,3.6,0.2,7
1554210,1972-04-07T22:31:47Z,-41.76,0.1,174.36,0.0,60.0,11.0,ML,,,,3.4,0.1,2
1554212,1972-04-08T17:33:35Z,-38.24,0.1,176.46,0.0,110.0,10.0,ML,,,,3.6,0.2,6
1554213,1972-04-08T19:51:32Z,-37.78,0.1,176.21,0.1,228.0,12.0,ML,,,,3.7,0.3,5
1554214,1972-04-08T21:44:54Z,-40.3,0.0,174.0,0.0,12.0,0.0,ML,,,,3.4,0.2,8
1554215,1972-04-09T01:33:46Z,-38.52,0.1,175.87,0.1,187.0,9.0,ML,,,,4.5,0.2,6
1554216,1972-04-09T10:00:02Z,-38.72,0.0,176.13,0.0,128.0,7.0,ML,,,,4.0,0.3,8
1554217,1972-04-09T12:29:50Z,-38.51,0.1,175.87,0.1,172.0,10.0,ML,,,,3.6,0.3,7
1554218,1972-04-11T09:18:42Z,-38.29,0.1,175.97,0.1,199.0,13.0,ML,,,,3.8,0.3,7
1554219,1972-04-11T11:20:23Z,-45.13,0.0,166.42,0.1,12.0,0.0,ML,,,,3.3,0.2,5
1554220,1972-04-11T14:48:27Z,-39.17,0.0,175.23,0.0,156.0,6.0,ML,,,,4.9,0.3,8
1554221,1972-04-11T16:20:16Z,-38.25,0.1,176.23,0.1,155.0,15.0,ML,,,,3.8,0.4,6
1554222,1972-04-12T05:41:03Z,-45.58,0.1,167.18,0.1,109.0,12.0,ML,,,,3.5,0.2,5
1554223,1972-04-12T06:47:24Z,-38.64,0.1,176.36,0.1,12.0,0.0,ML,,,,2.7,0.1,3
1554224,1972-04-12T08:36:18Z,-38.44,0.1,176.04,0.1,144.0,17.0,ML,,,,3.4,0.4,5
1554225,1972-04-12T14:34:41Z,-38.29,0.0,177.54,0.0,33.0,0.0,ML,,,,3.6,0.3,10
1554226,1972-04-12T15:52:01Z,-45.1,0.0,167.51,0.0,91.0,6.0,ML,,,,3.7,0.3,8
1554229,1972-04-13T19:11:34Z,-37.76,0.1,176.34,0.1,218.0,8.0,ML,,,,3.9,0.2,5
1554230,1972-04-14T23:12:00Z,-40.31,0.0,174.2,0.0,12.0,0.0,ML,,,,3.8,0.3,11
1554232,1972-04-15T09:03:10Z,-37.8,0.0,176.78,0.0,12.0,0.0,ML,,,,3.8,0.2,8
1554233,1972-04-16T02:52:23Z,-39.64,0.0,174.03,0.1,186.0,8.0,ML,,,,4.0,0.3,6
1554234,1972-04-16T05:10:13Z,-40.05,0.0,175.12,0.0,12.0,0.0,ML,,,,4.2,0.4,12
1554235,1972-04-16T05:15:46Z,-38.09,0.1,175.94,0.1,199.0,15.0,ML,,,,3.9,0.3,6
1554236,1972-04-16T15:54:35Z,-40.21,0.0,174.73,0.0,12.0,0.0,ML,,,,3.5,0.3,7
1554238,1972-04-16T21:57:19Z,-42.06,0.0,172.1,0.1,12.0,0.0,ML,,,,3.5,0.2,8
1554239,1972-04-18T02:03:30Z,-37.66,0.0,176.81,0.0,12.0,0.0,ML,,,,4.5,0.2,6
1554240,1972-04-18T03:59:55Z,-45.33,0.1,167.27,0.2,57.0,21.0,ML,,,,3.2,0.2,5
1554241,1972-04-18T06:40:41Z,-41.76,0.1,174.43,0.1,12.0,0.0,ML,,,,4.0,0.3,12
1554242,1972-04-20T11:36:27Z,-45.05,0.0,167.54,0.1,33.0,0.0,ML,,,,3.9,0.3,6
1554243,1972-04-20T12:51:30Z,-38.21,0.0,178.23,0.1,12.0,0.0,ML,,,,3.7,0.2,7
1554244,1972-04-20T18:35:03Z,-37.23,0.1,176.45,0.1,280.0,6.0,ML,,,,3.9,0.3,7
1554245,1972-04-20T19:07:05Z,-41.88,0.0,171.7,0.1,12.0,0.0,ML,,,,3.3,0.2,4
1554246,1972-04-20T23:26:59Z,-41.69,0.1,173.73,0.0,12.0,0.0,ML,,,,3.9,0.2,8
1554248,1972-04-22T00:48:00Z,-38.12,0.0,176.24,0.0,191.0,7.0,ML,,,,4.3,0.3,8
1554249,1972-04-22T06:50:47Z,-36.15,0.1,178.65,0.1,33.0,0.0,ML,,,,4.8,0.2,2
1554250,1972-04-23T20:10:29Z,-43.82,0.0,169.62,0.1,12.0,0.0,ML,,,,4.2,0.2,8
1554252,1972-04-24T09:02:20Z,-38.4,0.0,176.23,0.0,129.0,6.0,ML,,,,4.2,0.3,7
1554253,1972-04-24T09:29:24Z,-40.45,0.0,-179.94,0.1,33.0,0.0,ML,,,,4.1,0.3,11
1554254,1972-04-24T20:35:30Z,-41.21,0.0,174.73,0.1,33.0,0.0,ML,,,,3.8,0.3,13
1554256,1972-04-25T07:12:38Z,-40.89,0.0,172.96,0.0,12.0,0.0,ML,,,,3.5,0.2,7
1554257,1972-04-25T11:57:40Z,-37.37,0.1,176.71,0.1,222.0,7.0,ML,,,,4.0,0.3,7
1554258,1972-04-29T03:51:40Z,-38.87,0.0,176.56,0.0,12.0,0.0,ML,,,,3.8,0.3,11
1554259,1972-04-29T11:43:34Z,-37.01,0.1,-179.93,0.1,33.0,0.0,ML,,,,3.9,0.2,9
1554260,1972-04-30T16:08:50Z,-37.6,0.0,176.57,0.0,182.0,6.0,ML,,,,4.8,0.3,6
1554261,1972-05-01T00:54:22Z,-40.36,0.0,175.57,0.0,85.0,9.0,ML,,,,5.0,0.3,5
1554263,1972-05-01T20:58:36Z,-36.48,0.1,177.97,0.1,199.0,9.0,ML,,,,4.3,0.3,7
1554264,1972-05-03T08:42:07Z,-43.48,0.0,171.53,0.0,12.0,0.0,ML,,,,3.3,0.3,7
1554265,1972-05-05T03:47:06Z,-36.22,0.1,178.05,0.1,12.0,0.0,ML,,,,3.9,0.1,4
1554266,1972-05-05T07:44:52Z,-41.31,0.0,174.69,0.0,33.0,0.0,ML,,,,4.1,0.3,5
1554267,1972-05-06T06:44:42Z,-41.41,0.1,172.39,0.1,12.0,0.0,ML,,,,4.0,0.1,4
1554268,1972-05-06T09:48:50Z,-38.0,0.1,176.11,0.1,213.0,17.0,ML,,,,3.8,0.1,2
1554270,1972-05-07T07:50:43Z,-36.76,0.0,178.18,0.0,158.0,3.0,ML,,,,3.9,0.2,3
1554271,1972-05-07T10:00:03Z,-37.53,0.0,178.3,0.0,121.0,5.0,ML,,,,3.6,0.2,4
1554273,1972-05-09T01:12:50Z,-38.52,0.1,175.87,0.1,185.0,10.0,ML,,,,4.0,0.2,6
1554275,1972-05-09T13:23:58Z,-39.23,0.1,174.76,0.1,33.0,0.0,ML,,,,3.2,0.3,4
1554276,1972-05-09T15:14:52Z,-40.78,0.0,175.84,0.1,12.0,0.0,ML,,,,3.4,0.2,5
1554277,1972-05-09T16:15:53Z,-39.57,0.1,176.27,0.1,63.0,17.0,ML,,,,3.3,0.3,4
1554278,1972-05-11T23:43:05Z,-37.99,0.1,176.47,0.1,166.0,9.0,ML,,,,4.0,0.2,8
1554279,1972-05-12T00:49:38Z,-35.59,0.1,178.08,0.1,289.0,11.0,ML,,,,4.3,0.2,4
1554280,1972-05-12T05:43:06Z,-37.75,0.1,176.02,0.2,308.0,28.0,ML,,,,4.1,0.2,3
1554281,1972-05-12T06:52:15Z,-37.07,0.1,177.43,0.1,185.0,12.0,ML,,,,3.7,0.2,3
1554284,1972-05-13T01:09:10Z,-38.91,0.0,177.51,0.0,33.0,0.0,ML,,,,3.6,0.2,6
1554285,1972-05-14T11:01:17Z,-41.2,0.1,172.75,0.1,12.0,0.0,ML,,,,3.7,0.1,3
1554286,1972-05-15T07:35:13Z,-45.2,0.0,167.1,0.1,33.0,0.0,ML,,,,3.6,0.3,5
1554287,1972-05-15T18:44:17Z,-38.1,0.1,176.54,0.1,148.0,12.0,ML,,,,3.7,0.2,2
1554288,1972-05-17T04:00:31Z,-38.71,0.0,176.17,0.0,111.0,6.0,ML,,,,4.7,0.1,4
1554289,1972-05-18T04:38:42Z,-38.88,0.0,175.21,0.1,190.0,13.0,ML,,,,3.8,0.1,2
1554290,1972-05-18T06:57:01Z,-38.78,0.1,175.88,0.1,119.0,15.0,ML,,,,3.5,0.2,4
1554291,1972-05-18T17:59:45Z,-36.81,0.2,177.53,0.2,234.0,20.0,ML,,,,3.8,0.4,3
1554292,1972-05-18T19:37:33Z,-38.5,0.1,175.8,0.1,164.0,19.0,ML,,,,3.8,0.3,3
1554293,1972-05-18T19:40:22Z,-37.36,0.1,177.43,0.1,175.0,12.0,ML,,,,3.9,0.3,4
1554294,1972-05-18T19:52:45Z,-38.8,0.0,175.92,0.1,117.0,19.0,ML,,,,3.6,0.4,2
1554295,1972-05-19T20:03:14Z,-45.74,0.1,166.48,0.2,12.0,0.0,ML,,,,3.8,0.3,6
1554296,1972-05-20T01:51:23Z,-38.41,0.1,175.78,0.1,193.0,9.0,ML,,,,3.7,0.4,7
1554297,1972-05-20T04:59:34Z,-39.46,0.0,176.6,0.1,12.0,0.0,ML,,,,3.6,0.2,8
