PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,Mb,Mb_Uncertainty,Mb_StationCount,MS,MS_Uncertainty,MS_StationCount,ML,ML_Uncertainty,ML_StationCount,Mw,Mw_Uncertainty,Mw_StationCount,Md,Md_Uncertainty,Md_StationCount
15752,1988-05-11T10:22:25Z,-40.95,0.0,174.62,0.0,57.0,1.0,ML,,,,,,,2.0,0.0,3,,,,,,
16008,1988-05-11T11:00:25Z,-39.18,0.0,176.57,0.0,55.0,3.0,ML,,,,,,,3.1,0.3,3,,,,,,
15754,1988-05-11T15:01:01Z,-41.3,0.0,175.28,0.0,27.0,1.0,ML,,,,,,,2.4,0.1,9,,,,,,
16119,1988-05-11T17:55:17Z,-38.46,0.0,176.43,0.0,26.0,3.0,ML,,,,,,,3.1,nan,1,,,,2.7,0.2,4
15757,1988-05-11T20:52:11Z,-41.07,0.0,174.19,0.0,57.0,6.0,ML,,,,,,,2.8,0.1,7,,,,,,
15759,1988-05-11T22:39:00Z,-38.58,0.0,175.6,0.1,172.0,9.0,ML,,,,,,,3.7,0.1,15,,,,,,
16009,1988-05-12T00:03:13Z,-44.75,0.0,168.58,0.0,3.0,0.0,ML,,,,,,,2.6,0.1,8,,,,,,
15761,1988-05-12T01:07:06Z,-40.95,0.0,175.68,0.1,24.0,18.0,ML,,,,,,,2.0,0.1,6,,,,,,
16053,1988-05-12T04:48:38Z,-44.7,0.0,168.51,0.0,12.0,0.0,ML,,,,,,,2.1,0.2,2,,,,,,
15763,1988-05-12T05:52:34Z,-40.88,0.0,175.1,0.0,33.0,2.0,ML,,,,,,,2.5,0.2,9,,,,,,
15764,1988-05-12T09:21:21Z,-40.34,0.0,174.26,0.0,106.0,1.0,ML,,,,,,,2.8,0.1,4,,,,,,
15767,1988-05-12T11:53:22Z,-39.89,0.0,174.65,0.0,115.0,2.0,ML,,,,,,,3.8,0.2,8,,,,,,
15769,1988-05-12T21:12:55Z,-41.56,0.0,174.81,0.0,27.0,1.0,ML,,,,,,,2.1,0.2,3,,,,,,
15770,1988-05-12T22:08:32Z,-38.79,0.0,175.64,0.0,130.0,5.0,ML,,,,,,,3.5,0.2,13,,,,,,
16055,1988-05-13T02:52:10Z,-44.5,0.0,169.69,0.0,5.0,0.0,ML,,,,,,,2.5,0.2,9,,,,,,
15772,1988-05-13T06:40:49Z,-40.48,0.0,174.74,0.0,78.0,1.0,ML,,,,,,,2.9,0.1,8,,,,,,
16056,1988-05-13T10:58:40Z,-45.09,0.1,167.58,0.0,134.0,3.0,ML,,,,,,,3.2,0.2,8,,,,,,
15773,1988-05-13T11:27:30Z,-40.94,0.0,176.03,0.1,29.0,3.0,ML,,,,,,,2.3,0.1,4,,,,,,
16057,1988-05-13T16:33:34Z,-44.72,0.0,168.39,0.0,5.0,0.0,ML,,,,,,,2.4,0.1,5,,,,,,
15774,1988-05-14T04:40:06Z,-38.74,0.0,175.59,0.0,119.0,5.0,ML,,,,,,,4.2,0.2,17,,,,,,
15775,1988-05-14T11:15:10Z,-37.14,0.0,177.11,0.1,188.0,6.0,ML,,,,,,,3.8,0.2,11,,,,,,
15781,1988-05-14T21:28:53Z,-40.97,0.0,174.54,0.0,64.0,1.0,ML,,,,,,,3.0,0.2,6,,,,,,
15782,1988-05-14T21:53:03Z,-40.35,0.0,173.89,0.0,67.0,18.0,ML,,,,,,,3.1,0.1,7,,,,,,
15783,1988-05-14T22:03:31Z,-40.96,0.0,175.53,0.0,21.0,2.0,ML,,,,,,,2.5,0.2,9,,,,,,
15786,1988-05-15T01:44:58Z,-40.98,0.0,174.52,0.0,9.0,4.0,ML,,,,,,,2.2,0.1,6,,,,,,
16012,1988-05-15T02:44:58Z,-39.28,0.0,176.87,0.0,33.0,2.0,ML,,,,,,,2.9,0.2,4,,,,,,
16013,1988-05-15T05:25:00Z,-38.34,0.0,177.14,0.0,43.0,4.0,ML,,,,,,,3.5,0.5,6,,,,,,
16060,1988-05-15T09:17:03Z,-44.32,0.0,168.84,0.0,67.0,6.0,ML,,,,,,,2.3,0.1,3,,,,,,
16014,1988-05-15T09:44:17Z,-40.03,0.0,176.62,0.0,24.0,4.0,ML,,,,,,,2.5,0.1,2,,,,,,
16061,1988-05-15T11:28:59Z,-44.75,0.1,168.4,0.0,18.0,13.0,ML,,,,,,,2.4,0.1,5,,,,,,
15981,1988-05-15T13:13:34Z,-40.72,0.0,175.8,0.0,29.0,2.0,ML,,,,,,,2.8,0.2,10,,,,,,
16062,1988-05-15T14:36:28Z,-44.99,0.1,165.49,0.1,33.0,0.0,ML,,,,,,,3.5,0.2,6,,,,,,
15984,1988-05-15T16:22:08Z,-40.13,0.0,175.23,0.0,4.0,3.0,ML,,,,,,,2.7,0.2,8,,,,,,
16063,1988-05-15T18:23:52Z,-44.12,0.0,168.62,0.0,12.0,0.0,ML,,,,,,,3.4,0.1,5,,,,,,
16927,1988-05-15T18:26:17Z,-44.01,0.0,168.57,0.0,10.0,19.0,Mw,,,,5.2,nan,0,4.9,0.7,17,5.2,nan,0,,,
16064,1988-05-15T18:38:53Z,-44.1,0.0,168.72,0.0,12.0,0.0,ML,,,,,,,3.4,0.2,5,,,,,,
16603,1988-05-15T18:40:53Z,-44.12,0.0,168.75,0.0,12.0,0.0,ML,,,,,,,3.1,0.1,3,,,,,,
16066,1988-05-15T18:43:34Z,-44.22,0.0,168.71,0.0,12.0,0.0,ML,,,,,,,2.3,0.1,3,,,,,,
16067,1988-05-15T18:45:03Z,-44.1,0.0,168.69,0.0,12.0,0.0,ML,,,,,,,2.5,0.8,5,,,,,,
16068,1988-05-15T19:01:36Z,-44.12,0.0,168.7,0.0,5.0,0.0,ML,,,,,,,3.1,0.2,6,,,,,,
16069,1988-05-15T19:14:02Z,-44.04,0.0,168.68,0.0,12.0,0.0,ML,,,,,,,2.6,nan,1,,,,,,
16628,1988-05-15T19:14:54Z,-43.93,0.0,169.67,0.0,12.0,0.0,ML,,,,,,,2.4,nan,1,,,,,,
16071,1988-05-15T19:18:28Z,-44.05,0.0,168.37,0.0,24.0,4.0,ML,,,,,,,4.2,0.4,4,,,,,,
16072,1988-05-15T19:24:22Z,-44.1,0.0,168.54,0.0,12.0,0.0,ML,,,,,,,2.9,0.1,7,,,,,,
16073,1988-05-15T19:27:47Z,-44.01,0.0,168.51,0.0,5.0,0.0,ML,,,,,,,3.7,0.1,9,,,,,,
16015,1988-05-15T19:42:41Z,-39.44,0.0,177.21,0.2,32.0,6.0,ML,,,,,,,2.3,0.5,3,,,,,,
16074,1988-05-15T19:56:41Z,-44.06,0.0,168.49,0.0,4.0,0.0,ML,,,,,,,3.8,0.1,7,,,,,,
16075,1988-05-15T20:09:50Z,-44.06,0.0,168.57,0.0,5.0,0.0,ML,,,,,,,3.0,0.1,8,,,,,,
16076,1988-05-15T20:31:10Z,-44.02,0.0,168.61,0.0,12.0,0.0,ML,,,,,,,2.5,0.1,3,,,,,,
15985,1988-05-15T20:35:26Z,-44.01,0.0,168.53,0.0,12.0,0.0,ML,,,,,,,3.8,0.2,7,,,,,,
16077,1988-05-15T20:44:43Z,-44.04,0.0,168.53,0.0,12.0,0.0,ML,,,,,,,2.9,0.1,8,,,,,,
16078,1988-05-15T20:48:59Z,-44.11,0.0,168.64,0.0,5.0,0.0,ML,,,,,,,3.0,0.1,7,,,,,,
16079,1988-05-15T22:29:06Z,-44.16,0.0,168.64,0.0,12.0,0.0,ML,,,,,,,2.9,0.1,9,,,,,,
16019,1988-05-15T22:40:11Z,-39.79,0.0,176.77,0.0,21.0,0.0,ML,,,,,,,2.0,0.1,4,,,,,,
16080,1988-05-15T22:48:41Z,-44.04,0.0,168.42,0.0,98.0,6.0,ML,,,,,,,2.8,0.1,9,,,,,,
16081,1988-05-15T23:54:32Z,-44.06,0.0,168.64,0.0,5.0,0.0,ML,,,,,,,2.9,0.1,8,,,,,,
16082,1988-05-16T01:46:12Z,-44.23,0.0,168.69,0.0,12.0,0.0,ML,,,,,,,2.4,0.2,5,,,,,,
16083,1988-05-16T03:21:02Z,-44.1,0.0,168.69,0.0,12.0,0.0,ML,,,,,,,2.8,0.1,7,,,,,,
16084,1988-05-16T03:22:31Z,-44.01,0.0,168.55,0.0,12.0,0.0,ML,,,,,,,3.5,0.1,9,,,,,,
16085,1988-05-16T03:38:27Z,-44.07,0.0,168.7,0.0,5.0,0.0,ML,,,,,,,2.7,0.1,5,,,,,,
15990,1988-05-16T06:49:33Z,-38.2,0.0,175.62,0.1,169.0,7.0,ML,,,,,,,3.6,0.3,7,,,,,,
15992,1988-05-16T07:26:46Z,-40.07,0.1,174.01,0.1,12.0,0.0,ML,,,,,,,2.7,0.1,3,,,,,,
15993,1988-05-16T08:48:54Z,-40.17,0.0,173.55,0.0,135.0,6.0,ML,,,,,,,3.6,0.2,8,,,,,,
16025,1988-05-16T09:29:52Z,-39.68,0.0,176.84,0.0,28.0,0.0,ML,,,,,,,2.4,0.2,4,,,,,,
15996,1988-05-16T09:55:38Z,-44.44,0.0,168.12,0.0,12.0,0.0,ML,,,,,,,4.4,0.3,13,,,,,,
16086,1988-05-16T10:23:05Z,-43.98,0.0,168.72,0.0,5.0,0.0,ML,,,,,,,2.5,0.1,5,,,,,,
16147,1988-05-16T10:35:15Z,-41.64,0.0,174.56,0.0,34.0,2.0,ML,,,,,,,2.2,0.1,5,,,,,,
16087,1988-05-16T10:53:33Z,-44.01,0.0,168.73,0.0,5.0,0.0,ML,,,,,,,2.6,0.2,6,,,,,,
16088,1988-05-16T11:08:26Z,-45.28,0.0,167.17,0.0,12.0,0.0,ML,,,,,,,2.5,0.1,3,,,,,,
16089,1988-05-16T11:17:33Z,-44.37,0.0,168.03,0.0,12.0,0.0,ML,,,,,,,3.5,0.2,8,,,,,,
16149,1988-05-16T11:29:56Z,-41.18,0.0,174.55,0.0,34.0,0.0,ML,,,,,,,2.1,0.1,6,,,,,,
16090,1988-05-16T11:40:10Z,-44.13,0.0,168.67,0.0,5.0,0.0,ML,,,,,,,3.1,0.1,8,,,,,,
15997,1988-05-16T11:44:38Z,-41.25,0.0,172.89,0.0,147.0,2.0,ML,,,,,,,3.9,0.2,10,,,,,,
16091,1988-05-16T12:44:18Z,-44.53,0.0,168.07,0.0,12.0,0.0,ML,,,,,,,2.9,0.3,7,,,,,,
15998,1988-05-16T13:40:27Z,-38.59,0.0,175.66,0.1,177.0,0.0,ML,,,,,,,4.1,0.4,14,,,,,,
16026,1988-05-16T16:10:25Z,-39.8,0.0,176.92,0.0,33.0,0.0,ML,,,,,,,2.3,0.3,2,,,,,,
16000,1988-05-16T20:30:35Z,-40.63,0.0,174.94,0.0,33.0,0.0,ML,,,,,,,2.3,0.2,2,,,,,,
16032,1988-05-16T23:31:45Z,-37.87,0.0,177.55,0.0,38.0,14.0,ML,,,,,,,3.6,0.1,11,,,,,,
16150,1988-05-17T01:24:08Z,-41.14,0.0,174.54,0.0,56.0,1.0,ML,,,,,,,3.1,0.2,10,,,,,,
16042,1988-05-17T04:50:56Z,-38.99,0.0,177.87,0.0,12.0,0.0,ML,,,,,,,3.4,0.2,7,,,,,,
16093,1988-05-17T05:20:14Z,-44.02,0.0,168.71,0.0,12.0,0.0,ML,,,,,,,2.6,0.1,3,,,,,,
16158,1988-05-17T09:47:56Z,-41.11,0.0,175.78,0.0,27.0,1.0,ML,,,,,,,2.3,0.2,6,,,,,,
16160,1988-05-17T11:25:08Z,-39.23,0.0,175.31,0.0,171.0,4.0,ML,,,,,,,3.4,0.2,7,,,,,,
16161,1988-05-17T13:38:15Z,-40.49,0.1,176.18,0.1,20.0,5.0,ML,,,,,,,2.6,0.2,7,,,,,,
16094,1988-05-17T16:34:56Z,-44.03,0.0,168.7,0.0,12.0,0.0,ML,,,,,,,2.4,0.1,2,,,,,,
16046,1988-05-17T18:17:54Z,-44.06,0.0,168.5,0.0,12.0,0.0,ML,,,,,,,3.5,0.1,7,,,,,,
16095,1988-05-17T18:35:01Z,-44.13,0.0,168.53,0.0,12.0,0.0,ML,,,,,,,3.0,0.1,7,,,,,,
16047,1988-05-17T18:40:43Z,-44.2,0.0,168.62,0.0,12.0,0.0,ML,,,,,,,2.6,0.2,4,,,,,,
16096,1988-05-17T19:24:04Z,-44.97,0.0,166.12,0.0,100.0,0.0,ML,,,,,,,3.4,0.0,5,,,,,,
16097,1988-05-17T19:49:14Z,-43.98,0.0,168.63,0.0,12.0,0.0,ML,,,,,,,2.7,0.2,5,,,,,,
16098,1988-05-17T20:34:33Z,-43.92,0.0,168.65,0.0,12.0,0.0,ML,,,,,,,2.8,0.2,4,,,,,,
16162,1988-05-18T01:02:04Z,-38.63,0.0,175.79,0.1,204.0,3.0,ML,,,,,,,3.6,0.1,7,,,,,,
16164,1988-05-18T03:20:50Z,-38.97,0.0,178.35,0.1,33.0,0.0,ML,,,,,,,4.0,0.3,14,,,,,,
16165,1988-05-18T03:30:03Z,-41.09,0.0,175.81,0.0,31.0,1.0,ML,,,,,,,2.9,0.2,10,,,,,,
16524,1988-05-18T05:17:57Z,-39.03,0.0,177.66,0.0,33.0,0.0,ML,,,,,,,2.6,0.1,2,,,,,,
16525,1988-05-18T08:22:29Z,-38.64,0.0,176.72,0.0,12.0,0.0,ML,,,,,,,2.5,0.5,4,,,,,,
16102,1988-05-18T10:17:00Z,-44.0,0.0,168.72,0.0,12.0,0.0,ML,,,,,,,2.6,0.1,4,,,,,,
16166,1988-05-18T10:19:04Z,-36.22,0.1,179.26,0.3,302.0,24.0,ML,,,,,,,4.4,0.1,13,,,,,,
16168,1988-05-18T13:36:56Z,-39.74,0.0,174.02,0.0,150.0,5.0,ML,,,,,,,3.9,0.1,10,,,,,,
16169,1988-05-18T17:49:25Z,-41.48,0.1,172.96,0.0,109.0,8.0,ML,,,,,,,3.4,0.1,8,,,,,,
16172,1988-05-18T20:15:01Z,-40.85,0.0,173.72,0.1,136.0,4.0,ML,,,,,,,3.1,0.2,5,,,,,,
16103,1988-05-18T21:50:08Z,-44.04,0.0,168.52,0.0,12.0,0.0,ML,,,,,,,4.2,nan,1,,,,,,
16182,1988-05-18T23:07:23Z,-38.57,0.0,175.77,0.0,150.0,0.0,Mw,,,,,,,5.9,0.0,2,5.1,nan,0,,,
16105,1988-05-18T23:31:28Z,-45.06,0.1,167.89,0.2,132.0,17.0,ML,,,,,,,2.5,0.0,4,,,,,,
16106,1988-05-19T00:55:30Z,-44.05,0.0,168.39,0.0,12.0,0.0,ML,,,,,,,2.6,0.1,4,,,,,,
16107,1988-05-19T04:31:03Z,-43.95,0.0,168.72,0.0,12.0,0.0,ML,,,,,,,2.9,0.1,6,,,,,,
16196,1988-05-19T06:43:48Z,-41.4,0.0,174.66,0.0,21.0,1.0,ML,,,,,,,2.1,0.2,5,,,,,,
16203,1988-05-19T18:53:42Z,-41.8,0.0,174.38,0.0,28.0,3.0,ML,,,,,,,3.7,0.2,8,,,,,,
16108,1988-05-19T21:14:23Z,-44.02,0.0,168.49,0.0,12.0,0.0,ML,,,,,,,3.2,0.1,8,,,,,,
16204,1988-05-19T21:36:58Z,-38.48,0.0,175.83,0.1,156.0,10.0,ML,,,,,,,3.9,0.3,9,,,,,,
16206,1988-05-19T22:15:28Z,-32.89,0.1,-179.94,0.0,459.0,6.0,ML,,,,,,,4.9,0.2,9,,,,,,
16423,1988-05-19T22:31:16Z,-44.05,0.0,168.9,0.1,12.0,0.0,ML,,,,,,,2.6,nan,1,,,,,,
16211,1988-05-20T03:35:22Z,-39.99,0.0,176.67,0.0,29.0,1.0,ML,,,,,,,5.2,0.2,10,,,,,,
16213,1988-05-20T03:50:04Z,-39.49,0.0,176.52,0.1,33.0,0.0,ML,,,,,,,2.9,0.1,5,,,,,,
16212,1988-05-20T03:50:09Z,-39.95,0.0,176.69,0.0,33.0,0.0,ML,,,,,,,2.5,0.3,4,,,,,,
16214,1988-05-20T04:34:02Z,-40.07,0.0,177.14,0.0,39.0,4.0,ML,,,,,,,3.6,0.3,14,,,,,,
16217,1988-05-20T05:58:16Z,-41.16,0.0,175.07,0.0,4.0,1.0,ML,,,,,,,1.8,0.1,7,,,,,,
16218,1988-05-20T06:30:35Z,-40.51,0.0,176.83,0.1,54.0,20.0,ML,,,,,,,3.0,0.1,8,,,,,,
16219,1988-05-20T07:13:14Z,-39.69,0.0,174.98,0.0,108.0,3.0,ML,,,,,,,3.3,0.3,9,,,,,,
16220,1988-05-20T08:34:49Z,-41.09,0.0,174.57,0.0,58.0,1.0,ML,,,,,,,2.4,0.1,7,,,,,,
16221,1988-05-20T10:36:12Z,-37.45,0.0,176.52,0.0,188.0,3.0,ML,,,,,,,3.7,0.2,10,,,,,,
16222,1988-05-20T13:46:57Z,-40.08,0.0,177.17,0.0,33.0,0.0,ML,,,,,,,2.7,0.2,4,,,,,,
16223,1988-05-20T16:16:15Z,-41.11,0.0,175.34,0.0,25.0,2.0,ML,,,,,,,1.8,0.2,4,,,,,,
16224,1988-05-20T16:34:28Z,-41.44,0.0,172.94,0.0,108.0,5.0,ML,,,,,,,3.2,0.2,9,,,,,,
16225,1988-05-20T18:08:18Z,-41.53,0.0,173.65,0.1,84.0,5.0,ML,,,,,,,2.8,0.1,4,,,,,,
16928,1988-05-20T21:01:37Z,-42.21,0.0,173.82,0.0,47.0,6.0,ML,,,,,,,2.9,0.1,7,,,,,,
16562,1988-05-20T21:27:11Z,-43.74,0.7,168.54,0.6,56.0,312.0,ML,,,,,,,2.6,nan,1,,,,,,
16486,1988-05-20T22:23:09Z,-38.56,0.0,176.14,0.0,100.0,4.0,ML,,,,,,,3.7,0.2,17,,,,,,
16532,1988-05-20T23:19:20Z,-39.59,0.0,177.0,0.2,33.0,0.0,ML,,,,,,,2.5,0.1,4,,,,,,
16228,1988-05-21T00:48:03Z,-38.07,0.1,180.0,0.2,33.0,0.0,ML,,,,,,,3.5,0.1,10,,,,,,
16563,1988-05-21T00:51:37Z,-44.35,0.0,168.15,0.0,12.0,0.0,ML,,,,,,,2.4,0.1,4,,,,,,
16431,1988-05-21T01:06:16Z,-37.8,0.1,177.08,0.2,85.0,7.0,ML,,,,,,,3.0,0.1,4,,,,,,
16534,1988-05-21T03:18:28Z,-39.87,0.0,177.44,0.0,33.0,0.0,ML,,,,,,,2.9,0.2,3,,,,,,
16229,1988-05-21T03:46:54Z,-40.63,0.0,175.51,0.0,31.0,2.0,ML,,,,,,,1.8,0.2,5,,,,,,
16230,1988-05-21T03:54:12Z,-39.58,0.0,174.59,0.0,214.0,2.0,ML,,,,,,,3.2,0.2,6,,,,,,
16232,1988-05-21T06:00:55Z,-38.76,0.0,175.92,0.0,200.0,4.0,ML,,,,,,,3.4,0.2,5,,,,,,
16234,1988-05-21T06:40:15Z,-44.06,0.0,168.59,0.0,12.0,0.0,ML,,,,,,,3.7,0.2,14,,,,,,
16235,1988-05-21T08:03:38Z,-41.08,0.0,176.99,0.0,42.0,7.0,ML,,,,,,,3.8,0.2,11,,,,,,
16237,1988-05-21T16:49:14Z,-38.2,0.0,175.98,0.1,163.0,8.0,ML,,,,,,,3.7,0.3,7,,,,,,
16239,1988-05-21T17:37:45Z,-40.84,0.0,174.79,0.0,35.0,1.0,ML,,,,,,,2.2,0.2,5,,,,,,
16241,1988-05-21T19:12:17Z,-41.85,0.0,174.14,0.0,33.0,0.0,ML,,,,,,,3.6,0.1,9,,,,,,
16244,1988-05-21T20:55:36Z,-41.14,0.0,174.48,0.0,32.0,2.0,ML,,,,,,,1.7,0.2,2,,,,,,
16245,1988-05-21T21:01:31Z,-40.06,0.0,177.11,0.1,33.0,0.0,ML,,,,,,,2.8,0.2,6,,,,,,
16246,1988-05-21T23:40:13Z,-40.09,0.0,177.32,0.1,33.0,0.0,ML,,,,,,,2.7,0.1,3,,,,,,
16248,1988-05-22T01:31:02Z,-41.3,0.0,172.9,0.1,170.0,4.0,ML,,,,,,,3.2,0.1,8,,,,,,
16249,1988-05-22T01:43:14Z,-40.29,0.1,174.28,0.1,21.0,7.0,ML,,,,,,,2.3,0.0,4,,,,,,
16250,1988-05-22T01:46:33Z,-41.1,0.1,176.89,0.1,33.0,0.0,ML,,,,,,,2.9,0.2,6,,,,,,
16252,1988-05-22T02:28:19Z,-40.36,0.0,176.27,0.0,36.0,8.0,ML,,,,,,,2.7,0.2,8,,,,,,
16539,1988-05-22T08:13:41Z,-39.25,0.0,177.27,0.0,32.0,9.0,ML,,,,,,,2.6,0.3,4,,,,,,
16565,1988-05-22T08:50:00Z,-44.18,0.0,168.72,0.0,5.0,0.0,ML,,,,,,,2.6,0.2,5,,,,,,
16255,1988-05-22T11:17:17Z,-40.79,0.0,174.7,0.0,15.0,10.0,ML,,,,,,,2.0,0.2,6,,,,,,
16256,1988-05-22T12:32:39Z,-41.4,0.1,173.74,0.5,33.0,0.0,ML,,,,,,,2.3,0.1,7,,,,,,
16541,1988-05-22T15:10:08Z,-39.43,0.0,177.28,0.0,21.0,2.0,ML,,,,,,,3.0,0.4,4,,,,,,
16502,1988-05-22T16:29:23Z,-39.31,0.0,174.47,0.0,5.0,0.0,ML,,,,,,,2.7,0.1,2,,,,,,
16257,1988-05-22T19:07:16Z,-39.33,0.0,175.06,0.0,232.0,2.0,ML,,,,,,,3.1,0.1,5,,,,,,
16258,1988-05-22T19:36:18Z,-39.95,0.2,174.28,0.1,33.0,0.0,ML,,,,,,,2.7,0.2,7,,,,,,
16259,1988-05-22T19:54:39Z,-40.48,0.0,174.6,0.0,53.0,7.0,ML,,,,,,,3.5,0.2,9,,,,,,
16509,1988-05-23T02:22:37Z,-39.96,0.0,176.69,0.0,31.0,1.0,ML,,,,,,,2.9,0.2,7,,,,,,
16549,1988-05-23T06:38:32Z,-38.44,0.1,176.09,0.2,98.0,16.0,ML,,,,,,,2.9,nan,1,,,,,,
16567,1988-05-23T15:56:57Z,-43.98,0.1,168.59,0.0,12.0,0.0,ML,,,,,,,3.5,0.1,4,,,,,,
16267,1988-05-23T17:16:59Z,-37.32,0.1,177.41,0.1,145.0,18.0,ML,,,,,,,3.9,0.1,9,,,,,,
16568,1988-05-23T17:51:27Z,-46.78,0.0,166.49,0.1,12.0,0.0,ML,,,,,,,3.7,0.1,4,,,,,,
16569,1988-05-23T19:09:06Z,-46.77,0.1,165.16,0.2,33.0,0.0,ML,,,,,,,3.3,0.0,3,,,,,,
16778,1988-05-24T01:10:42Z,-45.23,0.0,167.44,0.0,92.0,3.0,ML,,,,,,,2.3,0.1,5,,,,,,
16268,1988-05-24T02:11:41Z,-40.08,0.0,177.02,0.0,43.0,3.0,ML,,,,,,,3.8,0.2,13,,,,,,
16269,1988-05-24T02:55:23Z,-41.51,0.0,174.5,0.0,20.0,2.0,ML,,,,,,,1.7,0.0,3,,,,,,
16270,1988-05-24T05:22:26Z,-39.96,0.0,175.25,0.0,5.0,0.0,ML,,,,,,,2.5,0.1,5,,,,,,
16271,1988-05-24T05:41:48Z,-39.92,0.0,175.13,0.0,68.0,9.0,ML,,,,,,,3.1,0.2,9,,,,,,
16781,1988-05-24T06:09:55Z,-45.2,0.0,166.66,0.0,5.0,0.0,ML,,,,,,,3.3,0.1,9,,,,,,
16272,1988-05-24T06:23:50Z,-39.2,0.1,175.28,0.3,41.0,90.0,ML,,,,,,,2.9,0.1,2,,,,,,
16822,1988-05-24T09:06:07Z,-37.93,0.1,179.56,0.2,33.0,0.0,ML,,,,,,,3.3,0.1,2,,,,,,
16273,1988-05-24T09:14:53Z,-38.59,0.0,176.03,0.1,120.0,8.0,ML,,,,,,,3.5,0.1,14,,,,,,
16274,1988-05-24T09:49:39Z,-40.56,0.0,174.5,0.0,78.0,2.0,ML,,,,,,,2.4,0.1,4,,,,,,
16823,1988-05-24T12:57:11Z,-37.85,0.0,179.53,0.1,33.0,0.0,ML,,,,,,,3.3,0.2,4,,,,,,
16824,1988-05-24T13:12:43Z,-37.82,0.0,179.54,0.0,33.0,0.0,ML,,,,,,,3.4,0.2,4,,,,,,
16825,1988-05-24T13:20:29Z,-39.03,0.1,177.66,0.2,66.0,19.0,ML,,,,,,,2.8,0.4,5,,,,,,
17338,1988-05-24T14:07:36Z,-40.97,0.0,174.64,0.0,54.0,1.0,ML,,,,,,,2.4,0.2,5,,,,,,
16275,1988-05-24T14:08:40Z,-44.04,0.0,168.53,0.0,12.0,0.0,ML,,,,,,,3.4,0.0,6,,,,,,
16276,1988-05-24T14:47:00Z,-41.39,0.0,174.38,0.0,17.0,2.0,ML,,,,,,,1.7,0.1,5,,,,,,
16277,1988-05-24T15:22:09Z,-37.6,0.0,177.4,0.0,124.0,5.0,ML,,,,,,,4.3,0.5,14,,,,,,
16278,1988-05-24T15:34:29Z,-40.12,0.0,174.82,0.0,1.0,3.0,ML,,,,,,,2.6,0.1,7,,,,,,
16279,1988-05-24T16:11:46Z,-41.4,0.0,174.39,0.0,12.0,3.0,ML,,,,,,,1.9,0.0,3,,,,,,
16280,1988-05-24T16:35:55Z,-41.06,0.0,176.89,0.0,31.0,4.0,ML,,,,,,,2.7,0.0,6,,,,,,
16826,1988-05-24T16:38:34Z,-39.68,0.0,175.76,0.0,33.0,0.0,ML,,,,,,,2.5,nan,1,,,,,,
16281,1988-05-24T18:45:30Z,-41.48,0.0,174.33,0.0,11.0,8.0,ML,,,,,,,1.9,0.1,5,,,,,,
16282,1988-05-24T19:17:29Z,-38.58,0.0,175.89,0.1,151.0,8.0,ML,,,,,,,3.6,0.2,9,,,,,,
16283,1988-05-24T20:19:20Z,-40.12,0.0,174.89,0.0,5.0,0.0,ML,,,,,,,3.2,0.2,9,,,,,,
16284,1988-05-24T20:42:35Z,-36.97,0.0,177.65,0.0,139.0,3.0,ML,,,,,,,3.9,0.1,10,,,,,,
16782,1988-05-24T21:58:26Z,-44.87,0.0,167.75,0.0,113.0,2.0,ML,,,,,,,3.3,0.2,9,,,,,,
16604,1988-05-24T22:04:54Z,-41.11,0.0,176.87,0.0,29.0,3.0,ML,,,,,,,3.7,0.2,16,,,,,,
16605,1988-05-24T22:16:58Z,-40.89,0.0,174.12,0.1,49.0,8.0,ML,,,,,,,2.2,0.0,4,,,,,,
16783,1988-05-24T22:34:26Z,-44.68,0.0,168.44,0.0,12.0,0.0,ML,,,,,,,2.1,0.1,8,,,,,,
16784,1988-05-25T05:06:10Z,-45.57,0.1,167.21,0.1,91.0,15.0,ML,,,,,,,2.4,0.1,7,,,,,,
16611,1988-05-25T06:11:32Z,-37.35,0.1,177.31,0.1,166.0,6.0,ML,,,,,,,3.7,0.2,10,,,,,,
16612,1988-05-25T06:30:52Z,-41.21,0.0,173.6,0.0,107.0,1.0,ML,,,,,,,2.7,0.2,6,,,,,,
16613,1988-05-25T07:10:16Z,-42.15,0.0,174.08,0.1,10.0,0.0,ML,,,,,,,2.4,0.2,6,,,,,,
16787,1988-05-25T07:46:51Z,-44.29,0.0,169.3,0.0,12.0,0.0,ML,,,,,,,2.8,0.1,6,,,,,,
16614,1988-05-25T08:38:30Z,-41.64,0.0,174.31,0.0,13.0,2.0,ML,,,,,,,2.3,0.2,8,,,,,,
16618,1988-05-25T14:01:18Z,-41.91,0.0,174.07,0.0,20.0,4.0,ML,,,,,,,2.4,0.1,8,,,,,,
16620,1988-05-25T18:04:07Z,-40.88,0.0,175.75,0.0,43.0,5.0,ML,,,,,,,3.3,0.1,8,,,,,,
16788,1988-05-25T21:39:10Z,-45.02,0.0,167.68,0.0,138.0,2.0,ML,,,,,,,2.8,0.1,5,,,,,,
16625,1988-05-26T00:21:34Z,-40.98,0.0,176.78,0.1,21.0,9.0,ML,,,,,,,2.6,0.1,5,,,,,,
16833,1988-05-26T01:16:40Z,-39.62,0.0,176.77,0.0,33.0,3.0,ML,,,,,,,2.5,0.2,4,,,,,,
