PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,ML,ML_Uncertainty,ML_StationCount,M,M_Uncertainty,M_StationCount
1554654,1972-12-13T09:46:04Z,-45.13,0.0,167.64,0.0,83.0,5.0,ML,3.4,0.3,5,,,
1554655,1972-12-13T11:47:18Z,-38.87,0.1,179.78,0.1,88.0,22.0,ML,3.9,0.3,8,,,
1554656,1972-12-13T14:41:00Z,-41.77,0.0,174.45,0.1,55.0,11.0,ML,3.9,0.4,4,,,
1554660,1972-12-15T13:01:33Z,-44.35,0.0,170.27,0.0,12.0,0.0,ML,3.4,0.4,7,,,
1554661,1972-12-15T16:17:12Z,-36.98,0.1,180.0,0.2,33.0,0.0,ML,4.3,0.2,11,,,
1554662,1972-12-16T04:55:33Z,-36.89,0.0,179.91,0.1,12.0,0.0,ML,4.2,0.2,10,,,
1554663,1972-12-17T01:51:03Z,-39.02,0.1,174.82,0.1,222.0,8.0,ML,3.9,0.2,5,,,
1554675,1972-12-19T02:11:22Z,-46.32,0.0,166.54,0.1,12.0,0.0,ML,3.9,0.1,7,,,
1554676,1972-12-19T10:59:45Z,-38.11,0.1,176.06,0.1,198.0,21.0,ML,3.6,0.3,4,,,
1554680,1972-12-20T09:55:36Z,-39.12,0.0,177.34,0.1,12.0,0.0,ML,4.5,0.2,13,,,
1554682,1972-12-20T10:36:09Z,-45.25,0.0,167.5,0.1,107.0,11.0,ML,4.1,0.3,7,,,
1554685,1972-12-21T00:55:46Z,-38.25,0.1,176.08,0.2,191.0,24.0,ML,3.5,0.3,4,,,
1554686,1972-12-21T03:41:39Z,-40.36,0.0,176.66,0.1,12.0,0.0,ML,5.1,0.3,16,,,
1554687,1972-12-21T04:00:13Z,-40.61,0.1,177.0,0.1,12.0,0.0,ML,3.6,0.2,7,,,
1554688,1972-12-21T04:23:15Z,-40.2,0.0,176.48,0.1,12.0,0.0,ML,4.1,0.2,10,,,
1554689,1972-12-21T07:36:46Z,-40.41,0.0,176.68,0.1,12.0,0.0,ML,3.8,0.2,9,,,
1554690,1972-12-21T13:55:20Z,-40.37,0.0,176.7,0.1,12.0,0.0,ML,4.1,0.2,12,,,
1554691,1972-12-21T17:32:32Z,-40.51,0.0,176.87,0.1,12.0,0.0,ML,3.8,0.3,11,,,
1554692,1972-12-21T18:47:49Z,-40.38,0.0,176.66,0.1,12.0,0.0,ML,4.2,0.2,11,,,
1554693,1972-12-22T10:24:55Z,-37.04,0.1,176.73,0.1,241.0,12.0,ML,3.9,0.3,3,,,
1554695,1972-12-23T05:00:44Z,-44.76,0.0,166.57,0.2,12.0,0.0,ML,5.6,0.3,7,,,
1554696,1972-12-23T08:09:37Z,-37.99,0.0,176.68,0.0,12.0,0.0,ML,3.8,0.2,8,,,
1554697,1972-12-23T19:41:52Z,-40.62,0.1,173.55,0.1,120.0,16.0,ML,3.8,0.2,5,,,
1554698,1972-12-24T12:21:02Z,-38.39,0.1,175.72,0.1,202.0,9.0,ML,3.8,0.3,7,,,
1554699,1972-12-25T16:02:00Z,-38.71,0.1,175.29,0.1,232.0,12.0,ML,3.8,0.3,3,,,
1554700,1972-12-26T09:26:56Z,-37.88,0.2,176.75,0.1,12.0,0.0,ML,3.1,0.3,3,,,
1554701,1972-12-26T22:45:21Z,-41.61,0.0,172.13,0.1,12.0,0.0,ML,3.9,0.3,8,,,
1554703,1972-12-27T17:19:16Z,-38.14,0.0,176.76,0.0,12.0,0.0,ML,3.7,0.3,7,,,
1554704,1972-12-28T12:36:51Z,-37.42,0.0,176.67,0.0,209.0,7.0,ML,4.0,0.4,7,,,
1554707,1972-12-29T08:45:31Z,-41.21,0.0,174.88,0.1,33.0,0.0,ML,3.7,0.3,12,,,
1554708,1972-12-29T12:01:25Z,-44.34,0.0,167.17,0.1,12.0,0.0,ML,4.8,0.3,17,,,
1554709,1972-12-31T20:56:05Z,-38.05,0.1,176.48,0.1,164.0,7.0,ML,4.1,0.3,8,,,
