PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,Mw,Mw_Uncertainty,Mw_StationCount,ML,ML_Uncertainty,ML_StationCount,Mb,Mb_Uncertainty,Mb_StationCount
2447009,2005-08-15T18:22:30Z,-41.37,0.0,175.78,0.0,18.0,1.0,ML,,,,2.1,0.0,6,,,
2447034,2005-08-15T19:36:27Z,-39.14,0.0,175.41,0.0,8.0,1.0,ML,,,,1.7,0.3,15,,,
2447040,2005-08-15T19:58:10Z,-40.5,0.0,176.38,0.0,24.0,0.0,ML,,,,1.7,0.1,3,,,
2447067,2005-08-15T21:36:18Z,-40.75,0.0,174.9,0.0,21.0,2.0,ML,,,,2.5,0.2,22,,,
2447071,2005-08-15T21:53:13Z,-38.44,0.1,176.52,0.1,108.0,8.0,ML,,,,2.8,0.2,5,,,
2447072,2005-08-15T21:57:03Z,-40.63,0.0,174.33,0.0,61.0,3.0,ML,,,,3.1,0.2,11,,,
2447079,2005-08-15T22:24:32Z,-35.61,0.0,178.11,0.1,160.0,6.0,ML,,,,2.9,0.1,2,,,
2447082,2005-08-15T22:38:08Z,-40.29,0.0,176.53,0.0,28.0,2.0,ML,,,,2.7,0.1,15,,,
2447083,2005-08-15T22:41:57Z,-38.67,0.0,178.7,0.0,23.0,2.0,ML,,,,3.0,0.2,5,,,
2447088,2005-08-15T22:53:30Z,-38.31,0.0,177.53,0.0,64.0,1.0,ML,,,,2.5,0.3,4,,,
2679729,2005-08-15T22:54:21Z,-44.92,0.0,167.59,0.0,79.0,2.0,ML,,,,2.7,0.1,8,,,
2447093,2005-08-15T23:13:51Z,-36.87,0.0,178.85,0.1,12.0,0.0,ML,,,,2.4,0.0,3,,,
2447106,2005-08-15T23:45:27Z,-37.6,0.0,176.32,0.1,206.0,4.0,ML,,,,3.6,0.2,10,,,
2447139,2005-08-16T01:35:44Z,-41.31,0.0,174.9,0.0,27.0,1.0,ML,,,,2.4,0.1,9,,,
2447149,2005-08-16T01:56:00Z,-39.25,0.0,173.8,0.0,9.0,1.0,ML,,,,2.7,0.2,22,,,
2447166,2005-08-16T02:45:33Z,-40.15,0.0,174.94,0.0,12.0,0.0,ML,,,,2.3,0.2,14,,,
2447176,2005-08-16T03:09:41Z,-41.19,0.0,174.53,0.0,34.0,1.0,ML,,,,2.8,0.1,8,,,
2447183,2005-08-16T03:28:09Z,-41.03,0.0,174.03,0.0,53.0,2.0,ML,,,,2.4,0.2,3,,,
2447212,2005-08-16T05:03:31Z,-37.65,0.0,178.38,0.0,50.0,3.0,ML,,,,3.6,0.1,4,,,
2447218,2005-08-16T05:22:49Z,-41.59,0.0,174.12,0.0,14.0,1.0,ML,,,,2.9,0.2,7,,,
2447224,2005-08-16T05:44:18Z,-37.65,0.0,178.37,0.0,49.0,2.0,ML,,,,2.9,0.1,4,,,
2447236,2005-08-16T06:22:09Z,-45.17,0.0,167.52,0.0,98.0,3.0,ML,,,,2.6,0.1,3,,,
2447244,2005-08-16T06:49:00Z,-39.24,0.0,175.33,0.0,17.0,1.0,ML,,,,1.8,0.2,14,,,
2447247,2005-08-16T06:57:28Z,-40.07,0.0,175.1,0.0,25.0,2.0,ML,,,,3.1,0.2,20,,,
2447260,2005-08-16T07:00:02Z,-44.37,0.0,168.32,0.0,5.0,0.0,ML,,,,2.4,0.2,2,,,
2671646,2005-08-16T07:00:06Z,-44.36,0.0,168.32,0.0,5.0,0.0,ML,,,,2.8,0.2,9,,,
2671650,2005-08-16T07:03:26Z,-44.41,0.0,168.4,0.1,5.0,0.0,ML,,,,2.2,0.2,6,,,
2447248,2005-08-16T07:04:06Z,-38.05,0.0,176.44,0.0,144.0,2.0,ML,,,,3.6,0.3,13,,,
2447272,2005-08-16T08:21:18Z,-39.3,0.1,174.48,0.0,31.0,2.0,ML,,,,1.7,0.1,4,,,
2447276,2005-08-16T08:34:57Z,-36.81,0.1,177.47,0.1,188.0,6.0,ML,,,,3.3,0.2,5,,,
2447282,2005-08-16T08:57:52Z,-37.65,0.0,178.4,0.0,50.0,1.0,ML,,,,2.5,0.0,3,,,
2447287,2005-08-16T09:15:12Z,-41.7,0.0,174.61,0.0,29.0,1.0,ML,,,,2.2,0.2,8,,,
2447300,2005-08-16T09:55:01Z,-36.57,0.2,179.52,0.2,33.0,0.0,ML,,,,2.8,0.1,3,,,
2447305,2005-08-16T10:15:53Z,-40.1,0.0,175.0,0.0,23.0,2.0,ML,,,,2.2,0.2,10,,,
2447310,2005-08-16T10:22:27Z,-35.91,0.1,178.37,0.1,205.0,11.0,ML,,,,3.6,0.2,8,,,
2447313,2005-08-16T10:40:19Z,-38.98,0.0,175.55,0.0,9.0,1.0,ML,,,,1.4,0.2,6,,,
2447320,2005-08-16T11:06:43Z,-41.43,0.0,173.25,0.0,75.0,1.0,ML,,,,2.1,0.2,2,,,
2447325,2005-08-16T11:28:09Z,-45.7,0.0,167.09,0.0,5.0,0.0,ML,,,,2.1,0.1,2,,,
2447331,2005-08-16T11:42:04Z,-40.5,0.0,175.21,0.0,5.0,0.0,ML,,,,2.1,0.2,8,,,
2447345,2005-08-16T12:29:02Z,-38.47,0.0,176.02,0.0,94.0,5.0,ML,,,,2.4,0.1,4,,,
2447351,2005-08-16T12:47:16Z,-37.95,0.0,178.73,0.0,29.0,0.0,ML,,,,2.6,0.1,3,,,
2447355,2005-08-16T13:06:45Z,-39.0,0.0,173.91,0.0,12.0,0.0,ML,,,,2.0,0.2,7,,,
2447367,2005-08-16T13:51:10Z,-39.01,0.0,174.06,0.0,5.0,0.0,ML,,,,1.8,0.1,3,,,
2447383,2005-08-16T14:40:47Z,-37.0,0.0,177.54,0.0,12.0,0.0,ML,,,,3.9,0.1,8,,,
2447410,2005-08-16T16:14:55Z,-41.26,0.0,174.43,0.0,23.0,1.0,ML,,,,2.6,0.2,7,,,
2671700,2005-08-16T16:15:30Z,-39.21,0.0,177.71,0.0,15.0,1.0,ML,,,,2.3,0.1,3,,,
2447413,2005-08-16T16:27:54Z,-37.98,0.1,176.62,0.1,115.0,6.0,ML,,,,2.7,0.2,5,,,
2447432,2005-08-16T17:34:11Z,-41.53,0.0,175.19,0.0,29.0,1.0,ML,,,,2.5,0.1,9,,,
2447490,2005-08-16T20:18:01Z,-37.94,0.0,176.4,0.0,161.0,2.0,ML,,,,3.7,0.2,11,,,
2447498,2005-08-16T20:42:39Z,-46.33,0.0,166.56,0.0,5.0,0.0,ML,,,,2.5,0.1,4,,,
2447548,2005-08-16T23:24:48Z,-37.47,0.0,177.0,0.1,139.0,3.0,ML,,,,3.0,0.1,5,,,
2447568,2005-08-17T00:35:42Z,-39.28,0.0,173.86,0.0,19.0,1.0,ML,,,,1.7,0.1,3,,,
2447573,2005-08-17T00:51:51Z,-42.66,0.0,171.35,0.0,5.0,0.0,ML,,,,2.6,0.3,11,,,
2447582,2005-08-17T01:14:40Z,-39.82,0.0,174.6,0.0,119.0,4.0,ML,,,,2.8,0.3,4,,,
2447591,2005-08-17T01:37:33Z,-40.13,0.0,174.73,0.0,33.0,0.0,ML,,,,2.1,0.2,5,,,
2447593,2005-08-17T01:46:53Z,-37.23,0.0,177.36,0.0,12.0,0.0,ML,,,,2.9,0.2,5,,,
2447602,2005-08-17T02:26:13Z,-38.52,0.0,175.78,0.0,166.0,3.0,ML,,,,3.9,0.2,6,,,
2447620,2005-08-17T03:21:38Z,-41.29,0.0,174.42,0.0,60.0,1.0,ML,,,,2.5,0.2,12,,,
2447657,2005-08-17T05:09:03Z,-40.59,0.0,173.25,0.0,174.0,3.0,ML,,,,3.1,0.3,5,,,
2447684,2005-08-17T06:59:48Z,-38.49,0.0,178.06,0.0,29.0,1.0,ML,,,,2.1,0.1,3,,,
2679641,2005-08-17T07:02:07Z,-45.86,0.0,166.93,0.0,5.0,0.0,ML,,,,2.4,0.2,5,,,
2447692,2005-08-17T07:33:57Z,-39.18,0.0,173.65,0.0,12.0,0.0,ML,,,,1.6,0.1,2,,,
2447701,2005-08-17T08:06:01Z,-37.92,0.0,176.73,0.0,2.0,0.0,ML,,,,2.2,0.3,7,,,
2447704,2005-08-17T08:20:28Z,-39.6,0.0,174.94,0.0,127.0,3.0,ML,,,,2.1,nan,1,,,
2447710,2005-08-17T08:40:34Z,-39.87,0.0,174.7,0.0,84.0,3.0,ML,,,,1.8,0.1,2,,,
2447712,2005-08-17T08:48:12Z,-45.3,0.0,170.22,0.0,5.0,0.0,ML,,,,2.2,0.1,5,,,
2447723,2005-08-17T09:37:36Z,-36.14,0.0,178.76,0.1,12.0,0.0,ML,,,,3.4,0.1,9,,,
2447727,2005-08-17T09:57:21Z,-40.39,0.0,176.29,0.0,25.0,1.0,ML,,,,2.0,0.1,4,,,
2447729,2005-08-17T10:03:39Z,-39.18,0.0,176.15,0.0,57.0,1.0,ML,,,,2.8,0.2,5,,,
2447734,2005-08-17T10:25:45Z,-38.27,0.0,176.08,0.0,164.0,4.0,ML,,,,3.1,0.2,10,,,
2447740,2005-08-17T10:56:52Z,-41.39,0.0,172.21,0.0,12.0,0.0,ML,,,,2.4,0.2,5,,,
2447750,2005-08-17T11:40:34Z,-40.19,0.0,174.97,0.0,12.0,0.0,ML,,,,2.5,0.2,5,,,
2447765,2005-08-17T12:39:31Z,-45.22,0.0,166.76,0.0,20.0,0.0,ML,,,,3.0,0.2,10,,,
2447776,2005-08-17T13:15:36Z,-37.4,0.0,176.2,0.0,262.0,3.0,ML,,,,3.8,0.1,14,,,
2447791,2005-08-17T14:27:49Z,-37.33,0.0,177.82,0.0,76.0,4.0,ML,,,,2.3,0.1,3,,,
2679721,2005-08-17T14:27:54Z,-39.83,0.0,177.71,0.1,33.0,0.0,ML,,,,2.3,0.3,3,,,
2447792,2005-08-17T14:33:51Z,-47.78,0.1,166.21,0.2,33.0,0.0,ML,,,,3.1,0.3,4,,,
2447809,2005-08-17T15:55:43Z,-40.49,0.0,173.62,0.0,107.0,2.0,ML,,,,2.4,0.1,2,,,
2447817,2005-08-17T16:34:15Z,-39.1,0.0,173.98,0.0,16.0,1.0,ML,,,,1.2,0.2,3,,,
2447829,2005-08-17T17:28:40Z,-40.69,0.0,176.59,0.0,24.0,1.0,ML,,,,1.9,0.1,3,,,
2447839,2005-08-17T18:03:26Z,-39.15,0.0,177.87,0.0,39.0,2.0,ML,,,,2.3,0.5,2,,,
2447844,2005-08-17T18:30:08Z,-39.31,0.0,177.52,0.0,36.0,3.0,ML,,,,2.0,0.3,4,,,
2447846,2005-08-17T18:36:37Z,-40.43,0.0,176.11,0.0,33.0,1.0,ML,,,,2.1,0.0,5,,,
2447848,2005-08-17T18:44:32Z,-43.18,0.0,175.05,0.1,33.0,0.0,ML,,,,2.8,0.3,9,,,
2447850,2005-08-17T18:53:15Z,-45.6,0.0,166.97,0.1,16.0,3.0,ML,,,,3.0,0.2,8,,,
2679715,2005-08-17T19:21:42Z,-39.89,0.0,176.83,0.0,12.0,0.0,ML,,,,2.3,0.2,7,,,
2447875,2005-08-17T20:21:31Z,-46.12,0.0,166.87,0.0,81.0,2.0,ML,,,,3.0,0.2,8,,,
2447878,2005-08-17T20:38:30Z,-40.22,0.0,176.47,0.0,33.0,0.0,ML,,,,2.4,0.2,7,,,
2447881,2005-08-17T20:43:43Z,-38.25,0.0,179.12,0.0,25.0,4.0,ML,,,,3.1,0.2,5,,,
2447883,2005-08-17T20:53:10Z,-38.61,0.0,176.55,0.0,60.0,1.0,ML,,,,2.5,0.1,3,,,
2447884,2005-08-17T20:58:19Z,-42.45,0.0,172.11,0.0,5.0,0.0,ML,,,,2.3,0.1,4,,,
2447885,2005-08-17T21:01:51Z,-39.32,0.0,173.78,0.0,19.0,2.0,ML,,,,1.8,0.1,3,,,
2447888,2005-08-17T21:09:57Z,-41.38,0.0,174.61,0.0,28.0,1.0,ML,,,,2.0,0.1,6,,,
2447895,2005-08-17T21:30:29Z,-41.93,0.0,173.55,0.0,25.0,2.0,ML,,,,2.5,0.3,10,,,
2447906,2005-08-17T21:58:58Z,-39.26,0.0,174.81,0.0,28.0,1.0,ML,,,,2.0,0.2,10,,,
2447924,2005-08-17T23:02:41Z,-39.52,0.0,175.6,0.0,19.0,1.0,ML,,,,2.0,0.2,15,,,
2447927,2005-08-17T23:13:25Z,-41.28,0.0,175.31,0.0,22.0,1.0,ML,,,,1.9,0.1,5,,,
2448103,2005-08-17T23:15:28Z,-45.26,0.0,166.87,0.0,24.0,1.0,ML,,,,2.6,0.1,7,,,
2447946,2005-08-18T00:22:23Z,-41.42,0.0,174.72,0.0,27.0,1.0,ML,,,,2.0,0.2,11,,,
2447962,2005-08-18T01:10:26Z,-37.14,0.0,177.32,0.0,120.0,6.0,ML,,,,2.6,0.2,4,,,
2447975,2005-08-18T01:47:54Z,-42.68,0.0,171.35,0.0,5.0,0.0,ML,,,,2.6,0.2,5,,,
2447996,2005-08-18T02:47:43Z,-42.69,0.0,171.35,0.0,12.0,0.0,ML,,,,3.3,0.3,6,,,
2447998,2005-08-18T02:53:24Z,-40.67,0.0,176.57,0.0,23.0,1.0,ML,,,,2.3,0.1,3,,,
2448005,2005-08-18T03:16:39Z,-38.42,0.0,176.1,0.0,156.0,3.0,ML,,,,3.5,0.3,12,,,
2672090,2005-08-18T03:17:45Z,-37.68,0.0,177.29,0.0,98.0,3.0,ML,,,,3.1,0.3,7,,,
2448012,2005-08-18T03:40:29Z,-39.51,0.0,175.74,0.0,12.0,0.0,ML,,,,1.5,0.1,3,,,
2448037,2005-08-18T04:44:08Z,-40.92,0.0,174.78,0.0,5.0,0.0,ML,,,,3.4,0.2,33,,,
2448039,2005-08-18T04:53:25Z,-38.37,0.1,175.77,0.1,195.0,7.0,ML,,,,3.4,0.3,10,,,
2677473,2005-08-18T05:15:43Z,-44.97,0.0,167.57,0.0,98.0,4.0,ML,,,,2.4,0.3,6,,,
2448047,2005-08-18T05:16:06Z,-40.39,0.0,175.07,0.0,5.0,0.0,ML,,,,2.2,0.2,10,,,
2448069,2005-08-18T06:39:04Z,-43.05,0.0,171.74,0.0,5.0,0.0,ML,,,,3.3,0.1,7,,,
2448072,2005-08-18T06:49:45Z,-38.14,0.0,178.53,0.0,43.0,1.0,ML,,,,2.2,0.1,3,,,
2448090,2005-08-18T08:05:45Z,-45.01,0.0,167.65,0.0,132.0,3.0,ML,,,,2.9,0.4,6,,,
2448114,2005-08-18T09:08:07Z,-41.18,0.0,173.63,0.0,67.0,3.0,ML,,,,1.6,nan,1,,,
2448143,2005-08-18T11:36:20Z,-39.13,0.0,177.42,0.0,50.0,3.0,ML,,,,3.5,0.2,16,,,
2448158,2005-08-18T13:05:27Z,-39.12,0.0,177.4,0.0,54.0,2.0,ML,,,,1.9,0.2,2,,,
2448160,2005-08-18T13:13:56Z,-42.47,0.0,172.77,0.0,8.0,2.0,ML,,,,2.8,0.3,18,,,
2448163,2005-08-18T13:33:11Z,-38.0,0.0,176.51,0.0,5.0,0.0,ML,,,,1.6,0.1,3,,,
2448164,2005-08-18T13:34:46Z,-35.6,0.1,178.7,0.1,202.0,15.0,ML,,,,3.1,0.1,3,,,
2448173,2005-08-18T14:17:17Z,-41.56,0.0,172.1,0.0,5.0,0.0,ML,,,,2.4,0.3,5,,,
2448174,2005-08-18T14:23:41Z,-45.15,0.0,166.93,0.0,12.0,0.0,ML,,,,2.1,0.1,3,,,
2448177,2005-08-18T14:33:55Z,-41.19,0.0,173.64,0.0,65.0,2.0,ML,,,,1.8,nan,1,,,
2677554,2005-08-18T14:34:48Z,-39.51,0.0,175.68,0.0,18.0,1.0,ML,,,,1.9,0.1,17,,,
2448188,2005-08-18T15:20:26Z,-36.67,0.1,-179.16,0.1,33.0,0.0,ML,,,,3.3,0.1,5,,,
2448194,2005-08-18T15:44:41Z,-41.08,0.0,175.79,0.0,27.0,1.0,ML,,,,1.8,0.1,5,,,
2677559,2005-08-18T15:46:36Z,-44.52,0.0,168.38,0.0,5.0,0.0,ML,,,,1.8,0.1,4,,,
2448206,2005-08-18T16:39:10Z,-41.39,0.0,172.23,0.0,5.0,0.0,ML,,,,2.4,0.1,4,,,
2448207,2005-08-18T16:41:17Z,-42.54,0.0,172.74,0.0,5.0,0.0,ML,,,,1.9,0.3,4,,,
2448208,2005-08-18T16:45:47Z,-40.9,0.0,174.7,0.0,60.0,1.0,ML,,,,2.4,0.2,7,,,
2448210,2005-08-18T16:51:11Z,-39.51,0.0,175.67,0.0,17.0,1.0,ML,,,,1.6,0.1,13,,,
2448212,2005-08-18T17:00:10Z,-39.84,0.0,176.6,0.0,12.0,0.0,ML,,,,2.3,0.2,16,,,
2448224,2005-08-18T17:57:57Z,-38.1,0.0,176.14,0.1,141.0,5.0,ML,,,,2.7,0.3,5,,,
2677568,2005-08-18T17:58:41Z,-40.76,0.0,175.94,0.0,24.0,1.0,ML,,,,1.9,0.2,4,,,
2448229,2005-08-18T18:24:09Z,-37.09,0.1,176.87,0.1,270.0,7.0,ML,,,,3.2,0.2,8,,,
2448231,2005-08-18T18:29:00Z,-40.68,0.0,176.57,0.0,23.0,1.0,ML,,,,1.8,0.0,2,,,
2448253,2005-08-18T19:50:49Z,-41.08,0.0,175.06,0.0,27.0,1.0,ML,,,,2.0,0.1,4,,,
2448257,2005-08-18T20:06:30Z,-37.95,0.0,176.14,0.0,139.0,1.0,ML,,,,2.8,0.2,3,,,
2448258,2005-08-18T20:14:19Z,-40.81,0.0,173.19,0.0,144.0,3.0,ML,,,,3.1,0.3,11,,,
2448272,2005-08-18T21:11:34Z,-40.43,0.0,176.29,0.0,32.0,1.0,ML,,,,2.1,0.3,3,,,
2448279,2005-08-18T21:35:47Z,-41.44,0.0,174.42,0.0,20.0,1.0,ML,,,,2.2,0.2,15,,,
2448282,2005-08-18T21:42:27Z,-41.03,0.0,175.94,0.0,31.0,1.0,ML,,,,2.3,0.2,8,,,
2448355,2005-08-19T02:11:47Z,-42.98,0.0,171.38,0.0,5.0,0.0,ML,,,,2.3,0.3,7,,,
2448370,2005-08-19T03:15:28Z,-44.32,0.0,168.0,0.0,5.0,0.0,ML,,,,2.8,0.2,8,,,
2672078,2005-08-19T03:17:42Z,-38.43,0.0,175.95,0.0,151.0,3.0,ML,,,,3.3,0.4,9,,,
2448385,2005-08-19T04:15:59Z,-38.9,0.0,175.95,0.0,112.0,2.0,ML,,,,2.9,0.2,6,,,
2448397,2005-08-19T05:00:48Z,-43.04,0.0,170.64,0.0,25.0,2.0,ML,,,,2.5,0.3,3,,,
2448452,2005-08-19T05:02:44Z,-39.56,0.0,175.64,0.0,20.0,1.0,ML,,,,2.0,0.2,13,,,
2448407,2005-08-19T05:48:08Z,-39.94,0.0,176.66,0.0,33.0,0.0,ML,,,,2.1,0.3,7,,,
2448409,2005-08-19T05:56:40Z,-39.52,0.0,175.65,0.0,14.0,1.0,ML,,,,2.0,0.1,7,,,
2448417,2005-08-19T06:26:25Z,-38.57,0.0,176.21,0.0,108.0,2.0,ML,,,,3.7,0.1,6,,,
2448438,2005-08-19T07:40:43Z,-45.24,0.0,166.95,0.0,28.0,2.0,ML,,,,2.2,0.1,3,,,
2448441,2005-08-19T07:51:03Z,-38.45,0.0,178.28,0.0,26.0,1.0,ML,,,,2.9,0.2,5,,,
2448449,2005-08-19T08:19:31Z,-41.29,0.0,174.56,0.0,31.0,1.0,ML,,,,2.4,0.2,16,,,
2448451,2005-08-19T08:30:50Z,-40.16,0.0,175.55,0.0,12.0,0.0,ML,,,,2.3,0.3,18,,,
2448453,2005-08-19T08:34:25Z,-39.0,0.0,174.01,0.0,5.0,0.0,ML,,,,1.5,0.1,3,,,
2448470,2005-08-19T09:26:48Z,-40.41,0.0,174.66,0.0,74.0,2.0,ML,,,,4.4,0.2,21,,,
2448484,2005-08-19T10:13:02Z,-38.13,0.0,177.08,0.0,57.0,2.0,ML,,,,2.3,0.2,4,,,
2448495,2005-08-19T10:54:26Z,-37.29,0.0,178.29,0.0,33.0,0.0,ML,,,,3.2,0.2,6,,,
2448499,2005-08-19T11:17:20Z,-41.17,0.0,175.39,0.0,19.0,1.0,ML,,,,2.2,0.2,6,,,
2448501,2005-08-19T11:23:59Z,-39.25,0.0,173.86,0.0,23.0,1.0,ML,,,,2.1,0.3,5,,,
2448514,2005-08-19T12:06:42Z,-38.71,0.0,178.59,0.0,12.0,0.0,ML,,,,2.5,0.1,5,,,
2683246,2005-08-19T12:40:43Z,-42.64,0.1,171.29,0.1,5.0,0.0,ML,,,,2.2,0.1,3,,,
2448522,2005-08-19T12:41:56Z,-37.28,0.0,177.44,0.0,127.0,2.0,ML,,,,2.6,0.1,4,,,
2448523,2005-08-19T12:46:33Z,-40.46,0.0,176.11,0.0,25.0,0.0,ML,,,,2.2,0.2,2,,,
2448533,2005-08-19T13:28:34Z,-39.17,0.0,177.83,0.0,21.0,0.0,ML,,,,2.2,0.1,2,,,
2448536,2005-08-19T13:34:19Z,-39.12,0.0,174.72,0.0,207.0,7.0,ML,,,,2.9,0.4,8,,,
2448541,2005-08-19T13:46:50Z,-40.62,0.0,174.23,0.0,59.0,2.0,ML,,,,2.0,0.2,5,,,
2448550,2005-08-19T14:17:09Z,-40.82,0.0,176.19,0.0,30.0,1.0,ML,,,,2.5,0.2,8,,,
2448573,2005-08-19T15:30:02Z,-38.23,0.1,176.1,0.1,154.0,6.0,ML,,,,3.0,0.2,6,,,
2448589,2005-08-19T16:30:24Z,-38.08,0.0,176.37,0.0,132.0,2.0,ML,,,,3.0,0.1,6,,,
2448594,2005-08-19T16:55:36Z,-38.44,0.1,176.15,0.1,173.0,5.0,ML,,,,2.3,0.1,4,,,
2448606,2005-08-19T17:32:21Z,-39.14,0.0,175.65,0.0,5.0,0.0,ML,,,,0.9,0.2,6,,,
2686378,2005-08-19T17:50:31Z,-38.16,0.0,176.58,0.0,5.0,0.0,ML,,,,1.5,0.2,6,,,
2448611,2005-08-19T17:50:42Z,-38.15,0.0,176.57,0.0,5.0,0.0,ML,,,,2.2,0.2,9,,,
2448612,2005-08-19T17:58:11Z,-39.06,0.0,177.58,0.0,43.0,4.0,ML,,,,2.1,0.0,3,,,
2448615,2005-08-19T18:06:01Z,-38.28,0.1,176.12,0.2,163.0,10.0,ML,,,,2.5,0.1,3,,,
2448628,2005-08-19T18:45:42Z,-41.61,0.0,173.88,0.0,12.0,0.0,ML,,,,1.8,0.2,7,,,
2448629,2005-08-19T18:49:16Z,-44.11,0.0,169.6,0.0,5.0,0.0,ML,,,,1.9,0.1,6,,,
2448636,2005-08-19T19:11:34Z,-39.0,0.0,178.02,0.0,24.0,2.0,ML,,,,2.3,0.2,3,,,
2683699,2005-08-19T19:13:03Z,-37.78,0.2,177.08,0.1,133.0,12.0,ML,,,,2.3,0.3,3,,,
2448638,2005-08-19T19:17:25Z,-39.17,0.0,174.45,0.0,12.0,0.0,ML,,,,2.2,0.2,17,,,
2448641,2005-08-19T19:28:38Z,-38.63,0.0,176.17,0.0,5.0,0.0,ML,,,,2.1,0.3,14,,,
2448657,2005-08-19T20:07:44Z,-41.02,0.0,175.5,0.0,19.0,1.0,ML,,,,2.7,0.2,8,,,
2448668,2005-08-19T20:43:13Z,-41.67,0.0,172.82,0.0,80.0,2.0,ML,,,,3.8,0.2,14,,,
2448684,2005-08-19T21:53:09Z,-41.08,0.0,175.06,0.0,28.0,0.0,ML,,,,2.2,0.2,7,,,
2448713,2005-08-19T23:39:39Z,-44.67,0.0,168.33,0.0,99.0,3.0,ML,,,,2.1,0.2,5,,,
2448732,2005-08-20T00:35:52Z,-38.12,0.1,176.46,0.2,5.0,0.0,ML,,,,1.4,0.3,3,,,
2448776,2005-08-20T03:27:29Z,-37.44,0.0,177.7,0.0,89.0,1.0,ML,,,,2.8,0.1,3,,,
2448793,2005-08-20T04:30:34Z,-38.61,0.0,175.79,0.0,151.0,2.0,ML,,,,3.8,0.1,6,,,
2448794,2005-08-20T04:33:13Z,-37.27,0.0,176.74,0.1,197.0,4.0,ML,,,,2.8,0.1,3,,,
2448798,2005-08-20T04:53:39Z,-46.15,0.1,165.8,0.1,33.0,0.0,ML,,,,3.0,0.3,5,,,
2448806,2005-08-20T05:21:50Z,-46.34,0.1,166.16,0.1,5.0,0.0,ML,,,,3.6,0.2,4,,,
2677471,2005-08-20T05:23:53Z,-40.08,0.0,176.88,0.0,12.0,0.0,ML,,,,2.5,0.2,7,,,
2677470,2005-08-20T05:24:36Z,-46.46,0.1,165.63,0.1,33.0,0.0,ML,,,,3.1,0.3,4,,,
2448809,2005-08-20T05:29:29Z,-45.23,0.0,166.78,0.1,5.0,0.0,ML,,,,2.8,0.2,7,,,
2448810,2005-08-20T05:30:54Z,-46.31,0.1,166.19,0.1,5.0,0.0,ML,,,,3.3,0.2,5,,,
2448814,2005-08-20T05:47:44Z,-41.36,0.0,175.97,0.0,25.0,3.0,ML,,,,2.0,0.2,5,,,
2448816,2005-08-20T05:54:43Z,-41.65,0.0,171.87,0.0,5.0,0.0,ML,,,,2.8,0.1,7,,,
2448817,2005-08-20T05:58:49Z,-45.17,0.0,167.48,0.0,70.0,4.0,ML,,,,2.4,0.2,4,,,
2448818,2005-08-20T06:04:38Z,-44.29,0.0,167.64,0.1,5.0,0.0,ML,,,,2.5,0.2,7,,,
2448819,2005-08-20T06:07:33Z,-41.37,0.0,175.95,0.0,26.0,2.0,ML,,,,2.8,0.1,4,,,
2448820,2005-08-20T06:15:58Z,-43.84,0.0,170.83,0.0,5.0,0.0,ML,,,,2.2,0.2,6,,,
2448832,2005-08-20T07:01:47Z,-40.15,0.0,176.59,0.0,5.0,0.0,ML,,,,2.5,0.2,13,,,
2448836,2005-08-20T07:18:43Z,-42.14,0.0,173.95,0.0,12.0,0.0,ML,,,,2.6,0.2,5,,,
2448847,2005-08-20T08:01:18Z,-41.37,0.0,175.97,0.0,26.0,3.0,ML,,,,1.9,0.1,4,,,
2448849,2005-08-20T08:10:02Z,-38.03,0.0,177.1,0.0,93.0,1.0,ML,,,,2.4,0.3,3,,,
2448850,2005-08-20T08:15:39Z,-44.4,0.0,168.8,0.1,21.0,2.0,ML,,,,1.9,0.3,4,,,
2679616,2005-08-20T08:17:14Z,-45.36,0.0,166.79,0.0,14.0,2.0,ML,,,,2.5,0.2,6,,,
2448857,2005-08-20T08:37:22Z,-40.74,0.0,175.04,0.0,5.0,0.0,ML,,,,2.2,0.2,20,,,
2448860,2005-08-20T08:45:58Z,-39.31,0.0,176.38,0.0,67.0,3.0,ML,,,,2.0,0.1,2,,,
2679700,2005-08-20T08:46:17Z,-41.25,0.0,172.58,0.0,5.0,0.0,ML,,,,2.3,0.2,4,,,
2448874,2005-08-20T09:37:21Z,-41.36,0.0,174.79,0.0,5.0,0.0,ML,,,,1.5,0.3,5,,,
2448886,2005-08-20T10:18:39Z,-39.0,0.0,175.25,0.0,5.0,1.0,ML,,,,3.1,0.2,25,,,
2448887,2005-08-20T10:21:36Z,-41.09,0.0,174.05,0.0,55.0,2.0,ML,,,,2.9,0.1,7,,,
2679717,2005-08-20T10:23:26Z,-41.42,0.0,174.25,0.0,31.0,1.0,ML,,,,1.9,0.1,9,,,
2448888,2005-08-20T10:24:21Z,-45.25,0.0,166.6,0.0,20.0,1.0,ML,,,,3.3,0.1,7,,,
2679725,2005-08-20T10:24:24Z,-39.75,0.0,176.6,0.0,33.0,0.0,ML,,,,1.8,0.1,3,,,
2448891,2005-08-20T10:35:24Z,-41.03,0.0,174.62,0.0,35.0,1.0,ML,,,,2.6,0.1,9,,,
2448896,2005-08-20T10:52:54Z,-38.09,0.0,176.71,0.0,7.0,1.0,ML,,,,1.8,0.2,5,,,
2448901,2005-08-20T11:10:02Z,-38.09,0.0,176.65,0.0,12.0,0.0,ML,,,,1.7,0.3,5,,,
