PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,mB,mB_Uncertainty,mB_StationCount,ML,ML_Uncertainty,ML_StationCount,M,M_Uncertainty,M_StationCount,Mw(mB),Mw(mB)_Uncertainty,Mw(mB)_StationCount,MLv,MLv_Uncertainty,MLv_StationCount
2014p638520,2014-08-25T06:04:16Z,-39.1,37.0,175.6,48.4,5.0,45.0,M,,,,0.9,0.2,7,0.7,nan,7,,,,0.7,0.2,7
2014p638714,2014-08-25T07:46:56Z,-40.65,2.7,175.87,2.7,17.0,3.0,M,,,,2.5,0.2,30,2.2,nan,30,,,,2.2,0.2,30
2014p638845,2014-08-25T08:56:44Z,-37.81,1.0,176.81,0.8,9.0,2.0,M,,,,2.4,0.2,18,2.2,nan,18,,,,2.2,0.1,18
2014p639006,2014-08-25T10:22:37Z,-39.48,0.8,175.72,0.5,17.0,1.0,M,,,,2.1,0.2,23,1.9,nan,23,,,,1.9,0.2,23
2014p639189,2014-08-25T12:00:45Z,-39.5,1.8,175.72,0.9,17.0,1.0,M,,,,1.2,0.3,8,1.1,nan,8,,,,1.1,0.2,8
2014p639194,2014-08-25T12:03:05Z,-37.86,3.9,178.45,8.8,16.0,5.0,M,,,,2.6,0.2,9,2.3,nan,9,,,,2.3,0.1,9
2014p639849,2014-08-25T17:51:25Z,-39.77,4.6,174.69,6.4,121.0,12.0,M,,,,2.2,0.1,2,2.0,nan,6,,,,2.0,0.2,6
2014p640316,2014-08-25T22:01:01Z,-39.51,9.2,175.66,6.5,14.0,11.0,M,,,,1.6,0.2,13,1.4,nan,13,,,,1.4,0.2,13
2014p640831,2014-08-26T02:34:56Z,-38.92,6.8,175.85,5.7,9.0,10.0,M,,,,1.4,0.3,8,1.2,nan,8,,,,1.2,0.3,8
2014p640990,2014-08-26T03:59:40Z,-41.34,1.3,174.33,1.4,54.0,3.0,M,,,,3.8,0.2,17,3.5,nan,17,,,,3.5,0.2,17
2014p641336,2014-08-26T07:04:09Z,-44.55,8.7,168.06,6.5,5.0,0.0,M,,,,2.8,0.2,9,2.7,nan,9,,,,2.7,0.2,9
2014p641450,2014-08-26T08:05:02Z,-38.93,3.6,175.84,5.6,9.0,8.0,M,,,,1.1,0.2,6,0.8,nan,6,,,,0.8,0.2,6
2014p641478,2014-08-26T08:20:00Z,-38.94,0.5,175.86,0.6,11.0,1.0,M,,,,1.8,0.2,19,1.6,nan,19,,,,1.6,0.1,19
2014p641508,2014-08-26T08:36:08Z,-39.6,4.1,174.27,6.1,264.0,6.0,M,,,,,,,2.2,nan,18,,,,2.2,0.3,18
2014p641758,2014-08-26T10:49:00Z,-38.92,0.7,175.86,1.0,11.0,2.0,M,,,,1.3,0.2,13,1.2,nan,13,,,,1.2,0.2,13
2014p641859,2014-08-26T11:43:01Z,-38.93,0.8,175.86,0.8,11.0,1.0,M,,,,1.2,0.2,10,1.0,nan,10,,,,1.0,0.2,10
2014p642001,2014-08-26T12:58:28Z,-38.93,0.4,175.84,0.6,11.0,1.0,M,,,,2.0,0.2,21,1.7,nan,21,,,,1.7,0.2,21
2014p642530,2014-08-26T17:40:00Z,-39.12,0.6,175.3,1.7,14.0,2.0,M,,,,1.1,0.1,8,0.7,nan,8,,,,0.7,0.2,8
2014p642825,2014-08-26T20:17:56Z,-39.3,3.7,175.49,4.6,11.0,7.0,M,,,,1.5,0.2,16,1.2,nan,16,,,,1.2,0.2,16
2014p643008,2014-08-26T21:55:08Z,-44.37,8.3,168.21,6.5,5.0,0.0,M,,,,3.0,0.2,13,2.8,nan,8,,,,2.8,0.2,8
2014p643013,2014-08-26T21:57:39Z,-41.18,2.2,172.97,3.7,148.0,4.0,M,,,,,,,2.0,nan,5,,,,2.0,0.5,5
2014p643016,2014-08-26T21:59:25Z,-40.45,4.4,175.06,2.8,12.0,0.0,M,,,,3.6,0.2,28,3.3,nan,28,,,,3.3,0.1,28
2014p643288,2014-08-27T00:24:20Z,-39.51,5.1,175.69,3.7,11.0,7.0,M,,,,1.5,0.3,13,1.4,nan,13,,,,1.4,0.2,13
2014p643304,2014-08-27T00:32:41Z,-36.7,4.6,177.57,5.8,204.0,7.0,M,,,,,,,3.2,nan,34,,,,3.2,0.3,34
2014p643416,2014-08-27T01:32:23Z,-38.61,2.3,175.56,2.6,178.0,5.0,M,,,,,,,2.6,nan,36,,,,2.6,0.3,36
2014p643639,2014-08-27T03:31:19Z,-36.71,7.6,177.28,7.9,257.0,7.0,M,,,,,,,3.3,nan,33,,,,3.3,0.3,33
2014p643692,2014-08-27T03:59:23Z,-37.18,3.4,177.37,6.6,133.0,7.0,M,,,,,,,2.6,nan,12,,,,2.6,0.2,12
2014p644029,2014-08-27T06:58:43Z,-40.36,0.9,176.54,1.6,16.0,1.0,M,,,,3.5,0.2,21,3.1,nan,21,,,,3.1,0.2,21
2014p644166,2014-08-27T08:12:00Z,-38.91,3.5,175.88,2.8,5.0,3.0,M,,,,1.7,0.2,16,1.6,nan,16,,,,1.6,0.2,16
2014p644322,2014-08-27T09:35:04Z,-39.48,1.0,175.71,0.9,15.0,1.0,M,,,,0.7,0.7,4,0.2,nan,2,,,,0.2,0.1,2
2014p644351,2014-08-27T09:50:21Z,-38.92,7.0,175.85,7.1,9.0,11.0,M,,,,1.4,0.3,7,1.5,nan,7,,,,1.5,0.3,7
2014p644355,2014-08-27T09:52:27Z,-38.91,3.7,175.84,4.3,10.0,6.0,M,,,,1.7,0.2,15,1.5,nan,15,,,,1.5,0.2,15
2014p644365,2014-08-27T09:57:46Z,-39.96,1.6,176.28,2.0,23.0,2.0,M,,,,3.4,0.2,42,3.1,nan,42,,,,3.1,0.2,42
2014p644429,2014-08-27T10:32:14Z,-38.28,0.9,177.4,0.9,51.0,2.0,M,,,,4.0,0.3,54,3.8,nan,54,,,,3.8,0.2,54
2014p644490,2014-08-27T11:04:46Z,-37.78,3.6,176.77,1.9,5.0,2.0,M,,,,2.2,0.2,15,2.1,nan,15,,,,2.1,0.1,15
2014p644523,2014-08-27T11:22:32Z,-40.53,3.9,178.78,3.9,33.0,0.0,M,,,,3.3,0.2,40,3.1,nan,40,,,,3.1,0.2,40
2014p644599,2014-08-27T12:02:45Z,-38.88,6.9,175.91,3.8,7.0,7.0,M,,,,1.6,0.2,7,1.3,nan,7,,,,1.3,0.2,7
2014p644718,2014-08-27T13:06:07Z,-39.13,4.4,175.29,6.7,12.0,11.0,M,,,,1.3,0.2,10,1.1,nan,10,,,,1.1,0.2,10
2014p644770,2014-08-27T13:33:47Z,-39.72,3.4,175.53,2.5,14.0,5.0,M,,,,1.9,0.3,9,1.7,nan,9,,,,1.7,0.3,9
2014p644913,2014-08-27T14:49:56Z,-38.91,3.4,175.87,2.7,5.0,5.0,M,,,,1.9,0.2,18,1.7,nan,18,,,,1.7,0.2,18
2014p645166,2014-08-27T17:04:34Z,-38.94,6.1,175.85,5.3,15.0,7.0,M,,,,1.5,0.3,8,1.3,nan,8,,,,1.3,0.3,8
2014p645195,2014-08-27T17:20:21Z,-38.46,5.4,175.78,12.3,170.0,9.0,M,,,,,,,2.1,nan,11,,,,2.1,0.3,11
2014p645217,2014-08-27T17:32:02Z,-37.73,1.1,177.4,1.1,62.0,2.0,M,,,,3.4,0.3,30,3.1,nan,30,,,,3.1,0.2,30
2014p645263,2014-08-27T17:56:45Z,-39.16,2.9,175.64,3.1,11.0,8.0,M,,,,1.1,0.2,6,0.8,nan,6,,,,0.8,0.2,6
2014p645347,2014-08-27T18:42:40Z,-39.23,7.1,175.39,10.1,21.0,40.0,M,,,,1.2,0.2,11,1.0,nan,11,,,,1.0,0.2,11
2014p645656,2014-08-27T21:25:43Z,-37.56,1.6,177.21,1.2,6.0,1.0,M,,,,2.9,0.3,8,2.7,nan,8,,,,2.7,0.2,8
2014p645662,2014-08-27T21:29:04Z,-37.56,2.4,177.22,2.0,5.0,2.0,M,,,,3.4,0.3,14,3.2,nan,14,,,,3.2,0.2,14
2014p645711,2014-08-27T21:55:12Z,-37.57,8.5,177.21,4.3,6.0,4.0,M,,,,2.8,0.3,6,2.6,nan,6,,,,2.6,0.2,6
2014p645727,2014-08-27T22:03:48Z,-37.56,1.5,177.2,1.2,7.0,1.0,M,,,,2.8,0.2,12,2.5,nan,12,,,,2.5,0.2,12
2014p645755,2014-08-27T22:18:28Z,-37.58,2.8,177.2,1.9,5.0,2.0,M,,,,3.0,0.3,12,2.8,nan,12,,,,2.8,0.2,12
2014p646589,2014-08-28T05:42:52Z,-37.53,2.0,177.23,1.8,7.0,2.0,M,,,,3.0,0.2,13,2.7,nan,13,,,,2.7,0.2,13
2014p646652,2014-08-28T06:16:28Z,-39.49,9.0,175.69,6.2,19.0,11.0,M,,,,1.2,0.3,8,1.1,nan,8,,,,1.1,0.3,8
2014p646825,2014-08-28T07:48:23Z,-37.57,1.9,177.22,2.9,5.0,1.0,M,,,,2.7,0.2,13,2.4,nan,13,,,,2.4,0.2,13
2014p647029,2014-08-28T09:37:57Z,-40.36,1.3,175.44,1.0,10.0,2.0,M,,,,3.4,0.2,21,3.1,nan,21,,,,3.1,0.2,21
2014p647275,2014-08-28T11:48:31Z,-45.45,3.2,167.23,4.1,147.0,5.0,M,,,,,,,3.1,nan,13,,,,3.1,0.4,13
2014p647460,2014-08-28T13:26:46Z,-39.52,1.9,175.72,0.9,19.0,2.0,M,,,,1.6,0.3,8,1.4,nan,8,,,,1.4,0.3,8
2014p647535,2014-08-28T14:06:53Z,-39.58,112.8,174.67,48.9,299.0,87.0,M,,,,,,,3.3,nan,13,,,,3.3,0.7,13
2014p647774,2014-08-28T16:14:13Z,-39.48,0.7,175.68,0.5,20.0,1.0,M,,,,2.8,0.2,24,2.5,nan,24,,,,2.5,0.2,24
2014p648212,2014-08-28T20:07:46Z,-39.23,4.4,175.39,4.4,13.0,9.0,M,,,,1.4,0.2,9,1.1,nan,9,,,,1.1,0.3,9
2014p648703,2014-08-29T00:29:03Z,-39.3,0.8,175.16,0.7,26.0,1.0,M,,,,3.5,0.3,35,3.3,nan,35,,,,3.3,0.3,35
2014p648726,2014-08-29T00:41:27Z,-43.57,1.5,172.64,0.9,13.0,3.0,M,,,,2.5,0.2,6,2.4,nan,6,,,,2.4,0.3,6
2014p648847,2014-08-29T01:46:01Z,-41.73,1.3,173.77,2.2,23.0,4.0,M,,,,2.7,0.2,16,2.6,nan,16,,,,2.6,0.2,16
2014p648907,2014-08-29T02:17:55Z,-38.78,3.9,175.29,4.6,214.0,7.0,M,,,,,,,2.5,nan,27,,,,2.5,0.3,27
2014p648997,2014-08-29T03:05:49Z,-38.62,1.8,176.2,2.1,6.0,3.0,M,,,,2.5,0.2,30,2.3,nan,30,,,,2.3,0.2,30
2014p649087,2014-08-29T03:53:54Z,-39.5,3.8,175.69,2.6,11.0,5.0,M,,,,1.9,0.3,18,1.7,nan,18,,,,1.7,0.3,18
2014p649101,2014-08-29T04:01:38Z,-39.48,1.1,175.65,1.6,23.0,2.0,M,,,,1.7,0.2,7,1.5,nan,7,,,,1.5,0.2,7
2014p649118,2014-08-29T04:10:13Z,-39.5,1.1,175.69,1.0,17.0,2.0,M,,,,1.5,0.3,13,1.3,nan,13,,,,1.3,0.2,13
2014p649151,2014-08-29T04:28:01Z,-37.78,2.5,176.63,4.1,148.0,5.0,M,,,,2.7,0.2,7,2.5,nan,16,,,,2.5,0.2,16
2014p649296,2014-08-29T05:45:05Z,-44.13,3.2,168.75,4.2,5.0,0.0,M,,,,2.9,0.1,8,2.8,nan,8,,,,2.8,0.1,8
2014p649307,2014-08-29T05:51:45Z,-39.49,8.2,175.73,5.3,12.0,10.0,M,,,,1.5,0.3,9,1.3,nan,9,,,,1.3,0.3,9
2014p649727,2014-08-29T09:34:39Z,-39.54,5.5,175.67,4.3,12.0,8.0,M,,,,1.6,0.4,12,1.4,nan,12,,,,1.4,0.3,12
2014p650124,2014-08-29T13:05:50Z,-47.89,10.1,165.28,9.8,12.0,0.0,M,,,,4.4,0.2,10,4.2,nan,10,,,,4.2,0.2,10
2014p650395,2014-08-29T15:30:32Z,-37.05,5.0,177.35,4.4,162.0,9.0,M,,,,,,,2.6,nan,12,,,,2.6,0.2,12
2014p650433,2014-08-29T15:50:45Z,-36.64,8.3,177.07,19.0,210.0,15.0,M,,,,,,,2.7,nan,12,,,,2.7,0.3,12
2014p650459,2014-08-29T16:04:43Z,-39.49,5.4,175.67,4.0,16.0,7.0,M,,,,1.8,0.3,17,1.6,nan,17,,,,1.6,0.2,17
2014p650586,2014-08-29T17:12:29Z,-39.47,5.0,175.75,4.3,7.0,8.0,M,,,,1.9,0.3,13,1.8,nan,13,,,,1.8,0.3,13
2014p650898,2014-08-29T19:58:35Z,-39.48,1.5,175.7,1.0,21.0,1.0,M,,,,1.3,0.4,7,1.1,nan,7,,,,1.1,0.4,7
2014p651062,2014-08-29T21:26:00Z,-42.66,1.1,172.84,1.6,42.0,2.0,M,,,,2.8,0.3,8,2.8,nan,8,,,,2.8,0.3,8
2014p651296,2014-08-29T23:30:54Z,-39.51,6.4,175.7,4.3,15.0,8.0,M,,,,1.5,0.4,7,1.3,nan,7,,,,1.3,0.5,7
2014p651659,2014-08-30T02:44:18Z,-40.64,0.8,175.94,1.7,33.0,2.0,M,,,,3.6,0.2,32,3.3,nan,32,,,,3.3,0.2,32
2014p651756,2014-08-30T03:35:58Z,-39.54,7.7,175.65,5.2,14.0,14.0,M,,,,1.5,0.4,8,1.3,nan,8,,,,1.3,0.4,8
2014p652112,2014-08-30T06:45:36Z,-39.48,8.6,175.7,6.0,17.0,10.0,M,,,,1.4,0.5,8,1.2,nan,8,,,,1.2,0.5,8
2014p652123,2014-08-30T06:51:36Z,-37.8,3.6,176.39,2.8,199.0,5.0,M,,,,,,,2.8,nan,30,,,,2.8,0.4,30
2014p652133,2014-08-30T06:56:54Z,-44.08,3.5,169.63,3.0,5.0,0.0,M,,,,2.8,0.3,9,2.3,nan,4,,,,2.3,0.1,4
2014p652237,2014-08-30T07:52:24Z,-39.5,9.4,175.7,5.1,16.0,12.0,M,,,,1.2,0.4,5,1.0,nan,5,,,,1.0,0.5,5
2014p652539,2014-08-30T10:33:10Z,-36.98,4.8,177.65,7.5,170.0,7.0,M,,,,,,,2.9,nan,18,,,,2.9,0.4,18
2014p652600,2014-08-30T11:05:52Z,-36.84,62.1,177.16,37.3,209.0,84.0,M,,,,,,,2.7,nan,8,,,,2.7,0.3,8
2014p652763,2014-08-30T12:32:36Z,-39.32,1.4,175.63,1.7,31.0,2.0,M,,,,1.3,0.3,7,1.0,nan,7,,,,1.0,0.3,7
2014p653017,2014-08-30T14:47:57Z,-39.41,0.9,177.02,1.2,24.0,2.0,M,,,,2.7,0.2,30,2.5,nan,30,,,,2.5,0.1,30
2014p653100,2014-08-30T15:31:43Z,-38.66,0.8,177.96,1.7,52.0,2.0,M,,,,3.0,0.2,20,2.8,nan,20,,,,2.8,0.2,20
2014p653139,2014-08-30T15:52:49Z,-39.02,1.0,175.9,1.7,6.0,3.0,M,,,,1.3,0.3,6,1.3,nan,6,,,,1.3,0.3,6
2014p653246,2014-08-30T16:49:51Z,-40.38,0.7,176.05,1.0,14.0,1.0,M,,,,3.7,0.2,20,3.3,nan,20,,,,3.3,0.2,20
2014p654037,2014-08-30T23:51:29Z,-39.5,1.6,175.7,1.1,19.0,2.0,M,,,,1.4,0.4,8,1.2,nan,8,,,,1.2,0.4,8
2014p654280,2014-08-31T02:00:49Z,-38.91,1.0,177.64,1.5,34.0,3.0,M,,,,3.5,0.2,22,3.3,nan,22,,,,3.3,0.2,22
2014p654319,2014-08-31T02:21:37Z,-39.49,4.9,175.68,4.4,17.0,8.0,M,,,,1.7,0.2,12,1.5,nan,12,,,,1.5,0.2,12
2014p655265,2014-08-31T10:45:30Z,-39.55,4.8,175.61,3.5,13.0,7.0,M,,,,1.8,0.3,19,1.6,nan,19,,,,1.6,0.3,19
2014p655704,2014-08-31T14:39:20Z,-38.93,2.3,175.05,3.0,219.0,3.0,M,,,,,,,4.2,nan,54,,,,4.2,0.4,54
2014p655849,2014-08-31T15:56:22Z,-40.35,0.9,176.71,1.7,15.0,1.0,M,,,,3.5,0.2,23,3.1,nan,23,,,,3.1,0.2,23
2014p655913,2014-08-31T16:30:43Z,-37.2,46.8,178.36,17.1,94.0,28.0,M,,,,2.8,0.3,11,2.7,nan,13,,,,2.7,0.3,13
2014p655940,2014-08-31T16:44:51Z,-40.69,0.7,175.33,1.3,31.0,1.0,M,,,,2.9,0.2,18,2.7,nan,18,,,,2.7,0.2,18
2014p655993,2014-08-31T17:13:15Z,-38.89,2.8,175.88,2.6,4.0,3.0,M,,,,1.8,0.3,20,1.6,nan,20,,,,1.6,0.3,20
2014p656176,2014-08-31T18:51:05Z,-39.26,1.3,175.0,1.0,29.0,3.0,M,,,,2.4,0.2,20,2.1,nan,20,,,,2.1,0.2,20
2014p656182,2014-08-31T18:54:08Z,-44.28,2.8,170.06,2.6,12.0,0.0,M,,,,3.0,0.1,12,2.9,nan,15,,,,2.9,0.3,15
2014p656200,2014-08-31T19:04:15Z,-40.61,4.1,175.87,4.0,29.0,10.0,M,,,,1.2,0.2,6,1.0,nan,6,,,,1.0,0.2,6
2014p656258,2014-08-31T19:34:42Z,-37.63,5.9,176.36,8.3,311.0,8.0,M,,,,,,,3.0,nan,36,,,,3.0,0.2,36
2014p656389,2014-08-31T20:44:11Z,-41.92,11.0,177.74,10.4,33.0,0.0,M,,,,3.1,0.2,14,3.0,nan,14,,,,3.0,0.2,14
2014p656501,2014-08-31T21:44:02Z,-39.53,1.5,175.65,0.9,19.0,1.0,M,,,,1.6,0.3,8,1.4,nan,8,,,,1.4,0.2,8
2014p656740,2014-08-31T23:51:15Z,-39.09,2.0,176.07,1.3,18.0,4.0,M,,,,1.8,0.2,12,1.5,nan,12,,,,1.5,0.2,12
2014p656821,2014-09-01T00:35:55Z,-39.48,1.1,175.68,0.9,19.0,2.0,M,,,,1.7,0.2,13,1.4,nan,14,,,,1.4,0.2,14
2014p656939,2014-09-01T01:37:29Z,-39.18,1.6,174.86,1.3,31.0,4.0,M,,,,2.3,0.2,15,2.1,nan,15,,,,2.1,0.3,15
2014p657317,2014-09-01T04:59:02Z,-39.07,12.4,175.57,6.0,4.0,10.0,M,,,,1.7,0.3,6,1.4,nan,6,,,,1.4,0.2,6
2014p657679,2014-09-01T08:11:28Z,-45.03,2.1,167.7,3.1,81.0,3.0,M,,,,3.1,0.3,12,2.6,nan,5,,,,2.6,0.3,5
2014p657910,2014-09-01T10:14:43Z,-39.23,1.7,175.36,1.6,15.0,1.0,M,,,,1.4,0.6,6,1.1,nan,6,,,,1.1,0.4,6
2014p657913,2014-09-01T10:16:32Z,-40.89,1.1,174.71,1.2,16.0,2.0,M,,,,3.0,0.2,21,2.7,nan,20,,,,2.7,0.2,20
2014p657997,2014-09-01T11:01:09Z,-39.24,1.2,174.93,1.1,23.0,3.0,M,,,,2.9,0.2,23,2.7,nan,23,,,,2.7,0.2,23
2014p658039,2014-09-01T11:23:33Z,-43.69,4.2,169.43,4.0,5.0,0.0,M,,,,2.8,0.3,12,2.4,nan,6,,,,2.4,0.3,6
2014p658299,2014-09-01T13:41:48Z,-37.1,5.9,177.49,4.0,12.0,0.0,M,,,,3.0,0.1,10,2.8,nan,10,,,,2.8,0.1,10
2014p658342,2014-09-01T14:05:03Z,-40.97,0.7,175.58,0.8,27.0,1.0,M,,,,3.4,0.2,18,3.0,nan,18,,,,3.0,0.2,18
2014p658453,2014-09-01T15:04:14Z,-39.22,2.8,175.1,1.4,26.0,3.0,M,,,,1.8,0.3,10,1.6,nan,10,,,,1.6,0.2,10
2014p658470,2014-09-01T15:12:59Z,-39.24,2.5,175.09,3.3,24.0,8.0,M,,,,2.5,0.4,12,2.2,nan,12,,,,2.2,0.3,12
2014p658879,2014-09-01T18:50:48Z,-37.02,10.0,176.57,29.8,315.0,21.0,M,,,,,,,2.9,nan,10,,,,2.9,0.2,10
2014p658908,2014-09-01T19:06:41Z,-38.85,7.4,175.97,5.2,13.0,11.0,M,,,,1.8,0.2,6,1.6,nan,6,,,,1.6,0.3,6
2014p659111,2014-09-01T20:54:46Z,-39.47,0.8,175.7,0.5,19.0,1.0,M,,,,3.0,0.2,29,2.7,nan,29,,,,2.7,0.2,29
2014p659476,2014-09-02T00:08:38Z,-35.75,7.0,179.33,13.1,33.0,0.0,M,,,,4.1,0.2,17,3.9,nan,17,,,,3.9,0.2,17
2014p659651,2014-09-02T01:42:28Z,-43.55,2.1,172.71,1.2,9.0,3.0,M,,,,3.2,0.2,6,3.1,nan,17,,,,3.1,0.4,17
2014p659843,2014-09-02T03:24:44Z,-38.79,0.4,176.01,0.7,10.0,1.0,M,,,,2.4,0.2,19,2.2,nan,19,,,,2.2,0.3,19
2014p659865,2014-09-02T03:35:58Z,-37.46,4.1,176.56,7.5,215.0,8.0,M,,,,2.8,0.2,6,2.7,nan,15,,,,2.7,0.2,15
2014p659987,2014-09-02T04:41:16Z,-39.3,20.9,175.11,15.8,29.0,12.0,M,,,,1.7,0.3,9,1.5,nan,9,,,,1.5,0.2,9
2014p660339,2014-09-02T07:49:03Z,-45.14,2.8,167.54,4.1,125.0,5.0,M,,,,,,,3.0,nan,9,,,,3.0,0.2,9
2014p660532,2014-09-02T09:31:38Z,-38.59,0.9,176.19,0.7,8.0,1.0,M,,,,1.9,0.3,7,1.5,nan,7,,,,1.5,0.4,7
2014p660558,2014-09-02T09:45:42Z,-37.95,0.7,176.48,0.9,7.0,1.0,M,,,,1.8,0.5,7,1.5,nan,7,,,,1.5,0.5,7
2014p660720,2014-09-02T11:11:35Z,-39.24,1.9,175.24,1.8,14.0,4.0,M,,,,1.3,0.1,6,1.0,nan,6,,,,1.0,0.3,6
2014p660969,2014-09-02T13:24:47Z,-38.06,4.9,178.84,3.3,33.0,0.0,M,,,,3.1,0.2,12,2.8,nan,12,,,,2.8,0.2,12
2014p661076,2014-09-02T14:22:18Z,-38.28,0.6,176.41,0.6,6.0,1.0,M,,,,1.4,0.3,6,1.1,nan,6,,,,1.1,0.3,6
2014p661137,2014-09-02T14:54:04Z,-39.82,2.7,173.86,4.8,192.0,6.0,M,,,,,,,2.2,nan,12,,,,2.2,0.4,12
2014p661239,2014-09-02T15:48:47Z,-39.48,1.5,175.69,0.7,20.0,1.0,M,,,,1.6,0.2,15,1.4,nan,15,,,,1.4,0.2,15
2014p661332,2014-09-02T16:37:43Z,-44.84,3.5,168.68,2.4,8.0,4.0,M,,,,3.8,0.2,10,3.7,nan,10,,,,3.7,0.2,10
2014p661501,2014-09-02T18:08:00Z,-39.25,4.1,175.24,4.9,18.0,6.0,M,,,,1.4,0.2,6,1.1,nan,6,,,,1.1,0.3,6
2014p661647,2014-09-02T19:27:13Z,-39.5,3.0,175.73,3.3,18.0,2.0,M,,,,1.2,0.4,7,1.0,nan,7,,,,1.0,0.4,7
2014p661665,2014-09-02T19:35:25Z,-37.07,4.7,176.92,5.3,199.0,7.0,M,,,,,,,2.9,nan,27,,,,2.9,0.3,27
2014p661701,2014-09-02T19:54:36Z,-39.49,1.5,175.7,1.0,17.0,1.0,M,,,,1.2,0.4,10,1.1,nan,11,,,,1.1,0.3,11
2014p662209,2014-09-03T00:25:24Z,-38.98,1.5,173.93,2.1,5.0,2.0,M,,,,2.5,0.3,13,2.2,nan,13,,,,2.2,0.3,13
2014p662235,2014-09-03T00:39:03Z,-39.13,0.6,175.39,1.1,11.0,2.0,M,,,,1.7,0.3,12,1.4,nan,12,,,,1.4,0.2,12
2014p662530,2014-09-03T03:16:28Z,-39.24,3.3,175.37,2.1,20.0,5.0,M,,,,1.2,0.1,11,1.0,nan,11,,,,1.0,0.1,11
2014p662568,2014-09-03T03:36:23Z,-37.98,1.0,176.8,0.8,11.0,2.0,M,,,,2.1,0.2,9,1.9,nan,9,,,,1.9,0.2,9
2014p662688,2014-09-03T04:40:27Z,-39.28,2.7,175.31,1.7,29.0,2.0,M,,,,1.2,0.2,8,1.0,nan,8,,,,1.0,0.3,8
2014p662776,2014-09-03T05:27:03Z,-44.15,2.8,168.76,3.6,5.0,0.0,M,,,,2.7,0.1,7,2.6,nan,7,,,,2.6,0.2,7
2014p662777,2014-09-03T05:27:45Z,-40.42,3.2,174.08,3.7,84.0,8.0,M,,,,2.4,0.2,6,2.3,nan,15,,,,2.3,0.2,15
2014p662879,2014-09-03T06:23:43Z,-39.48,2.3,175.7,1.6,20.0,2.0,M,,,,1.3,0.3,10,1.1,nan,10,,,,1.1,0.3,10
2014p662928,2014-09-03T06:48:20Z,-38.13,1.0,176.48,1.4,10.0,2.0,M,,,,1.8,0.2,6,1.6,nan,6,,,,1.6,0.2,6
2014p663001,2014-09-03T07:28:32Z,-39.44,2.7,175.76,0.8,16.0,2.0,M,,,,0.9,0.4,7,0.8,nan,7,,,,0.8,0.3,7
2014p663147,2014-09-03T08:45:05Z,-37.21,4.6,177.65,5.5,34.0,10.0,M,,,,3.0,0.2,20,2.8,nan,20,,,,2.8,0.1,20
2014p663155,2014-09-03T08:49:23Z,-37.29,6.4,177.72,5.5,93.0,5.0,M,,,,2.3,0.2,8,2.2,nan,10,,,,2.2,0.2,10
2014p663455,2014-09-03T11:29:26Z,-39.54,1.0,177.14,1.5,31.0,2.0,M,,,,2.7,0.3,14,2.3,nan,14,,,,2.3,0.2,14
2014p663573,2014-09-03T12:31:46Z,-34.63,8.1,179.44,18.4,33.0,0.0,M,4.4,nan,1,3.9,0.3,22,3.8,nan,22,3.6,0.4,1,3.8,0.3,22
2014p663593,2014-09-03T12:42:46Z,-39.12,3.7,175.9,5.5,72.0,14.0,M,,,,1.1,0.4,8,1.0,nan,8,,,,1.0,0.4,8
2014p663656,2014-09-03T13:16:07Z,-39.29,1.5,175.15,1.4,28.0,2.0,M,,,,1.6,0.2,13,1.3,nan,13,,,,1.3,0.2,13
2014p663676,2014-09-03T13:26:38Z,-39.12,3.2,175.1,4.8,26.0,4.0,M,,,,1.6,0.2,12,1.3,nan,12,,,,1.3,0.2,12
2014p663835,2014-09-03T14:51:43Z,-36.63,6.8,177.52,4.9,227.0,7.0,M,,,,,,,2.9,nan,22,,,,2.9,0.3,22
2014p663994,2014-09-03T16:16:22Z,-41.2,2.3,175.05,2.5,10.0,4.0,M,,,,2.1,0.3,21,1.9,nan,21,,,,1.9,0.2,21
2014p663999,2014-09-03T16:18:44Z,-41.21,0.9,175.02,1.0,17.0,1.0,M,,,,3.4,0.2,21,3.2,nan,21,,,,3.2,0.1,21
2014p664487,2014-09-03T20:39:08Z,-44.7,4.6,166.67,5.6,12.0,0.0,M,,,,3.6,0.2,9,3.3,nan,9,,,,3.3,0.1,9
2014p664673,2014-09-03T22:19:05Z,-39.26,1.1,175.08,1.1,29.0,3.0,M,,,,1.9,0.2,12,1.6,nan,12,,,,1.6,0.2,12
2014p664704,2014-09-03T22:34:47Z,-36.32,14.9,179.25,10.8,33.0,0.0,M,,,,3.8,0.2,12,3.6,nan,12,,,,3.6,0.1,12
2014p665545,2014-09-04T06:02:25Z,-39.13,0.5,175.65,0.6,5.0,1.0,M,,,,1.7,0.5,9,1.4,nan,9,,,,1.4,0.4,9
2014p665698,2014-09-04T07:23:44Z,-35.98,9.8,177.81,10.8,255.0,13.0,M,,,,3.2,0.3,9,3.0,nan,12,,,,3.0,0.2,12
2014p666440,2014-09-04T13:59:22Z,-41.43,2.9,172.34,4.0,153.0,5.0,M,,,,,,,2.4,nan,8,,,,2.4,0.2,8
2014p666453,2014-09-04T14:06:33Z,-38.33,1.9,175.98,1.9,168.0,3.0,M,,,,,,,2.7,nan,43,,,,2.7,0.4,43
