PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,MS,MS_Uncertainty,MS_StationCount,Mw,Mw_Uncertainty,Mw_StationCount,ML,ML_Uncertainty,ML_StationCount,Md,Md_Uncertainty,Md_StationCount
1687585,1985-01-06T11:56:25Z,-41.32,0.0,174.2,0.0,44.0,1.0,ML,,,,,,,3.1,nan,1,3.0,0.1,3
1566431,1985-01-06T15:35:57Z,-36.6,0.2,177.53,0.1,12.0,0.0,ML,,,,,,,4.1,0.1,4,,,
1566432,1985-01-06T15:46:04Z,-36.96,0.1,177.37,0.0,12.0,0.0,ML,,,,,,,3.8,0.1,4,,,
1566433,1985-01-06T16:01:22Z,-37.25,0.1,177.32,0.1,12.0,0.0,ML,,,,,,,3.6,0.2,4,,,
1566434,1985-01-06T16:11:00Z,-36.74,0.2,177.42,0.1,12.0,0.0,ML,,,,,,,4.0,0.1,4,,,
1566435,1985-01-06T16:13:32Z,-36.85,0.2,177.49,0.1,12.0,0.0,ML,,,,,,,3.8,0.2,4,,,
1566436,1985-01-06T16:20:33Z,-36.8,0.2,177.53,0.1,12.0,0.0,ML,,,,,,,3.8,0.2,4,,,
1566437,1985-01-06T16:35:55Z,-36.76,0.1,177.53,0.0,12.0,0.0,ML,,,,,,,4.4,0.2,4,,,
1566438,1985-01-06T16:40:28Z,-36.75,0.2,177.54,0.1,12.0,0.0,ML,,,,,,,4.2,0.2,4,,,
1566439,1985-01-06T17:09:53Z,-36.59,0.1,177.61,0.1,12.0,0.0,ML,,,,,,,5.1,0.4,6,,,
1566440,1985-01-06T17:21:11Z,-36.77,0.1,177.47,0.0,12.0,0.0,ML,,,,,,,4.1,0.2,4,,,
1566441,1985-01-06T17:33:23Z,-36.9,0.1,177.45,0.0,12.0,0.0,ML,,,,,,,4.0,0.2,4,,,
1566442,1985-01-06T17:43:38Z,-36.75,0.2,177.52,0.1,12.0,0.0,ML,,,,,,,4.6,0.4,3,,,
1566443,1985-01-06T17:59:59Z,-36.83,0.2,177.47,0.1,12.0,0.0,ML,,,,,,,4.3,0.3,3,,,
1566444,1985-01-06T18:08:44Z,-36.78,0.1,177.52,0.0,12.0,0.0,ML,,,,,,,4.3,0.2,3,,,
1566445,1985-01-06T18:20:19Z,-36.68,0.1,177.39,0.0,12.0,0.0,ML,,,,,,,4.0,0.1,4,,,
1566446,1985-01-06T18:24:23Z,-36.82,0.1,177.44,0.1,12.0,0.0,ML,,,,,,,3.8,0.2,3,,,
1566447,1985-01-06T18:25:41Z,-36.66,0.1,177.44,0.0,12.0,0.0,ML,,,,,,,4.3,0.1,3,,,
1566448,1985-01-06T18:29:04Z,-36.72,0.1,177.47,0.0,12.0,0.0,ML,,,,,,,4.1,0.3,4,,,
1566449,1985-01-06T18:32:05Z,-36.61,0.1,177.57,0.1,12.0,0.0,Mw,5.3,nan,0,5.6,nan,0,5.6,0.4,6,,,
1566450,1985-01-06T18:36:53Z,-36.88,0.2,177.43,0.0,12.0,0.0,ML,,,,,,,4.5,0.1,2,,,
1566451,1985-01-06T18:40:48Z,-36.82,0.1,177.49,0.1,12.0,0.0,ML,,,,,,,4.5,0.1,2,,,
1566452,1985-01-06T18:45:20Z,-36.64,0.1,177.62,0.1,12.0,0.0,ML,,,,,,,5.2,0.4,6,,,
1566453,1985-01-06T18:49:07Z,-36.65,0.2,177.42,0.1,12.0,0.0,ML,,,,,,,4.0,0.2,3,,,
1566454,1985-01-06T18:50:30Z,-36.8,0.0,177.4,0.0,12.0,0.0,ML,,,,,,,3.8,nan,3,,,
1566455,1985-01-06T18:52:18Z,-36.66,0.3,177.52,0.1,12.0,0.0,ML,,,,,,,4.4,0.1,2,,,
1566456,1985-01-06T18:59:34Z,-36.69,0.3,177.57,0.1,12.0,0.0,ML,,,,,,,3.8,0.3,3,,,
1566457,1985-01-06T19:04:20Z,-36.75,0.1,177.45,0.1,12.0,0.0,ML,,,,,,,4.3,0.1,2,,,
1566458,1985-01-06T19:10:42Z,-36.7,0.4,177.53,0.1,12.0,0.0,ML,,,,,,,3.9,0.2,4,,,
1566459,1985-01-06T19:14:44Z,-36.61,0.1,177.54,0.0,12.0,0.0,ML,,,,,,,3.9,0.3,3,,,
1566460,1985-01-06T19:17:27Z,-36.7,0.1,177.45,0.0,12.0,0.0,ML,,,,,,,4.1,0.3,3,,,
1566461,1985-01-06T19:18:47Z,-37.08,0.1,177.48,0.0,12.0,0.0,ML,,,,,,,4.4,0.3,3,,,
1566462,1985-01-06T19:21:04Z,-36.61,0.1,177.49,0.0,12.0,0.0,ML,,,,,,,4.7,0.2,3,,,
1566463,1985-01-06T19:25:02Z,-36.68,0.1,177.47,0.0,12.0,0.0,ML,,,,,,,3.8,0.1,4,,,
1566464,1985-01-06T19:28:33Z,-36.69,0.1,177.41,0.0,12.0,0.0,ML,,,,,,,4.0,0.1,4,,,
1566465,1985-01-06T19:29:28Z,-36.66,0.1,177.53,0.1,12.0,0.0,ML,,,,,,,4.0,0.2,3,,,
1566466,1985-01-06T19:30:47Z,-36.63,0.2,177.53,0.1,12.0,0.0,ML,,,,,,,5.5,0.4,5,,,
1566467,1985-01-06T19:39:55Z,-36.68,0.1,177.55,0.1,12.0,0.0,ML,,,,,,,4.1,0.4,4,,,
1566468,1985-01-06T19:41:35Z,-36.55,0.1,177.61,0.1,12.0,0.0,ML,,,,,,,4.3,0.3,4,,,
1566469,1985-01-06T19:53:41Z,-36.67,0.1,177.29,0.1,12.0,0.0,ML,,,,,,,4.2,0.1,2,,,
1566470,1985-01-06T19:57:49Z,-37.08,0.1,177.33,0.0,12.0,0.0,ML,,,,,,,3.7,0.1,4,,,
1566471,1985-01-06T19:58:27Z,-36.95,0.2,177.5,0.0,12.0,0.0,ML,,,,,,,4.1,0.3,3,,,
1566472,1985-01-06T20:04:57Z,-36.65,0.1,177.36,0.0,12.0,0.0,ML,,,,,,,4.0,0.1,3,,,
1566473,1985-01-06T20:23:38Z,-36.92,0.1,177.52,0.0,12.0,0.0,ML,,,,,,,3.9,0.1,3,,,
1566474,1985-01-06T20:32:29Z,-36.79,0.1,177.49,0.0,12.0,0.0,ML,,,,,,,4.6,0.3,2,,,
1566475,1985-01-06T20:39:31Z,-36.58,0.1,177.62,0.1,12.0,0.0,ML,,,,,,,4.3,0.2,4,,,
1566476,1985-01-06T20:58:19Z,-36.6,0.1,177.58,0.1,12.0,0.0,ML,,,,,,,4.7,0.5,3,,,
1566477,1985-01-06T21:07:36Z,-37.02,0.1,177.53,0.1,12.0,0.0,ML,,,,,,,3.8,0.3,4,,,
1566478,1985-01-06T21:11:49Z,-36.57,0.1,177.49,0.1,12.0,0.0,ML,,,,,,,4.2,0.1,4,,,
1566479,1985-01-06T21:21:34Z,-36.7,0.2,177.44,0.1,12.0,0.0,ML,,,,,,,4.1,0.1,4,,,
1687586,1985-01-06T21:26:48Z,-41.68,0.0,174.25,0.0,14.0,1.0,ML,,,,,,,2.2,0.2,9,,,
1566480,1985-01-06T21:31:14Z,-36.87,0.1,177.47,0.0,12.0,0.0,ML,,,,,,,4.2,0.3,4,,,
1566481,1985-01-06T21:53:50Z,-36.69,0.1,177.44,0.0,12.0,0.0,ML,,,,,,,3.9,0.1,4,,,
1566482,1985-01-06T21:58:14Z,-36.69,0.0,177.39,0.0,12.0,0.0,ML,,,,,,,4.2,0.2,4,,,
1566483,1985-01-06T21:58:55Z,-37.17,0.0,177.25,0.0,12.0,0.0,ML,,,,,,,3.9,0.2,4,,,
1566484,1985-01-06T22:04:13Z,-36.64,0.1,177.67,0.1,12.0,0.0,ML,,,,,,,3.8,0.3,4,,,
1566485,1985-01-06T22:07:07Z,-36.72,0.2,177.48,0.1,12.0,0.0,ML,,,,,,,3.9,0.2,4,,,
1566486,1985-01-06T22:09:51Z,-36.75,0.2,177.54,0.1,12.0,0.0,ML,,,,,,,3.9,0.3,4,,,
1566487,1985-01-06T22:18:43Z,-36.77,0.1,177.45,0.0,12.0,0.0,ML,,,,,,,4.0,0.1,4,,,
1566488,1985-01-06T22:27:23Z,-36.77,0.1,177.42,0.0,12.0,0.0,ML,,,,,,,3.9,0.2,4,,,
1566489,1985-01-06T22:34:03Z,-36.97,0.1,177.33,0.1,12.0,0.0,ML,,,,,,,3.7,0.2,4,,,
1566490,1985-01-06T22:35:33Z,-36.84,0.1,177.4,0.0,12.0,0.0,ML,,,,,,,3.7,0.1,4,,,
1566491,1985-01-06T22:36:25Z,-36.9,0.1,177.41,0.0,12.0,0.0,ML,,,,,,,3.8,0.1,3,,,
1566492,1985-01-06T22:38:46Z,-36.57,0.1,177.31,0.0,12.0,0.0,ML,,,,,,,4.4,0.2,4,,,
1566493,1985-01-06T22:42:08Z,-36.7,0.1,177.49,0.0,12.0,0.0,ML,,,,,,,4.0,0.1,4,,,
1566494,1985-01-06T22:58:44Z,-36.78,0.1,177.41,0.0,12.0,0.0,ML,,,,,,,4.3,0.3,4,,,
1566495,1985-01-06T23:03:02Z,-36.78,0.2,177.55,0.1,12.0,0.0,ML,,,,,,,4.0,0.2,4,,,
1566496,1985-01-06T23:11:30Z,-36.69,0.2,177.34,0.1,12.0,0.0,ML,,,,,,,3.9,0.2,4,,,
1566497,1985-01-06T23:34:28Z,-36.91,0.1,177.47,0.0,12.0,0.0,ML,,,,,,,4.2,0.3,4,,,
1566498,1985-01-06T23:42:34Z,-36.57,0.1,177.56,0.1,12.0,0.0,ML,,,,,,,4.4,0.1,4,,,
1566499,1985-01-07T01:57:04Z,-37.01,0.1,177.18,0.1,12.0,0.0,ML,,,,,,,3.5,0.3,4,,,
1687587,1985-01-07T03:36:49Z,-40.51,0.0,174.66,0.0,5.0,0.0,ML,,,,,,,3.0,0.1,2,3.1,0.1,3
1566500,1985-01-07T03:53:41Z,-36.72,0.1,177.46,0.0,12.0,0.0,ML,,,,,,,4.3,0.1,4,,,
1566501,1985-01-07T04:43:14Z,-36.64,0.1,177.43,0.0,12.0,0.0,ML,,,,,,,4.0,0.1,4,,,
1566502,1985-01-07T05:06:32Z,-36.81,0.1,177.5,0.1,12.0,0.0,ML,,,,,,,3.8,0.2,4,,,
1566503,1985-01-07T05:45:59Z,-36.79,0.1,177.39,0.0,12.0,0.0,ML,,,,,,,4.1,0.1,4,,,
1566504,1985-01-07T07:04:48Z,-36.83,0.1,177.42,0.1,12.0,0.0,ML,,,,,,,3.9,0.2,4,,,
1566505,1985-01-07T07:27:47Z,-36.64,0.1,177.55,0.0,12.0,0.0,ML,,,,,,,4.3,0.2,3,,,
1566506,1985-01-07T07:30:08Z,-36.76,0.1,177.38,0.0,12.0,0.0,ML,,,,,,,4.4,0.2,3,,,
1566507,1985-01-07T08:43:59Z,-36.7,0.1,177.47,0.0,12.0,0.0,ML,,,,,,,4.1,0.1,4,,,
1566508,1985-01-07T10:00:45Z,-40.41,0.0,173.52,0.0,124.0,5.0,ML,,,,,,,3.8,0.2,3,,,
1566509,1985-01-07T10:31:53Z,-36.71,0.2,177.5,0.1,12.0,0.0,ML,,,,,,,4.2,0.1,4,,,
1566510,1985-01-07T11:04:22Z,-36.75,0.1,177.41,0.0,12.0,0.0,ML,,,,,,,4.2,0.1,4,,,
1566511,1985-01-07T13:40:19Z,-41.73,0.1,173.69,0.0,31.0,11.0,ML,,,,,,,3.4,0.1,3,,,
1566512,1985-01-07T15:37:51Z,-36.61,0.1,177.6,0.1,12.0,0.0,ML,,,,,,,3.7,0.1,4,,,
1566513,1985-01-07T15:45:22Z,-36.79,0.1,177.45,0.0,12.0,0.0,ML,,,,,,,4.1,0.2,3,,,
1566514,1985-01-07T18:51:37Z,-36.69,0.1,177.36,0.0,12.0,0.0,ML,,,,,,,4.0,0.1,3,,,
1566515,1985-01-07T23:53:47Z,-42.39,0.0,172.93,0.0,19.0,3.0,ML,,,,,,,4.1,0.3,5,,,
1566516,1985-01-08T00:42:36Z,-42.41,0.0,172.95,0.0,16.0,4.0,ML,,,,,,,4.0,0.3,5,,,
1566517,1985-01-08T00:45:11Z,-36.95,0.0,177.33,0.0,12.0,0.0,ML,,,,,,,3.8,0.1,4,,,
1566518,1985-01-08T00:48:14Z,-36.59,0.1,177.52,0.1,12.0,0.0,ML,,,,,,,4.9,0.3,6,,,
1566519,1985-01-08T01:52:35Z,-36.78,0.0,177.45,0.0,12.0,0.0,ML,,,,,,,4.4,0.3,3,,,
1566520,1985-01-08T06:21:51Z,-44.42,0.1,168.08,0.1,12.0,0.0,ML,,,,,,,3.5,0.1,2,,,
1566521,1985-01-08T06:36:03Z,-36.61,0.1,177.43,0.0,12.0,0.0,ML,,,,,,,4.8,0.3,6,,,
1566522,1985-01-08T06:47:36Z,-36.67,0.0,177.4,0.0,12.0,0.0,ML,,,,,,,4.3,0.1,3,,,
1566523,1985-01-08T06:51:46Z,-36.87,0.1,177.64,0.1,12.0,0.0,ML,,,,,,,4.1,0.4,2,,,
1566524,1985-01-08T07:00:02Z,-36.74,0.0,177.55,0.0,12.0,0.0,ML,,,,,,,4.4,0.3,3,,,
1566525,1985-01-08T07:18:18Z,-36.72,0.0,177.53,0.0,12.0,0.0,ML,,,,,,,3.8,0.3,4,,,
1566526,1985-01-08T07:21:32Z,-36.78,0.0,177.44,0.0,12.0,0.0,ML,,,,,,,4.3,0.3,2,,,
1566527,1985-01-08T07:24:17Z,-36.77,0.0,177.37,0.0,12.0,0.0,ML,,,,,,,4.2,0.1,4,,,
1566528,1985-01-08T07:41:46Z,-36.54,0.1,177.62,0.1,12.0,0.0,Mw,,,,5.7,nan,0,5.6,0.3,5,,,
1566529,1985-01-08T07:47:40Z,-36.61,0.1,177.71,0.1,12.0,0.0,ML,,,,,,,3.8,0.1,2,,,
1566530,1985-01-08T07:48:47Z,-36.88,0.1,177.64,0.1,12.0,0.0,ML,,,,,,,4.5,0.3,3,,,
1566531,1985-01-08T07:53:50Z,-36.83,0.0,177.45,0.0,12.0,0.0,ML,,,,,,,4.7,0.4,4,,,
1566532,1985-01-08T08:04:57Z,-36.69,0.0,177.38,0.0,12.0,0.0,ML,,,,,,,4.4,0.2,3,,,
1566533,1985-01-08T08:14:07Z,-38.86,0.0,177.86,0.0,32.0,1.0,ML,,,,,,,4.0,0.2,8,,,
1566534,1985-01-08T09:20:01Z,-36.88,0.0,177.42,0.0,12.0,0.0,ML,,,,,,,4.0,0.3,4,,,
1566535,1985-01-08T09:57:30Z,-36.57,0.0,177.61,0.1,12.0,0.0,ML,,,,,,,5.3,0.3,4,,,
1566536,1985-01-08T10:03:41Z,-36.75,0.0,177.37,0.0,12.0,0.0,ML,,,,,,,3.9,0.2,4,,,
1566537,1985-01-08T10:21:11Z,-46.54,0.0,166.13,0.0,12.0,0.0,ML,,,,,,,4.1,0.1,4,,,
1566538,1985-01-08T11:22:26Z,-36.6,0.1,177.66,0.0,12.0,0.0,ML,,,,,,,5.0,0.4,6,,,
1566539,1985-01-08T11:31:36Z,-36.96,0.0,177.39,0.0,12.0,0.0,ML,,,,,,,3.8,0.2,4,,,
1566540,1985-01-08T12:11:39Z,-37.1,0.0,177.37,0.0,12.0,0.0,ML,,,,,,,5.2,0.1,5,,,
1566541,1985-01-08T12:58:00Z,-37.34,0.0,177.34,0.0,12.0,0.0,ML,,,,,,,3.4,0.3,4,,,
1566542,1985-01-08T14:32:34Z,-36.63,0.1,177.45,0.0,12.0,0.0,ML,,,,,,,4.7,0.4,6,,,
1687588,1985-01-08T23:21:29Z,-40.97,0.0,175.16,0.0,29.0,1.0,ML,,,,,,,2.4,0.1,4,,,
1566543,1985-01-09T00:37:13Z,-36.98,0.1,177.38,0.1,12.0,0.0,ML,,,,,,,3.5,0.2,4,,,
1566544,1985-01-09T00:39:42Z,-36.57,0.1,177.53,0.0,12.0,0.0,ML,,,,,,,3.9,0.1,4,,,
1566545,1985-01-09T01:37:48Z,-36.71,0.1,177.54,0.0,12.0,0.0,ML,,,,,,,3.8,0.3,4,,,
1566546,1985-01-09T03:23:14Z,-36.63,0.1,177.47,0.1,12.0,0.0,ML,,,,,,,4.1,0.2,4,,,
1566547,1985-01-09T04:11:04Z,-36.49,0.0,177.62,0.0,12.0,0.0,ML,,,,,,,4.9,0.4,6,,,
1566548,1985-01-09T06:17:05Z,-37.07,0.1,177.07,0.1,12.0,0.0,ML,,,,,,,3.6,0.3,4,,,
1566549,1985-01-09T06:29:52Z,-40.91,0.0,173.52,0.0,131.0,9.0,ML,,,,,,,4.0,0.3,3,,,
1566550,1985-01-09T10:28:40Z,-36.79,0.1,177.34,0.1,12.0,0.0,ML,,,,,,,4.5,0.2,3,,,
1566551,1985-01-09T10:37:40Z,-36.99,0.0,177.28,0.0,12.0,0.0,ML,,,,,,,3.8,0.2,4,,,
1566552,1985-01-09T11:11:11Z,-36.9,0.0,177.37,0.1,12.0,0.0,ML,,,,,,,3.8,0.1,4,,,
1566553,1985-01-09T12:38:32Z,-36.99,0.0,177.14,0.0,12.0,0.0,ML,,,,,,,4.0,0.3,3,,,
1566554,1985-01-09T13:03:13Z,-36.74,0.1,177.56,0.1,12.0,0.0,ML,,,,,,,4.8,0.3,6,,,
1566555,1985-01-09T13:50:16Z,-40.0,0.0,176.67,0.0,66.0,7.0,ML,,,,,,,4.1,0.3,6,,,
1566556,1985-01-09T13:58:40Z,-36.97,0.0,177.13,0.0,12.0,0.0,ML,,,,,,,3.8,0.2,4,,,
1566557,1985-01-09T15:03:19Z,-42.05,0.0,172.09,0.0,12.0,0.0,ML,,,,,,,3.6,0.1,2,,,
1566558,1985-01-09T15:12:12Z,-36.88,0.1,177.37,0.0,12.0,0.0,ML,,,,,,,3.9,0.4,4,,,
1566559,1985-01-09T17:38:15Z,-41.04,0.0,176.32,0.0,26.0,2.0,ML,,,,,,,3.4,0.3,3,,,
1687589,1985-01-09T19:43:03Z,-40.91,0.0,175.2,0.0,30.0,1.0,ML,,,,,,,2.3,0.2,8,,,
1566560,1985-01-09T19:54:30Z,-36.99,0.0,177.26,0.0,12.0,0.0,ML,,,,,,,3.8,0.2,4,,,
1566561,1985-01-09T20:30:31Z,-36.93,0.0,177.27,0.0,12.0,0.0,ML,,,,,,,3.7,0.2,4,,,
1566562,1985-01-09T23:13:08Z,-37.15,0.0,177.41,0.0,12.0,0.0,ML,,,,,,,3.7,0.1,4,,,
1566563,1985-01-10T00:22:36Z,-42.52,0.0,173.58,0.0,27.0,6.0,ML,,,,,,,4.0,0.3,4,,,
1687590,1985-01-10T02:53:31Z,-42.01,0.0,174.2,0.0,13.0,1.0,ML,,,,,,,2.6,0.1,5,,,
1566564,1985-01-10T02:56:09Z,-36.77,0.1,177.51,0.1,12.0,0.0,ML,,,,,,,3.8,0.2,4,,,
1566565,1985-01-10T02:57:04Z,-37.03,0.0,177.25,0.0,12.0,0.0,ML,,,,,,,3.8,0.1,4,,,
1566566,1985-01-10T05:45:58Z,-36.61,0.0,177.46,0.1,12.0,0.0,ML,,,,,,,4.3,0.2,4,,,
1566567,1985-01-10T06:05:21Z,-40.68,0.0,176.37,0.1,65.0,8.0,ML,,,,,,,4.1,0.2,4,,,
1566568,1985-01-10T07:59:46Z,-36.64,0.0,177.4,0.0,12.0,0.0,ML,,,,,,,4.1,0.1,4,,,
1566569,1985-01-10T08:15:18Z,-36.62,0.1,177.44,0.0,12.0,0.0,ML,,,,,,,3.9,0.3,4,,,
1566570,1985-01-10T08:18:31Z,-36.67,0.0,177.38,0.0,12.0,0.0,ML,,,,,,,4.4,0.1,3,,,
1566571,1985-01-10T08:33:48Z,-36.59,0.1,177.49,0.1,12.0,0.0,ML,,,,,,,4.0,0.1,3,,,
1566572,1985-01-10T08:44:39Z,-36.66,0.0,177.39,0.0,12.0,0.0,ML,,,,,,,4.2,0.2,3,,,
1566573,1985-01-10T08:47:01Z,-36.7,0.0,177.4,0.0,12.0,0.0,ML,,,,,,,4.2,0.2,4,,,
1566574,1985-01-10T08:57:01Z,-36.61,0.0,177.38,0.0,12.0,0.0,ML,,,,,,,4.8,0.3,3,,,
1566575,1985-01-10T09:00:36Z,-36.78,0.2,177.36,0.1,12.0,0.0,ML,,,,,,,4.0,0.1,3,,,
1566576,1985-01-10T09:14:31Z,-36.86,0.0,177.42,0.1,12.0,0.0,ML,,,,,,,4.1,0.3,3,,,
1566577,1985-01-10T09:15:20Z,-36.91,0.1,177.39,0.1,12.0,0.0,ML,,,,,,,4.5,0.1,2,,,
1566578,1985-01-10T09:23:09Z,-36.74,0.1,177.39,0.1,12.0,0.0,ML,,,,,,,3.9,0.2,4,,,
1566579,1985-01-10T09:30:25Z,-36.72,0.1,177.41,0.1,12.0,0.0,ML,,,,,,,3.9,0.3,4,,,
1566580,1985-01-10T09:35:46Z,-36.75,0.1,177.45,0.0,12.0,0.0,ML,,,,,,,4.1,0.1,4,,,
1566581,1985-01-10T09:40:55Z,-36.8,0.1,177.3,0.1,12.0,0.0,ML,,,,,,,4.0,0.1,4,,,
1566582,1985-01-10T09:53:24Z,-36.7,0.0,177.41,0.1,12.0,0.0,ML,,,,,,,4.1,0.1,3,,,
1566583,1985-01-10T10:00:40Z,-36.71,0.1,177.41,0.1,12.0,0.0,ML,,,,,,,3.7,0.2,4,,,
1566584,1985-01-10T10:04:02Z,-36.7,0.0,177.32,0.0,12.0,0.0,ML,,,,,,,4.0,0.2,4,,,
1566585,1985-01-10T10:07:57Z,-36.96,0.0,177.2,0.0,12.0,0.0,ML,,,,,,,3.9,0.1,4,,,
1566586,1985-01-10T10:09:15Z,-37.07,0.0,176.99,0.0,12.0,0.0,ML,,,,,,,3.8,0.2,4,,,
1566587,1985-01-10T10:25:07Z,-36.7,0.1,177.41,0.0,12.0,0.0,ML,,,,,,,4.3,0.2,3,,,
1566588,1985-01-10T10:30:09Z,-36.8,0.0,177.28,0.0,12.0,0.0,ML,,,,,,,4.0,0.2,4,,,
1566589,1985-01-10T10:43:06Z,-36.64,0.0,177.39,0.0,12.0,0.0,ML,,,,,,,4.8,0.3,3,,,
1566590,1985-01-10T10:45:32Z,-36.87,0.1,177.4,0.0,12.0,0.0,ML,,,,,,,4.4,0.1,2,,,
1566591,1985-01-10T10:48:20Z,-36.66,0.1,177.5,0.1,12.0,0.0,ML,,,,,,,4.0,0.2,4,,,
1566592,1985-01-10T10:54:59Z,-36.82,0.0,177.49,0.0,12.0,0.0,ML,,,,,,,4.1,0.3,4,,,
1566593,1985-01-10T11:00:33Z,-36.7,0.1,177.4,0.1,12.0,0.0,ML,,,,,,,4.1,0.1,3,,,
1566594,1985-01-10T11:05:33Z,-36.95,0.0,177.25,0.0,12.0,0.0,ML,,,,,,,3.6,0.1,4,,,
1566595,1985-01-10T11:07:26Z,-36.69,0.0,177.36,0.0,12.0,0.0,ML,,,,,,,4.2,0.2,4,,,
1566596,1985-01-10T11:17:23Z,-36.86,0.0,177.44,0.0,12.0,0.0,ML,,,,,,,3.9,0.2,4,,,
1566597,1985-01-10T11:20:25Z,-36.58,0.1,177.47,0.1,12.0,0.0,ML,,,,,,,4.3,0.1,4,,,
1566598,1985-01-10T11:25:16Z,-37.29,0.1,177.15,0.1,12.0,0.0,ML,,,,,,,3.5,0.3,4,,,
1566599,1985-01-10T11:25:50Z,-36.88,0.1,177.48,0.1,12.0,0.0,ML,,,,,,,3.8,0.3,4,,,
1566600,1985-01-10T11:32:54Z,-36.85,0.0,177.47,0.0,12.0,0.0,ML,,,,,,,4.0,0.2,3,,,
1566601,1985-01-10T11:36:26Z,-36.94,0.1,177.13,0.1,12.0,0.0,ML,,,,,,,3.8,0.2,4,,,
1566602,1985-01-10T11:43:31Z,-36.56,0.1,177.55,0.1,12.0,0.0,ML,,,,,,,5.2,0.3,5,,,
1566603,1985-01-10T11:55:49Z,-36.59,0.1,177.48,0.0,12.0,0.0,ML,,,,,,,4.3,0.9,3,,,
1566604,1985-01-10T12:01:03Z,-36.63,0.0,177.36,0.0,12.0,0.0,ML,,,,,,,3.9,0.1,4,,,
1566605,1985-01-10T12:02:53Z,-36.64,0.1,177.39,0.1,12.0,0.0,ML,,,,,,,4.5,0.1,2,,,
1566606,1985-01-10T12:05:29Z,-36.74,0.1,177.42,0.0,12.0,0.0,ML,,,,,,,3.8,0.1,4,,,
1566607,1985-01-10T12:17:39Z,-36.57,0.1,177.51,0.1,12.0,0.0,ML,,,,,,,5.2,0.2,5,,,
1566608,1985-01-10T12:30:55Z,-36.65,0.1,177.56,0.1,12.0,0.0,ML,,,,,,,4.0,0.1,3,,,
1566610,1985-01-10T12:36:52Z,-36.42,0.1,177.67,0.1,12.0,0.0,ML,,,,,,,4.6,0.2,3,,,
1566611,1985-01-10T12:50:17Z,-36.81,0.0,177.64,0.1,12.0,0.0,ML,,,,,,,4.1,0.4,3,,,
1566612,1985-01-10T13:01:00Z,-36.71,0.1,177.36,0.1,12.0,0.0,ML,,,,,,,4.2,0.3,3,,,
1566613,1985-01-10T13:15:48Z,-36.63,0.1,177.44,0.1,12.0,0.0,ML,,,,,,,4.0,0.2,4,,,
1566614,1985-01-10T13:28:21Z,-36.51,0.1,177.49,0.0,12.0,0.0,ML,,,,,,,4.2,0.1,4,,,
1566615,1985-01-10T13:31:56Z,-36.66,0.1,177.5,0.1,12.0,0.0,ML,,,,,,,4.0,0.1,4,,,
1566616,1985-01-10T13:43:44Z,-36.53,0.1,177.56,0.1,12.0,0.0,ML,,,,,,,4.7,0.5,3,,,
1566617,1985-01-10T13:52:38Z,-36.66,0.1,177.35,0.1,12.0,0.0,ML,,,,,,,4.2,0.1,3,,,
1566618,1985-01-10T14:06:24Z,-36.54,0.1,177.47,0.1,12.0,0.0,ML,,,,,,,4.3,0.1,3,,,
1566619,1985-01-10T14:06:48Z,-36.6,0.0,177.4,0.0,12.0,0.0,ML,,,,,,,4.4,0.1,3,,,
1566620,1985-01-10T14:09:04Z,-36.69,0.1,177.5,0.1,12.0,0.0,ML,,,,,,,4.1,0.1,3,,,
1566621,1985-01-10T14:11:00Z,-36.75,0.0,177.36,0.0,12.0,0.0,ML,,,,,,,3.8,0.4,4,,,
1566622,1985-01-10T14:15:12Z,-36.48,0.1,177.55,0.1,12.0,0.0,ML,,,,,,,5.0,0.2,6,,,
1566623,1985-01-10T14:20:50Z,-36.6,0.1,177.44,0.1,12.0,0.0,ML,,,,,,,4.1,0.2,4,,,
1566624,1985-01-10T14:28:08Z,-36.53,0.1,177.48,0.1,12.0,0.0,ML,,,,,,,4.8,0.4,5,,,
1687591,1985-01-10T14:41:54Z,-41.82,0.0,174.55,0.0,29.0,3.0,ML,,,,,,,2.4,0.2,5,,,
1566625,1985-01-10T14:44:18Z,-36.51,0.1,177.5,0.0,12.0,0.0,ML,,,,,,,4.4,0.2,4,,,
1566626,1985-01-10T14:46:46Z,-36.63,0.0,177.46,0.0,12.0,0.0,ML,,,,,,,4.2,0.3,3,,,
1566627,1985-01-10T14:48:57Z,-36.93,0.1,177.32,0.1,12.0,0.0,ML,,,,,,,3.9,0.1,4,,,
1566629,1985-01-10T15:04:28Z,-35.78,0.2,178.16,0.1,313.0,17.0,ML,,,,,,,4.6,nan,1,,,
1566630,1985-01-10T15:30:46Z,-36.45,0.1,177.61,0.1,12.0,0.0,ML,,,,,,,5.6,0.3,7,,,
1566631,1985-01-10T15:38:36Z,-36.98,0.0,177.26,0.0,12.0,0.0,ML,,,,,,,3.9,0.3,4,,,
1566632,1985-01-10T15:39:44Z,-36.76,0.1,177.36,0.0,12.0,0.0,ML,,,,,,,4.3,0.2,4,,,
1566633,1985-01-10T15:46:27Z,-36.92,0.1,177.38,0.1,12.0,0.0,ML,,,,,,,3.9,0.3,4,,,
1687592,1985-01-10T15:56:11Z,-41.2,0.0,173.98,0.0,58.0,2.0,ML,,,,,,,2.5,0.1,4,,,
