PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,MS,MS_Uncertainty,MS_StationCount,ML,ML_Uncertainty,ML_StationCount
1545586,1957-04-11T12:14:27Z,-38.47,0.1,178.43,0.2,33.0,0.0,ML,,,,4.0,0.2,2
1545587,1957-04-12T09:18:23Z,-39.29,0.0,175.85,0.1,12.0,0.0,ML,,,,4.1,0.4,3
1545588,1957-04-13T11:59:20Z,-40.87,0.1,177.02,0.2,12.0,0.0,ML,,,,4.3,0.4,6
1545589,1957-04-21T02:43:49Z,-40.77,0.1,177.1,0.2,12.0,0.0,ML,,,,4.8,0.4,6
1545590,1957-04-24T16:44:36Z,-40.58,0.1,173.3,0.1,169.0,10.0,ML,,,,4.8,0.5,2
1545591,1957-04-25T10:12:18Z,-38.0,0.1,178.73,0.2,33.0,0.0,ML,,,,4.4,0.3,5
1545592,1957-04-25T18:13:41Z,-40.45,0.1,173.61,0.1,180.0,10.0,ML,,,,4.4,nan,2
1545593,1957-04-27T02:43:33Z,-35.92,0.1,177.83,0.2,33.0,0.0,ML,,,,4.6,0.2,4
1545594,1957-04-28T21:10:36Z,-38.1,0.1,177.43,0.1,33.0,0.0,ML,,,,4.3,0.2,5
1545595,1957-04-30T15:30:01Z,-38.34,0.1,178.33,0.3,33.0,0.0,ML,,,,4.3,0.2,5
1545596,1957-05-05T22:08:31Z,-41.42,0.3,172.99,0.3,165.0,61.0,ML,,,,3.8,nan,1
1545597,1957-05-09T03:20:54Z,-38.2,0.2,178.17,0.4,12.0,0.0,ML,,,,4.0,0.4,4
1545598,1957-05-15T16:09:45Z,-40.5,0.0,174.0,0.0,12.0,0.0,ML,,,,4.9,0.4,6
1545599,1957-05-16T12:42:38Z,-40.06,0.0,175.07,0.1,33.0,0.0,ML,,,,4.2,0.3,4
1545600,1957-05-19T20:32:49Z,-37.53,0.1,176.62,0.4,255.0,27.0,ML,,,,4.8,0.1,2
1545601,1957-05-20T06:39:09Z,-38.24,0.1,176.11,0.1,193.0,7.0,ML,,,,4.3,0.1,2
1545602,1957-05-26T03:24:50Z,-37.56,0.1,177.34,0.1,145.0,5.0,ML,,,,4.3,nan,2
1545603,1957-05-28T09:42:40Z,-44.74,0.1,166.7,0.2,12.0,0.0,ML,,,,4.4,0.1,3
1545604,1957-06-02T12:08:36Z,-35.8,0.0,175.0,0.0,12.0,0.0,ML,,,,3.3,nan,1
1545605,1957-06-03T12:12:17Z,-35.8,0.0,175.0,0.0,12.0,0.0,ML,,,,3.4,nan,1
1545606,1957-06-04T05:37:05Z,-35.9,0.0,175.1,0.0,12.0,0.0,ML,,,,2.6,nan,1
1545607,1957-06-04T22:24:57Z,-35.9,0.0,175.1,0.0,12.0,0.0,ML,,,,2.7,nan,1
1545608,1957-06-07T10:37:29Z,-38.0,0.0,177.0,0.0,12.0,0.0,ML,,,,3.5,nan,1
1545609,1957-06-08T22:12:04Z,-35.9,0.0,175.1,0.0,12.0,0.0,ML,,,,3.0,nan,1
1545610,1957-06-09T04:31:24Z,-35.9,0.0,175.1,0.0,12.0,0.0,ML,,,,3.3,nan,1
1545611,1957-06-10T02:36:02Z,-37.44,0.3,177.76,0.3,188.0,17.0,ML,,,,4.4,0.1,2
1545612,1957-06-13T07:27:44Z,-40.11,0.2,176.48,0.4,202.0,32.0,ML,,,,4.2,0.1,2
1545613,1957-06-16T11:47:10Z,-39.36,0.1,174.67,0.2,198.0,14.0,ML,,,,4.3,nan,2
1545614,1957-06-28T08:30:23Z,-37.49,0.1,177.11,0.1,296.0,6.0,ML,,,,4.2,nan,2
