PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,mB,mB_Uncertainty,mB_StationCount,ML,ML_Uncertainty,ML_StationCount,M,M_Uncertainty,M_StationCount,Mw(mB),Mw(mB)_Uncertainty,Mw(mB)_StationCount,MLv,MLv_Uncertainty,MLv_StationCount
2017p599221,2017-08-10T17:05:29Z,-39.49,9.3,174.53,9.6,139.0,14.0,M,,,,,,,3.0,nan,1,,,,3.0,nan,1
2017p599302,2017-08-10T17:48:08Z,-38.94,11.3,174.9,8.0,182.0,12.0,M,,,,,,,2.0,nan,4,,,,2.0,0.4,4
2017p599690,2017-08-10T21:15:13Z,-43.12,2.7,171.44,2.4,5.0,0.0,M,,,,2.9,0.2,13,2.7,nan,7,,,,2.7,0.2,7
2017p599787,2017-08-10T22:06:56Z,-37.12,6.9,177.24,7.3,145.0,9.0,M,,,,3.4,0.4,8,3.5,nan,33,,,,3.5,0.3,33
2017p599864,2017-08-10T22:47:39Z,-45.0,7.0,167.58,6.4,64.0,11.0,M,,,,2.6,0.2,7,2.1,nan,1,,,,2.1,nan,1
2017p599995,2017-08-10T23:57:31Z,-40.55,8.3,173.32,7.3,133.0,11.0,M,,,,,,,2.1,nan,2,,,,2.1,0.2,2
2017p600039,2017-08-11T00:21:10Z,-37.97,1.4,176.5,1.8,8.0,3.0,M,,,,2.2,0.3,10,1.8,nan,6,,,,1.8,0.3,6
2017p600126,2017-08-11T01:07:07Z,-37.03,5.8,179.03,8.6,12.0,0.0,M,,,,3.4,0.2,14,3.1,nan,13,,,,3.1,0.2,13
2017p600139,2017-08-11T01:14:28Z,-37.24,3.7,178.94,5.7,12.0,0.0,M,,,,4.2,0.3,37,3.9,nan,35,,,,3.9,0.3,35
2017p600383,2017-08-11T03:24:08Z,-42.62,2.3,173.11,2.8,12.0,0.0,M,,,,2.8,0.2,16,2.7,nan,12,,,,2.7,0.2,12
2017p600416,2017-08-11T03:41:44Z,-38.54,1.7,176.89,1.6,5.0,2.0,M,,,,2.9,0.2,23,2.6,nan,23,,,,2.6,0.2,23
2017p600500,2017-08-11T04:26:46Z,-43.05,2.5,171.09,2.5,5.0,0.0,M,,,,2.4,0.4,9,2.1,nan,6,,,,2.1,0.5,6
2017p600644,2017-08-11T05:43:25Z,-42.71,3.0,172.86,4.5,16.0,5.0,M,,,,2.8,0.2,13,2.7,nan,10,,,,2.7,0.1,10
2017p600666,2017-08-11T05:54:59Z,-43.26,3.7,172.01,3.4,5.0,4.0,M,,,,2.7,0.2,12,2.5,nan,7,,,,2.5,0.3,7
2017p600732,2017-08-11T06:30:33Z,-38.03,5.3,176.21,4.1,150.0,6.0,M,,,,,,,2.5,nan,25,,,,2.5,0.2,25
2017p600830,2017-08-11T07:22:33Z,-42.13,2.9,173.82,4.0,12.0,0.0,M,,,,2.8,0.2,16,2.5,nan,8,,,,2.5,0.2,8
2017p601016,2017-08-11T09:01:41Z,-41.52,3.6,174.6,2.3,5.0,0.0,M,,,,2.4,0.1,13,2.1,nan,13,,,,2.1,0.1,13
2017p601077,2017-08-11T09:33:51Z,-37.08,5.0,179.2,6.9,12.0,0.0,M,,,,3.5,0.2,30,3.2,nan,21,,,,3.2,0.2,21
2017p601129,2017-08-11T10:01:38Z,-40.13,3.4,176.44,3.9,38.0,6.0,M,,,,2.7,0.1,13,2.4,nan,11,,,,2.4,0.2,11
2017p601134,2017-08-11T10:04:39Z,-45.69,3.8,166.9,6.5,37.0,7.0,M,,,,3.0,0.3,10,3.2,nan,1,,,,3.2,nan,1
2017p601225,2017-08-11T10:52:58Z,-37.44,4.3,176.86,4.3,144.0,6.0,M,,,,2.6,0.1,6,2.6,nan,17,,,,2.6,0.2,17
2017p601242,2017-08-11T11:01:57Z,-42.28,2.0,173.56,2.9,8.0,4.0,M,,,,3.2,0.2,9,3.0,nan,9,,,,3.0,0.2,9
2017p601264,2017-08-11T11:13:52Z,-42.32,2.7,173.64,3.5,14.0,4.0,M,,,,2.7,0.2,13,3.1,nan,13,,,,3.1,0.4,13
2017p601267,2017-08-11T11:15:21Z,-42.37,2.6,172.94,3.1,9.0,4.0,M,,,,3.6,0.2,18,3.4,nan,18,,,,3.4,0.2,18
2017p601272,2017-08-11T11:18:03Z,-42.37,2.5,172.94,2.3,9.0,4.0,M,,,,3.3,0.2,21,3.2,nan,18,,,,3.2,0.2,18
2017p601282,2017-08-11T11:23:17Z,-37.14,9.1,176.8,9.4,215.0,7.0,M,,,,,,,2.8,nan,3,,,,2.8,0.4,3
2017p601761,2017-08-11T15:38:41Z,-41.81,3.7,174.19,2.5,10.0,4.0,M,,,,2.6,0.2,14,2.4,nan,12,,,,2.4,0.2,12
2017p601928,2017-08-11T17:07:36Z,-40.76,2.8,176.17,3.1,23.0,3.0,M,,,,3.0,0.3,21,2.6,nan,19,,,,2.6,0.2,19
2017p602144,2017-08-11T19:02:21Z,-36.99,4.5,179.1,8.6,12.0,0.0,M,,,,3.9,0.3,28,3.6,nan,24,,,,3.6,0.2,24
2017p602740,2017-08-12T00:20:04Z,-37.02,7.0,176.75,6.6,265.0,7.0,M,,,,3.0,0.5,8,3.2,nan,30,,,,3.2,0.3,30
2017p602799,2017-08-12T00:51:39Z,-37.55,4.9,176.55,4.9,215.0,6.0,M,,,,3.0,0.4,9,3.2,nan,35,,,,3.2,0.3,35
2017p602888,2017-08-12T01:39:05Z,-42.6,2.9,173.49,3.5,23.0,7.0,M,,,,3.3,0.2,24,3.1,nan,22,,,,3.1,0.2,22
2017p603211,2017-08-12T04:31:11Z,-39.45,4.4,175.69,4.7,15.0,5.0,M,,,,1.7,0.2,8,1.4,nan,6,,,,1.4,0.2,6
2017p603224,2017-08-12T04:37:57Z,-39.49,2.7,175.7,2.2,18.0,3.0,M,,,,2.2,0.2,20,1.9,nan,17,,,,1.9,0.2,17
2017p603586,2017-08-12T07:50:38Z,-39.67,3.0,176.79,3.7,28.0,4.0,M,,,,2.3,0.2,12,2.0,nan,12,,,,2.0,0.3,12
2017p603701,2017-08-12T08:52:25Z,-38.92,5.3,175.93,5.5,97.0,6.0,M,,,,3.2,0.3,25,3.1,nan,29,,,,3.1,0.4,29
2017p603702,2017-08-12T08:52:29Z,-37.69,5.8,177.32,5.6,58.0,8.0,M,,,,3.3,0.3,9,2.7,nan,6,,,,2.7,0.2,6
2017p603940,2017-08-12T10:59:36Z,-42.51,3.6,173.26,4.4,11.0,4.0,M,,,,2.7,0.2,15,2.4,nan,7,,,,2.4,0.3,7
2017p604286,2017-08-12T14:03:44Z,-39.2,5.3,178.08,6.7,34.0,6.0,M,,,,3.0,0.3,19,2.7,nan,19,,,,2.7,0.2,19
2017p604860,2017-08-12T19:09:28Z,-41.6,2.9,174.51,1.9,8.0,3.0,M,,,,3.2,0.1,16,2.9,nan,16,,,,2.9,0.1,16
2017p604950,2017-08-12T19:57:27Z,-40.86,2.3,172.54,3.0,4.0,3.0,M,,,,2.6,0.2,7,2.8,nan,6,,,,2.8,0.2,6
2017p604953,2017-08-12T19:58:58Z,-41.31,3.6,172.8,4.8,125.0,4.0,M,,,,2.9,0.3,8,3.1,nan,22,,,,3.1,0.2,22
2017p605060,2017-08-12T20:55:57Z,-37.82,5.9,178.99,6.0,12.0,0.0,M,,,,2.9,0.2,11,2.6,nan,8,,,,2.6,0.1,8
2017p605143,2017-08-12T21:40:18Z,-42.34,3.3,173.92,4.3,11.0,3.0,M,,,,2.8,0.1,15,2.5,nan,7,,,,2.5,0.2,7
2017p605252,2017-08-12T22:38:36Z,-36.9,14.8,177.04,15.7,213.0,15.0,M,,,,2.8,0.3,9,2.6,nan,6,,,,2.6,0.2,6
2017p605283,2017-08-12T22:54:51Z,-42.5,2.4,173.44,4.1,41.0,7.0,M,,,,2.8,0.2,19,2.5,nan,9,,,,2.5,0.3,9
2017p605391,2017-08-12T23:52:52Z,-42.28,2.4,173.78,4.5,33.0,4.0,M,,,,2.7,0.2,12,2.5,nan,7,,,,2.5,0.3,7
2017p605516,2017-08-13T00:59:16Z,-40.29,3.2,176.56,3.5,12.0,5.0,M,,,,2.7,0.1,13,2.5,nan,12,,,,2.5,0.1,12
2017p605729,2017-08-13T02:52:26Z,-42.19,2.5,173.53,3.4,5.0,0.0,M,,,,3.0,0.1,9,2.9,nan,10,,,,2.9,0.2,10
2017p605778,2017-08-13T03:18:33Z,-45.15,4.2,167.18,6.9,12.0,0.0,M,,,,3.1,0.3,6,2.2,nan,4,,,,2.2,0.3,4
2017p605856,2017-08-13T04:00:31Z,-38.32,6.1,176.09,6.2,133.0,12.0,M,,,,2.4,0.2,8,2.8,nan,24,,,,2.8,0.4,24
2017p606197,2017-08-13T07:01:58Z,-37.29,11.0,176.65,7.8,194.0,11.0,M,,,,2.5,0.3,8,2.4,nan,8,,,,2.4,0.2,8
2017p606472,2017-08-13T09:28:40Z,-39.86,2.5,175.0,3.1,30.0,4.0,M,,,,2.8,0.2,30,2.5,nan,23,,,,2.5,0.2,23
2017p606567,2017-08-13T10:19:11Z,-38.61,8.0,175.89,6.3,131.0,11.0,M,,,,,,,2.3,nan,5,,,,2.3,0.5,5
2017p606806,2017-08-13T12:26:34Z,-38.66,9.4,175.89,18.8,121.0,14.0,M,,,,2.2,0.4,5,2.1,nan,7,,,,2.1,0.4,7
2017p607188,2017-08-13T15:50:07Z,-41.62,3.7,174.37,2.3,5.0,0.0,M,,,,3.1,0.2,16,2.8,nan,22,,,,2.8,0.2,22
2017p607265,2017-08-13T16:31:23Z,-37.35,5.9,178.76,8.0,18.0,6.0,M,,,,3.1,0.2,11,2.8,nan,11,,,,2.8,0.2,11
2017p607400,2017-08-13T17:43:30Z,-40.65,2.7,175.84,2.8,16.0,4.0,M,,,,3.1,0.2,14,2.8,nan,26,,,,2.8,0.2,26
2017p607441,2017-08-13T18:04:50Z,-38.37,9.0,175.79,7.7,168.0,11.0,M,,,,2.3,0.2,6,2.6,nan,12,,,,2.6,0.2,12
2017p607592,2017-08-13T19:25:18Z,-39.02,4.0,177.55,3.5,21.0,6.0,M,,,,2.9,0.3,12,2.5,nan,18,,,,2.5,0.2,18
2017p607754,2017-08-13T20:51:31Z,-42.43,3.4,173.47,3.7,4.0,4.0,M,,,,2.4,0.2,7,2.6,nan,4,,,,2.6,0.7,4
2017p607897,2017-08-13T22:07:57Z,-38.83,4.5,178.35,5.9,26.0,6.0,M,,,,3.3,0.2,19,3.0,nan,26,,,,3.0,0.2,26
2017p607902,2017-08-13T22:10:33Z,-37.8,4.5,177.54,3.6,28.0,6.0,M,,,,2.7,0.3,16,2.5,nan,12,,,,2.5,0.2,12
2017p607973,2017-08-13T22:48:27Z,-39.12,5.3,175.36,6.9,20.0,13.0,M,,,,1.9,0.4,15,1.6,nan,12,,,,1.6,0.4,12
2017p608038,2017-08-13T23:23:14Z,-39.78,10.3,173.92,11.6,178.0,21.0,M,,,,,,,2.4,nan,5,,,,2.4,0.2,5
2017p608345,2017-08-14T02:06:16Z,-37.53,7.5,176.41,6.8,265.0,9.0,M,,,,,,,3.9,nan,68,,,,3.9,0.4,68
2017p608429,2017-08-14T02:51:22Z,-38.78,26.7,175.46,18.9,5.0,0.0,M,,,,2.1,0.2,12,1.7,nan,7,,,,1.7,0.2,7
2017p608450,2017-08-14T03:02:39Z,-39.18,7.1,175.5,10.4,27.0,58.0,M,,,,1.1,0.2,6,0.8,nan,3,,,,0.8,0.1,3
2017p608530,2017-08-14T03:44:47Z,-39.16,7.6,175.4,12.7,26.0,61.0,M,,,,1.4,0.1,9,1.0,nan,7,,,,1.0,0.1,7
2017p608602,2017-08-14T04:23:16Z,-39.29,8.2,175.1,6.6,27.0,17.0,M,,,,2.2,0.2,16,2.0,nan,11,,,,2.0,0.1,11
2017p608738,2017-08-14T05:36:03Z,-37.17,9.4,177.48,5.0,12.0,0.0,M,,,,2.7,0.2,10,2.6,nan,5,,,,2.6,0.2,5
2017p608915,2017-08-14T07:10:23Z,-38.36,5.0,178.57,7.8,24.0,8.0,M,,,,2.6,0.2,12,2.4,nan,7,,,,2.4,0.2,7
2017p609091,2017-08-14T08:44:04Z,-41.97,4.2,174.0,6.8,9.0,6.0,M,,,,2.3,0.2,7,1.3,nan,1,,,,1.3,nan,1
2017p609136,2017-08-14T09:07:51Z,-41.7,3.1,174.15,4.8,9.0,6.0,M,,,,2.3,0.3,7,1.6,nan,3,,,,1.6,0.5,3
2017p609175,2017-08-14T09:28:25Z,-38.0,10.4,176.13,8.1,154.0,13.0,M,,,,2.4,0.3,6,2.1,nan,2,,,,2.1,0.1,2
2017p609518,2017-08-14T12:31:32Z,-39.99,3.4,173.21,6.7,12.0,0.0,M,,,,2.9,0.2,15,2.7,nan,5,,,,2.7,0.2,5
2017p609559,2017-08-14T12:53:23Z,-42.95,3.3,173.12,3.9,6.0,4.0,M,,,,2.8,0.2,9,2.6,nan,4,,,,2.6,0.2,4
2017p609584,2017-08-14T13:06:26Z,-39.15,4.4,175.43,6.4,6.0,36.0,M,,,,1.4,0.1,12,1.1,nan,8,,,,1.1,0.1,8
2017p609586,2017-08-14T13:08:00Z,-40.98,10.8,172.73,8.4,164.0,9.0,M,,,,,,,2.0,nan,2,,,,2.0,0.2,2
2017p609893,2017-08-14T15:51:10Z,-38.01,11.0,176.27,11.9,136.0,13.0,M,,,,2.0,0.2,6,1.9,nan,3,,,,1.9,0.2,3
2017p609979,2017-08-14T16:36:50Z,-42.04,3.0,173.73,3.2,5.0,0.0,M,,,,2.9,0.2,11,2.2,nan,6,,,,2.2,0.4,6
2017p609980,2017-08-14T16:37:16Z,-42.05,2.7,173.78,4.1,8.0,4.0,M,,,,2.9,0.2,12,2.7,nan,9,,,,2.7,0.2,9
2017p610147,2017-08-14T18:06:25Z,-40.38,3.7,174.39,6.1,50.0,15.0,M,,,,2.5,0.5,9,2.1,nan,5,,,,2.1,0.2,5
2017p610188,2017-08-14T18:28:21Z,-41.34,6.3,173.15,5.3,73.0,9.0,M,,,,2.3,0.3,9,2.2,nan,3,,,,2.2,0.3,3
2017p610225,2017-08-14T18:48:05Z,-42.21,2.5,173.55,4.3,5.0,0.0,M,,,,2.6,0.2,6,2.4,nan,6,,,,2.4,0.1,6
2017p610329,2017-08-14T19:43:43Z,-42.13,2.3,173.63,3.6,5.0,0.0,M,,,,2.6,0.1,7,2.4,nan,7,,,,2.4,0.1,7
2017p610358,2017-08-14T19:59:25Z,-38.03,3.7,176.35,3.6,131.0,7.0,M,,,,,,,3.0,nan,37,,,,3.0,0.3,37
2017p610603,2017-08-14T22:09:28Z,-42.34,2.8,173.48,3.5,5.0,0.0,M,,,,2.5,0.3,9,2.4,nan,6,,,,2.4,0.5,6
2017p611110,2017-08-15T02:40:11Z,-37.96,6.1,176.32,5.0,139.0,10.0,M,,,,,,,2.6,nan,7,,,,2.6,0.1,7
2017p611281,2017-08-15T04:10:49Z,-39.48,4.9,174.35,5.9,127.0,8.0,M,,,,2.6,0.3,14,2.7,nan,12,,,,2.7,0.3,12
2017p611396,2017-08-15T05:12:13Z,-38.31,3.5,177.62,2.9,30.0,5.0,M,,,,3.0,0.2,13,2.7,nan,13,,,,2.7,0.1,13
2017p611757,2017-08-15T08:24:08Z,-42.04,3.1,172.93,4.3,38.0,7.0,M,,,,2.6,0.2,12,2.4,nan,4,,,,2.4,0.4,4
2017p611878,2017-08-15T09:28:52Z,-41.29,8.0,172.47,6.8,166.0,8.0,M,,,,,,,2.2,nan,3,,,,2.2,0.3,3
2017p612086,2017-08-15T11:19:31Z,-42.22,3.0,173.56,4.6,9.0,6.0,M,,,,3.1,0.2,7,3.0,nan,19,,,,3.0,0.1,19
2017p612222,2017-08-15T12:32:19Z,-39.49,7.9,175.38,8.7,25.0,20.0,M,,,,1.7,0.3,11,1.3,nan,6,,,,1.3,0.2,6
2017p612502,2017-08-15T15:01:13Z,-39.24,5.5,175.0,5.7,140.0,8.0,M,,,,,,,2.5,nan,7,,,,2.5,0.5,7
2017p612584,2017-08-15T15:45:06Z,-41.02,3.3,174.07,3.1,38.0,5.0,M,,,,3.4,0.3,19,3.0,nan,33,,,,3.0,0.1,33
2017p612651,2017-08-15T16:20:30Z,-40.26,2.8,174.98,4.6,12.0,0.0,M,,,,2.6,0.3,8,2.0,nan,4,,,,2.0,0.3,4
2017p612649,2017-08-15T16:20:37Z,-41.6,5.1,174.42,3.0,12.0,0.0,M,,,,2.9,0.1,8,2.6,nan,9,,,,2.6,0.1,9
2017p612710,2017-08-15T16:52:12Z,-44.73,6.1,167.52,8.1,5.0,0.0,M,,,,2.8,0.2,9,2.4,nan,4,,,,2.4,0.2,4
2017p612720,2017-08-15T16:57:17Z,-42.73,4.9,172.45,3.5,11.0,5.0,M,,,,2.3,0.2,9,1.9,nan,2,,,,1.9,0.4,2
2017p612732,2017-08-15T17:03:53Z,-42.45,3.3,173.44,3.0,3.0,4.0,M,,,,2.4,0.2,6,2.2,nan,3,,,,2.2,0.3,3
2017p612961,2017-08-15T19:05:57Z,-40.23,7.0,173.46,8.9,143.0,11.0,M,,,,,,,2.2,nan,4,,,,2.2,0.2,4
2017p613562,2017-08-16T00:25:52Z,-42.37,3.1,173.41,3.1,5.0,0.0,M,,,,2.6,0.2,9,2.5,nan,7,,,,2.5,0.3,7
2017p613592,2017-08-16T00:42:14Z,-38.75,2.7,177.14,2.4,5.0,5.0,M,,,,3.0,0.2,14,2.5,nan,22,,,,2.5,0.2,22
2017p613685,2017-08-16T01:31:52Z,-46.6,5.0,167.23,4.7,12.0,0.0,M,,,,3.0,0.1,7,2.9,nan,4,,,,2.9,0.2,4
2017p614053,2017-08-16T04:47:31Z,-42.15,2.2,173.55,3.2,5.0,0.0,M,,,,3.9,0.2,11,3.5,nan,34,,,,3.5,0.1,34
2017p614054,2017-08-16T04:48:29Z,-39.24,4.3,175.56,11.0,5.0,0.0,M,,,,1.8,0.2,9,1.5,nan,10,,,,1.5,0.2,10
2017p614131,2017-08-16T05:29:17Z,-42.18,2.7,173.57,4.1,5.0,0.0,M,,,,2.6,0.2,9,2.4,nan,5,,,,2.4,0.2,5
2017p614206,2017-08-16T06:09:01Z,-38.67,5.6,178.64,9.2,20.0,11.0,M,,,,2.6,0.2,12,2.5,nan,7,,,,2.5,0.2,7
2017p614432,2017-08-16T08:09:35Z,-46.11,6.4,166.09,9.1,12.0,0.0,M,,,,3.1,0.2,7,2.9,nan,3,,,,2.9,0.2,3
2017p614629,2017-08-16T09:54:39Z,-40.84,4.4,174.88,5.1,40.0,8.0,M,,,,3.1,0.2,19,2.7,nan,25,,,,2.7,0.2,25
2017p614983,2017-08-16T13:03:05Z,-38.89,5.2,177.53,5.3,21.0,8.0,M,,,,1.8,0.4,6,1.0,nan,3,,,,1.0,0.3,3
2017p615000,2017-08-16T13:12:31Z,-36.8,5.8,177.24,4.7,5.0,0.0,M,,,,2.9,0.2,19,2.8,nan,10,,,,2.8,0.2,10
2017p615168,2017-08-16T14:41:59Z,-38.92,5.1,175.72,8.9,5.0,0.0,M,,,,1.7,0.1,7,1.4,nan,7,,,,1.4,0.2,7
2017p615210,2017-08-16T15:04:14Z,-40.14,2.3,174.89,3.5,21.0,5.0,M,,,,3.1,0.2,24,2.8,nan,29,,,,2.8,0.2,29
2017p615216,2017-08-16T15:07:33Z,-38.35,3.2,177.89,3.8,17.0,6.0,M,,,,3.0,0.2,10,2.6,nan,18,,,,2.6,0.2,18
2017p615230,2017-08-16T15:14:42Z,-37.71,9.0,179.1,7.6,21.0,8.0,M,,,,3.0,0.3,9,2.6,nan,7,,,,2.6,0.2,7
2017p615245,2017-08-16T15:22:56Z,-39.99,4.0,174.54,4.1,64.0,10.0,M,,,,3.0,0.2,19,2.7,nan,26,,,,2.7,0.2,26
2017p615292,2017-08-16T15:48:17Z,-37.56,9.0,177.27,6.8,5.0,0.0,M,,,,2.0,0.1,6,1.7,nan,5,,,,1.7,0.3,5
2017p615385,2017-08-16T16:37:14Z,-36.65,11.6,177.49,9.7,204.0,10.0,M,,,,2.9,0.2,8,3.0,nan,9,,,,3.0,0.4,9
2017p615484,2017-08-16T17:30:29Z,-38.1,2.7,176.47,2.9,118.0,6.0,M,,,,3.6,0.5,30,4.1,nan,107,,,,4.1,0.4,107
2017p615512,2017-08-16T17:45:13Z,-39.3,8.3,174.25,7.4,31.0,30.0,M,,,,2.6,0.2,7,2.3,nan,6,,,,2.3,0.1,6
2017p615687,2017-08-16T19:17:59Z,-39.68,9.8,174.07,8.9,181.0,11.0,M,,,,,,,2.6,nan,6,,,,2.6,0.4,6
2017p615804,2017-08-16T20:21:03Z,-37.86,10.1,176.32,9.7,166.0,12.0,M,,,,,,,2.9,nan,2,,,,2.9,1.0,2
2017p615815,2017-08-16T20:26:22Z,-40.87,2.0,172.51,3.1,4.0,2.0,M,,,,4.6,0.2,18,4.5,nan,85,,,,4.5,0.2,85
2017p615825,2017-08-16T20:31:55Z,-40.87,4.1,172.55,6.2,5.0,9.0,M,,,,2.7,0.2,6,2.5,nan,4,,,,2.5,0.2,4
2017p615827,2017-08-16T20:32:48Z,-40.88,2.3,172.53,3.4,4.0,3.0,M,,,,3.5,0.2,8,3.4,nan,16,,,,3.4,0.1,16
2017p616202,2017-08-16T23:52:29Z,-36.74,12.1,177.71,10.9,155.0,13.0,M,,,,2.8,0.2,10,2.6,nan,5,,,,2.6,0.2,5
2017p616306,2017-08-17T00:47:59Z,-37.14,9.5,179.11,12.6,12.0,11.0,M,,,,2.8,0.3,9,2.7,nan,6,,,,2.7,0.2,6
2017p616336,2017-08-17T01:04:18Z,-42.38,3.6,173.72,5.8,3.0,3.0,M,,,,2.6,0.3,7,1.9,nan,1,,,,1.9,nan,1
2017p616368,2017-08-17T01:21:08Z,-39.53,6.7,174.32,8.0,235.0,9.0,M,,,,2.7,0.2,7,2.9,nan,11,,,,2.9,0.4,11
2017p616504,2017-08-17T02:34:32Z,-39.61,6.1,174.12,7.4,234.0,7.0,M,,,,,,,3.0,nan,24,,,,3.0,0.2,24
2017p616523,2017-08-17T02:43:54Z,-44.19,3.7,168.55,4.9,5.0,0.0,M,,,,2.8,0.2,6,2.1,nan,2,,,,2.1,0.4,2
2017p616549,2017-08-17T02:57:28Z,-37.03,10.3,179.21,11.2,5.0,0.0,M,,,,3.0,0.2,6,2.9,nan,6,,,,2.9,0.1,6
2017p616613,2017-08-17T03:31:46Z,-39.16,6.1,175.63,9.1,5.0,0.0,M,,,,1.0,0.2,5,0.6,nan,4,,,,0.6,0.3,4
2017p616686,2017-08-17T04:10:29Z,-43.04,3.2,171.09,2.3,5.0,0.0,M,,,,2.9,0.2,13,2.6,nan,5,,,,2.6,0.2,5
2017p616882,2017-08-17T05:55:09Z,-41.72,2.8,174.14,3.1,7.0,4.0,M,,,,2.9,0.2,13,2.6,nan,12,,,,2.6,0.2,12
2017p616986,2017-08-17T06:50:39Z,-41.71,3.3,174.27,3.4,11.0,5.0,M,,,,2.7,0.1,13,2.6,nan,11,,,,2.6,0.2,11
2017p617064,2017-08-17T07:31:54Z,-38.21,2.6,176.75,2.5,5.0,0.0,M,,,,2.3,0.1,12,2.0,nan,13,,,,2.0,0.1,13
2017p617078,2017-08-17T07:39:23Z,-38.56,3.6,177.81,6.3,18.0,7.0,M,,,,1.3,0.4,6,0.7,nan,2,,,,0.7,0.1,2
2017p617077,2017-08-17T07:39:27Z,-40.36,3.3,176.19,3.2,25.0,6.0,M,,,,1.9,0.2,10,1.7,nan,5,,,,1.7,0.3,5
2017p617154,2017-08-17T08:20:11Z,-37.75,10.4,176.41,9.7,145.0,15.0,M,,,,,,,2.3,nan,1,,,,2.3,nan,1
2017p617182,2017-08-17T08:34:44Z,-42.65,3.4,172.75,2.6,5.0,0.0,M,,,,3.0,0.2,7,2.8,nan,7,,,,2.8,0.2,7
2017p617221,2017-08-17T08:55:16Z,-38.5,5.8,176.03,8.1,140.0,14.0,M,,,,3.1,0.2,3,2.1,nan,3,,,,2.1,0.5,3
2017p617280,2017-08-17T09:27:04Z,-40.87,2.5,172.54,3.4,5.0,3.0,M,,,,3.5,0.1,8,3.3,nan,26,,,,3.3,0.1,26
2017p617294,2017-08-17T09:34:14Z,-36.96,15.2,177.18,13.4,130.0,18.0,M,,,,2.3,0.2,7,2.1,nan,2,,,,2.1,0.4,2
2017p617297,2017-08-17T09:36:02Z,-39.3,5.8,175.26,5.5,9.0,19.0,M,,,,1.8,0.3,17,1.6,nan,8,,,,1.6,0.1,8
2017p617303,2017-08-17T09:39:07Z,-41.79,3.5,174.14,3.0,12.0,5.0,M,,,,2.7,0.2,10,2.5,nan,10,,,,2.5,0.3,10
2017p617366,2017-08-17T10:12:38Z,-37.9,2.5,175.86,2.3,2.0,3.0,M,,,,2.6,0.3,21,2.5,nan,12,,,,2.5,0.2,12
2017p617381,2017-08-17T10:20:49Z,-40.88,2.3,172.53,3.2,4.0,3.0,M,,,,2.9,0.1,8,2.7,nan,7,,,,2.7,0.1,7
2017p617445,2017-08-17T10:55:19Z,-39.32,10.3,175.35,6.8,87.0,12.0,ML,,,,1.4,0.4,2,,,,,,,,,
2017p617739,2017-08-17T13:31:35Z,-37.19,4.1,178.98,8.5,12.0,0.0,M,,,,3.4,0.2,25,3.4,nan,30,,,,3.4,0.2,30
2017p618250,2017-08-17T18:03:45Z,-38.15,6.4,178.83,10.7,27.0,9.0,M,,,,3.1,0.3,13,2.9,nan,22,,,,2.9,0.2,22
2017p618385,2017-08-17T19:15:57Z,-41.68,3.2,174.26,4.0,6.0,7.0,M,,,,2.7,0.1,11,2.5,nan,11,,,,2.5,0.2,11
2017p618484,2017-08-17T20:08:49Z,-38.32,2.8,176.11,2.5,133.0,4.0,M,,,,3.7,0.3,8,4.6,nan,36,,,,4.6,0.5,36
2017p618653,2017-08-17T21:38:35Z,-37.2,10.7,178.77,10.1,5.0,0.0,M,,,,2.9,0.1,6,2.6,nan,5,,,,2.6,0.1,5
2017p618663,2017-08-17T21:43:46Z,-41.84,4.5,173.38,3.5,30.0,6.0,M,,,,3.3,0.3,12,3.0,nan,23,,,,3.0,0.1,23
2017p618691,2017-08-17T21:59:01Z,-37.03,11.0,177.45,9.4,99.0,19.0,M,,,,2.5,0.1,9,2.4,nan,6,,,,2.4,0.2,6
2017p618705,2017-08-17T22:06:22Z,-42.68,3.0,172.86,2.7,5.0,0.0,M,,,,3.0,0.2,9,2.8,nan,13,,,,2.8,0.1,13
2017p618939,2017-08-18T00:10:56Z,-39.35,5.4,175.6,5.8,13.0,29.0,M,,,,1.3,0.3,12,1.0,nan,8,,,,1.0,0.3,8
2017p619103,2017-08-18T01:38:34Z,-39.35,18.8,173.64,88.4,9.0,34.0,M,,,,2.5,0.3,6,2.1,nan,4,,,,2.1,0.3,4
2017p619155,2017-08-18T02:06:14Z,-38.45,5.5,178.56,8.5,24.0,9.0,M,,,,2.6,0.2,10,2.3,nan,6,,,,2.3,0.1,6
2017p619255,2017-08-18T03:00:08Z,-39.17,9.1,175.39,12.8,21.0,48.0,M,,,,1.1,0.2,6,0.6,nan,6,,,,0.6,0.1,6
2017p619863,2017-08-18T08:23:31Z,-40.22,2.6,174.36,4.0,57.0,12.0,M,,,,3.2,0.2,25,2.9,nan,45,,,,2.9,0.1,45
2017p620137,2017-08-18T10:49:07Z,-37.29,5.9,178.76,10.0,12.0,0.0,M,,,,2.9,0.2,12,2.5,nan,6,,,,2.5,0.1,6
2017p620141,2017-08-18T10:51:32Z,-40.11,2.5,176.34,2.9,23.0,4.0,M,,,,3.9,0.2,16,3.4,nan,72,,,,3.4,0.2,72
2017p620152,2017-08-18T10:57:23Z,-38.66,4.2,176.09,3.4,3.0,12.0,M,,,,2.1,0.3,13,1.7,nan,12,,,,1.7,0.3,12
