PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,mB,mB_Uncertainty,mB_StationCount,ML,ML_Uncertainty,ML_StationCount,M,M_Uncertainty,M_StationCount,Mw(mB),Mw(mB)_Uncertainty,Mw(mB)_StationCount,MLv,MLv_Uncertainty,MLv_StationCount
2018p608917,2018-08-14T07:11:20Z,-41.7,2.5,174.16,1.9,9.0,3.0,M,,,,2.8,0.2,14,2.5,nan,13,,,,2.5,0.2,13
2018p609060,2018-08-14T08:27:39Z,-37.94,4.0,179.1,4.3,33.0,0.0,M,,,,3.3,0.2,28,3.0,nan,18,,,,3.0,0.2,18
2018p609150,2018-08-14T09:15:22Z,-37.39,11.1,176.51,8.8,165.0,21.0,M,,,,2.9,0.2,6,2.8,nan,18,,,,2.8,0.2,18
2018p609221,2018-08-14T09:53:10Z,-37.3,5.1,176.66,5.0,223.0,7.0,M,,,,3.0,0.3,6,3.3,nan,25,,,,3.3,0.2,25
2018p609382,2018-08-14T11:19:21Z,-39.34,16.3,175.65,17.6,140.0,34.0,M,,,,1.4,0.2,13,1.1,nan,8,,,,1.1,0.2,8
2018p610112,2018-08-14T17:47:54Z,-38.93,2.4,177.29,2.4,31.0,5.0,M,,,,3.8,0.2,16,3.4,nan,16,,,,3.4,0.1,16
2018p610198,2018-08-14T18:33:58Z,-41.75,2.6,174.35,1.8,6.0,3.0,M,,,,2.7,0.2,19,2.5,nan,9,,,,2.5,0.2,9
2018p610305,2018-08-14T19:30:59Z,-41.72,2.9,174.37,1.9,5.0,0.0,M,,,,3.3,0.2,16,3.0,nan,17,,,,3.0,0.1,17
2018p610399,2018-08-14T20:21:03Z,-41.19,7.4,172.57,5.7,153.0,7.0,M,,,,,,,2.4,nan,7,,,,2.4,0.6,7
2018p610417,2018-08-14T20:30:47Z,-40.6,6.1,173.05,5.5,125.0,9.0,M,,,,,,,2.1,nan,1,,,,2.1,nan,1
2018p610451,2018-08-14T20:48:47Z,-38.31,5.8,175.83,5.6,137.0,9.0,M,,,,2.5,0.3,10,2.2,nan,7,,,,2.2,0.3,7
2018p610495,2018-08-14T21:12:10Z,-44.57,3.2,168.32,3.1,5.0,0.0,M,,,,2.9,0.2,10,2.3,nan,2,,,,2.3,0.2,2
2018p610553,2018-08-14T21:42:52Z,-40.99,3.4,172.95,3.4,204.0,4.0,M,,,,,,,2.7,nan,15,,,,2.7,0.3,15
2018p610607,2018-08-14T22:11:50Z,-41.69,3.0,174.38,2.4,9.0,5.0,M,,,,2.8,0.2,13,2.5,nan,10,,,,2.5,0.2,10
2018p611019,2018-08-15T01:50:59Z,-42.26,3.4,173.6,4.9,12.0,6.0,M,,,,2.3,0.2,6,1.7,nan,2,,,,1.7,0.5,2
2018p611258,2018-08-15T03:58:15Z,-40.55,2.6,173.42,3.9,136.0,6.0,M,,,,,,,2.8,nan,13,,,,2.8,0.2,13
2018p611268,2018-08-15T04:03:43Z,-38.93,6.6,175.24,8.7,233.0,8.0,M,,,,2.1,0.4,6,2.8,nan,6,,,,2.8,0.3,6
2018p611410,2018-08-15T05:19:36Z,-43.61,2.5,172.17,2.1,6.0,5.0,M,,,,2.8,0.3,10,2.7,nan,6,,,,2.7,0.2,6
2018p611470,2018-08-15T05:51:31Z,-39.27,3.9,175.62,6.4,0.0,0.0,M,,,,1.0,0.2,8,0.6,nan,5,,,,0.6,0.4,5
2018p611515,2018-08-15T06:15:29Z,-41.26,2.3,175.3,2.0,20.0,3.0,M,,,,3.1,0.2,19,2.8,nan,14,,,,2.8,0.2,14
2018p612204,2018-08-15T12:22:46Z,-39.29,2.9,176.53,2.5,31.0,6.0,M,,,,2.7,0.3,12,2.5,nan,12,,,,2.5,0.3,12
2018p612312,2018-08-15T13:20:05Z,-35.89,4.0,174.04,5.7,5.0,0.0,M,,,,2.7,0.1,11,2.5,nan,9,,,,2.5,0.1,9
2018p612448,2018-08-15T14:32:23Z,-39.04,6.1,175.69,8.6,7.0,11.0,M,,,,1.2,0.2,7,0.9,nan,7,,,,0.9,0.2,7
2018p612714,2018-08-15T16:54:08Z,-39.64,9.3,174.15,6.3,169.0,13.0,M,,,,,,,2.3,nan,1,,,,2.3,nan,1
2018p613490,2018-08-15T23:47:38Z,-40.13,3.7,173.71,4.7,160.0,7.0,M,,,,,,,2.5,nan,10,,,,2.5,0.2,10
2018p613648,2018-08-16T01:11:52Z,-38.94,5.7,175.69,11.5,3.0,38.0,M,,,,1.4,0.3,7,1.0,nan,6,,,,1.0,0.3,6
2018p613822,2018-08-16T02:44:44Z,-40.34,4.6,173.53,5.6,167.0,8.0,M,,,,,,,2.5,nan,5,,,,2.5,0.2,5
2018p614240,2018-08-16T06:27:11Z,-40.0,6.8,173.83,5.5,206.0,7.0,M,,,,,,,2.5,nan,5,,,,2.5,0.1,5
2018p614349,2018-08-16T07:25:12Z,-38.27,1.5,176.42,1.8,8.0,4.0,M,,,,1.8,0.4,11,1.5,nan,10,,,,1.5,0.4,10
2018p614360,2018-08-16T07:31:43Z,-38.27,3.2,176.48,3.6,1.0,11.0,M,,,,2.2,0.3,16,2.0,nan,14,,,,2.0,0.3,14
2018p614364,2018-08-16T07:33:27Z,-38.29,1.5,176.43,1.4,7.0,3.0,M,,,,1.9,0.4,12,1.7,nan,10,,,,1.7,0.4,10
2018p614366,2018-08-16T07:34:17Z,-38.29,3.3,176.44,3.7,1.0,13.0,M,,,,2.0,0.3,14,1.7,nan,13,,,,1.7,0.3,13
2018p614420,2018-08-16T08:03:26Z,-38.9,4.1,178.61,5.8,33.0,0.0,M,,,,2.9,0.2,17,2.7,nan,12,,,,2.7,0.1,12
2018p614802,2018-08-16T11:26:52Z,-42.23,2.3,173.6,4.1,8.0,6.0,M,,,,2.7,0.2,7,2.4,nan,6,,,,2.4,0.2,6
2018p615572,2018-08-16T18:17:13Z,-40.93,3.9,174.67,2.7,1.0,3.0,M,,,,2.3,0.1,12,2.1,nan,9,,,,2.1,0.2,9
2018p616123,2018-08-16T23:10:31Z,-42.46,6.0,173.56,10.9,18.0,21.0,M,,,,2.6,0.2,13,2.4,nan,7,,,,2.4,0.2,7
2018p616294,2018-08-17T00:41:38Z,-37.05,4.9,178.72,7.1,12.0,0.0,M,,,,3.1,0.2,12,2.7,nan,9,,,,2.7,0.1,9
2018p616503,2018-08-17T02:33:21Z,-37.21,5.3,178.96,7.1,12.0,0.0,M,,,,3.4,0.2,16,3.0,nan,12,,,,3.0,0.2,12
2018p616755,2018-08-17T04:47:03Z,-36.96,4.6,179.19,6.8,12.0,0.0,M,,,,4.5,0.3,29,4.2,nan,28,,,,4.2,0.2,28
2018p617077,2018-08-17T07:38:55Z,-35.28,4.5,-179.75,7.7,12.0,0.0,M,5.3,0.6,2,4.5,0.3,34,4.3,nan,32,4.7,0.6,2,4.3,0.2,32
2018p617336,2018-08-17T09:57:08Z,-42.5,2.5,173.38,2.8,8.0,3.0,M,,,,2.7,0.2,12,2.3,nan,4,,,,2.3,0.4,4
2018p617347,2018-08-17T10:02:48Z,-42.49,2.6,173.38,2.8,8.0,3.0,M,,,,2.8,0.2,11,2.6,nan,7,,,,2.6,0.3,7
2018p617476,2018-08-17T11:11:23Z,-44.61,3.1,168.55,3.1,5.0,0.0,M,,,,2.7,0.2,10,2.3,nan,3,,,,2.3,0.1,3
2018p617578,2018-08-17T12:05:46Z,-37.15,5.0,179.3,7.9,12.0,0.0,M,,,,3.4,0.2,27,3.1,nan,17,,,,3.1,0.2,17
2018p617863,2018-08-17T14:37:55Z,-38.91,4.0,175.75,8.8,8.0,11.0,M,,,,1.6,0.3,7,1.2,nan,7,,,,1.2,0.2,7
2018p617940,2018-08-17T15:18:51Z,-35.31,7.3,178.93,9.4,173.0,14.0,M,4.3,0.4,2,4.2,0.3,23,3.9,nan,20,3.4,0.4,2,3.9,0.2,20
2018p618092,2018-08-17T16:39:38Z,-37.0,3.4,178.99,6.0,12.0,0.0,M,,,,3.2,0.2,25,2.9,nan,17,,,,2.9,0.2,17
2018p618164,2018-08-17T17:18:09Z,-39.09,15.0,175.68,9.5,5.0,10.0,M,,,,0.9,0.1,6,0.6,nan,2,,,,0.6,0.2,2
2018p618366,2018-08-17T19:05:59Z,-39.0,13.1,175.66,13.7,5.0,15.0,M,,,,1.0,0.2,6,0.6,nan,2,,,,0.6,0.2,2
2018p618404,2018-08-17T19:26:09Z,-41.06,4.2,174.7,2.7,45.0,8.0,M,,,,2.8,0.2,25,2.5,nan,19,,,,2.5,0.3,19
2018p618504,2018-08-17T20:19:11Z,-41.72,2.6,174.32,1.7,11.0,3.0,M,,,,2.9,0.2,19,2.6,nan,19,,,,2.6,0.2,19
2018p618595,2018-08-17T21:07:36Z,-38.9,7.9,175.69,8.2,7.0,11.0,M,,,,1.6,0.2,8,1.3,nan,7,,,,1.3,0.2,7
2018p618667,2018-08-17T21:45:48Z,-40.08,3.6,174.36,4.4,80.0,9.0,M,,,,3.2,0.3,25,2.9,nan,16,,,,2.9,0.3,16
2018p619038,2018-08-18T01:03:33Z,-42.66,2.8,172.92,3.4,10.0,4.0,M,,,,2.7,0.2,10,2.5,nan,5,,,,2.5,0.2,5
2018p619363,2018-08-18T03:56:37Z,-42.51,3.3,173.23,3.4,9.0,4.0,M,,,,2.6,0.2,13,2.5,nan,7,,,,2.5,0.2,7
2018p620135,2018-08-18T10:48:00Z,-40.65,3.4,173.89,3.1,78.0,7.0,M,,,,2.9,0.3,28,2.4,nan,16,,,,2.4,0.3,16
2018p620462,2018-08-18T13:42:32Z,-42.64,2.6,173.41,2.7,9.0,2.0,M,,,,3.1,0.2,28,2.9,nan,25,,,,2.9,0.2,25
2018p620493,2018-08-18T13:59:11Z,-39.1,1.7,175.67,1.7,5.0,2.0,M,,,,1.3,0.3,10,1.1,nan,8,,,,1.1,0.3,8
2018p620582,2018-08-18T14:46:20Z,-39.12,3.8,177.53,2.9,22.0,4.0,M,,,,3.1,0.2,18,2.7,nan,18,,,,2.7,0.1,18
2018p620615,2018-08-18T15:03:41Z,-38.89,2.9,177.82,2.8,10.0,4.0,M,,,,3.0,0.5,13,1.8,nan,12,,,,1.8,0.2,12
2018p620616,2018-08-18T15:04:08Z,-38.47,2.5,177.9,2.8,22.0,3.0,M,,,,3.2,0.2,18,2.9,nan,18,,,,2.9,0.2,18
2018p620739,2018-08-18T16:09:48Z,-46.75,7.5,166.09,10.5,12.0,0.0,M,,,,3.6,0.2,6,3.4,nan,6,,,,3.4,0.1,6
2018p620768,2018-08-18T16:25:32Z,-42.02,3.0,173.72,2.9,12.0,5.0,M,,,,2.4,0.2,12,2.2,nan,8,,,,2.2,0.2,8
2018p620774,2018-08-18T16:28:32Z,-37.4,2.9,177.32,2.5,5.0,0.0,M,,,,3.1,0.3,32,2.9,nan,28,,,,2.9,0.3,28
2018p621179,2018-08-18T20:04:52Z,-38.9,2.3,175.69,3.2,7.0,3.0,M,,,,1.3,0.1,12,1.1,nan,13,,,,1.1,0.2,13
2018p621609,2018-08-18T23:53:53Z,-39.93,5.9,173.71,7.2,207.0,10.0,M,,,,2.7,0.3,8,2.8,nan,18,,,,2.8,0.2,18
2018p621821,2018-08-19T01:46:41Z,-38.65,4.3,175.97,3.7,94.0,6.0,M,,,,2.4,0.3,28,2.3,nan,25,,,,2.3,0.4,25
2018p621852,2018-08-19T02:02:54Z,-39.66,3.4,176.32,3.9,33.0,7.0,M,,,,1.6,0.5,8,1.3,nan,7,,,,1.3,0.4,7
2018p622027,2018-08-19T03:36:25Z,-39.38,3.7,176.47,4.2,58.0,8.0,M,,,,2.5,0.3,12,2.3,nan,11,,,,2.3,0.3,11
2018p622132,2018-08-19T04:32:06Z,-40.42,4.0,176.07,3.6,38.0,6.0,M,,,,1.9,0.2,13,3.0,nan,11,,,,3.0,0.4,11
2018p622372,2018-08-19T06:40:14Z,-39.11,7.1,175.3,10.3,6.0,13.0,M,,,,1.4,0.2,13,2.1,nan,13,,,,2.1,0.2,13
2018p622479,2018-08-19T07:36:58Z,-42.68,2.6,172.8,3.1,12.0,4.0,M,,,,2.2,0.1,8,2.0,nan,3,,,,2.0,0.3,3
2018p622622,2018-08-19T08:53:40Z,-38.95,1.7,175.68,2.4,5.0,2.0,M,,,,1.1,0.3,8,0.8,nan,5,,,,0.8,0.3,5
2018p622658,2018-08-19T09:12:21Z,-38.84,1.9,177.2,2.0,24.0,3.0,M,,,,3.1,0.2,25,2.8,nan,25,,,,2.8,0.2,25
2018p622722,2018-08-19T09:46:13Z,-35.03,26.2,177.65,14.0,376.0,28.0,M,,,,,,,3.1,nan,4,,,,3.1,0.4,4
2018p622949,2018-08-19T11:47:39Z,-37.97,6.4,176.42,6.5,131.0,12.0,M,,,,,,,2.3,nan,6,,,,2.3,0.2,6
2018p623251,2018-08-19T14:28:12Z,-41.64,3.2,174.3,3.3,9.0,5.0,M,,,,2.5,0.2,13,2.3,nan,10,,,,2.3,0.2,10
2018p623474,2018-08-19T16:27:15Z,-38.93,6.3,175.76,16.8,5.0,41.0,M,,,,1.2,0.2,7,0.8,nan,3,,,,0.8,0.3,3
2018p623558,2018-08-19T17:11:55Z,-42.43,3.4,173.5,3.5,12.0,0.0,M,,,,2.1,0.3,6,2.0,nan,2,,,,2.0,0.8,2
2018p623712,2018-08-19T18:34:18Z,-40.55,3.2,173.87,3.5,89.0,9.0,M,,,,3.6,0.3,15,3.2,nan,16,,,,3.2,0.2,16
2018p623795,2018-08-19T19:18:23Z,-43.73,49.1,170.44,37.3,82.0,59.0,M,,,,,,,2.4,nan,2,,,,2.4,1.2,2
2018p624052,2018-08-19T21:35:17Z,-38.58,3.0,175.77,2.7,156.0,4.0,M,,,,2.4,0.3,7,3.2,nan,43,,,,3.2,0.3,43
2018p624302,2018-08-19T23:48:28Z,-39.41,3.5,175.72,2.1,16.0,3.0,M,,,,1.4,0.3,12,1.1,nan,7,,,,1.1,0.3,7
2018p624433,2018-08-20T00:58:17Z,-41.75,2.7,174.24,2.9,10.0,5.0,M,,,,2.2,0.3,8,2.2,nan,3,,,,2.2,0.4,3
2018p624542,2018-08-20T01:56:08Z,-41.65,3.0,174.42,3.5,19.0,6.0,M,,,,3.8,0.2,19,3.5,nan,40,,,,3.5,0.3,40
2018p624705,2018-08-20T03:22:52Z,-40.08,2.1,173.14,4.0,5.0,0.0,M,,,,3.6,0.2,16,3.3,nan,15,,,,3.3,0.1,15
2018p625701,2018-08-20T12:13:43Z,-41.66,3.7,174.29,2.9,10.0,5.0,M,,,,2.8,0.2,15,2.6,nan,14,,,,2.6,0.2,14
2018p625871,2018-08-20T13:44:34Z,-39.31,1.8,175.67,1.8,10.0,3.0,M,,,,1.0,0.1,8,0.6,nan,5,,,,0.6,0.2,5
2018p626061,2018-08-20T15:25:45Z,-38.98,3.5,179.48,4.2,33.0,0.0,M,,,,3.1,0.2,24,2.8,nan,12,,,,2.8,0.2,12
2018p626442,2018-08-20T18:48:29Z,-37.31,5.1,179.01,5.6,12.0,0.0,M,,,,3.4,0.2,25,3.3,nan,18,,,,3.3,0.1,18
2018p626568,2018-08-20T19:55:24Z,-38.29,5.8,175.72,4.9,159.0,9.0,M,,,,,,,2.4,nan,20,,,,2.4,0.4,20
2018p626612,2018-08-20T20:19:15Z,-41.85,4.0,174.14,3.4,7.0,4.0,M,,,,2.6,0.2,14,2.3,nan,8,,,,2.3,0.2,8
2018p626746,2018-08-20T21:30:21Z,-37.46,4.1,177.12,3.1,5.0,0.0,M,,,,2.7,0.2,11,2.6,nan,7,,,,2.6,0.1,7
2018p626786,2018-08-20T21:51:38Z,-39.04,4.6,174.85,4.6,206.0,4.0,M,,,,2.3,0.1,7,2.8,nan,21,,,,2.8,0.3,21
2018p626876,2018-08-20T22:39:42Z,-37.89,5.2,177.21,3.4,48.0,7.0,M,,,,3.3,0.4,15,2.9,nan,14,,,,2.9,0.3,14
2018p627345,2018-08-21T02:49:50Z,-41.85,4.9,174.12,3.0,7.0,5.0,M,,,,3.0,0.3,8,2.8,nan,7,,,,2.8,0.2,7
2018p627761,2018-08-21T06:31:30Z,-45.21,4.5,167.34,5.2,69.0,8.0,M,,,,3.4,0.1,13,3.0,nan,6,,,,3.0,0.1,6
2018p627802,2018-08-21T06:53:02Z,-42.9,2.8,171.75,1.9,5.0,0.0,M,,,,2.6,0.2,12,2.5,nan,9,,,,2.5,0.2,9
2018p627960,2018-08-21T08:17:11Z,-42.26,2.4,173.62,3.2,12.0,3.0,M,,,,2.8,0.1,14,2.5,nan,7,,,,2.5,0.1,7
2018p628121,2018-08-21T09:42:48Z,-36.39,5.8,178.3,8.5,155.0,8.0,M,,,,3.6,0.3,19,3.4,nan,12,,,,3.4,0.3,12
2018p628153,2018-08-21T10:00:10Z,-36.86,5.9,177.13,4.0,12.0,0.0,M,,,,3.1,0.2,16,2.9,nan,12,,,,2.9,0.2,12
2018p628317,2018-08-21T11:26:53Z,-35.12,18.9,178.97,26.6,186.0,26.0,M,,,,4.0,0.2,8,3.8,nan,7,,,,3.8,0.2,7
2018p628336,2018-08-21T11:37:38Z,-41.99,2.3,173.68,2.4,5.0,0.0,M,,,,2.6,0.1,6,2.3,nan,7,,,,2.3,0.2,7
2018p628680,2018-08-21T14:41:12Z,-38.72,3.4,176.17,2.9,75.0,5.0,M,,,,3.2,0.3,45,3.2,nan,44,,,,3.2,0.3,44
2018p628895,2018-08-21T16:35:50Z,-40.53,2.4,174.04,3.2,67.0,9.0,M,,,,2.6,0.3,14,2.2,nan,6,,,,2.2,0.2,6
2018p629051,2018-08-21T17:58:36Z,-38.5,3.0,175.87,2.9,150.0,5.0,M,,,,2.6,0.1,7,2.8,nan,27,,,,2.8,0.2,27
2018p629573,2018-08-21T22:36:52Z,-40.16,7.5,178.82,8.2,33.0,0.0,M,,,,3.7,0.2,13,2.6,nan,9,,,,2.6,0.2,9
2018p630068,2018-08-22T03:00:30Z,-40.04,2.7,176.56,3.7,33.0,5.0,M,,,,2.7,0.2,14,2.4,nan,13,,,,2.4,0.3,13
2018p630305,2018-08-22T05:06:52Z,-37.87,6.0,176.75,6.9,140.0,9.0,M,,,,2.8,0.3,12,2.6,nan,5,,,,2.6,0.6,5
2018p630373,2018-08-22T05:43:23Z,-39.01,6.3,-179.63,5.8,33.0,0.0,M,,,,3.3,0.2,10,2.9,nan,5,,,,2.9,0.2,5
2018p630470,2018-08-22T06:34:54Z,-38.93,3.0,175.8,5.2,8.0,3.0,M,,,,1.4,0.3,6,1.1,nan,3,,,,1.1,0.6,3
2018p630503,2018-08-22T06:52:09Z,-39.04,3.3,177.76,3.4,19.0,3.0,M,,,,2.9,0.3,22,2.6,nan,18,,,,2.6,0.3,18
2018p630804,2018-08-22T09:32:50Z,-38.91,1.6,175.86,2.5,7.0,3.0,M,,,,1.7,0.2,15,1.4,nan,10,,,,1.4,0.2,10
2018p630966,2018-08-22T10:59:16Z,-39.15,2.6,175.81,3.2,11.0,4.0,M,,,,1.2,0.2,10,0.6,nan,5,,,,0.6,0.1,5
2018p631103,2018-08-22T12:11:43Z,-39.96,2.2,176.31,2.8,21.0,3.0,M,,,,3.4,0.2,32,3.1,nan,32,,,,3.1,0.2,32
2018p631439,2018-08-22T15:10:55Z,-44.33,2.3,169.36,2.2,5.0,0.0,M,,,,2.7,0.2,12,2.2,nan,3,,,,2.2,0.6,3
2018p631455,2018-08-22T15:19:35Z,-37.04,5.2,177.14,3.3,10.0,6.0,M,,,,2.7,0.2,16,2.4,nan,7,,,,2.4,0.2,7
2018p631705,2018-08-22T17:32:30Z,-39.88,2.1,176.76,3.0,28.0,3.0,M,,,,2.6,0.1,24,2.3,nan,19,,,,2.3,0.1,19
2018p632074,2018-08-22T20:49:19Z,-38.13,4.8,176.28,3.7,144.0,6.0,M,,,,2.8,0.2,11,2.7,nan,24,,,,2.7,0.2,24
2018p632761,2018-08-23T02:55:31Z,-36.87,6.6,177.68,6.7,15.0,0.0,M,,,,3.1,0.2,9,2.9,nan,6,,,,2.9,0.1,6
2018p633206,2018-08-23T06:52:25Z,-41.63,4.1,173.42,3.3,51.0,7.0,M,,,,3.1,0.2,12,2.9,nan,11,,,,2.9,0.1,11
2018p633284,2018-08-23T07:33:55Z,-38.66,9.0,175.29,6.9,204.0,7.0,M,,,,2.2,0.2,6,2.2,nan,13,,,,2.2,0.4,13
2018p633291,2018-08-23T07:37:51Z,-38.7,2.9,177.22,2.6,29.0,4.0,M,,,,2.8,0.3,21,2.6,nan,20,,,,2.6,0.2,20
2018p633520,2018-08-23T09:39:43Z,-39.14,1.9,175.38,2.2,7.0,3.0,M,,,,1.2,0.2,10,0.9,nan,7,,,,0.9,0.3,7
2018p633670,2018-08-23T10:59:33Z,-44.62,3.2,168.3,3.9,73.0,7.0,M,,,,4.0,0.3,23,3.7,nan,18,,,,3.7,0.3,18
2018p634030,2018-08-23T14:11:16Z,-41.68,3.3,174.3,4.4,12.0,11.0,M,,,,2.6,0.1,6,2.4,nan,6,,,,2.4,0.2,6
2018p634058,2018-08-23T14:25:58Z,-36.51,12.5,176.62,9.9,211.0,12.0,M,,,,,,,2.0,nan,4,,,,2.0,0.5,4
2018p634132,2018-08-23T15:05:57Z,-39.26,2.1,175.52,2.7,13.0,3.0,M,,,,1.1,0.2,11,0.8,nan,7,,,,0.8,0.2,7
2018p634143,2018-08-23T15:11:55Z,-42.63,2.4,173.11,3.1,9.0,3.0,M,,,,2.9,0.1,14,2.8,nan,12,,,,2.8,0.1,12
2018p634380,2018-08-23T17:18:07Z,-41.26,6.5,172.51,6.9,195.0,7.0,M,,,,,,,2.4,nan,6,,,,2.4,0.4,6
2018p634415,2018-08-23T17:36:30Z,-42.35,3.5,173.45,3.1,5.0,4.0,M,,,,2.7,0.2,7,2.6,nan,7,,,,2.6,0.1,7
2018p634542,2018-08-23T18:44:42Z,-37.49,4.5,176.57,4.3,177.0,8.0,M,,,,,,,2.9,nan,35,,,,2.9,0.3,35
2018p635061,2018-08-23T23:20:50Z,-37.3,4.4,177.23,6.6,147.0,9.0,M,,,,3.0,0.3,8,2.8,nan,13,,,,2.8,0.2,13
2018p635257,2018-08-24T01:05:16Z,-37.99,3.9,177.89,4.1,52.0,6.0,M,,,,2.9,0.2,16,2.7,nan,15,,,,2.7,0.2,15
2018p635419,2018-08-24T02:31:23Z,-42.35,2.3,173.48,3.1,5.0,0.0,M,,,,2.7,0.2,8,2.6,nan,6,,,,2.6,0.3,6
2018p635717,2018-08-24T05:10:24Z,-39.39,13.8,175.3,17.0,5.0,0.0,M,,,,2.3,0.2,7,2.3,nan,7,,,,2.3,0.3,7
2018p635859,2018-08-24T06:25:49Z,-39.27,2.2,175.47,3.9,11.0,4.0,M,,,,1.0,0.2,7,0.7,nan,3,,,,0.7,0.5,3
2018p636103,2018-08-24T08:36:04Z,-39.22,4.7,175.52,3.2,5.0,3.0,M,,,,1.2,0.2,4,1.2,nan,4,,,,1.2,0.2,4
2018p636291,2018-08-24T10:15:58Z,-40.18,2.4,176.66,3.5,23.0,3.0,M,,,,3.2,0.2,18,2.8,nan,14,,,,2.8,0.2,14
2018p636321,2018-08-24T10:32:00Z,-38.06,3.4,177.25,3.2,45.0,6.0,M,,,,2.8,0.2,35,2.5,nan,24,,,,2.5,0.1,24
2018p636512,2018-08-24T12:13:40Z,-43.73,3.0,169.47,3.1,5.0,0.0,M,,,,3.2,0.1,12,3.0,nan,9,,,,3.0,0.1,9
2018p636538,2018-08-24T12:27:50Z,-41.58,2.7,173.21,2.7,56.0,5.0,M,,,,4.5,0.2,37,4.5,nan,141,,,,4.5,0.3,141
2018p636556,2018-08-24T12:37:32Z,-42.85,2.5,172.75,3.2,27.0,4.0,M,,,,2.6,0.2,9,2.6,nan,6,,,,2.6,0.4,6
2018p636737,2018-08-24T14:13:57Z,-39.14,5.3,175.21,4.9,139.0,5.0,M,,,,1.8,0.4,8,2.2,nan,11,,,,2.2,0.6,11
2018p636931,2018-08-24T15:57:21Z,-38.29,3.3,177.23,2.5,34.0,4.0,M,,,,2.8,0.3,28,2.5,nan,22,,,,2.5,0.3,22
2018p637153,2018-08-24T17:55:23Z,-38.24,3.2,176.96,2.4,44.0,5.0,M,,,,3.1,0.3,48,2.8,nan,47,,,,2.8,0.2,47
2018p637367,2018-08-24T19:49:14Z,-41.3,4.1,173.76,5.5,49.0,7.0,M,,,,2.7,0.4,7,2.4,nan,6,,,,2.4,0.3,6
2018p637638,2018-08-24T22:14:03Z,-37.51,8.0,177.35,3.6,3.0,0.0,M,,,,2.5,0.2,10,2.3,nan,8,,,,2.3,0.2,8
2018p637701,2018-08-24T22:47:37Z,-39.3,4.0,174.84,1.9,17.0,5.0,M,,,,3.7,0.2,28,3.4,nan,28,,,,3.4,0.2,28
2018p637798,2018-08-24T23:38:57Z,-39.74,5.1,174.28,6.6,104.0,10.0,M,,,,,,,2.4,nan,5,,,,2.4,0.4,5
2018p637948,2018-08-25T00:58:42Z,-42.74,2.7,172.43,2.6,7.0,4.0,M,,,,2.5,0.2,11,2.4,nan,5,,,,2.4,0.2,5
2018p638150,2018-08-25T02:46:27Z,-38.1,3.7,175.8,5.1,253.0,6.0,M,,,,,,,2.8,nan,25,,,,2.8,0.3,25
2018p638673,2018-08-25T07:25:47Z,-38.55,4.0,175.86,4.4,169.0,6.0,M,,,,,,,2.4,nan,13,,,,2.4,0.3,13
2018p638676,2018-08-25T07:27:06Z,-41.53,5.8,174.41,2.7,15.0,5.0,M,,,,2.7,0.3,7,2.5,nan,4,,,,2.5,0.6,4
2018p638784,2018-08-25T08:24:19Z,-37.33,5.7,178.82,7.7,18.0,5.0,M,,,,3.3,0.3,26,3.0,nan,18,,,,3.0,0.2,18
2018p638816,2018-08-25T08:41:32Z,-39.51,3.1,175.58,2.7,20.0,3.0,M,,,,2.0,0.2,19,1.6,nan,13,,,,1.6,0.1,13
2018p638881,2018-08-25T09:16:15Z,-37.49,7.6,177.44,3.6,5.0,0.0,M,,,,2.6,0.2,12,2.3,nan,8,,,,2.3,0.2,8
2018p638940,2018-08-25T09:47:29Z,-39.43,2.8,175.73,4.2,10.0,3.0,M,,,,1.4,0.3,8,0.8,nan,3,,,,0.8,0.7,3
2018p638989,2018-08-25T10:14:05Z,-39.39,17.0,175.3,14.1,5.0,0.0,M,,,,2.3,0.2,7,2.2,nan,6,,,,2.2,0.3,6
2018p639059,2018-08-25T10:51:05Z,-39.26,5.4,175.61,3.2,5.0,3.0,M,,,,1.8,0.2,7,1.5,nan,7,,,,1.5,0.2,7
2018p639134,2018-08-25T11:31:05Z,-39.33,6.7,175.33,6.9,5.0,5.0,M,,,,2.1,0.2,6,2.1,nan,6,,,,2.1,0.4,6
2018p639276,2018-08-25T12:46:38Z,-37.56,6.8,176.48,6.0,272.0,6.0,M,,,,,,,2.9,nan,26,,,,2.9,0.3,26
2018p639558,2018-08-25T15:16:41Z,-45.13,4.1,167.5,5.4,104.0,8.0,M,,,,2.8,0.3,7,3.4,nan,2,,,,3.4,0.2,2
2018p639852,2018-08-25T17:53:12Z,-37.82,3.7,178.43,6.8,13.0,6.0,M,,,,2.3,0.2,7,2.1,nan,6,,,,2.1,0.2,6
2018p640305,2018-08-25T21:54:44Z,-39.32,11.9,174.5,7.1,134.0,10.0,M,,,,2.0,0.7,4,1.9,nan,2,,,,1.9,0.9,2
2018p640840,2018-08-26T02:40:28Z,-38.43,1.6,176.18,1.6,6.0,3.0,M,,,,2.2,0.2,8,2.0,nan,7,,,,2.0,0.2,7
2018p640885,2018-08-26T03:03:58Z,-38.43,1.3,176.17,1.2,6.0,2.0,M,,,,2.4,0.2,16,2.1,nan,13,,,,2.1,0.2,13
