PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,MS,MS_Uncertainty,MS_StationCount,ML,ML_Uncertainty,ML_StationCount,Mw,Mw_Uncertainty,Mw_StationCount
1543314,1948-06-19T01:15:29Z,-39.31,0.0,177.45,0.0,12.0,0.0,ML,,,,3.8,nan,0,,,
1543315,1948-06-19T06:18:35Z,-43.37,0.1,169.02,0.2,12.0,0.0,ML,,,,5.7,0.3,4,,,
1543316,1948-06-19T06:56:58Z,-43.4,0.0,169.1,0.1,12.0,0.0,ML,,,,5.2,0.2,4,,,
1543317,1948-06-19T07:05:38Z,-43.67,0.0,169.59,0.1,12.0,0.0,ML,,,,5.7,0.3,4,,,
1543318,1948-06-19T08:14:47Z,-42.96,0.0,169.41,0.1,12.0,0.0,ML,,,,4.5,0.2,2,,,
1543319,1948-06-20T20:55:35Z,-39.32,0.0,175.83,0.0,33.0,0.0,ML,,,,4.3,0.1,2,,,
1543320,1948-06-21T20:05:24Z,-41.45,0.1,174.68,0.1,12.0,0.0,ML,,,,4.3,nan,0,,,
1543321,1948-06-22T21:31:48Z,-40.89,0.1,175.26,0.1,12.0,0.0,ML,,,,4.2,0.2,2,,,
1543322,1948-06-29T09:13:56Z,-43.29,0.0,171.75,0.0,12.0,0.0,ML,,,,4.3,nan,2,,,
1543323,1948-06-30T19:26:53Z,-38.68,0.2,178.66,0.2,12.0,0.0,ML,,,,4.4,0.1,2,,,
