PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,ML,ML_Uncertainty,ML_StationCount,M,M_Uncertainty,M_StationCount
1553129,1970-09-26T21:58:17Z,-41.23,0.0,172.66,0.0,12.0,0.0,ML,4.0,0.2,6,,,
1553130,1970-09-27T02:09:07Z,-40.89,0.0,174.3,0.0,12.0,0.0,ML,4.1,0.3,9,,,
1553131,1970-09-27T11:17:18Z,-46.18,0.2,165.97,0.1,12.0,0.0,ML,4.2,0.2,4,,,
1553132,1970-09-28T08:01:50Z,-40.25,0.1,173.64,0.1,159.0,9.0,ML,4.2,0.1,2,,,
1553133,1970-09-28T19:01:26Z,-44.54,0.1,173.31,0.2,33.0,0.0,ML,5.0,0.3,12,,,
1553134,1970-09-29T09:58:21Z,-37.95,0.1,176.57,0.1,174.0,10.0,ML,3.9,0.3,1,,,
1553135,1970-09-29T13:52:33Z,-40.84,0.1,176.43,0.1,12.0,0.0,ML,3.5,0.2,7,,,
1553136,1970-09-30T03:17:12Z,-45.18,0.1,167.59,0.1,33.0,0.0,ML,3.8,0.2,4,,,
1553137,1970-09-30T07:40:19Z,-45.78,0.3,167.08,0.3,33.0,0.0,ML,3.8,0.2,3,,,
1553138,1970-10-01T18:07:16Z,-45.09,0.0,167.68,0.0,110.0,5.0,ML,3.4,0.3,5,,,
1553139,1970-10-02T10:00:07Z,-38.84,0.1,178.21,0.1,12.0,0.0,ML,3.8,0.3,8,,,
1553140,1970-10-02T15:17:41Z,-37.94,0.2,176.87,0.4,339.0,15.0,ML,3.8,0.3,5,,,
1553141,1970-10-03T02:03:47Z,-37.28,0.1,177.3,0.1,209.0,19.0,ML,4.0,0.2,6,,,
1553142,1970-10-03T21:13:52Z,-45.09,0.0,167.64,0.1,137.0,6.0,ML,3.7,0.3,3,,,
1553144,1970-10-05T08:32:42Z,-38.0,0.0,176.0,0.0,12.0,0.0,ML,2.1,nan,1,,,
1553145,1970-10-05T23:20:01Z,-38.92,0.0,175.68,0.1,12.0,0.0,ML,3.5,0.3,7,,,
1553146,1970-10-05T23:50:50Z,-39.01,0.0,175.62,0.0,12.0,0.0,ML,3.5,0.3,6,,,
1553147,1970-10-06T00:51:45Z,-38.88,0.0,175.65,0.1,12.0,0.0,ML,3.6,0.3,8,,,
1553148,1970-10-06T00:55:33Z,-39.02,0.0,175.68,0.1,12.0,0.0,ML,3.5,0.3,6,,,
1553149,1970-10-06T02:42:26Z,-38.98,0.0,175.69,0.0,12.0,0.0,ML,3.8,0.3,7,,,
1553150,1970-10-06T02:43:44Z,-39.03,0.0,175.96,0.0,12.0,0.0,ML,3.7,0.3,7,,,
1553151,1970-10-06T03:06:35Z,-38.7,0.0,175.9,0.0,12.0,0.0,ML,3.3,0.1,2,,,
1553152,1970-10-06T03:37:15Z,-39.01,0.0,175.64,0.0,12.0,0.0,ML,3.9,0.3,8,,,
1553153,1970-10-06T03:38:42Z,-39.0,0.0,175.7,0.0,12.0,0.0,ML,3.5,nan,2,,,
1553154,1970-10-06T04:43:42Z,-38.62,0.0,176.9,0.0,33.0,0.0,ML,4.6,0.4,8,,,
1553155,1970-10-06T09:11:00Z,-38.95,0.0,175.77,0.0,12.0,0.0,ML,3.4,0.2,6,,,
1553156,1970-10-06T15:35:26Z,-38.97,0.0,175.6,0.0,12.0,0.0,ML,4.1,0.3,8,,,
1553157,1970-10-06T15:56:53Z,-38.98,0.0,175.69,0.0,12.0,0.0,ML,4.0,0.3,8,,,
1553158,1970-10-06T16:01:18Z,-39.01,0.0,175.75,0.0,12.0,0.0,ML,3.7,0.3,7,,,
1553159,1970-10-06T16:26:10Z,-39.05,0.0,175.73,0.0,12.0,0.0,ML,3.7,0.3,7,,,
1553161,1970-10-06T23:40:35Z,-38.98,0.0,175.65,0.0,12.0,0.0,ML,3.4,0.3,6,,,
1553162,1970-10-07T00:12:02Z,-38.95,0.0,175.67,0.0,12.0,0.0,ML,3.5,0.2,6,,,
1553163,1970-10-07T00:58:20Z,-39.14,0.1,175.62,0.1,12.0,0.0,ML,3.6,0.3,5,,,
1553164,1970-10-07T01:06:47Z,-39.04,0.0,175.7,0.0,12.0,0.0,ML,3.9,0.3,8,,,
1553165,1970-10-07T01:08:00Z,-38.9,0.0,175.6,0.1,12.0,0.0,ML,3.3,0.5,7,,,
1553166,1970-10-07T01:35:48Z,-38.46,0.1,176.54,0.1,328.0,7.0,ML,4.1,0.3,5,,,
1553167,1970-10-07T09:54:35Z,-39.32,0.0,175.8,0.0,87.0,6.0,ML,3.6,0.3,5,,,
1553168,1970-10-07T16:03:17Z,-38.98,0.0,175.71,0.0,12.0,0.0,ML,3.7,0.2,7,,,
1553169,1970-10-08T06:34:31Z,-39.15,0.0,178.38,0.1,12.0,0.0,ML,4.2,0.3,9,,,
1553170,1970-10-08T10:00:22Z,-39.04,0.0,175.68,0.0,12.0,0.0,ML,3.7,0.2,7,,,
1553171,1970-10-08T19:54:41Z,-40.45,0.0,174.55,0.0,33.0,0.0,ML,4.6,0.3,11,,,
1553172,1970-10-09T08:10:06Z,-38.52,0.1,175.96,0.1,215.0,7.0,ML,4.0,0.2,6,,,
1553174,1970-10-09T15:34:42Z,-44.94,0.1,167.74,0.1,12.0,0.0,ML,3.8,0.4,7,,,
1553175,1970-10-10T02:44:16Z,-37.13,0.1,178.06,0.1,139.0,9.0,ML,4.3,0.2,7,,,
1553176,1970-10-10T13:51:07Z,-40.31,0.0,173.62,0.0,147.0,11.0,ML,4.0,0.3,6,,,
1553177,1970-10-11T00:55:33Z,-35.29,0.1,178.83,0.1,206.0,18.0,ML,5.8,0.2,6,,,
1553178,1970-10-11T05:19:49Z,-38.88,0.0,175.7,0.0,12.0,0.0,ML,3.7,0.3,8,,,
1553179,1970-10-11T07:39:08Z,-36.68,0.2,177.3,0.2,284.0,25.0,ML,4.2,0.2,5,,,
1553180,1970-10-11T09:48:29Z,-40.91,0.0,173.81,0.0,33.0,0.0,ML,4.1,0.3,10,,,
1553183,1970-10-12T18:04:07Z,-40.59,0.1,176.56,0.1,12.0,0.0,ML,4.1,0.2,9,,,
1553187,1970-10-14T08:32:48Z,-39.37,0.0,174.87,0.0,164.0,6.0,ML,4.8,0.2,5,,,
1553189,1970-10-14T15:23:17Z,-38.9,0.1,176.87,0.0,33.0,0.0,ML,3.6,0.3,6,,,
1553192,1970-10-16T07:20:38Z,-40.88,0.0,174.47,0.0,33.0,0.0,ML,3.8,0.2,8,,,
1553193,1970-10-16T18:07:47Z,-41.64,0.0,171.72,0.1,12.0,0.0,ML,3.8,0.2,7,,,
1553195,1970-10-18T02:54:52Z,-45.05,0.1,170.62,0.1,12.0,0.0,ML,3.3,0.2,4,,,
1553199,1970-10-18T15:23:05Z,-37.11,0.1,177.61,0.2,282.0,12.0,ML,4.3,0.2,6,,,
1553203,1970-10-18T20:47:01Z,-36.18,0.1,178.52,0.1,285.0,15.0,ML,4.5,0.1,5,,,
1553204,1970-10-19T04:56:43Z,-38.38,0.1,175.68,0.1,190.0,11.0,ML,4.0,0.3,5,,,
1553205,1970-10-21T07:52:40Z,-37.55,0.0,177.19,0.0,159.0,10.0,ML,5.2,0.2,7,,,
1553206,1970-10-21T19:00:55Z,-40.11,0.0,174.81,0.0,12.0,0.0,ML,4.0,0.2,10,,,
1553207,1970-10-21T20:18:14Z,-37.26,0.1,177.89,0.1,140.0,12.0,ML,4.3,0.3,7,,,
1553209,1970-10-23T15:31:23Z,-37.58,0.5,177.2,0.6,323.0,25.0,ML,3.9,0.1,5,,,
1553210,1970-10-25T03:01:59Z,-37.23,0.1,177.33,0.1,157.0,9.0,ML,3.8,0.1,5,,,
1553211,1970-10-26T02:30:29Z,-41.09,0.0,175.75,0.0,12.0,0.0,ML,4.3,0.3,9,,,
1553212,1970-10-26T04:23:35Z,-38.26,0.1,176.26,0.1,156.0,13.0,ML,3.7,0.4,5,,,
1553213,1970-10-26T05:06:23Z,-37.97,0.1,176.26,0.1,177.0,9.0,ML,4.0,0.2,6,,,
1553214,1970-10-27T06:11:11Z,-38.49,0.0,175.88,0.1,161.0,11.0,ML,3.6,0.3,5,,,
1553215,1970-10-27T14:22:16Z,-37.02,0.1,179.28,0.1,144.0,13.0,ML,3.7,0.1,5,,,
1553218,1970-10-30T05:58:05Z,-45.38,0.1,166.57,0.2,12.0,0.0,ML,4.4,0.2,7,,,
1553220,1970-11-01T08:18:45Z,-38.55,0.0,175.61,0.0,169.0,5.0,ML,4.2,0.3,7,,,
2183233,1970-11-02T02:58:13Z,-38.6,0.0,176.1,0.0,12.0,0.0,M,,,,4.5,nan,0
1553221,1970-11-02T22:19:41Z,-38.58,0.0,176.19,0.1,12.0,0.0,ML,3.1,0.3,3,,,
1553222,1970-11-03T08:39:48Z,-38.68,0.0,175.73,0.0,145.0,6.0,ML,4.0,0.3,7,,,
1553223,1970-11-03T10:10:52Z,-41.91,0.0,171.88,0.1,12.0,0.0,ML,3.8,0.3,11,,,
1553224,1970-11-03T10:17:14Z,-39.27,0.0,175.0,0.0,12.0,0.0,ML,3.4,0.3,8,,,
1553225,1970-11-03T19:24:06Z,-36.32,0.1,177.99,0.1,12.0,0.0,ML,4.2,0.3,17,,,
1553226,1970-11-04T19:22:18Z,-34.98,0.1,177.19,0.3,33.0,0.0,ML,5.0,0.4,7,,,
1553227,1970-11-04T20:35:34Z,-45.37,0.0,167.07,0.2,33.0,0.0,ML,4.1,0.2,9,,,
1553228,1970-11-05T00:02:30Z,-40.06,0.0,174.84,0.0,12.0,0.0,ML,3.8,0.2,14,,,
1553229,1970-11-06T00:33:06Z,-38.15,0.0,178.61,0.1,58.0,6.0,ML,4.7,0.2,5,,,
1553230,1970-11-06T05:12:33Z,-43.92,0.1,167.8,0.1,33.0,0.0,ML,4.0,0.3,8,,,
1553232,1970-11-08T11:13:42Z,-39.51,0.1,174.42,0.1,214.0,11.0,ML,3.8,0.4,5,,,
1553233,1970-11-09T09:24:33Z,-40.65,0.0,175.04,0.0,12.0,0.0,ML,3.7,0.3,8,,,
1553234,1970-11-10T08:41:48Z,-38.51,0.0,175.98,0.0,165.0,8.0,ML,4.1,0.2,6,,,
1553236,1970-11-12T00:18:55Z,-45.27,0.0,167.28,0.0,12.0,0.0,ML,4.3,0.3,7,,,
1553237,1970-11-12T07:31:04Z,-36.96,0.1,179.62,0.2,33.0,0.0,ML,4.8,0.4,11,,,
1553238,1970-11-12T09:04:22Z,-38.21,0.1,176.07,0.1,183.0,11.0,ML,4.7,0.3,5,,,
1553239,1970-11-12T10:18:29Z,-37.84,0.3,-178.59,0.3,33.0,0.0,ML,4.2,0.2,6,,,
1553240,1970-11-12T12:21:54Z,-36.84,0.1,-179.45,0.3,33.0,0.0,ML,4.0,0.2,5,,,
1553241,1970-11-12T14:34:34Z,-36.84,0.1,-179.37,0.4,33.0,0.0,ML,4.1,0.3,6,,,
1553242,1970-11-12T17:27:31Z,-36.93,0.1,176.88,0.1,273.0,14.0,ML,4.8,0.2,7,,,
1553243,1970-11-12T19:34:57Z,-45.28,0.0,167.22,0.1,12.0,0.0,ML,3.5,0.2,6,,,
1553244,1970-11-13T05:38:20Z,-36.92,0.1,179.87,0.1,150.0,15.0,ML,4.3,0.2,5,,,
1553245,1970-11-13T06:26:57Z,-36.96,0.1,179.52,0.2,160.0,21.0,ML,4.3,0.1,5,,,
1553246,1970-11-13T14:13:44Z,-41.13,0.1,175.85,0.1,33.0,0.0,ML,4.0,0.4,8,,,
1553247,1970-11-14T14:29:37Z,-36.9,0.1,179.62,0.1,135.0,24.0,ML,4.2,0.2,7,,,
1553248,1970-11-15T00:47:13Z,-45.79,0.0,167.1,0.1,79.0,10.0,ML,3.6,0.3,8,,,
1553249,1970-11-15T11:17:28Z,-39.42,0.0,175.74,0.0,96.0,6.0,ML,4.5,0.2,4,,,
1553251,1970-11-16T15:06:20Z,-45.11,0.0,167.62,0.1,122.0,7.0,ML,3.9,0.4,8,,,
1553253,1970-11-17T16:34:24Z,-38.9,0.1,177.32,0.1,33.0,0.0,ML,4.0,0.2,9,,,
1553254,1970-11-19T08:07:11Z,-37.12,0.1,176.98,0.1,283.0,7.0,ML,4.1,0.2,6,,,
1553255,1970-11-20T18:56:32Z,-38.82,0.0,178.94,0.1,33.0,0.0,ML,4.4,0.3,8,,,
1553256,1970-11-21T07:40:28Z,-38.45,0.1,178.76,0.2,86.0,14.0,ML,3.7,0.2,5,,,
2183234,1970-11-22T05:37:00Z,-38.1,0.0,176.3,0.0,12.0,0.0,M,,,,2.5,nan,0
1553257,1970-11-22T06:42:44Z,-40.27,0.0,173.42,0.0,137.0,9.0,ML,3.6,0.3,4,,,
1553258,1970-11-22T06:48:29Z,-36.88,0.1,179.77,0.1,12.0,0.0,ML,4.9,0.4,9,,,
1553259,1970-11-22T06:53:42Z,-36.99,0.1,179.88,0.2,12.0,0.0,ML,4.7,0.4,9,,,
1553260,1970-11-22T07:33:49Z,-37.25,0.2,-179.95,0.5,33.0,0.0,ML,4.1,0.5,7,,,
1553261,1970-11-23T13:37:15Z,-44.5,0.0,171.17,0.1,12.0,0.0,ML,3.5,0.4,8,,,
1553262,1970-11-23T13:52:28Z,-44.49,0.0,171.1,0.0,12.0,0.0,ML,4.0,0.4,11,,,
1553263,1970-11-23T22:30:03Z,-39.27,0.0,176.67,0.0,12.0,0.0,ML,3.9,0.3,9,,,
1553264,1970-11-24T05:04:48Z,-46.39,0.1,166.6,0.2,12.0,0.0,ML,3.3,0.1,5,,,
1553266,1970-11-24T13:41:22Z,-36.46,0.1,178.14,0.1,256.0,6.0,ML,4.1,0.2,6,,,
1553267,1970-11-24T19:01:42Z,-41.57,0.1,171.89,0.1,12.0,0.0,ML,3.7,0.2,9,,,
1553268,1970-11-25T14:36:08Z,-40.75,0.1,176.65,0.1,33.0,0.0,ML,3.5,0.3,8,,,
1553269,1970-11-25T19:46:08Z,-37.87,0.1,176.31,0.1,200.0,9.0,ML,4.2,0.4,7,,,
1553270,1970-11-25T21:42:05Z,-40.13,0.0,174.89,0.1,33.0,0.0,ML,3.3,0.3,6,,,
1553271,1970-11-26T04:01:06Z,-38.39,0.0,177.14,0.1,33.0,0.0,ML,4.0,0.3,10,,,
1553272,1970-11-26T09:07:22Z,-41.5,0.1,171.87,0.1,33.0,0.0,ML,3.4,0.2,7,,,
1553273,1970-11-26T21:53:03Z,-44.75,0.0,168.37,0.0,33.0,0.0,ML,4.0,0.3,7,,,
1553274,1970-11-27T23:31:36Z,-39.16,0.0,174.7,0.1,226.0,8.0,ML,4.3,0.4,4,,,
1553275,1970-11-27T23:53:36Z,-38.26,0.1,177.22,0.1,33.0,0.0,ML,3.4,0.3,6,,,
1553277,1970-11-28T03:44:43Z,-40.92,0.0,174.86,0.0,33.0,0.0,ML,3.9,0.3,8,,,
1553278,1970-11-28T06:25:16Z,-41.43,0.1,172.17,0.1,12.0,0.0,ML,4.3,0.2,12,,,
1553279,1970-11-28T09:26:23Z,-39.16,0.0,174.92,0.0,170.0,7.0,ML,3.6,0.4,5,,,
1553280,1970-11-28T15:04:19Z,-45.18,0.0,167.64,0.1,79.0,20.0,ML,3.4,0.3,5,,,
1553281,1970-11-29T08:23:09Z,-41.71,0.0,174.54,0.1,12.0,0.0,ML,3.5,0.4,8,,,
1553283,1970-11-30T11:32:16Z,-40.19,0.0,174.87,0.0,12.0,0.0,ML,3.7,0.3,8,,,
1553284,1970-11-30T12:51:40Z,-38.7,0.0,175.85,0.1,161.0,12.0,ML,4.4,0.3,5,,,
1553285,1970-12-02T01:38:52Z,-38.42,0.1,175.93,0.1,186.0,10.0,ML,3.9,0.4,5,,,
1553287,1970-12-03T03:44:21Z,-37.96,0.1,176.21,0.1,198.0,12.0,ML,4.0,0.4,5,,,
1553288,1970-12-03T04:50:01Z,-45.1,0.0,167.47,0.0,71.0,6.0,ML,3.2,0.2,4,,,
1553289,1970-12-03T10:08:25Z,-45.02,0.1,167.51,0.1,100.0,12.0,ML,4.9,0.3,8,,,
1553290,1970-12-04T08:29:17Z,-38.92,0.0,175.13,0.1,210.0,7.0,ML,4.8,0.2,6,,,
2183235,1970-12-05T00:54:55Z,-38.7,0.0,176.1,0.0,12.0,0.0,M,,,,4.5,nan,0
1553292,1970-12-05T06:02:44Z,-40.87,0.0,175.61,0.0,12.0,0.0,ML,4.2,0.3,16,,,
1553293,1970-12-05T07:18:24Z,-40.86,0.0,175.59,0.1,12.0,0.0,ML,3.1,0.3,4,,,
1553294,1970-12-06T07:52:37Z,-43.2,0.0,170.62,0.0,12.0,0.0,ML,3.8,0.3,11,,,
1553295,1970-12-07T13:09:43Z,-37.2,0.0,176.67,0.0,284.0,3.0,ML,3.9,0.3,6,,,
1553296,1970-12-07T17:44:20Z,-44.99,0.1,167.35,0.1,33.0,0.0,ML,4.8,0.3,15,,,
1553297,1970-12-08T09:03:36Z,-45.87,0.1,166.4,0.1,12.0,0.0,ML,4.0,0.2,8,,,
1553299,1970-12-11T03:03:14Z,-44.39,0.1,167.96,0.1,33.0,0.0,ML,4.0,0.2,8,,,
1553304,1970-12-12T20:47:23Z,-36.23,0.1,179.31,0.2,196.0,27.0,ML,4.6,0.3,5,,,
1553305,1970-12-13T04:04:27Z,-38.32,0.0,176.22,0.0,12.0,0.0,ML,3.7,0.3,9,,,
1553306,1970-12-13T09:42:32Z,-38.47,0.0,175.91,0.1,179.0,7.0,ML,4.0,0.4,6,,,
1553308,1970-12-13T23:54:50Z,-41.25,0.0,174.37,0.0,41.0,2.0,ML,3.3,0.3,3,,,
1553309,1970-12-14T17:38:20Z,-37.98,0.1,176.22,0.1,194.0,7.0,ML,4.3,0.3,5,,,
1553310,1970-12-15T07:03:55Z,-40.4,0.1,173.6,0.1,156.0,11.0,ML,3.6,0.3,4,,,
1553311,1970-12-15T09:12:00Z,-41.18,0.1,175.23,0.1,12.0,0.0,ML,3.9,0.4,6,,,
1553312,1970-12-15T11:06:14Z,-38.41,0.1,178.92,0.1,33.0,0.0,ML,3.7,0.3,6,,,
1553313,1970-12-15T18:33:44Z,-37.42,0.1,176.94,0.1,195.0,15.0,ML,3.8,0.2,4,,,
1553314,1970-12-15T23:15:02Z,-45.05,0.0,167.67,0.1,108.0,6.0,ML,3.7,0.2,6,,,
1553315,1970-12-16T02:57:05Z,-40.59,0.1,176.72,0.1,33.0,0.0,ML,3.5,0.2,4,,,
1553316,1970-12-16T11:11:53Z,-42.03,0.1,174.51,0.1,33.0,0.0,ML,4.7,0.4,13,,,
1553317,1970-12-17T01:59:09Z,-37.5,0.1,177.35,0.2,113.0,32.0,ML,4.2,0.4,6,,,
1553319,1970-12-17T17:02:02Z,-44.24,0.1,167.76,0.2,12.0,0.0,ML,3.4,0.3,2,,,
1553320,1970-12-18T00:12:42Z,-44.18,0.0,167.0,0.1,12.0,0.0,ML,4.0,0.2,6,,,
1553322,1970-12-18T04:18:29Z,-40.19,0.0,175.46,0.0,33.0,0.0,ML,5.1,0.4,13,,,
1553323,1970-12-18T05:35:07Z,-40.25,0.0,175.43,0.0,33.0,0.0,ML,4.8,0.2,13,,,
1553324,1970-12-18T06:26:27Z,-40.22,0.0,175.46,0.1,33.0,0.0,ML,3.2,0.2,7,,,
1553325,1970-12-18T10:13:42Z,-38.15,0.0,176.27,0.0,12.0,0.0,ML,2.4,nan,1,,,
1553326,1970-12-18T22:09:19Z,-40.25,0.0,175.43,0.0,33.0,0.0,ML,4.1,0.3,7,,,
1553328,1970-12-19T13:02:39Z,-38.32,0.0,176.07,0.0,172.0,7.0,ML,4.2,0.3,5,,,
1553329,1970-12-20T02:37:17Z,-38.26,0.0,177.26,0.0,33.0,0.0,ML,4.3,0.2,11,,,
1553330,1970-12-20T09:57:03Z,-45.24,0.0,167.33,0.0,12.0,0.0,ML,3.6,0.3,9,,,
1553331,1970-12-21T19:52:48Z,-36.78,0.0,177.08,0.1,282.0,9.0,ML,4.7,0.2,6,,,
1553332,1970-12-26T07:13:44Z,-38.48,0.1,175.86,0.1,173.0,12.0,ML,4.0,0.4,5,,,
1553335,1970-12-27T23:39:22Z,-38.03,0.1,176.25,0.1,167.0,12.0,ML,4.3,0.4,6,,,
1553336,1970-12-28T06:29:45Z,-45.23,0.0,167.17,0.1,12.0,0.0,ML,3.7,0.3,6,,,
1553337,1970-12-28T16:22:30Z,-39.75,0.0,174.95,0.1,87.0,14.0,ML,4.5,0.2,5,,,
1553338,1970-12-28T16:56:58Z,-38.62,0.1,177.46,0.2,89.0,11.0,ML,4.0,0.2,6,,,
1553339,1970-12-28T21:48:07Z,-44.14,0.1,168.49,0.1,12.0,0.0,ML,3.7,0.2,9,,,
1553340,1970-12-30T03:22:36Z,-40.54,0.1,171.91,0.1,33.0,0.0,ML,4.2,0.3,9,,,
1553342,1970-12-31T16:02:02Z,-39.14,0.0,175.02,0.1,149.0,8.0,ML,3.9,0.3,6,,,
1553343,1970-12-31T16:58:30Z,-41.26,0.0,174.42,0.0,92.0,7.0,ML,4.0,0.5,3,,,
