PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,MS,MS_Uncertainty,MS_StationCount,ML,ML_Uncertainty,ML_StationCount,Mw,Mw_Uncertainty,Mw_StationCount
1546847,1962-01-22T11:11:21Z,-41.09,0.1,175.64,0.1,12.0,0.0,ML,,,,2.5,0.3,1,,,
1546848,1962-01-22T12:11:24Z,-41.28,0.2,175.68,0.2,12.0,0.0,ML,,,,3.2,0.6,2,,,
1546849,1962-01-22T19:39:58Z,-41.04,0.1,175.56,0.2,12.0,0.0,ML,,,,3.4,0.4,2,,,
1546850,1962-01-22T19:52:39Z,-41.14,0.2,175.62,0.3,12.0,0.0,ML,,,,2.5,0.2,1,,,
1546851,1962-01-23T00:15:46Z,-41.05,0.1,175.42,0.1,12.0,0.0,ML,,,,3.1,0.5,3,,,
1546852,1962-01-23T06:20:17Z,-41.0,0.1,175.37,0.1,12.0,0.0,ML,,,,3.1,0.5,2,,,
1546853,1962-01-23T06:49:41Z,-38.58,0.0,174.6,0.0,12.0,0.0,MS,4.5,nan,0,5.4,0.1,4,,,
1546854,1962-01-23T06:54:19Z,-38.55,0.0,174.7,0.0,12.0,0.0,ML,,,,3.3,nan,1,,,
1546855,1962-01-24T10:44:41Z,-38.28,0.0,175.74,0.0,232.0,4.0,ML,,,,4.5,0.4,2,,,
1546856,1962-01-24T12:08:35Z,-38.1,0.0,176.2,0.0,12.0,0.0,ML,,,,2.1,nan,1,,,
1546857,1962-01-24T12:51:19Z,-38.17,0.0,176.15,0.0,12.0,0.0,ML,,,,2.2,nan,1,,,
1546858,1962-01-24T13:38:51Z,-39.01,0.0,175.87,0.1,127.0,13.0,ML,,,,3.8,0.2,2,,,
1546859,1962-01-24T13:57:51Z,-38.1,0.0,176.2,0.0,12.0,0.0,ML,,,,1.8,nan,1,,,
1546860,1962-01-24T14:44:41Z,-38.17,0.0,176.17,0.1,12.0,0.0,ML,,,,3.6,nan,1,,,
1546861,1962-01-24T15:04:41Z,-38.1,0.0,176.2,0.0,12.0,0.0,ML,,,,1.8,nan,1,,,
1546862,1962-01-24T23:24:37Z,-40.16,0.1,175.01,0.2,12.0,0.0,ML,,,,3.1,0.3,2,,,
1546863,1962-01-25T02:52:31Z,-37.62,0.1,176.56,0.1,217.0,12.0,ML,,,,3.9,0.2,2,,,
1546864,1962-01-25T12:47:32Z,-37.78,0.1,179.17,0.2,12.0,0.0,ML,,,,4.3,0.4,6,,,
1546865,1962-01-26T11:48:27Z,-36.71,0.1,178.8,0.1,12.0,0.0,ML,,,,4.6,0.3,6,,,
1546866,1962-01-26T13:14:33Z,-42.02,0.0,172.26,0.0,78.0,4.0,ML,,,,3.5,0.3,1,,,
1546867,1962-01-28T07:48:03Z,-41.39,0.0,173.81,0.0,12.0,0.0,ML,,,,3.5,0.5,3,,,
1546868,1962-01-30T01:54:32Z,-37.12,0.1,177.13,0.1,263.0,9.0,ML,,,,4.0,0.1,2,,,
1546869,1962-01-30T15:40:35Z,-37.38,0.1,176.72,0.1,271.0,12.0,ML,,,,4.2,0.4,2,,,
1546870,1962-01-31T09:07:53Z,-38.84,0.1,176.44,0.1,71.0,15.0,ML,,,,4.2,0.3,1,,,
1546871,1962-02-03T13:03:48Z,-42.21,0.1,172.64,0.1,33.0,0.0,ML,,,,3.8,0.2,5,,,
1546872,1962-02-05T13:14:57Z,-38.8,0.1,175.37,0.1,186.0,8.0,ML,,,,3.6,0.2,2,,,
1546873,1962-02-12T04:37:21Z,-37.26,0.3,178.19,0.4,103.0,99.0,ML,,,,4.0,0.1,2,,,
1546875,1962-02-14T15:05:32Z,-37.19,0.2,176.45,0.3,259.0,35.0,ML,,,,3.9,0.3,1,,,
1546876,1962-02-15T08:26:59Z,-41.78,0.1,171.66,0.1,33.0,0.0,ML,,,,3.5,0.3,4,,,
1546877,1962-02-16T09:23:24Z,-38.34,0.0,175.8,0.1,190.0,7.0,ML,,,,3.6,0.3,1,,,
1546878,1962-02-16T13:06:57Z,-41.45,0.1,171.89,0.2,5.0,0.0,ML,,,,3.5,0.3,4,,,
1546879,1962-02-17T21:16:06Z,-36.41,0.2,176.57,0.7,33.0,0.0,ML,,,,4.1,0.7,3,,,
1546880,1962-02-17T22:09:27Z,-40.46,0.1,174.53,0.1,101.0,14.0,ML,,,,3.6,0.5,1,,,
1546881,1962-02-17T22:45:55Z,-38.14,0.0,177.92,0.1,12.0,0.0,ML,,,,4.1,0.3,3,,,
1546882,1962-02-18T19:48:18Z,-40.48,0.1,173.65,0.1,133.0,9.0,ML,,,,3.7,0.3,1,,,
1546884,1962-02-22T22:41:26Z,-37.11,0.1,177.18,0.1,300.0,10.0,ML,,,,4.2,0.5,2,,,
1546885,1962-02-24T07:59:51Z,-45.1,0.1,167.48,0.1,12.0,0.0,ML,,,,4.4,0.4,6,,,
1546890,1962-02-27T19:21:39Z,-40.63,0.0,170.23,0.0,33.0,0.0,ML,,,,3.9,0.2,0,,,
1546891,1962-02-27T22:00:51Z,-40.21,0.0,175.21,0.1,33.0,0.0,ML,,,,3.6,0.4,3,,,
1546893,1962-03-01T12:43:18Z,-39.71,0.0,175.88,0.1,12.0,0.0,ML,,,,3.5,0.4,4,,,
1546894,1962-03-04T20:10:59Z,-37.69,0.0,176.05,0.1,303.0,13.0,ML,,,,4.9,0.1,2,,,
1546895,1962-03-05T08:27:29Z,-39.22,0.0,174.64,0.1,224.0,11.0,ML,,,,4.0,0.3,2,,,
1546896,1962-03-05T16:47:57Z,-41.78,0.1,171.97,0.2,33.0,0.0,ML,,,,3.9,0.1,5,,,
1546897,1962-03-06T17:05:32Z,-37.26,0.2,178.04,0.5,33.0,0.0,ML,,,,4.7,0.2,7,,,
1546898,1962-03-06T23:55:43Z,-41.3,0.1,172.38,0.2,12.0,0.0,ML,,,,3.4,0.4,5,,,
1546899,1962-03-07T21:55:59Z,-39.05,0.1,177.94,0.3,85.0,19.0,ML,,,,3.9,0.3,2,,,
1546900,1962-03-07T23:05:25Z,-38.43,0.1,175.67,0.1,179.0,24.0,ML,,,,4.4,0.3,2,,,
1546902,1962-03-10T21:30:38Z,-38.1,0.1,178.0,0.3,12.0,0.0,ML,,,,4.8,0.2,6,,,
1546903,1962-03-11T07:56:22Z,-38.84,0.1,176.3,0.1,33.0,0.0,ML,,,,4.9,0.4,5,,,
1546904,1962-03-11T13:26:26Z,-44.89,0.1,167.84,0.2,33.0,0.0,ML,,,,4.3,0.3,5,,,
1546906,1962-03-14T18:33:19Z,-36.53,0.2,179.15,0.3,33.0,0.0,ML,,,,4.0,0.1,2,,,
1546907,1962-03-14T21:40:17Z,-37.81,0.3,177.33,0.5,191.0,54.0,ML,,,,4.1,0.3,2,,,
1546908,1962-03-14T23:11:57Z,-40.17,0.1,175.0,0.1,107.0,18.0,ML,,,,4.1,0.2,2,,,
1546909,1962-03-16T00:20:48Z,-37.51,0.1,179.27,0.4,165.0,28.0,ML,,,,4.2,0.2,2,,,
1546910,1962-03-16T19:31:11Z,-36.28,0.1,-179.79,0.2,249.0,18.0,ML,,,,4.3,0.1,1,,,
1546911,1962-03-16T22:10:43Z,-36.57,0.1,-179.74,0.4,33.0,0.0,ML,,,,4.3,0.3,3,,,
1546913,1962-03-17T07:33:49Z,-36.46,0.1,179.78,0.2,33.0,0.0,ML,,,,4.3,0.3,3,,,
1546914,1962-03-17T16:00:00Z,-38.78,0.0,175.62,0.0,155.0,6.0,ML,,,,3.8,0.2,2,,,
1546916,1962-03-18T16:09:39Z,-38.25,0.0,176.08,0.1,171.0,14.0,ML,,,,4.9,0.3,2,,,
1546919,1962-03-19T18:07:01Z,-39.88,0.1,176.04,0.1,12.0,0.0,ML,,,,4.8,0.3,7,,,
1546920,1962-03-21T11:38:19Z,-36.03,0.1,-179.79,0.3,33.0,0.0,ML,,,,4.5,0.1,2,,,
1546921,1962-03-21T17:25:31Z,-36.57,0.1,-179.51,0.4,33.0,0.0,ML,,,,4.5,0.4,3,,,
1546922,1962-03-22T13:23:49Z,-40.01,0.1,173.82,0.1,158.0,15.0,ML,,,,3.6,0.3,1,,,
1546923,1962-03-22T16:28:43Z,-44.77,0.1,166.59,0.4,33.0,0.0,ML,,,,4.4,nan,1,,,
1546924,1962-03-22T17:46:51Z,-36.3,0.0,-179.5,0.0,33.0,0.0,ML,,,,4.1,nan,1,,,
1546926,1962-03-22T21:23:28Z,-36.24,0.1,179.21,0.2,12.0,0.0,ML,,,,4.3,0.3,4,,,
1546927,1962-03-23T13:20:03Z,-44.55,0.0,167.87,0.2,33.0,0.0,ML,,,,4.3,0.2,4,,,
1546928,1962-03-24T19:24:10Z,-38.9,0.0,174.67,0.1,33.0,0.0,ML,,,,3.5,0.6,3,,,
1546929,1962-03-25T16:23:38Z,-40.37,0.0,174.92,0.1,33.0,0.0,ML,,,,3.5,0.4,5,,,
1546930,1962-03-27T10:47:50Z,-38.59,0.1,174.02,0.1,33.0,0.0,ML,,,,3.8,0.3,3,,,
1546933,1962-03-29T06:20:01Z,-44.48,0.2,169.14,0.9,33.0,0.0,ML,,,,4.4,0.3,2,,,
1546935,1962-03-29T12:45:06Z,-37.63,0.1,-179.86,0.2,33.0,0.0,ML,,,,4.1,0.2,3,,,
1546936,1962-03-30T13:56:02Z,-40.53,0.1,178.97,0.2,33.0,0.0,ML,,,,3.6,0.3,2,,,
1546937,1962-04-02T03:38:17Z,-38.32,0.1,176.4,0.1,147.0,11.0,ML,,,,4.5,0.5,1,,,
1546938,1962-04-02T23:32:28Z,-41.54,0.0,173.68,0.0,12.0,0.0,ML,,,,4.0,0.3,6,,,
1546939,1962-04-04T11:30:18Z,-40.52,0.0,174.69,0.1,12.0,0.0,ML,,,,3.8,0.4,5,,,
1546940,1962-04-06T22:28:01Z,-41.77,0.0,171.42,0.1,12.0,0.0,ML,,,,4.1,0.3,5,,,
1546941,1962-04-07T07:14:19Z,-40.36,0.0,176.46,0.1,12.0,0.0,ML,,,,4.2,0.3,5,,,
1546942,1962-04-09T12:16:51Z,-38.9,0.0,174.99,0.1,206.0,3.0,ML,,,,3.8,0.3,2,,,
1546943,1962-04-10T03:57:47Z,-37.24,0.1,179.84,0.1,12.0,0.0,ML,,,,4.3,0.4,4,,,
1546945,1962-04-11T13:35:25Z,-39.02,0.1,174.78,0.1,229.0,6.0,ML,,,,4.2,0.2,2,,,
1546946,1962-04-15T08:25:07Z,-37.99,0.1,176.9,0.1,182.0,13.0,ML,,,,4.2,0.2,2,,,
1546947,1962-04-17T05:33:27Z,-41.67,0.0,174.55,0.0,12.0,0.0,ML,,,,3.7,0.5,4,,,
1546948,1962-04-17T12:40:00Z,-41.78,0.1,174.92,0.1,12.0,0.0,ML,,,,3.5,0.5,2,,,
1546949,1962-04-17T17:05:41Z,-38.2,0.1,176.39,0.1,168.0,18.0,ML,,,,3.8,0.4,2,,,
1546950,1962-04-17T17:43:04Z,-42.84,0.0,173.97,0.1,33.0,0.0,MS,4.7,nan,0,5.2,0.3,3,,,
1546951,1962-04-17T18:07:53Z,-42.82,0.0,173.94,0.1,12.0,0.0,ML,,,,4.3,0.4,5,,,
1546952,1962-04-18T00:14:12Z,-41.71,0.1,174.25,0.1,12.0,0.0,ML,,,,3.5,0.3,4,,,
1546953,1962-04-18T17:25:30Z,-38.18,0.1,176.59,0.1,12.0,0.0,ML,,,,2.8,0.3,2,,,
1546954,1962-04-18T22:15:09Z,-46.54,0.1,168.68,0.7,12.0,0.0,ML,,,,4.2,0.1,2,,,
1546955,1962-04-19T17:16:45Z,-40.78,0.1,173.27,0.1,186.0,9.0,ML,,,,3.8,0.3,2,,,
1546956,1962-04-20T00:43:32Z,-36.48,0.1,177.58,0.4,261.0,21.0,ML,,,,4.4,0.6,2,,,
1546957,1962-04-22T17:50:25Z,-39.89,0.1,174.02,0.1,127.0,10.0,ML,,,,4.5,0.2,2,,,
1546958,1962-04-22T22:12:02Z,-37.68,0.1,176.71,0.2,236.0,16.0,ML,,,,4.8,0.3,2,,,
1546959,1962-04-24T00:48:50Z,-44.75,0.1,167.43,0.2,12.0,0.0,ML,,,,4.3,0.4,4,,,
1546960,1962-04-26T19:43:17Z,-44.21,0.1,167.84,0.3,12.0,0.0,ML,,,,4.3,0.4,3,,,
1546962,1962-04-29T11:03:02Z,-37.0,0.1,177.56,0.2,12.0,0.0,ML,,,,4.3,0.4,4,,,
1546963,1962-04-29T12:02:24Z,-37.14,0.1,177.34,0.2,12.0,0.0,ML,,,,4.0,0.3,4,,,
1546964,1962-04-30T18:39:45Z,-37.48,0.2,178.77,0.3,12.0,0.0,ML,,,,3.6,0.2,3,,,
1546965,1962-05-01T03:54:18Z,-36.49,0.2,178.19,0.6,12.0,0.0,ML,,,,4.1,0.3,3,,,
1546966,1962-05-01T15:45:04Z,-41.32,0.1,173.48,0.1,96.0,11.0,ML,,,,2.9,nan,1,,,
1546967,1962-05-02T09:48:11Z,-41.01,0.1,174.74,0.1,12.0,0.0,ML,,,,4.3,0.3,5,,,
1546968,1962-05-02T10:15:50Z,-41.85,0.1,171.95,0.1,12.0,0.0,ML,,,,3.0,0.2,2,,,
1546969,1962-05-02T13:04:13Z,-40.92,0.1,174.47,0.1,12.0,0.0,ML,,,,4.4,0.4,8,,,
1546970,1962-05-02T21:55:25Z,-39.84,0.0,175.08,0.1,114.0,7.0,ML,,,,3.9,0.2,2,,,
1546971,1962-05-03T14:53:06Z,-42.0,0.0,171.5,0.0,33.0,0.0,ML,,,,3.0,nan,1,,,
1546972,1962-05-04T14:03:53Z,-41.02,0.1,176.66,0.1,12.0,0.0,ML,,,,4.2,0.2,7,,,
1546973,1962-05-05T17:21:17Z,-38.19,0.1,176.05,0.1,248.0,12.0,ML,,,,3.9,0.1,2,,,
1546975,1962-05-07T20:42:51Z,-40.31,0.1,173.85,0.2,211.0,18.0,ML,,,,4.0,0.1,2,,,
1546976,1962-05-09T09:37:41Z,-44.85,0.2,167.79,0.6,33.0,0.0,ML,,,,4.0,nan,1,,,
1546977,1962-05-09T17:29:12Z,-36.83,0.1,178.22,0.1,12.0,0.0,ML,,,,4.2,0.2,5,,,
1546978,1962-05-10T00:27:14Z,-41.67,0.1,171.44,0.1,12.0,0.0,Mw,5.9,nan,0,5.6,0.1,4,5.6,nan,0
1546979,1962-05-10T00:53:32Z,-41.84,0.2,171.76,0.4,12.0,0.0,ML,,,,3.9,0.3,3,,,
1546980,1962-05-10T01:38:43Z,-41.74,0.0,171.52,0.0,12.0,0.0,ML,,,,3.8,0.1,2,,,
1546981,1962-05-10T02:14:27Z,-41.7,0.0,171.5,0.0,12.0,0.0,ML,,,,2.9,0.2,2,,,
1546982,1962-05-10T02:28:37Z,-41.77,0.0,171.76,0.1,12.0,0.0,ML,,,,4.4,0.1,4,,,
1546983,1962-05-10T02:59:02Z,-41.71,0.1,171.32,0.3,12.0,0.0,ML,,,,4.3,0.1,4,,,
1546984,1962-05-10T03:14:12Z,-41.78,0.0,171.55,0.0,12.0,0.0,ML,,,,3.8,0.1,2,,,
1546985,1962-05-10T04:01:37Z,-41.86,0.1,171.74,0.3,12.0,0.0,ML,,,,3.8,0.2,2,,,
1546986,1962-05-10T04:24:24Z,-41.71,0.0,171.5,0.0,12.0,0.0,ML,,,,4.0,nan,2,,,
1546987,1962-05-10T04:26:38Z,-41.76,0.0,171.5,0.1,12.0,0.0,ML,,,,4.8,0.2,2,,,
1546988,1962-05-10T04:30:58Z,-41.27,0.1,175.88,0.2,12.0,0.0,MS,5.2,nan,0,5.7,0.4,4,,,
1546989,1962-05-10T04:39:54Z,-41.45,0.1,175.68,0.1,33.0,0.0,ML,,,,3.9,0.3,6,,,
1546990,1962-05-10T05:03:04Z,-41.76,0.0,171.53,0.0,12.0,0.0,ML,,,,3.8,0.1,2,,,
1546991,1962-05-10T05:26:37Z,-41.28,0.1,175.57,0.1,12.0,0.0,ML,,,,3.6,0.2,4,,,
1546992,1962-05-10T06:52:00Z,-36.57,0.3,179.05,0.8,12.0,0.0,ML,,,,4.1,nan,1,,,
1546993,1962-05-10T06:56:49Z,-41.65,0.0,171.47,0.1,12.0,0.0,ML,,,,4.4,0.2,4,,,
1546994,1962-05-10T06:58:03Z,-41.64,0.0,171.43,0.0,12.0,0.0,ML,,,,4.9,0.1,3,,,
1546995,1962-05-10T07:33:12Z,-41.83,0.1,171.61,0.2,12.0,0.0,ML,,,,4.0,0.2,4,,,
1546996,1962-05-10T08:22:59Z,-41.72,0.0,171.54,0.0,12.0,0.0,ML,,,,3.5,0.1,2,,,
1546997,1962-05-10T08:32:44Z,-41.84,0.2,171.76,0.4,12.0,0.0,ML,,,,3.6,0.1,2,,,
1546998,1962-05-10T08:48:16Z,-38.23,0.1,175.99,0.2,179.0,13.0,ML,,,,3.7,0.1,2,,,
1546999,1962-05-10T10:18:16Z,-41.75,0.0,171.42,0.1,12.0,0.0,ML,,,,4.9,0.1,4,,,
1547000,1962-05-10T10:25:45Z,-41.19,0.1,175.3,0.1,12.0,0.0,ML,,,,3.8,0.4,4,,,
1547001,1962-05-10T11:01:53Z,-41.73,0.0,171.55,0.1,12.0,0.0,ML,,,,4.0,0.2,4,,,
1547002,1962-05-10T11:10:51Z,-41.7,0.1,171.42,0.1,12.0,0.0,ML,,,,4.6,0.1,4,,,
1547003,1962-05-10T12:03:20Z,-41.24,0.1,175.79,0.1,12.0,0.0,ML,,,,4.3,0.4,8,,,
1547004,1962-05-10T19:54:58Z,-41.75,0.0,171.62,0.1,12.0,0.0,ML,,,,3.9,nan,2,,,
1547005,1962-05-10T20:21:59Z,-41.69,0.2,171.44,0.3,12.0,0.0,ML,,,,4.2,0.3,4,,,
1547006,1962-05-10T22:21:01Z,-41.84,0.0,171.64,0.0,12.0,0.0,ML,,,,4.0,0.1,2,,,
1547007,1962-05-10T23:55:44Z,-41.8,0.0,171.66,0.0,12.0,0.0,ML,,,,4.1,0.3,3,,,
1547008,1962-05-11T00:04:10Z,-41.79,0.0,171.59,0.1,12.0,0.0,ML,,,,3.8,0.1,2,,,
1547010,1962-05-11T07:04:23Z,-39.38,0.1,175.21,0.1,125.0,19.0,ML,,,,4.2,0.2,2,,,
1547011,1962-05-11T07:37:56Z,-41.7,0.0,171.5,0.0,12.0,0.0,ML,,,,3.6,0.1,2,,,
1547012,1962-05-11T10:13:35Z,-41.65,0.1,171.26,0.2,12.0,0.0,ML,,,,4.2,0.3,4,,,
1547013,1962-05-11T11:34:25Z,-41.86,0.0,171.69,0.0,12.0,0.0,ML,,,,3.8,0.1,2,,,
1547014,1962-05-11T12:25:08Z,-41.83,0.0,171.74,0.0,12.0,0.0,ML,,,,3.5,0.2,2,,,
1547015,1962-05-11T13:35:26Z,-41.95,0.0,171.83,0.0,12.0,0.0,ML,,,,3.8,0.2,2,,,
1547016,1962-05-11T21:03:35Z,-41.64,0.2,171.32,0.3,12.0,0.0,ML,,,,4.2,0.3,4,,,
1547017,1962-05-11T21:48:40Z,-41.86,0.1,171.74,0.3,12.0,0.0,ML,,,,3.6,0.2,3,,,
1547018,1962-05-11T23:56:03Z,-41.7,0.0,171.5,0.0,12.0,0.0,ML,,,,3.6,0.3,3,,,
1547019,1962-05-12T07:46:58Z,-41.95,0.0,171.83,0.0,12.0,0.0,ML,,,,3.4,0.3,2,,,
1547020,1962-05-12T15:49:18Z,-40.42,0.0,173.98,0.1,33.0,0.0,ML,,,,3.0,0.1,2,,,
1547021,1962-05-12T15:51:47Z,-41.74,0.1,171.44,0.1,12.0,0.0,ML,,,,3.9,0.2,4,,,
1547022,1962-05-13T01:05:51Z,-43.47,0.2,167.72,0.4,12.0,0.0,ML,,,,3.9,nan,1,,,
1547023,1962-05-13T07:18:44Z,-41.7,0.0,171.4,0.1,12.0,0.0,ML,,,,3.8,0.3,4,,,
1547024,1962-05-13T08:56:40Z,-41.71,0.1,171.5,0.1,12.0,0.0,ML,,,,3.8,0.2,4,,,
1547026,1962-05-14T04:23:27Z,-41.82,0.4,171.79,0.9,12.0,0.0,ML,,,,3.6,nan,2,,,
1547027,1962-05-14T10:22:28Z,-39.05,0.1,178.47,0.2,33.0,0.0,ML,,,,4.6,0.4,8,,,
1547028,1962-05-14T12:22:27Z,-41.76,0.1,171.47,0.2,12.0,0.0,ML,,,,3.8,0.3,4,,,
1547029,1962-05-14T13:00:36Z,-41.9,0.0,171.9,0.0,12.0,0.0,ML,,,,3.1,nan,2,,,
1547030,1962-05-14T19:28:04Z,-42.43,0.2,174.38,0.3,12.0,0.0,ML,,,,4.2,0.6,6,,,
1547031,1962-05-16T03:01:41Z,-41.43,0.3,173.95,0.2,12.0,0.0,ML,,,,3.9,0.2,2,,,
1547032,1962-05-16T10:27:14Z,-40.08,0.1,175.08,0.1,33.0,0.0,ML,,,,3.2,0.6,4,,,
1547033,1962-05-16T10:28:27Z,-38.81,0.1,175.97,0.1,12.0,0.0,ML,,,,4.5,0.5,6,,,
1547034,1962-05-16T13:47:05Z,-41.7,0.0,171.5,0.0,12.0,0.0,ML,,,,3.3,0.1,2,,,
1547035,1962-05-16T14:50:41Z,-41.69,0.1,171.72,0.2,12.0,0.0,ML,,,,4.1,0.3,4,,,
1547036,1962-05-17T02:19:54Z,-41.8,0.0,171.32,0.1,12.0,0.0,ML,,,,5.4,0.5,4,,,
1547037,1962-05-17T02:22:10Z,-41.6,0.1,171.43,0.2,12.0,0.0,ML,,,,5.5,0.1,2,,,
1547038,1962-05-17T02:28:25Z,-41.7,0.0,171.3,0.0,12.0,0.0,ML,,,,3.0,nan,1,,,
1547039,1962-05-17T02:37:44Z,-41.7,0.0,171.3,0.0,12.0,0.0,ML,,,,3.4,nan,1,,,
1547041,1962-05-17T03:39:35Z,-42.03,0.0,171.9,0.0,12.0,0.0,ML,,,,3.8,0.3,3,,,
