publicid,cell_id,total_reports_from_counts,mean_mmi,median_mmi,max_mode_count,n_modes,mode_mmi,skewness,reported_mmi,report_count,mean_minus_median,api_median_minus_reconstructed,mode_is_tied
2016p858134,2016p858134_cell_443,2,4.5,4.5,1,2,NA,0,4,2,0,-0.5,TRUE
2016p858134,2016p858134_cell_444,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p858134,2016p858134_cell_445,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p858134,2016p858134_cell_446,3,3,3,3,1,3,NA,3,3,0,0,FALSE
2016p858134,2016p858134_cell_447,1,6,6,1,1,6,NA,6,1,0,0,FALSE
2016p858134,2016p858134_cell_448,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p858134,2016p858134_cell_449,2,6,6,1,2,NA,0,5,2,0,-1,TRUE
2016p858134,2016p858134_cell_45,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p858134,2016p858134_cell_450,1,7,7,1,1,7,NA,7,1,0,0,FALSE
2016p858134,2016p858134_cell_451,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p858134,2016p858134_cell_452,1,6,6,1,1,6,NA,6,1,0,0,FALSE
2016p858134,2016p858134_cell_453,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p858134,2016p858134_cell_454,2,3.5,3.5,1,2,NA,0,3,2,0,-0.5,TRUE
2016p858134,2016p858134_cell_455,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p858134,2016p858134_cell_456,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p858134,2016p858134_cell_457,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p858134,2016p858134_cell_458,2,4.5,4.5,1,2,NA,0,3,2,0,-1.5,TRUE
2016p858134,2016p858134_cell_459,1,6,6,1,1,6,NA,6,1,0,0,FALSE
2016p858134,2016p858134_cell_46,2,3,3,2,1,3,NA,3,2,0,0,FALSE
2016p858134,2016p858134_cell_460,7,3.2857142857142856,3,6,1,3,2.0412414523193156,3,7,0.2857142857142856,0,FALSE
2016p858134,2016p858134_cell_461,2,5.5,5.5,1,2,NA,0,5,2,0,-0.5,TRUE
2016p858134,2016p858134_cell_462,2,4,4,2,1,4,NA,4,2,0,0,FALSE
2016p858134,2016p858134_cell_463,3,4,4,1,3,NA,0,4,3,0,0,TRUE
2016p858134,2016p858134_cell_464,1,6,6,1,1,6,NA,6,1,0,0,FALSE
2016p858134,2016p858134_cell_465,2,4,4,2,1,4,NA,4,2,0,0,FALSE
2016p858134,2016p858134_cell_466,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p858134,2016p858134_cell_467,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p858134,2016p858134_cell_468,2,4.5,4.5,1,2,NA,0,3,2,0,-1.5,TRUE
2016p858134,2016p858134_cell_469,5,3,3,5,1,3,NA,3,5,0,0,FALSE
2016p858134,2016p858134_cell_47,2,5.5,5.5,1,2,NA,0,5,2,0,-0.5,TRUE
2016p858134,2016p858134_cell_470,2,3,3,2,1,3,NA,3,2,0,0,FALSE
2016p858134,2016p858134_cell_471,3,4,4,3,1,4,NA,4,3,0,0,FALSE
2016p858134,2016p858134_cell_472,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p858134,2016p858134_cell_473,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p858134,2016p858134_cell_474,1,6,6,1,1,6,NA,6,1,0,0,FALSE
2016p858134,2016p858134_cell_475,3,5.666666666666667,6,2,1,6,-0.7071067811865493,6,3,-0.33333333333333304,0,FALSE
2016p858134,2016p858134_cell_476,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p858134,2016p858134_cell_477,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p858134,2016p858134_cell_478,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p858134,2016p858134_cell_479,2,4.5,4.5,1,2,NA,0,4,2,0,-0.5,TRUE
2016p858134,2016p858134_cell_48,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p858134,2016p858134_cell_480,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p858134,2016p858134_cell_481,2,3,3,2,1,3,NA,3,2,0,0,FALSE
2016p858134,2016p858134_cell_482,2,4.5,4.5,1,2,NA,0,3,2,0,-1.5,TRUE
2016p858134,2016p858134_cell_483,1,6,6,1,1,6,NA,6,1,0,0,FALSE
2016p858134,2016p858134_cell_484,1,6,6,1,1,6,NA,6,1,0,0,FALSE
2016p858134,2016p858134_cell_485,6,4.5,4,4,1,4,1.1222634354993892,4,6,0.5,0,FALSE
2016p858134,2016p858134_cell_486,3,3,3,3,1,3,NA,3,3,0,0,FALSE
2016p858134,2016p858134_cell_487,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p858134,2016p858134_cell_488,5,4.6,5,3,1,5,-0.4082482904638608,5,5,-0.40000000000000036,0,FALSE
2016p858134,2016p858134_cell_489,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p858134,2016p858134_cell_49,2,4,4,2,1,4,NA,4,2,0,0,FALSE
2016p858134,2016p858134_cell_490,2,6,6,1,2,NA,0,5,2,0,-1,TRUE
2016p858134,2016p858134_cell_491,2,6,6,2,1,6,NA,6,2,0,0,FALSE
2016p858134,2016p858134_cell_492,3,5,5,3,1,5,NA,5,3,0,0,FALSE
2016p858134,2016p858134_cell_493,3,4,4,3,1,4,NA,4,3,0,0,FALSE
2016p858134,2016p858134_cell_494,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p858134,2016p858134_cell_495,2,4.5,4.5,1,2,NA,0,4,2,0,-0.5,TRUE
2016p858134,2016p858134_cell_496,2,5,5,1,2,NA,0,3,2,0,-2,TRUE
2016p858134,2016p858134_cell_497,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p858134,2016p858134_cell_498,3,3.6666666666666665,3,2,1,3,0.707106781186548,3,3,0.6666666666666665,0,FALSE
2016p858134,2016p858134_cell_499,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p858134,2016p858134_cell_5,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p858134,2016p858134_cell_50,3,4,4,3,1,4,NA,4,3,0,0,FALSE
2016p858134,2016p858134_cell_500,2,4,4,1,2,NA,0,3,2,0,-1,TRUE
2016p858134,2016p858134_cell_501,3,7.333333333333333,8,2,1,8,-0.7071067811865465,8,3,-0.666666666666667,0,FALSE
2016p858134,2016p858134_cell_502,1,6,6,1,1,6,NA,6,1,0,0,FALSE
2016p858134,2016p858134_cell_503,2,4,4,2,1,4,NA,4,2,0,0,FALSE
2016p858134,2016p858134_cell_504,9,3.6666666666666665,4,4,2,NA,0.5000000000000007,4,9,-0.3333333333333335,0,TRUE
2016p858134,2016p858134_cell_505,6,3.3333333333333335,3,4,1,3,0.7071067811865465,3,6,0.3333333333333335,0,FALSE
2016p858134,2016p858134_cell_506,8,3.75,3.5,4,1,3,0.49338220021815865,3,8,0.25,-0.5,FALSE
2016p858134,2016p858134_cell_507,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p858134,2016p858134_cell_508,2,3,3,2,1,3,NA,3,2,0,0,FALSE
2016p858134,2016p858134_cell_509,2,4,4,2,1,4,NA,4,2,0,0,FALSE
2016p858134,2016p858134_cell_51,2,3,3,2,1,3,NA,3,2,0,0,FALSE
2016p858134,2016p858134_cell_510,3,3.6666666666666665,4,2,1,4,-0.7071067811865465,4,3,-0.3333333333333335,0,FALSE
2016p858134,2016p858134_cell_511,2,3,3,2,1,3,NA,3,2,0,0,FALSE
2016p858134,2016p858134_cell_512,2,5,5,2,1,5,NA,5,2,0,0,FALSE
2016p858134,2016p858134_cell_513,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p858134,2016p858134_cell_514,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p858134,2016p858134_cell_515,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p858134,2016p858134_cell_516,2,5,5,1,2,NA,0,4,2,0,-1,TRUE
2016p858134,2016p858134_cell_517,2,4.5,4.5,1,2,NA,0,4,2,0,-0.5,TRUE
2016p858134,2016p858134_cell_518,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p858134,2016p858134_cell_519,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p858134,2016p858134_cell_52,4,4.25,4.5,2,1,5,-0.49338220021815865,4,4,-0.25,-0.5,FALSE
2016p858134,2016p858134_cell_520,3,4.333333333333333,4,2,1,4,0.7071067811865493,4,3,0.33333333333333304,0,FALSE
2016p858134,2016p858134_cell_521,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p858134,2016p858134_cell_522,1,6,6,1,1,6,NA,6,1,0,0,FALSE
2016p858134,2016p858134_cell_523,2,4.5,4.5,1,2,NA,0,4,2,0,-0.5,TRUE
2016p858134,2016p858134_cell_524,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p858134,2016p858134_cell_525,2,5.5,5.5,1,2,NA,0,5,2,0,-0.5,TRUE
2016p858134,2016p858134_cell_526,1,7,7,1,1,7,NA,7,1,0,0,FALSE
2016p858134,2016p858134_cell_527,4,4.5,4,3,1,4,1.1547005383792515,4,4,0.5,0,FALSE
2016p858134,2016p858134_cell_528,3,3.3333333333333335,3,2,1,3,0.7071067811865465,3,3,0.3333333333333335,0,FALSE
2016p858134,2016p858134_cell_529,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p858134,2016p858134_cell_53,3,5.666666666666667,6,2,1,6,-0.7071067811865493,6,3,-0.33333333333333304,0,FALSE
2016p858134,2016p858134_cell_530,6,4.166666666666667,4,2,2,NA,0.4875668663839401,4,6,0.16666666666666696,0,TRUE
2016p858134,2016p858134_cell_531,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p858134,2016p858134_cell_532,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p858134,2016p858134_cell_533,2,4.5,4.5,1,2,NA,0,4,2,0,-0.5,TRUE
2016p858134,2016p858134_cell_534,2,3,3,2,1,3,NA,3,2,0,0,FALSE
2016p858134,2016p858134_cell_535,3,4.666666666666667,5,2,1,5,-0.7071067811865493,5,3,-0.33333333333333304,0,FALSE
2016p858134,2016p858134_cell_536,2,5,5,1,2,NA,0,4,2,0,-1,TRUE
2016p858134,2016p858134_cell_537,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p858134,2016p858134_cell_538,7,4.571428571428571,5,5,1,5,-1.3577270894181963,5,7,-0.4285714285714288,0,FALSE
2016p858134,2016p858134_cell_539,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p858134,2016p858134_cell_54,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p858134,2016p858134_cell_540,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p858134,2016p858134_cell_541,2,4.5,4.5,1,2,NA,0,4,2,0,-0.5,TRUE
2016p858134,2016p858134_cell_542,6,4.333333333333333,4.5,3,1,5,-0.62609903369994,4,6,-0.16666666666666696,-0.5,FALSE
2016p858134,2016p858134_cell_543,5,4.4,4,2,1,4,0.2715454178836384,4,5,0.40000000000000036,0,FALSE
2016p858134,2016p858134_cell_544,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p858134,2016p858134_cell_545,1,6,6,1,1,6,NA,6,1,0,0,FALSE
2016p858134,2016p858134_cell_546,3,4,4,1,3,NA,0,4,3,0,0,TRUE
2016p858134,2016p858134_cell_547,3,5,5,3,1,5,NA,5,3,0,0,FALSE
2016p858134,2016p858134_cell_548,3,6,6,3,1,6,NA,6,3,0,0,FALSE
2016p858134,2016p858134_cell_549,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p858134,2016p858134_cell_55,3,4,4,1,3,NA,0,4,3,0,0,TRUE
2016p858134,2016p858134_cell_550,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p858134,2016p858134_cell_551,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p858134,2016p858134_cell_552,3,4.333333333333333,4,1,3,NA,0.38180177416060695,4,3,0.33333333333333304,0,TRUE
2016p858134,2016p858134_cell_553,2,3.5,3.5,1,2,NA,0,3,2,0,-0.5,TRUE
2016p858134,2016p858134_cell_554,8,3.375,3,5,1,3,0.5163977794943223,3,8,0.375,0,FALSE
2016p858134,2016p858134_cell_555,6,3.8333333333333335,4,3,1,4,0.228268823563607,4,6,-0.16666666666666652,0,FALSE
2016p858134,2016p858134_cell_556,4,3.5,3.5,2,2,NA,0,3,4,0,-0.5,TRUE
2016p858134,2016p858134_cell_557,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p858134,2016p858134_cell_558,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p858134,2016p858134_cell_559,3,5.666666666666667,5,2,1,5,0.7071067811865465,5,3,0.666666666666667,0,FALSE
2016p858134,2016p858134_cell_56,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p858134,2016p858134_cell_560,4,4,3.5,2,1,3,0.816496580927726,3,4,0.5,-0.5,FALSE
2016p858134,2016p858134_cell_561,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p858134,2016p858134_cell_562,5,5,5,1,5,NA,0,5,5,0,0,TRUE
2016p858134,2016p858134_cell_563,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p858134,2016p858134_cell_564,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p858134,2016p858134_cell_565,2,5.5,5.5,1,2,NA,0,5,2,0,-0.5,TRUE
2016p858134,2016p858134_cell_566,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p858134,2016p858134_cell_567,3,3.6666666666666665,3,2,1,3,0.707106781186548,3,3,0.6666666666666665,0,FALSE
2016p858134,2016p858134_cell_568,2,4,4,1,2,NA,0,3,2,0,-1,TRUE
2016p858134,2016p858134_cell_569,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p858134,2016p858134_cell_57,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p858134,2016p858134_cell_570,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p858134,2016p858134_cell_571,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p858134,2016p858134_cell_572,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p858134,2016p858134_cell_573,2,4,4,2,1,4,NA,4,2,0,0,FALSE
2016p858134,2016p858134_cell_574,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p858134,2016p858134_cell_575,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p858134,2016p858134_cell_576,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p858134,2016p858134_cell_577,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p858134,2016p858134_cell_578,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p858134,2016p858134_cell_579,2,3.5,3.5,1,2,NA,0,3,2,0,-0.5,TRUE
2016p858134,2016p858134_cell_58,2,4.5,4.5,1,2,NA,0,4,2,0,-0.5,TRUE
2016p858134,2016p858134_cell_580,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p858134,2016p858134_cell_581,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p858134,2016p858134_cell_582,1,7,7,1,1,7,NA,7,1,0,0,FALSE
2016p858134,2016p858134_cell_583,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p858134,2016p858134_cell_584,1,6,6,1,1,6,NA,6,1,0,0,FALSE
2016p858134,2016p858134_cell_585,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p858134,2016p858134_cell_586,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p858134,2016p858134_cell_587,2,3.5,3.5,1,2,NA,0,3,2,0,-0.5,TRUE
2016p858134,2016p858134_cell_588,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p858134,2016p858134_cell_589,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p858134,2016p858134_cell_59,1,6,6,1,1,6,NA,6,1,0,0,FALSE
2016p858134,2016p858134_cell_590,2,4.5,4.5,1,2,NA,0,3,2,0,-1.5,TRUE
2016p858134,2016p858134_cell_591,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p858134,2016p858134_cell_592,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p858134,2016p858134_cell_593,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p858134,2016p858134_cell_594,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p858134,2016p858134_cell_595,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p858134,2016p858134_cell_596,2,4,4,1,2,NA,0,3,2,0,-1,TRUE
2016p858134,2016p858134_cell_597,1,7,7,1,1,7,NA,7,1,0,0,FALSE
2016p858134,2016p858134_cell_598,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p858134,2016p858134_cell_599,1,6,6,1,1,6,NA,6,1,0,0,FALSE
2016p858134,2016p858134_cell_6,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p858134,2016p858134_cell_60,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p858134,2016p858134_cell_600,1,6,6,1,1,6,NA,6,1,0,0,FALSE
2016p858134,2016p858134_cell_601,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p858134,2016p858134_cell_602,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p858134,2016p858134_cell_603,1,6,6,1,1,6,NA,6,1,0,0,FALSE
2016p858134,2016p858134_cell_604,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p858134,2016p858134_cell_605,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p858134,2016p858134_cell_606,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p858134,2016p858134_cell_607,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p858134,2016p858134_cell_608,1,6,6,1,1,6,NA,6,1,0,0,FALSE
2016p858134,2016p858134_cell_609,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p858134,2016p858134_cell_61,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p858134,2016p858134_cell_610,2,3.5,3.5,1,2,NA,0,3,2,0,-0.5,TRUE
2016p858134,2016p858134_cell_611,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p858134,2016p858134_cell_612,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p858134,2016p858134_cell_613,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p858134,2016p858134_cell_614,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p858134,2016p858134_cell_615,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p858134,2016p858134_cell_616,2,3,3,2,1,3,NA,3,2,0,0,FALSE
2016p858134,2016p858134_cell_617,3,4,4,1,3,NA,0,4,3,0,0,TRUE
2016p858134,2016p858134_cell_618,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p858134,2016p858134_cell_619,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p858134,2016p858134_cell_62,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p858134,2016p858134_cell_620,1,6,6,1,1,6,NA,6,1,0,0,FALSE
2016p858134,2016p858134_cell_621,1,6,6,1,1,6,NA,6,1,0,0,FALSE
2016p858134,2016p858134_cell_622,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p858134,2016p858134_cell_623,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p858134,2016p858134_cell_624,1,6,6,1,1,6,NA,6,1,0,0,FALSE
2016p858134,2016p858134_cell_625,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p858134,2016p858134_cell_626,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p858134,2016p858134_cell_627,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p858134,2016p858134_cell_628,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p858134,2016p858134_cell_629,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p858134,2016p858134_cell_63,2,3.5,3.5,1,2,NA,0,3,2,0,-0.5,TRUE
2016p858134,2016p858134_cell_630,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p858134,2016p858134_cell_631,2,3,3,2,1,3,NA,3,2,0,0,FALSE
2016p858134,2016p858134_cell_632,1,7,7,1,1,7,NA,7,1,0,0,FALSE
2016p858134,2016p858134_cell_633,1,6,6,1,1,6,NA,6,1,0,0,FALSE
2016p858134,2016p858134_cell_634,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p858134,2016p858134_cell_635,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p858134,2016p858134_cell_636,3,3.6666666666666665,3,2,1,3,0.707106781186548,3,3,0.6666666666666665,0,FALSE
2016p858134,2016p858134_cell_637,5,3.8,3,3,1,3,0.4082482904638635,3,5,0.7999999999999998,0,FALSE
2016p858134,2016p858134_cell_638,1,7,7,1,1,7,NA,7,1,0,0,FALSE
2016p858134,2016p858134_cell_639,2,6,6,2,1,6,NA,6,2,0,0,FALSE
2016p858134,2016p858134_cell_64,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p858134,2016p858134_cell_640,2,5,5,1,2,NA,0,4,2,0,-1,TRUE
2016p858134,2016p858134_cell_641,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p858134,2016p858134_cell_642,3,5,5,1,3,NA,0,5,3,0,0,TRUE
2016p858134,2016p858134_cell_643,3,4.333333333333333,4,1,3,NA,0.38180177416060695,4,3,0.33333333333333304,0,TRUE
2016p858134,2016p858134_cell_644,1,6,6,1,1,6,NA,6,1,0,0,FALSE
2016p858134,2016p858134_cell_645,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p858134,2016p858134_cell_646,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p858134,2016p858134_cell_647,2,4,4,2,1,4,NA,4,2,0,0,FALSE
2016p858134,2016p858134_cell_648,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p858134,2016p858134_cell_649,3,3.6666666666666665,3,2,1,3,0.707106781186548,3,3,0.6666666666666665,0,FALSE
2016p858134,2016p858134_cell_65,3,3.3333333333333335,3,2,1,3,0.7071067811865465,3,3,0.3333333333333335,0,FALSE
2016p858134,2016p858134_cell_650,2,4,4,1,2,NA,0,3,2,0,-1,TRUE
2016p858134,2016p858134_cell_651,2,3,3,2,1,3,NA,3,2,0,0,FALSE
2016p858134,2016p858134_cell_652,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p858134,2016p858134_cell_653,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p858134,2016p858134_cell_654,5,4.2,4,2,1,3,0.36317347441943004,4,5,0.20000000000000018,0,FALSE
2016p858134,2016p858134_cell_655,4,4.75,5,2,1,6,-0.21383343303319471,4,4,-0.25,-1,FALSE
2016p858134,2016p858134_cell_656,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p858134,2016p858134_cell_657,2,4.5,4.5,1,2,NA,0,4,2,0,-0.5,TRUE
2016p858134,2016p858134_cell_658,2,5.5,5.5,1,2,NA,0,5,2,0,-0.5,TRUE
2016p858134,2016p858134_cell_659,2,4,4,1,2,NA,0,3,2,0,-1,TRUE
2016p858134,2016p858134_cell_66,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p858134,2016p858134_cell_660,1,6,6,1,1,6,NA,6,1,0,0,FALSE
2016p858134,2016p858134_cell_661,1,6,6,1,1,6,NA,6,1,0,0,FALSE
2016p858134,2016p858134_cell_662,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p858134,2016p858134_cell_663,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p858134,2016p858134_cell_664,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p858134,2016p858134_cell_665,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p858134,2016p858134_cell_666,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p858134,2016p858134_cell_667,7,4.428571428571429,5,4,1,5,-0.8598938232981927,5,7,-0.5714285714285712,0,FALSE
2016p858134,2016p858134_cell_668,1,6,6,1,1,6,NA,6,1,0,0,FALSE
2016p858134,2016p858134_cell_669,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p858134,2016p858134_cell_67,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p858134,2016p858134_cell_670,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p858134,2016p858134_cell_671,3,4.333333333333333,4,2,1,4,0.7071067811865493,4,3,0.33333333333333304,0,FALSE
2016p858134,2016p858134_cell_672,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p858134,2016p858134_cell_673,2,4.5,4.5,1,2,NA,0,3,2,0,-1.5,TRUE
2016p858134,2016p858134_cell_674,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p858134,2016p858134_cell_675,2,5,5,2,1,5,NA,5,2,0,0,FALSE
2016p858134,2016p858134_cell_676,3,3.6666666666666665,3,2,1,3,0.707106781186548,3,3,0.6666666666666665,0,FALSE
2016p858134,2016p858134_cell_677,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p858134,2016p858134_cell_678,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p858134,2016p858134_cell_679,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p858134,2016p858134_cell_68,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p858134,2016p858134_cell_680,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p858134,2016p858134_cell_681,2,5.5,5.5,1,2,NA,0,5,2,0,-0.5,TRUE
2016p858134,2016p858134_cell_682,1,6,6,1,1,6,NA,6,1,0,0,FALSE
2016p858134,2016p858134_cell_683,1,6,6,1,1,6,NA,6,1,0,0,FALSE
2016p858134,2016p858134_cell_684,1,6,6,1,1,6,NA,6,1,0,0,FALSE
2016p858134,2016p858134_cell_685,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p858134,2016p858134_cell_686,7,5.285714285714286,5,3,2,NA,-0.45927932677184535,5,7,0.2857142857142856,0,TRUE
2016p858134,2016p858134_cell_687,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p858134,2016p858134_cell_688,1,6,6,1,1,6,NA,6,1,0,0,FALSE
2016p858134,2016p858134_cell_689,2,6,6,2,1,6,NA,6,2,0,0,FALSE
2016p858134,2016p858134_cell_69,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p858134,2016p858134_cell_690,1,6,6,1,1,6,NA,6,1,0,0,FALSE
2016p858134,2016p858134_cell_691,2,4,4,1,2,NA,0,3,2,0,-1,TRUE
2016p858134,2016p858134_cell_692,1,6,6,1,1,6,NA,6,1,0,0,FALSE
2016p858134,2016p858134_cell_693,1,6,6,1,1,6,NA,6,1,0,0,FALSE
2016p858134,2016p858134_cell_694,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p858134,2016p858134_cell_695,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p858134,2016p858134_cell_696,1,8,8,1,1,8,NA,8,1,0,0,FALSE
2016p858134,2016p858134_cell_697,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p858134,2016p858134_cell_698,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p858134,2016p858134_cell_699,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p858134,2016p858134_cell_7,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p858134,2016p858134_cell_70,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p858134,2016p858134_cell_700,2,5.5,5.5,1,2,NA,0,5,2,0,-0.5,TRUE
2016p858134,2016p858134_cell_701,2,6,6,2,1,6,NA,6,2,0,0,FALSE
2016p858134,2016p858134_cell_702,1,5,5,1,1,5,NA,5,1,0,0,FALSE
